--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
344,Juan Iturbe,py PAR,FW,Roma,22,1993,12,407,34,11.9,4.5,3,,0,9,,4,1.58,8,9,-1,-0.22,-1.51,Matches,2c0fbaf5
345,Manuel Iturra,cl CHI,MF,Udinese,31,1984,17,1023,60,29.9,11.4,14,,4,3,,3,1.18,7,21,-14,-1.23,-0.82,Matches,000b3da6
346,Dávid Ivan,sk SVK,MF,Sampdoria,20,1995,21,1100,52,32.2,12.2,12,,5,9,,9,1.14,16,21,-5,-0.41,-0.10,Matches,b2e3ce45
347,Armando Izzo,it ITA,DF,Genoa,23,1992,33,2705,82,79.1,30.1,30,,25,3,,0,1.21,38,36,+2,+0.07,+0.70,Matches,89976232
348,Mato Jajalo,ba BIH,MF,Palermo,27,1988,28,2033,73,59.4,22.6,24,,18,4,,9,1.07,21,44,-23,-1.02,-0.76,Matches,8c65eb5f
349,Boško Janković,rs SRB,FWMF,Hellas Verona,31,1984,15,894,60,26.1,9.9,11,,3,4,,18,0.47,4,16,-12,-1.21,-0.60,Matches,7b17d906
350,Pontus Jansson,se SWE,DF,Torino,24,1991,7,616,88,18.0,6.8,6,,6,1,,19,1.14,11,9,+2,+0.29,+0.45,Matches,172e52d8
351,Juan Jesus,br BRA,DF,Inter,24,1991,19,1413,74,41.3,15.7,16,,14,3,,17,2.05,20,18,+2,+0.13,-0.32,Matches,79083382
352,Nigel de Jong,nl NED,MF,Milan,30,1984,5,370,74,10.8,4.1,5,,3,0,,13,1.40,6,6,0,0.00,-0.18,Matches,a0e209bc
353,Jorginho,it ITA,MF,Napoli,23,1991,35,2915,83,85.2,32.4,32,,28,3,,1,2.17,71,25,+46,+1.42,+1.06,Matches,45db685d
354,Stevan Jovetić,me MNE,FWMF,Inter,25,1989,26,1516,58,44.3,16.8,18,,3,8,,6,1.88,24,14,+10,+0.59,+0.50,Matches,f36c432f
355,Juanito,ar ARG,FW,Hellas Verona,30,1985,33,1842,56,53.9,20.5,19,,11,14,,2,0.70,15,32,-17,-0.83,-0.15,Matches,07df1b90
356,Mariano Julio Izco,ar ARG,MF,Chievo,32,1983,0,,,,,0,,0,0,,2,,,,,,,Matches,0d2bdb4b
357,Omar El Kaddouri,ma MAR,MF,Napoli,24,1990,20,251,13,7.3,2.8,0,,0,20,,17,2.35,9,3,+6,+2.15,+0.96,Matches,92b17b2a
358,Nikola Kalinić,hr CRO,FW,Fiorentina,27,1988,36,2576,72,75.3,28.6,25,,22,11,,1,1.67,43,33,+10,+0.35,-0.50,Matches,d4931a5a
359,Abdelhamid El Kaoutari,ma MAR,DF,Palermo,25,1990,7,630,90,18.4,7.0,7,,7,0,,6,1.00,9,12,-3,-0.43,+0.35,Matches,494a3a41
360,Orestis Karnezis,gr GRE,GK,Udinese,30,1985,38,3420,90,100.0,38.0,38,,38,0,,0,1.03,35,60,-25,-0.66,,Matches,85b011bb
361,Seydou Keita,ml MLI,MF,Roma,35,1980,20,1367,68,40.0,15.2,16,,12,4,,8,2.30,34,14,+20,+1.32,+0.35,Matches,500c4e9b
362,Sami Khedira,de GER,MF,Juventus,28,1987,20,1528,76,44.7,17.0,20,,8,0,,2,2.90,39,8,+31,+1.83,+0.68,Matches,38ac43d3
363,Ricardo Kishna,nl NED,MFFW,Lazio,20,1995,11,558,51,16.3,6.2,7,,3,4,,10,1.73,6,9,-3,-0.48,-0.58,Matches,84e947d6
364,Miroslav Klose,de GER,FW,Lazio,37,1978,24,1357,57,39.7,15.1,14,,5,10,,4,1.25,25,21,+4,+0.27,+0.44,Matches,5e36a0dd
365,Geoffrey Kondogbia,cf CTA,MF,Inter,22,1993,26,1988,76,58.1,22.1,23,,13,3,,7,2.00,31,20,+11,+0.50,+0.44,Matches,cce181df
366,Panagiotis Kone,gr GRE,MF,Udinese,28,1987,5,232,46,6.8,2.6,2,,0,3,,6,0.60,2,3,-1,-0.39,+0.29,Matches,27d34558
367,Panagiotis Kone,gr GRE,MF,Fiorentina,28,1987,1,9,9,0.3,0.1,0,,0,1,,12,0.00,0,1,-1,-10.00,-10.50,Matches,27d34558
368,Abdoulay Konko,fr FRA,DF,Lazio,31,1984,18,1529,85,44.7,17.0,17,,15,1,,12,1.56,25,20,+5,+0.29,+0.53,Matches,43857861
369,Kalidou Koulibaly,sn SEN,DF,Napoli,24,1991,33,2888,88,84.4,32.1,32,,31,1,,3,2.18,68,27,+41,+1.28,+0.09,Matches,da974c7b
370,Emil Krafth,se SWE,DF,Bologna,20,1994,4,146,37,4.3,1.6,2,,1,2,,7,1.50,0,1,-1,-0.62,-0.31,Matches,77cf6852
371,Oliver Kragl,de GER,FWMF,Frosinone,25,1990,15,925,62,27.0,10.3,12,,4,3,,2,0.67,8,21,-13,-1.26,-0.25,Matches,1c17dfe0
372,Anton Krešić,hr CRO,DF,Atalanta,19,1996,0,,,,,0,,0,0,,3,,,,,,,Matches,dfb6ae56
373,Nenad Krstičić,rs SRB,MF,Sampdoria,25,1990,10,544,54,15.9,6.0,6,,3,4,,13,1.10,5,9,-4,-0.66,-0.38,Matches,5631b735
374,Rade Krunić,ba BIH,MF,Empoli,21,1993,15,499,33,14.6,5.5,5,,2,10,,20,1.47,6,8,-2,-0.36,-0.15,Matches,817c6964
375,Juraj Kucka,sk SVK,MF,Milan,28,1987,29,2077,72,60.7,23.1,24,,15,5,,1,1.52,30,26,+4,+0.17,+0.04,Matches,5aaef9ef
376,Juraj Kucka,sk SVK,MF,Genoa,28,1987,1,90,90,2.6,1.0,1,,1,0,,0,0.00,0,1,-1,-1.00,-0.95,Matches,5aaef9ef
377,Jasmin Kurtić,si SVN,MF,Atalanta,26,1989,32,2404,75,70.3,26.7,30,,15,2,,4,1.34,25,30,-5,-0.19,-0.10,Matches,144607cc
378,Zdravko Kuzmanović,rs SRB,MF,Udinese,27,1987,16,1131,71,33.1,12.6,13,,9,3,,0,0.94,13,19,-6,-0.48,+0.27,Matches,6df0dc74
379,Antonino La Gumina,it ITA,FW,Palermo,19,1996,3,67,22,2.0,0.7,0,,0,3,,13,0.00,0,3,-3,-4.03,-3.39,Matches,822a7761
380,Eugenio Lamanna,it ITA,GK,Genoa,25,1989,13,1170,90,34.2,13.0,13,,13,0,,25,1.00,12,18,-6,-0.46,-0.58,Matches,349601c3
381,Simon Laner,it ITA,MF,Hellas Verona,31,1984,0,,,,,0,,0,0,,1,,,,,,,Matches,30f5ccac
382,Danilo Larangeira,br BRA,DF,Udinese,31,1984,34,2947,87,86.2,32.7,34,,32,0,,2,1.12,31,46,-15,-0.46,+1.44,Matches,fed5f993
383,Karim Laribi,tn TUN,MF,Sassuolo,24,1991,11,484,44,14.2,5.4,6,,1,5,,10,1.45,8,7,+1,+0.19,-0.06,Matches,d1437a4c
384,Kevin Lasagna,it ITA,FWMF,Carpi,22,1992,36,1504,42,44.0,16.7,8,,4,28,,2,1.03,17,26,-9,-0.54,-0.02,Matches,09538fdb
385,Vincent Laurini,fr FRA,DF,Empoli,26,1989,25,1949,78,57.0,21.7,24,,17,1,,4,1.40,26,29,-3,-0.14,+0.23,Matches,3535098b
386,Diego Laxalt,uy URU,MFFW,Genoa,22,1993,35,3072,88,89.8,34.1,35,,33,0,,3,1.14,39,46,-7,-0.21,-1.24,Matches,f26e3c59
387,Achraf Lazaar,ma MAR,MFDF,Palermo,23,1992,30,2292,76,67.0,25.5,26,,18,4,,3,1.03,26,46,-20,-0.79,-0.23,Matches,957d41d2
388,Darko Lazović,rs SRB,FW,Genoa,24,1990,15,650,43,19.0,7.2,6,,1,9,,22,0.60,8,12,-4,-0.55,-0.59,Matches,5128bde4
389,Andrea Lazzari,it ITA,MF,Carpi,30,1984,8,346,43,10.1,3.8,3,,2,5,,9,0.63,3,11,-8,-2.08,-1.73,Matches,2d6caaa7
390,Nicola Leali,it ITA,GK,Frosinone,22,1993,33,2970,90,86.8,33.0,33,,33,0,,4,0.91,30,59,-29,-0.88,+1.52,Matches,5f9970a0
391,Mario Lemina,ga GAB,MF,Juventus,21,1993,10,729,73,21.3,8.1,7,,5,3,,17,1.90,15,8,+7,+0.86,-0.74,Matches,2b471f99
392,Gaetano Letizia,it ITA,DFMF,Carpi,25,1990,35,2892,83,84.6,32.1,33,,28,2,,2,0.97,31,51,-20,-0.62,-0.62,Matches,3dd45b70
393,Luca Lezzerini,it ITA,GK,Fiorentina,20,1995,2,110,55,3.2,1.2,1,,1,1,,35,3.00,4,3,+1,+0.82,+0.36,Matches,c9c32262
394,Stephan Lichtsteiner,ch SUI,MFDF,Juventus,31,1984,26,1817,70,53.1,20.2,22,,11,4,,5,2.62,44,8,+36,+1.78,+0.72,Matches,99b1d0e6
395,Andrea Liotti,it ITA,GK,Carpi,18,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,27867e5f
396,Marko Livaja,hr CRO,FW,Empoli,21,1993,18,609,34,17.8,6.8,4,,1,14,,4,1.61,8,5,+3,+0.44,+0.83,Matches,6e5497ca
397,Alessandro Livieri,it ITA,GK,Milan,18,1997,0,,,,,0,,0,0,,16,,,,,,,Matches,3855bcf1
398,Adem Ljajić,rs SRB,FWMF,Roma,23,1991,1,2,2,0.1,0.0,0,,0,1,,1,3.00,0,0,0,0.00,-1.11,Matches,2648e18f
399,Adem Ljajić,rs SRB,MFFW,Inter,23,1991,25,1444,58,42.2,16.0,16,,7,9,,8,1.68,21,14,+7,+0.44,+0.21,Matches,2648e18f
400,Andrés Llamas,it ITA,DF,Milan,17,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,d309259d
401,Fernando Llorente,es ESP,FW,Juventus,30,1985,1,12,12,0.4,0.1,0,,0,1,,0,0.00,0,0,0,0.00,-1.45,Matches,82dbf623
402,Bogdan Lobonț,ro ROU,GK,Roma,37,1978,0,,,,,0,,0,0,,15,,,,,,,Matches,ee5fc087
403,Manuel Locatelli,it ITA,MF,Milan,17,1998,2,94,47,2.7,1.0,1,,1,1,,13,0.50,1,3,-2,-1.91,-2.13,Matches,a8a874f1
404,Francesco Lodi,it ITA,MF,Udinese,31,1984,24,1871,78,54.7,20.8,20,,16,4,,9,1.08,18,31,-13,-0.63,+0.07,Matches,3ddc8b87
405,Lorenzo Lollo,it ITA,MFFW,Carpi,24,1990,27,2094,78,61.2,23.3,25,,19,2,,4,1.11,24,28,-4,-0.17,+0.91,Matches,1272d9f4
406,Alessandro Longhi,it ITA,DF,Sassuolo,26,1989,6,310,52,9.1,3.4,4,,1,2,,28,2.33,5,3,+2,+0.58,+0.38,Matches,1544319d
407,Samuele Longo,it ITA,FW,Frosinone,23,1992,18,332,18,9.7,3.7,3,,0,15,,16,0.33,2,14,-12,-3.25,-2.41,Matches,1163de29
408,David López,es ESP,MF,Napoli,25,1989,25,748,30,21.9,8.3,6,,3,19,,13,2.40,20,6,+14,+1.68,+0.54,Matches,f03f284b
409,Diego López,es ESP,GK,Milan,33,1981,8,720,90,21.1,8.0,8,,8,0,,14,1.25,9,14,-5,-0.62,-0.99,Matches,73683fa9
410,Maxi López,ar ARG,FW,Torino,31,1984,26,1092,42,31.9,12.1,8,,5,18,,6,1.15,23,19,+4,+0.33,+0.60,Matches,ad469944
411,Senad Lulić,ba BIH,DFMF,Lazio,29,1986,30,2348,78,68.7,26.1,28,,21,2,,1,1.40,40,37,+3,+0.11,+0.37,Matches,7fd58fe3
412,Sebastiano Luperto,it ITA,DF,Napoli,18,1996,0,,,,,0,,0,0,,14,,,,,,,Matches,997fff07
413,Arturo Lupoli,it ITA,FW,Frosinone,28,1987,0,,,,,0,,0,0,,1,,,,,,,Matches,2ab6b9d1
414,Paul-Jose M'Poku,cd COD,FWMF,Chievo,23,1992,20,764,38,22.3,8.5,6,,3,14,,12,1.40,5,15,-10,-1.18,-1.45,Matches,6ec1ddf1
415,Massimo Maccarone,it ITA,FW,Empoli,35,1979,37,2745,74,80.3,30.5,35,,15,2,,1,1.24,38,42,-4,-0.13,+0.54,Matches,1586379d
416,Christian Maggio,it ITA,DF,Napoli,33,1982,8,398,50,11.6,4.4,4,,4,4,,30,1.75,9,6,+3,+0.68,-0.66,Matches,31d7f557
417,Francesco Magnanelli,it ITA,MF,Sassuolo,30,1984,34,3060,90,89.5,34.0,34,,34,0,,1,1.65,45,36,+9,+0.26,+0.26,Matches,07767f42
418,Raffaele Maiello,it ITA,MF,Empoli,24,1991,12,474,40,13.9,5.3,4,,1,8,,26,1.50,7,5,+2,+0.38,+0.72,Matches,02febfdc
419,Domenico Maietta,it ITA,DF,Bologna,32,1982,19,1559,82,45.6,17.3,18,,14,1,,8,1.16,12,15,-3,-0.17,+0.26,Matches,3d936ba9
420,Nikola Maksimović,rs SRB,DF,Torino,23,1991,16,1440,90,42.1,16.0,16,,16,0,,6,1.06,22,25,-3,-0.19,-0.19,Matches,16b9d5cf
421,Rey Manaj,al ALB,FW,Inter,18,1997,4,36,9,1.1,0.4,0,,0,4,,32,2.00,2,1,+1,+2.50,+2.21,Matches,7703afb6
422,Matteo Mancosu,it ITA,FW,Bologna,30,1984,9,329,37,9.6,3.7,3,,1,6,,8,0.44,2,5,-3,-0.82,-0.56,Matches,235fab68
423,Matteo Mancosu,it ITA,FW,Carpi,30,1984,12,578,48,16.9,6.4,7,,0,5,,6,1.17,4,7,-3,-0.47,+0.07,Matches,235fab68
424,Mario Mandžukić,hr CRO,FW,Juventus,29,1986,27,2040,76,59.6,22.7,24,,13,3,,0,2.52,49,10,+39,+1.72,+0.68,Matches,afa0d4e0
425,Kostas Manolas,gr GRE,DF,Roma,24,1991,37,3122,84,91.3,34.7,36,,33,1,,0,2.08,78,38,+40,+1.15,+0.55,Matches,c707411f
426,Valerio Mantovani,it ITA,DF,Torino,19,1996,0,,,,,0,,0,0,,3,,,,,,,Matches,55ebb0f9
427,Giovanni Marchese,it ITA,DF,Genoa,30,1984,11,664,60,19.4,7.4,7,,4,4,,17,1.45,6,10,-4,-0.54,-0.57,Matches,55142846
428,Federico Marchetti,it ITA,GK,Lazio,32,1983,29,2547,88,74.5,28.3,29,,27,0,,1,1.34,37,39,-2,-0.07,-0.28,Matches,f794b426
429,Claudio Marchisio,it ITA,MF,Juventus,29,1986,23,1927,84,56.3,21.4,23,,20,0,,0,2.74,42,7,+35,+1.63,+0.43,Matches,e304acd5
430,Riccardo Marchizza,it ITA,DF,Roma,17,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,91d0fabf
431,Richard Marcone,it ITA,GK,Hellas Verona,22,1993,0,,,,,0,,0,0,,17,,,,,,,Matches,0514b539
432,Enzo Maresca,it ITA,MF,Palermo,35,1980,15,988,66,28.9,11.0,10,,9,5,,15,1.33,12,10,+2,+0.18,+1.26,Matches,1a899d99
433,José María Basanta,ar ARG,DF,Fiorentina,31,1984,0,,,,,0,,0,0,,1,,,,,,,Matches,d6696790
434,Rafael Márquez,mx MEX,DF,Hellas Verona,36,1979,9,757,84,22.1,8.4,9,,7,0,,0,0.67,6,13,-7,-0.83,-0.09,Matches,ce067ffe
435,Marquinho,br BRA,MF,Udinese,29,1986,11,451,41,13.2,5.0,4,,3,7,,8,0.73,4,10,-6,-1.20,-0.62,Matches,949bdc36
436,Luca Marrone,it ITA,MF,Hellas Verona,25,1990,12,872,73,25.5,9.7,10,,6,2,,4,1.42,14,17,-3,-0.31,+0.61,Matches,ea468ea8
437,Luca Marrone,it ITA,MFDF,Carpi,25,1990,9,723,80,21.1,8.0,9,,5,0,,4,0.22,8,16,-8,-1.00,-0.60,Matches,ea468ea8
438,Leonardo Marson,it ITA,GK,Palermo,17,1998,0,,,,,0,,0,0,,2,,,,,,,Matches,72c938a0
439,Luca Martinelli,it ITA,DF,Empoli,26,1988,1,90,90,2.6,1.0,1,,1,0,,1,0.00,1,3,-2,-2.00,-1.81,Matches,583e55a5
440,Josef Martínez,ve VEN,FW,Torino,22,1993,21,923,44,27.0,10.3,10,,4,11,,14,1.19,15,17,-2,-0.20,-0.16,Matches,e73f0aa1
441,Raphael Martinho,br BRA,MF,Carpi,27,1988,11,679,62,19.9,7.5,10,,1,1,,17,1.27,3,7,-4,-0.53,0.00,Matches,1124bc4f
442,Andrea Masiello,it ITA,DF,Atalanta,29,1986,29,2398,83,70.1,26.6,27,,23,2,,8,1.14,27,30,-3,-0.11,+0.15,Matches,e0314d87
443,Adam Masina,ma MAR,DF,Bologna,21,1994,33,2620,79,76.6,29.1,30,,23,3,,3,1.00,29,34,-5,-0.17,+0.62,Matches,de0f152c
444,Tim Matavž,si SVN,FW,Genoa,26,1989,7,466,67,13.6,5.2,5,,3,2,,9,1.29,8,5,+3,+0.58,+0.76,Matches,ebc29a56
445,Ryder Matos,br BRA,FW,Udinese,22,1993,11,414,38,12.1,4.6,4,,0,7,,5,0.73,4,10,-6,-1.30,-0.74,Matches,7280b54f
446,Ryder Matos,br BRA,FWMF,Carpi,22,1993,15,1197,80,35.0,13.3,14,,9,1,,4,0.60,11,28,-17,-1.28,-1.16,Matches,7280b54f
447,Kristjan Matosevic,si SVN,GK,Lazio,18,1997,0,,,,,0,,0,0,,8,,,,,,,Matches,68f005cd
448,Alessandro Matri,it ITA,FWMF,Lazio,30,1984,19,816,43,23.9,9.1,7,,0,12,,7,1.21,19,12,+7,+0.77,+1.01,Matches,58d97e77
449,Alessandro Matri,it ITA,FW,Milan,30,1984,0,,,,,0,,0,0,,1,,,,,,,Matches,58d97e77
450,Simone Mattia,it ITA,DF,Lazio,24,1991,0,,,,,0,,0,0,,3,,,,,,,Matches,c1640cad
451,Federico Mattiello,it ITA,DF,Chievo,20,1995,1,90,90,2.6,1.0,1,,1,0,,6,0.00,2,3,-1,-1.00,-0.97,Matches,fba81826
452,Matuzalém,br BRA,MF,Hellas Verona,35,1980,7,210,30,6.1,2.3,2,,0,5,,2,0.43,2,3,-1,-0.43,+0.36,Matches,5ba2fc63
453,José Mauri,it ITA,MF,Milan,19,1996,5,245,49,7.2,2.7,3,,0,2,,27,1.20,4,4,0,0.00,-0.17,Matches,644faf10
454,Stefano Mauri,it ITA,MFFW,Lazio,35,1980,12,505,42,14.8,5.6,6,,1,6,,20,1.67,10,3,+7,+1.25,+1.46,Matches,e3bb6738
455,Maurício,br BRA,DF,Lazio,26,1988,24,1923,80,56.2,21.4,19,,18,5,,10,1.46,27,28,-1,-0.05,-0.11,Matches,d5bd1abc
456,Jerry Mbakogu,ng NGA,FW,Carpi,22,1992,24,1692,71,49.5,18.8,20,,9,4,,6,1.17,19,20,-1,-0.05,+0.94,Matches,8196a263
457,Ibrahima Mbaye,sn SEN,DF,Bologna,20,1994,15,978,65,28.6,10.9,11,,7,4,,20,1.13,6,13,-7,-0.64,-0.46,Matches,cfbf9881
458,Levan Mchedlidze,ge GEO,FW,Empoli,25,1990,13,321,25,9.4,3.6,2,,1,11,,5,0.54,2,5,-3,-0.84,-0.67,Matches,54ab361e
459,Gary Medel,cl CHI,MFDF,Inter,27,1987,30,2411,80,70.5,26.8,28,,22,2,,4,1.67,27,25,+2,+0.07,-0.82,Matches,563a68ad
460,Riccardo Meggiorini,it ITA,FW,Chievo,29,1985,26,1640,63,48.0,18.2,19,,4,7,,1,1.46,25,16,+9,+0.49,+1.05,Matches,2ec0f902
461,Gabriel Meli,it ITA,GK,Empoli,16,1999,0,,,,,0,,0,0,,2,,,,,,,Matches,f535f574
462,Felipe Melo,br BRA,MF,Inter,32,1983,26,1773,68,51.8,19.7,21,,15,5,,5,1.92,27,19,+8,+0.41,+0.19,Matches,b14d84d3
463,Jérémy Ménez,fr FRA,FW,Milan,28,1987,10,296,30,8.7,3.3,2,,1,8,,4,1.10,2,4,-2,-0.61,-0.84,Matches,41976af1
464,Alex Meret,it ITA,GK,Udinese,18,1997,0,,,,,0,,0,0,,36,,,,,,,Matches,9413b19f
465,Alexander Merkel,kz KAZ,MF,Udinese,23,1992,1,57,57,1.7,0.6,1,,0,0,,2,0.00,0,1,-1,-1.58,-0.94,Matches,5181e2cb
466,Dries Mertens,be BEL,FW,Napoli,28,1987,33,1108,34,32.4,12.3,6,,2,27,,2,2.09,28,6,+22,+1.79,+0.77,Matches,89b2c8a9
467,Djamel Mesbah,dz ALG,DF,Sampdoria,30,1984,7,585,84,17.1,6.5,6,,6,1,,4,0.86,7,11,-4,-0.62,-0.33,Matches,72158162
468,Philippe Mexès,fr FRA,DF,Milan,33,1982,5,401,80,11.7,4.5,4,,4,1,,17,1.40,4,5,-1,-0.22,-0.43,Matches,a5eb25eb
469,Senna Miangue,be BEL,DF,Inter,18,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,42591ed0
470,Giulio Migliaccio,it ITA,MF,Atalanta,34,1981,18,537,30,15.7,6.0,3,,3,15,,19,1.56,6,11,-5,-0.84,-0.81,Matches,e0d0587c
471,Sergej Milinković-Savić,rs SRB,MF,Lazio,20,1995,25,1642,66,48.0,18.2,17,,11,8,,8,1.44,24,26,-2,-0.11,-0.21,Matches,4e6dbac4
472,Miranda,br BRA,DF,Inter,30,1984,32,2788,87,81.5,31.0,31,,29,1,,0,1.75,40,29,+11,+0.36,+0.21,Matches,314f2124
473,Antonio Mirante,it ITA,GK,Bologna,32,1983,33,2970,90,86.8,33.0,33,,33,0,,1,1.06,29,41,-12,-0.36,-0.36,Matches,30223b33
474,Simone Missiroli,it ITA,MF,Sassuolo,29,1986,24,1832,76,53.6,20.4,22,,18,2,,1,1.83,26,18,+8,+0.39,+0.34,Matches,331c0a43
475,Niklas Moisander,fi FIN,DF,Sampdoria,29,1985,22,1779,81,52.0,19.8,19,,18,3,,7,1.23,28,28,0,0.00,+0.71,Matches,00844823
476,Cristian Molinaro,it ITA,MF,Torino,32,1983,27,1960,73,57.3,21.8,23,,15,4,,10,1.33,29,29,0,0.00,+0.18,Matches,1c8c5aed
477,Gaetano Monachello,it ITA,FW,Atalanta,21,1994,10,360,36,10.5,4.0,3,,1,7,,26,0.70,5,4,+1,+0.25,+0.46,Matches,241ee811
478,Riccardo Montolivo,it ITA,MF,Milan,30,1985,31,2680,86,78.4,29.8,31,,24,0,,4,1.58,43,33,+10,+0.34,+0.82,Matches,b746d309
479,Martín Montoya,es ESP,DF,Inter,24,1991,3,255,85,7.5,2.8,3,,2,0,,18,1.33,6,2,+4,+1.41,+1.18,Matches,5cec2487
480,Maximiliano Moralez,ar ARG,FW,Atalanta,28,1987,17,1355,80,39.6,15.1,16,,11,1,,0,1.41,18,15,+3,+0.20,+0.59,Matches,f99f37fc
481,Vangelis Moras,gr GRE,DF,Hellas Verona,33,1981,31,2750,89,80.4,30.6,30,,29,1,,5,0.68,27,50,-23,-0.75,+0.05,Matches,bffec2a8
482,Álvaro Morata,es ESP,FW,Juventus,22,1992,34,1441,42,42.1,16.0,16,,3,18,,0,2.56,35,10,+25,+1.56,+0.20,Matches,129af0db
483,Andrea Morello,it ITA,DF,Torino,18,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,6399b514
484,Emiliano Moretti,it ITA,DF,Torino,34,1981,35,3150,90,92.1,35.0,35,,35,0,,2,1.17,44,50,-6,-0.17,-1.17,Matches,55667895
485,Michel Morganella,ch SUI,MFDF,Palermo,26,1989,14,1024,73,29.9,11.4,11,,9,3,,10,1.07,10,18,-8,-0.70,+0.01,Matches,02728546
486,Archimede Morleo,it ITA,DF,Bologna,31,1983,5,397,79,11.6,4.4,5,,2,0,,23,1.80,2,3,-1,-0.23,+0.10,Matches,2260bad9
487,Ravel Morrison,jm JAM,MF,Lazio,22,1993,4,63,16,1.8,0.7,0,,0,4,,20,1.50,1,1,0,0.00,0.00,Matches,bf59c794
488,Nicola Mosti,it ITA,MF,Empoli,17,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,ff209274
489,Anthony Mounier,fr FRA,FWMF,Bologna,27,1987,30,1929,64,56.4,21.4,24,,9,6,,2,1.23,19,26,-7,-0.33,-0.02,Matches,d9255c9a
490,Ezequiel Muñoz,ar ARG,DF,Genoa,24,1990,18,1404,78,41.1,15.6,17,,14,1,,4,1.44,19,17,+2,+0.13,+0.35,Matches,e4b8c5b6
491,Alessandro Murgia,it ITA,MF,Lazio,18,1996,0,,,,,0,,0,0,,2,,,,,,,Matches,fb2c533b
492,Luis Muriel,co COL,FW,Sampdoria,24,1991,32,1692,53,49.5,18.8,19,,5,13,,6,1.09,26,29,-3,-0.16,+0.36,Matches,eb2fe5b6
493,Jeison Murillo,co COL,DF,Inter,23,1992,34,2843,84,83.1,31.6,32,,27,2,,0,1.71,42,31,+11,+0.35,+0.19,Matches,b233e8e4
494,Yūto Nagatomo,jp JPN,DF,Inter,28,1986,22,1651,75,48.3,18.3,19,,15,3,,14,1.82,29,18,+11,+0.60,+0.55,Matches,4b6960d2
495,Radja Nainggolan,be BEL,MF,Roma,27,1988,35,2936,84,85.8,32.6,33,,27,2,,0,2.14,70,34,+36,+1.10,-0.01,Matches,1f9328da
496,Neto,br BRA,GK,Juventus,26,1989,3,270,90,7.9,3.0,3,,3,0,,31,1.33,7,3,+4,+1.33,-0.12,Matches,a9dc785c
497,Neuton,br BRA,DF,Udinese,25,1990,0,,,,,0,,0,0,,2,,,,,,,Matches,274e3e73
498,M'Baye Niang,sn SEN,FW,Milan,20,1994,16,1147,72,33.5,12.7,15,,1,1,,1,1.75,20,7,+13,+1.02,+1.30,Matches,2054d037
499,Nikola Ninković,rs SRB,FWMF,Chievo,20,1994,1,8,8,0.2,0.1,0,,0,1,,12,3.00,0,0,0,0.00,+0.05,Matches,ab1263d2
500,Antonio Nocerino,it ITA,MF,Milan,30,1985,2,65,33,1.9,0.7,1,,0,1,,9,1.50,1,1,0,0.00,-0.16,Matches,07cf67f3
501,Olivier Ntcham,cm CMR,MFFW,Genoa,19,1996,17,1000,59,29.2,11.1,11,,8,6,,20,0.65,7,19,-12,-1.08,-1.41,Matches,6554bb97
502,Joel Obi,ng NGA,MF,Torino,24,1991,10,489,49,14.3,5.4,7,,1,3,,8,1.50,7,9,-2,-0.37,-0.34,Matches,614c38fb
503,Marios Oikonomou,gr GRE,DF,Bologna,22,1992,20,1619,81,47.3,18.0,17,,16,3,,12,1.20,20,28,-8,-0.44,-0.24,Matches,3b9858f5
504,Wallace Oliveira,br BRA,MF,Carpi,21,1994,6,162,27,4.7,1.8,1,,0,5,,6,0.17,1,3,-2,-1.11,-0.61,Matches,adbd7009
505,Ogenyi Onazi,ng NGA,MF,Lazio,22,1992,15,1181,79,34.5,13.1,14,,8,1,,18,1.27,15,20,-5,-0.38,-0.58,Matches,17310a6c
506,Edoardo Oneto,it ITA,FW,Sampdoria,19,1996,0,,,,,0,,0,0,,2,,,,,,,Matches,1bbbd40e
507,Juan Pablo Carrizo,ar ARG,GK,Inter,31,1984,2,161,81,4.7,1.8,2,,1,0,,36,1.50,4,4,0,0.00,-0.33,Matches,04e6e152
508,Daniele Padelli,it ITA,GK,Torino,29,1985,35,3150,90,92.1,35.0,35,,35,0,,3,1.17,47,50,-3,-0.09,-0.09,Matches,cf1c23d8
509,Simone Padoin,it ITA,MFDF,Juventus,31,1984,12,580,48,17.0,6.4,6,,4,6,,25,2.00,8,5,+3,+0.47,-1.18,Matches,5eb72339
510,Luca Paganini,it ITA,MFFW,Frosinone,22,1993,27,1837,68,53.7,20.4,21,,11,6,,7,0.96,21,38,-17,-0.83,+0.53,Matches,e5b98a70
511,Rodrigo Palacio,ar ARG,FWMF,Inter,33,1982,27,1405,52,41.1,15.6,15,,6,12,,10,1.63,19,22,-3,-0.19,-0.86,Matches,8d8178ac
512,Gabriel Paletta,it ITA,DF,Atalanta,29,1986,24,2012,84,58.8,22.4,24,,21,0,,2,1.25,25,30,-5,-0.22,-0.16,Matches,cc3477f4
