--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
517,Orji Okwonkwo,ng NGA,MF,Bologna,18,1998,9,252,28,7.4,2.8,1,,1,8,,6,1.11,2,5,-3,-1.07,-0.65,Matches,905a4f61
518,Vasco Oliveira,pt POR,DF,Cagliari,16,2000,0,,,,,0,,0,0,,3,,,,,,,Matches,a9ca50f5
519,Maximiliano Olivera,uy URU,MFDF,Fiorentina,24,1992,18,1112,62,32.5,12.4,13,,8,5,,18,1.50,23,25,-2,-0.16,-0.47,Matches,32a33c68
520,Raul Oprut,ro ROU,DF,Chievo,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,ae3f56c2
521,Lucas Orbán,ar ARG,DF,Genoa,27,1989,11,774,70,22.6,8.6,8,,6,3,,14,0.91,6,18,-12,-1.40,-0.92,Matches,8ff1d70e
522,Juan Pablo Carrizo,ar ARG,GK,Inter,32,1984,1,90,90,2.6,1.0,1,,1,0,,37,3.00,5,2,+3,+3.00,+2.46,Matches,04e6e152
523,Daniele Padelli,it ITA,GK,Torino,30,1985,2,180,90,5.3,2.0,2,,2,0,,36,1.50,7,4,+3,+1.50,+1.44,Matches,cf1c23d8
524,Simone Padoin,it ITA,MF,Cagliari,32,1984,31,2174,70,63.6,24.2,25,,19,6,,1,1.26,36,57,-21,-0.87,-0.87,Matches,5eb72339
525,Marko Pajač,hr CRO,DFMF,Cagliari,23,1993,1,9,9,0.3,0.1,0,,0,1,,0,0.00,0,1,-1,-10.00,-9.47,Matches,5df4ef30
526,Rodrigo Palacio,ar ARG,FW,Inter,34,1982,15,431,29,12.6,4.8,3,,0,12,,20,1.80,10,3,+7,+1.46,+0.98,Matches,8d8178ac
527,Gabriel Paletta,it ITA,DF,Milan,30,1986,30,2594,86,75.8,28.8,30,,25,0,,4,1.60,38,30,+8,+0.28,-0.16,Matches,cc3477f4
528,Raffaele Palladino,it ITA,FWMF,Crotone,32,1984,19,1430,75,41.8,15.9,16,,9,3,,1,0.47,11,34,-23,-1.45,-1.40,Matches,961a4174
529,Raffaele Palladino,it ITA,FWMF,Genoa,32,1984,12,855,71,25.0,9.5,9,,6,3,,4,0.58,7,17,-10,-1.05,-0.49,Matches,961a4174
530,Emerson Palmieri,it ITA,DFMF,Roma,21,1994,25,1965,79,57.5,21.8,23,,19,2,,10,2.56,55,20,+35,+1.60,+0.55,Matches,e0bc6fdc
531,Angelo Palombo,it ITA,DF,Sampdoria,34,1981,4,220,55,6.4,2.4,2,,2,2,,27,1.00,2,2,0,0.00,+0.17,Matches,d0bd8589
532,Alberto Paloschi,it ITA,FW,Atalanta,26,1990,13,442,34,12.9,4.9,4,,3,9,,20,1.38,9,11,-2,-0.41,-1.10,Matches,b5cae4e6
533,Goran Pandev,mk MKD,FWMF,Genoa,33,1983,20,854,43,25.0,9.5,6,,1,14,,14,0.70,9,15,-6,-0.63,+0.07,Matches,d711d04f
534,Leandro Paredes,ar ARG,MF,Roma,22,1994,27,1482,55,43.3,16.5,15,,13,12,,6,2.41,52,11,+41,+2.49,+1.98,Matches,dff153a4
535,Vittorio Parigini,it ITA,FWMF,Chievo,20,1996,3,25,8,0.7,0.3,0,,0,3,,12,2.00,0,1,-1,-3.60,-3.15,Matches,75efed2e
536,Marco Parolo,it ITA,MF,Lazio,31,1985,34,2976,88,87.0,33.1,34,,29,0,,0,1.88,59,38,+21,+0.64,+0.23,Matches,ed5886d2
537,Alberto Parpinel,it ITA,DF,Udinese,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,7839d1f0
538,Mario Pašalić,hr CRO,MF,Milan,21,1995,24,1758,73,51.4,19.5,20,,12,4,,10,1.63,26,22,+4,+0.20,-0.23,Matches,e599253a
539,Manuel Pasqual,it ITA,DF,Empoli,34,1982,32,2812,88,82.2,31.2,32,,30,0,,3,1.00,26,47,-21,-0.67,+0.96,Matches,548902cc
540,Patric,es ESP,DFMF,Lazio,23,1993,19,1017,54,29.7,11.3,10,,8,9,,16,1.37,18,19,-1,-0.09,-0.99,Matches,f7223718
541,Daniel Pavlović,ba BIH,DF,Sampdoria,28,1988,9,720,80,21.1,8.0,8,,7,1,,15,1.33,13,9,+4,+0.50,+0.83,Matches,47146acb
542,Leonardo Pavoletti,it ITA,FW,Genoa,27,1988,9,581,65,17.0,6.5,7,,5,2,,0,1.22,10,10,0,0.00,+0.82,Matches,d37b0350
543,Leonardo Pavoletti,it ITA,FW,Napoli,27,1988,6,196,33,5.7,2.2,2,,0,4,,13,2.17,5,0,+5,+2.30,+0.90,Matches,d37b0350
544,João Pedro,it ITA,MFFW,Cagliari,24,1992,22,1453,66,42.5,16.1,17,,8,5,,0,1.45,30,23,+7,+0.43,+1.71,Matches,81255c03
545,Gianluca Pegolo,it ITA,GK,Sassuolo,35,1981,1,90,90,2.6,1.0,1,,1,0,,31,0.00,3,5,-2,-2.00,-1.92,Matches,f058ed1f
546,Alberto Pelagotti,it ITA,GK,Empoli,26,1989,3,270,90,7.9,3.0,3,,3,0,,35,0.00,1,5,-4,-1.33,-0.53,Matches,3101c3ce
547,Pietro Pellegri,it ITA,FW,Genoa,15,2001,3,75,25,2.2,0.8,1,,0,2,,4,0.00,1,1,0,0.00,+0.70,Matches,a44d3a3c
548,Lorenzo Pellegrini,it ITA,MF,Sassuolo,20,1996,28,1941,69,56.8,21.6,24,,9,4,,3,1.00,32,40,-8,-0.37,-0.55,Matches,4a5a45c7
549,Luca Pellegrini,it ITA,DF,Roma,17,1999,0,,,,,0,,0,0,,2,,,,,,,Matches,3b61c9ec
550,Sergio Pellissier,it ITA,FW,Chievo,37,1979,30,1730,58,50.6,19.2,18,,9,12,,4,1.00,24,36,-12,-0.62,-0.30,Matches,878ee034
551,Federico Peluso,it ITA,DF,Sassuolo,32,1984,34,2981,88,87.2,33.1,33,,33,1,,2,1.32,53,51,+2,+0.06,+1.50,Matches,4f2908e5
552,Adalberto Peñaranda,ve VEN,FW,Udinese,19,1997,6,160,27,4.7,1.8,1,,0,5,,5,0.67,1,4,-3,-1.69,-1.52,Matches,4b3f2936
553,Nicholas Pennington,au AUS,MF,Cagliari,17,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,6558c0c7
554,Simone Pepe,it ITA,MFFW,Pescara,32,1983,12,400,33,11.7,4.4,3,,2,9,,8,0.42,6,10,-4,-0.90,+0.29,Matches,1f3674c2
555,Matheus Pereira,br BRA,FWMF,Empoli,20,1996,1,6,6,0.2,0.1,0,,,1,,0,,,,,,,Matches,b04ee927
556,Pedro Pereira,pt POR,FW,Sampdoria,32,1984,12,791,66,23.1,8.8,8,,,4,,0,,,,,,,Matches,f66a3871
557,Pedro Pereira,pt POR,DF,Sampdoria,18,1998,0,,,,,0,,0,0,,9,,,,,,,Matches,c77be0cf
558,Bruno Peres,br BRA,MFDF,Roma,26,1990,30,2219,74,64.9,24.7,24,,16,6,,5,2.10,56,22,+34,+1.38,+0.03,Matches,852351df
559,Joshua Pérez,sv SLV,FWMF,Fiorentina,18,1998,1,16,16,0.5,0.2,0,,0,1,,6,0.00,0,1,-1,-5.63,-5.81,Matches,b207c92c
560,Stipe Perica,hr CRO,FWMF,Udinese,21,1995,27,1086,40,31.8,12.1,5,,1,22,,8,0.89,19,23,-4,-0.33,-0.14,Matches,269b4638
561,Mattia Perin,it ITA,GK,Genoa,23,1992,16,1357,85,39.7,15.1,16,,14,0,,2,1.06,15,19,-4,-0.27,+0.69,Matches,4c62d0c8
562,Samuele Perisan,it ITA,GK,Udinese,18,1997,0,,,,,0,,0,0,,30,,,,,,,Matches,00a17eba
563,Ivan Perišić,hr CRO,MFFW,Inter,27,1989,36,2750,76,80.4,30.6,31,,20,5,,1,1.56,60,39,+21,+0.69,+0.42,Matches,6fe90922
564,Diego Perotti,ar ARG,MFFW,Roma,28,1988,32,1744,55,51.0,19.4,20,,7,12,,2,2.16,43,24,+19,+0.98,-0.79,Matches,a40d5a0c
565,Aleksandar Pešić,rs SRB,FW,Atalanta,24,1992,6,88,15,2.6,1.0,0,,0,6,,18,1.67,3,2,+1,+1.02,+0.48,Matches,a2f2d806
566,Andrea Petagna,it ITA,FW,Atalanta,21,1995,34,2614,77,76.4,29.0,31,,16,3,,4,1.94,48,27,+21,+0.72,+0.72,Matches,03f946ed
567,Bruno Petković,hr CRO,FW,Bologna,21,1994,12,529,44,15.5,5.9,4,,3,8,,7,0.67,4,10,-6,-1.02,-0.65,Matches,24228180
568,Denis Petro,sk SVK,DF,Lazio,17,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,a7726b0d
569,Stefano Pettinari,it ITA,FW,Pescara,24,1992,6,258,43,7.5,2.9,2,,1,4,,9,0.33,3,5,-2,-0.70,+0.50,Matches,23f49f0e
570,Giuseppe Pezzella,it ITA,DFMF,Palermo,18,1997,10,805,81,23.5,8.9,9,,8,1,,20,0.40,7,21,-14,-1.57,-0.53,Matches,149c5f5d
571,Alberto Picchi,it ITA,MF,Empoli,18,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,80cbbd31
572,Nicholas Pierini,it ITA,FWMF,Sassuolo,17,1998,0,,,,,0,,0,0,,10,,,,,,,Matches,7cc89a5f
573,Mirko Pigliacelli,it ITA,GK,Pescara,23,1993,0,,,,,0,,0,0,,1,,,,,,,Matches,6ab82588
574,Andrea Pinamonti,it ITA,FW,Inter,17,1999,2,21,11,0.6,0.2,0,,0,2,,6,3.00,0,0,0,0.00,-0.61,Matches,08aa9cd1
575,Mauricio Pinilla,cl CHI,FW,Atalanta,32,1984,4,157,39,4.6,1.7,2,,0,2,,4,2.25,1,0,+1,+0.57,+0.02,Matches,33bd231e
576,Mauricio Pinilla,cl CHI,FW,Genoa,32,1984,12,553,46,16.2,6.1,6,,3,6,,2,0.50,3,9,-6,-0.98,-0.35,Matches,33bd231e
577,Fabio Pisacane,it ITA,DF,Cagliari,30,1986,29,2549,88,74.5,28.3,29,,24,0,,7,1.38,39,57,-18,-0.64,-0.33,Matches,56400c01
578,Marko Pjaca,hr CRO,MF,Juventus,21,1995,14,459,33,13.4,5.1,3,,1,11,,6,2.43,8,2,+6,+1.18,-0.16,Matches,2c38b327
579,Miralem Pjanić,ba BIH,MF,Juventus,26,1990,30,2166,72,63.3,24.1,25,,15,5,,7,2.33,52,18,+34,+1.41,+0.26,Matches,ad6df2d5
580,Alessandro Plizzari,it ITA,GK,Milan,16,2000,0,,,,,0,,0,0,,29,,,,,,,Matches,4c109f37
581,Cesare Pogliano,it ITA,DF,Chievo,18,1998,0,,,,,0,,0,0,,5,,,,,,,Matches,a7b37f98
582,Andrea Poli,it ITA,MFDF,Milan,26,1989,13,389,30,11.4,4.3,3,,1,10,,20,2.15,3,6,-3,-0.69,-1.14,Matches,b3fd7075
583,Matteo Politano,it ITA,FW,Sassuolo,22,1993,32,2313,72,67.6,25.7,25,,15,7,,0,1.31,37,40,-3,-0.12,+0.05,Matches,5e861944
584,Alberto Pomini,it ITA,GK,Sassuolo,35,1981,0,,,,,0,,0,0,,32,,,,,,,Matches,71c08e99
585,Marco Pompetti,it ITA,MF,Pescara,16,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,5230042f
586,Josip Posavec,hr CRO,GK,Palermo,20,1996,29,2610,90,76.3,29.0,29,,29,0,,9,0.52,26,63,-37,-1.28,-0.50,Matches,72624a76
587,Dennis Praet,be BEL,MF,Sampdoria,22,1994,32,1799,56,52.6,20.0,19,,7,13,,5,1.13,26,20,+6,+0.30,+0.97,Matches,86695068
588,Franjo Prce,hr CRO,DF,Lazio,20,1996,1,2,2,0.1,0.0,0,,0,1,,7,1.00,0,1,-1,-45.00,-45.63,Matches,84432bc4
589,Manuel Pucciarelli,it ITA,FW,Empoli,25,1991,32,2303,72,67.3,25.6,25,,18,7,,3,0.78,17,45,-28,-1.09,-0.77,Matches,a1c7b425
590,Christian Puggioni,it ITA,GK,Sampdoria,35,1981,21,1890,90,55.3,21.0,21,,21,0,,17,1.05,26,35,-9,-0.43,-0.61,Matches,b39dfab0
591,Maurizio Pugliesi,it ITA,GK,Empoli,39,1976,0,,,,,0,,0,0,,25,,,,,,,Matches,09f1423a
592,Erick Pulgar,cl CHI,MF,Bologna,22,1994,27,1595,59,46.6,17.7,17,,11,10,,7,1.11,16,30,-14,-0.79,-0.59,Matches,4611e028
593,Andrea Punzi,it ITA,DF,Palermo,19,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,80ecef92
594,Fabio Quagliarella,it ITA,FW,Sampdoria,33,1983,37,2875,78,84.1,31.9,35,,23,2,,1,1.27,44,49,-5,-0.16,+0.01,Matches,ee4f2f3b
595,Alessandro Quaini,it ITA,MF,Genoa,17,1998,0,,,,,0,,0,0,,2,,,,,,,Matches,4b02437e
596,Robin Quaison,se SWE,FWMF,Palermo,22,1993,17,1079,63,31.5,12.0,11,,7,6,,0,0.35,11,19,-8,-0.67,+0.72,Matches,74c7c2db
597,Mohamed Rabbas,ma MAR,MF,Chievo,16,1999,0,,,,,0,,0,0,,3,,,,,,,Matches,d08f3f9f
598,Ivan Radovanović,rs SRB,MF,Chievo,27,1988,35,2894,83,84.6,32.2,32,,31,3,,1,1.14,38,54,-16,-0.50,-0.16,Matches,023937a9
599,Ionuț Radu,ro ROU,GK,Inter,19,1997,0,,,,,0,,0,0,,3,,,,,,,Matches,67f649be
600,Ștefan Radu,ro ROU,DF,Lazio,29,1986,29,2405,83,70.3,26.7,29,,20,0,,3,1.76,36,29,+7,+0.26,-1.16,Matches,53de807a
601,Rafael,br BRA,GK,Cagliari,34,1982,21,1802,86,52.7,20.0,19,,18,2,,17,1.38,34,32,+2,+0.10,+1.38,Matches,dd06d56c
602,Antonino Ragusa,it ITA,FWMF,Sassuolo,26,1990,25,1436,57,42.0,16.0,16,,10,9,,10,1.08,24,18,+6,+0.38,+0.88,Matches,e967e202
603,Cristian Raimondi,it ITA,MFDF,Atalanta,35,1981,7,283,40,8.3,3.1,3,,2,4,,28,2.00,6,7,-1,-0.32,-0.95,Matches,a6909989
604,Slobodan Rajković,rs SRB,DF,Palermo,27,1989,4,298,75,8.7,3.3,4,,2,0,,1,0.25,1,7,-6,-1.81,-0.72,Matches,9686fc54
605,Andrea Ranocchia,it ITA,DF,Inter,28,1988,5,379,76,11.1,4.2,5,,4,0,,15,1.40,5,8,-3,-0.71,-1.48,Matches,539230cf
606,Federico Ravaglia,it ITA,GK,Bologna,16,1999,0,,,,,0,,0,0,,11,,,,,,,Matches,6662d731
607,Luca Ravanelli,it ITA,DF,Sassuolo,19,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,029370a7
608,Vasco Regini,it ITA,DF,Sampdoria,25,1990,34,2784,82,81.4,30.9,30,,29,4,,3,1.26,37,46,-9,-0.29,-0.72,Matches,339c6ed4
609,Pepe Reina,es ESP,GK,Napoli,33,1982,37,3330,90,97.4,37.0,37,,37,0,,1,2.30,93,38,+55,+1.49,+1.49,Matches,e358587b
610,Alberto Reinaudo,it ITA,GK,Torino,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,c630eb86
611,Martin Remacle,be BEL,MF,Torino,19,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,8dff4d4c
612,Francesco Renzetti,it ITA,DF,Genoa,28,1988,0,,,,,0,,0,0,,2,,,,,,,Matches,f4441506
613,Tomás Reymão,pt POR,MF,Fiorentina,18,1998,0,,,,,0,,0,0,,2,,,,,,,Matches,a86fee7f
614,Federico Ricci,it ITA,FW,Sassuolo,22,1994,24,1069,45,31.3,11.9,10,,5,14,,7,1.21,18,16,+2,+0.17,+0.44,Matches,524eb8c5
615,Federico Ricci,it ITA,FWMF,Roma,22,1994,0,,,,,0,,0,0,,2,,,,,,,Matches,524eb8c5
616,Luca Rigoni,it ITA,MFFW,Genoa,31,1984,31,2350,76,68.7,26.1,29,,17,2,,3,1.13,21,41,-20,-0.77,-0.26,Matches,4dba2a97
617,Nicola Rigoni,it ITA,MF,Chievo,25,1990,12,505,42,14.8,5.6,5,,3,7,,13,1.92,6,6,0,0.00,+0.56,Matches,e327bd76
618,Tomás Rincón,ve VEN,MF,Genoa,28,1988,16,1390,87,40.6,15.4,16,,13,0,,0,1.25,16,18,-2,-0.13,+0.93,Matches,f1cfc209
619,Tomás Rincón,ve VEN,MF,Juventus,28,1988,13,309,24,9.0,3.4,2,,1,11,,8,2.31,3,2,+1,+0.29,-1.13,Matches,f1cfc209
620,Andrea Rispoli,it ITA,MFDF,Palermo,27,1988,32,2684,84,78.5,29.8,30,,26,2,,3,0.75,29,59,-30,-1.01,+0.71,Matches,39ee6cb6
621,Rigoberto Rivas,hn HON,FWMF,Inter,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,85c18ac5
622,Luca Rizzo,it ITA,FW,Bologna,24,1992,12,456,38,13.3,5.1,4,,0,8,,16,0.83,6,16,-10,-1.97,-1.73,Matches,a3e4b724
623,Gonzalo Rodríguez,ar ARG,DF,Fiorentina,32,1984,26,2205,85,64.5,24.5,26,,21,0,,2,1.54,35,30,+5,+0.20,+0.13,Matches,46e6fea3
624,Marko Rog,hr CRO,MF,Napoli,21,1995,15,387,26,11.3,4.3,2,,1,13,,21,2.87,10,3,+7,+1.63,+0.20,Matches,b6b2b820
625,Marcus Rohdén,se SWE,MF,Crotone,25,1991,34,2448,72,71.6,27.2,30,,15,4,,0,1.00,27,37,-10,-0.37,+0.93,Matches,b5b27493
626,Alessio Romagnoli,it ITA,DF,Milan,21,1995,27,2369,88,69.3,26.3,27,,25,0,,1,1.78,40,27,+13,+0.49,+0.58,Matches,3ead85f9
627,Andrea Romagnoli,it ITA,GK,Roma,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,f8e8f9de
628,Aleandro Rosi,it ITA,DFMF,Crotone,29,1987,31,2560,83,74.9,28.4,30,,27,1,,1,0.87,25,40,-15,-0.53,+0.41,Matches,1b729ba2
629,Aleandro Rosi,it ITA,DFMF,Genoa,29,1987,0,,,,,0,,0,0,,1,,,,,,,Matches,1b729ba2
630,Matteo Rossetti,it ITA,MF,Torino,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,e8e53dc3
631,Luca Rossettini,it ITA,DF,Torino,31,1985,30,2655,89,77.6,29.5,29,,29,1,,4,1.37,55,51,+4,+0.14,+0.02,Matches,47a500ae
632,Alessandro Rossi,it ITA,FW,Lazio,19,1997,3,47,16,1.4,0.5,0,,0,3,,2,1.00,1,1,0,0.00,-0.61,Matches,ccf5926f
633,Francesco Rossi,it ITA,GK,Atalanta,25,1991,0,,,,,0,,0,0,,14,,,,,,,Matches,7b5f516f
634,Giuseppe Rossi,it ITA,FW,Fiorentina,29,1987,1,11,11,0.3,0.1,0,,0,1,,0,0.00,0,0,0,0.00,-0.16,Matches,fe48a073
635,Rubinho,br BRA,GK,Genoa,33,1982,2,180,90,5.3,2.0,2,,2,0,,14,0.00,0,8,-8,-4.00,-3.50,Matches,19aeb20a
636,Antonio Rüdiger,de GER,DF,Roma,23,1993,26,2205,85,64.5,24.5,25,,22,1,,0,2.27,53,24,+29,+1.18,-0.52,Matches,18b896d6
637,Daniele Rugani,it ITA,DF,Juventus,22,1994,15,1081,72,31.6,12.0,11,,10,4,,17,2.80,27,2,+25,+2.08,+1.12,Matches,14b8fcdf
638,Gennaro Ruggiero,it ITA,MF,Palermo,16,2000,2,149,75,4.4,1.7,2,,,0,,0,,,,,,,Matches,435b5426
639,Mário Rui,pt POR,MFDF,Roma,25,1991,5,347,69,10.1,3.9,3,,3,2,,19,2.60,8,2,+6,+1.56,+0.21,Matches,0b5a292a
640,Umar Sadiq,ng NGA,FW,Roma,19,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,686cbe7d
641,Umar Sadiq,ng NGA,FW,Bologna,19,1997,7,235,34,6.9,2.6,1,,0,6,,17,0.57,1,7,-6,-2.30,-1.96,Matches,686cbe7d
642,Trent Sainsbury,au AUS,DF,Inter,24,1992,1,20,20,0.6,0.2,0,,0,1,,14,3.00,1,2,-1,-4.50,-5.14,Matches,c8bfb695
643,Jacopo Sala,it ITA,DF,Sampdoria,24,1991,20,1561,78,45.6,17.3,19,,13,1,,2,1.50,23,21,+2,+0.12,+0.50,Matches,da5a981b
644,Mohamed Salah,eg EGY,MFFW,Roma,24,1992,31,2473,80,72.3,27.5,29,,15,2,,1,2.23,71,25,+46,+1.67,+1.10,Matches,e342ad68
645,Bartosz Salamon,pl POL,DF,Cagliari,25,1991,15,834,56,24.4,9.3,9,,7,6,,23,1.47,16,20,-4,-0.43,+0.16,Matches,9b30df1e
646,Carlos Salcedo,mx MEX,DF,Fiorentina,22,1993,18,1346,75,39.4,15.0,15,,13,3,,18,1.50,27,25,+2,+0.13,-0.04,Matches,64c07ae1
647,Roland Sallai,hu HUN,FWMF,Palermo,19,1997,21,957,46,28.0,10.6,11,,2,10,,12,0.52,5,27,-22,-2.07,-1.27,Matches,bf075f6b
648,Aniello Salzano,it ITA,MF,Crotone,25,1991,7,500,71,14.6,5.6,6,,5,1,,10,0.43,3,14,-11,-1.98,-1.58,Matches,89f66f6d
649,Mario Sampirisi,it ITA,DFMF,Crotone,23,1992,23,1204,52,35.2,13.4,11,,8,12,,15,1.04,11,27,-16,-1.20,-0.87,Matches,cda2ec29
650,Carlos Sánchez,co COL,DFMF,Fiorentina,30,1986,31,2156,70,63.0,24.0,23,,20,8,,5,1.58,37,36,+1,+0.04,-0.31,Matches,50b51fac
651,Alex Sandro,br BRA,MFDF,Juventus,25,1991,27,2312,86,67.6,25.7,25,,25,2,,9,2.33,51,19,+32,+1.25,-0.22,Matches,0d82903c
652,Davide Santon,it ITA,DF,Inter,25,1991,14,1020,73,29.8,11.3,11,,8,3,,20,1.86,20,11,+9,+0.79,+0.27,Matches,88c89891
653,Samir Santos,br BRA,DF,Udinese,21,1994,21,1779,85,52.0,19.8,21,,17,0,,5,1.48,27,23,+4,+0.20,+0.92,Matches,92b4758e
654,Riccardo Saponara,it ITA,MF,Fiorentina,24,1991,11,420,38,12.3,4.7,4,,1,7,,3,1.36,7,5,+2,+0.43,+0.31,Matches,3bb7af3b
655,Riccardo Saponara,it ITA,MF,Empoli,24,1991,18,1528,85,44.7,17.0,18,,13,0,,1,1.00,9,21,-12,-0.71,+0.24,Matches,3bb7af3b
656,Gennaro Sardo,it ITA,DF,Chievo,37,1979,1,7,7,0.2,0.1,0,,0,1,,22,1.00,0,1,-1,-12.86,-12.41,Matches,efffc3d5
657,Mouhamadou Sarr,sn SEN,GK,Bologna,19,1997,0,,,,,0,,0,0,,33,,,,,,,Matches,b959a0d1
658,Giacomo Satalino,it ITA,GK,Fiorentina,17,1999,0,,,,,0,,0,0,,11,,,,,,,Matches,b1f0b916
659,Marco Sau,it ITA,FWMF,Cagliari,28,1987,34,2322,68,67.9,25.8,29,,6,5,,3,1.29,36,51,-15,-0.58,-0.09,Matches,1ad1f50d
660,Edoardo Sbampato,it ITA,DF,Chievo,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,fa119bf5
661,Giovanni Sbrissa,it ITA,MF,Sassuolo,19,1996,0,,,,,0,,0,0,,1,,,,,,,Matches,f6ddc6df
662,Francesco Scavo,it ITA,GK,Sassuolo,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,e45aa9cd
663,Patrik Schick,cz CZE,FW,Sampdoria,20,1996,32,1570,49,45.9,17.4,14,,10,18,,6,1.16,29,20,+9,+0.52,+1.25,Matches,5d4f7d61
664,Luca Scordino,it ITA,GK,Udinese,16,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,d3374cca
665,Simone Scuffet,it ITA,GK,Udinese,20,1996,6,462,77,13.5,5.1,5,,5,1,,32,1.33,9,11,-2,-0.39,-0.18,Matches,41bd99ea
666,Moustapha Seck,sn SEN,DFMF,Roma,20,1996,0,,,,,0,,0,0,,19,,,,,,,Matches,9ec1ad87
667,Andrea Seculin,it ITA,GK,Chievo,26,1990,4,360,90,10.5,4.0,4,,4,0,,31,0.00,1,9,-8,-2.00,-1.71,Matches,c4f573f4
668,Ransford Selasi,gh GHA,MF,Pescara,19,1996,0,,,,,0,,0,0,,2,,,,,,,Matches,ffe90781
669,Davide Seminara,it ITA,DF,Empoli,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,9c9dcc64
670,Alessandro Semprini,it ITA,FW,Juventus,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,dd29f81d
671,Stefano Sensi,it ITA,MF,Sassuolo,20,1995,16,1202,75,35.1,13.4,14,,11,2,,12,1.44,26,23,+3,+0.22,+0.55,Matches,b70bde8f
672,Luigi Sepe,it ITA,GK,Napoli,25,1991,0,,,,,0,,0,0,,37,,,,,,,Matches,343f753a
673,Federico Serra,it ITA,MF,Cagliari,18,1997,1,12,12,0.4,0.1,0,,0,1,,1,0.00,0,0,0,0.00,+0.55,Matches,28e62124
674,Stephan El Shaarawy,it ITA,MFFW,Roma,23,1992,32,1630,51,47.7,18.1,19,,7,13,,5,2.16,44,19,+25,+1.38,+0.02,Matches,d3aaad90
675,Franco Signorelli,ve VEN,MF,Empoli,25,1991,0,,,,,0,,0,0,,2,,,,,,,Matches,9f1f4ae9
676,Gabriel Silva,br BRA,MFDF,Udinese,25,1991,5,234,47,6.8,2.6,2,,2,3,,9,2.00,3,7,-4,-1.54,-1.40,Matches,4914ed4a
677,Matheus Pereira da Silva,br BRA,MF,Empoli,18,1998,0,,,,,0,,0,0,,21,,,,,,,Matches,bef22bc4
678,Stefan Silva,se SWE,FW,Palermo,26,1990,1,16,16,0.5,0.2,0,,0,1,,6,3.00,0,0,0,0.00,+1.16,Matches,86cad0e9
679,Matías Silvestre,ar ARG,DF,Sampdoria,31,1984,36,3211,89,93.9,35.7,36,,35,0,,0,1.31,48,51,-3,-0.08,+1.21,Matches,b6ca47a2
680,Vincenzo Silvestro,it ITA,MF,Bologna,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,ced53635
681,Giovanni Simeone,ar ARG,FW,Genoa,21,1995,35,2614,75,76.4,29.0,29,,21,6,,2,0.86,25,46,-21,-0.72,-0.16,Matches,343c0d52
682,Lorenco Šimić,hr CRO,DF,Sampdoria,20,1996,0,,,,,0,,0,0,,13,,,,,,,Matches,65e4dede
683,Łukasz Skorupski,pl POL,GK,Empoli,25,1991,35,3150,90,92.1,35.0,35,,35,0,,2,0.91,28,56,-28,-0.80,+0.53,Matches,ab4449d6
684,Milan Škriniar,sk SVK,DF,Sampdoria,21,1995,35,2998,86,87.7,33.3,34,,33,1,,1,1.17,40,45,-5,-0.15,+0.06,Matches,30f5ffa9
685,Edoardo Soleri,it ITA,FW,Roma,18,1997,0,,,,,0,,0,0,,3,,,,,,,Matches,3c33accc
686,Stefano Sorrentino,it ITA,GK,Chievo,37,1979,34,3060,90,89.5,34.0,34,,34,0,,3,1.26,42,52,-10,-0.29,+1.71,Matches,048877f5
687,José Sosa,ar ARG,MF,Milan,31,1985,18,1236,69,36.1,13.7,15,,2,3,,15,1.50,18,18,0,0.00,-0.49,Matches,1eecc0c6
688,Leonardo Spinazzola,it ITA,MFFW,Atalanta,23,1993,30,2496,83,73.0,27.7,28,,21,2,,5,1.83,50,33,+17,+0.61,+0.22,Matches,3626daea
689,Emanuele Spinozzi,it ITA,MF,Roma,18,1998,0,,,,,0,,0,0,,2,,,,,,,Matches,98e319a1
690,Nicolás Spolli,ar ARG,DF,Chievo,33,1983,21,1594,76,46.6,17.7,15,,14,6,,14,1.38,21,28,-7,-0.40,+0.15,Matches,9a560ebe
691,Marco Sportiello,it ITA,GK,Atalanta,24,1992,8,720,90,21.1,8.0,8,,8,0,,11,1.25,12,14,-2,-0.25,-1.02,Matches,ac4003af
