--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Performance,,,,,,,,,,,,,-additional
412,Leonardo Pavoletti,it ITA,FW,Cagliari,32,1988,16.9,9,0,0,45,28,4,3,3,6,,,0,Matches,d37b0350
413,Pedro,es ESP,FW,Lazio,34,1987,22.6,5,0,0,31,39,6,29,6,23,,,0,Matches,3ca7254a
414,João Pedro,it ITA,FW,Cagliari,29,1992,36.9,9,0,0,68,84,31,14,8,11,,,0,Matches,81255c03
415,Gianluca Pegolo,it ITA,GK,Sassuolo,40,1981,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,f058ed1f
416,Pietro Pellegri,it ITA,FW,Milan,20,2001,1.5,0,0,0,7,2,2,0,0,2,,,0,Matches,a44d3a3c
417,Pietro Pellegri,it ITA,FW,Torino,20,2001,2.4,1,0,0,10,6,4,0,0,1,,,0,Matches,a44d3a3c
418,Lorenzo Pellegrini,it ITA,MF,Roma,25,1996,25.4,8,1,1,46,49,9,171,24,15,,,0,Matches,4a5a45c7
419,Luca Pellegrini,it ITA,DFMF,Juventus,22,1999,12.3,6,0,0,23,20,0,54,6,13,,,0,Matches,3b61c9ec
420,Federico Peluso,it ITA,DF,Sassuolo,37,1984,0.1,0,0,0,1,0,0,0,0,1,,,0,Matches,4f2908e5
421,Gastón Pereiro,uy URU,FWMF,Cagliari,26,1995,10.8,1,0,0,15,4,2,41,1,5,,,0,Matches,7ec7738e
422,Dor Peretz,il ISR,MF,Venezia,26,1995,6.5,2,0,0,10,8,0,2,8,18,,,0,Matches,e2a302a8
423,Roberto Pereyra,ar ARG,MFFW,Udinese,30,1991,19.9,10,1,1,33,34,1,24,12,11,,,0,Matches,75f2c59f
424,Carles Pérez,es ESP,MF,Roma,23,1998,6.2,2,0,0,13,7,0,19,1,3,,,0,Matches,a8f21b9f
425,Nehuén Pérez,ar ARG,DF,Udinese,21,2000,18.8,6,0,0,30,9,0,2,21,20,,,0,Matches,f7c491f1
426,Mattia Perin,it ITA,GK,Juventus,28,1992,4.5,0,0,0,0,1,0,0,0,0,,,0,Matches,4c62d0c8
427,Ivan Perišić,hr CRO,MF,Inter,32,1989,31.3,4,0,0,29,6,13,148,46,22,,,0,Matches,6fe90922
428,Diego Perotti,ar ARG,MF,Salernitana,33,1988,3.2,1,0,0,5,10,0,22,2,5,,,0,Matches,a40d5a0c
429,Mario Perrone,it ITA,DF,Salernitana,18,2003,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches,6cd33e2a
430,Matteo Pessina,it ITA,MFFW,Atalanta,24,1997,16.0,0,0,0,17,35,4,10,12,14,,,0,Matches,780e3631
431,Andrea Petagna,it ITA,FW,Napoli,26,1995,6.5,1,0,0,15,14,2,3,0,2,,,0,Matches,03f946ed
432,Giuseppe Pezzella,it ITA,MFDF,Atalanta,23,1997,11.9,3,0,0,19,30,2,37,9,16,,,0,Matches,149c5f5d
433,Krzysztof Piątek,pl POL,FW,Fiorentina,26,1995,8.1,0,0,0,7,16,3,5,2,3,,,0,Matches,17f3620a
434,Roberto Piccoli,it ITA,FW,Genoa,20,2001,2.4,0,0,0,3,0,1,1,1,1,,,0,Matches,1cadaf34
435,Roberto Piccoli,it ITA,FW,Atalanta,20,2001,2.2,0,0,0,0,3,3,0,0,0,,,0,Matches,1cadaf34
436,Andrea Pinamonti,it ITA,FW,Empoli,22,1999,31.9,4,0,0,32,56,19,29,8,6,,,0,Matches,08aa9cd1
437,Carlo Pinsoglio,it ITA,GK,Juventus,31,1990,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches,f6a06749
438,Riccardo Pinzi,it ITA,MF,Udinese,17,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches,5dafcdce
439,Marko Pjaca,hr CRO,MF,Torino,26,1995,12.8,0,0,0,11,14,2,17,5,4,,,0,Matches,2c38b327
440,Tommaso Pobega,it ITA,MF,Torino,22,1999,24.9,11,0,0,75,38,2,18,27,29,,,0,Matches,55a1cac2
441,Suf Podgoreanu,il ISR,MF,Spezia,19,2002,1.3,0,0,0,2,2,0,8,1,0,,,0,Matches,d697a2d0
442,Matteo Politano,it ITA,MFFW,Napoli,27,1993,18.3,3,0,0,14,28,4,106,13,12,,,0,Matches,5e861944
443,Manolo Portanova,it ITA,MF,Genoa,21,2000,14.7,4,0,0,46,25,4,40,17,30,,,0,Matches,c8c0dccd
444,Dennis Praet,be BEL,MF,Torino,27,1994,17.1,3,0,0,21,17,3,46,4,10,,,0,Matches,86695068
445,Mateusz Praszelik,pl POL,MF,Hellas Verona,20,2000,0.3,0,0,0,2,1,0,0,0,0,,,0,Matches,ec6773f5
446,Ivan Provedel,it ITA,GK,Spezia,27,1994,30.7,2,0,0,2,4,0,0,2,0,,,1,Matches,277da414
447,Erick Pulgar,cl CHI,MF,Fiorentina,27,1994,3.8,2,0,0,5,3,0,5,5,6,,,0,Matches,4611e028
448,Ignacio Pussetto,ar ARG,FWMF,Udinese,25,1995,13.4,4,0,0,30,27,9,22,5,10,,,0,Matches,62437b4f
449,Niklas Pyyhtiä,fi FIN,MF,Bologna,17,2003,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches,88f53b75
450,Fabio Quagliarella,it ITA,FW,Sampdoria,38,1983,18.5,2,0,0,20,28,15,21,3,2,,,0,Matches,ee4f2f3b
451,Adrien Rabiot,fr FRA,MF,Juventus,26,1995,25.4,5,0,0,45,28,4,24,21,44,,,0,Matches,8794e251
452,Ivan Radovanović,rs SRB,DFMF,Salernitana,32,1988,11.7,4,0,0,9,10,0,4,6,7,,,0,Matches,023937a9
453,Ionuț Radu,ro ROU,GK,Inter,24,1997,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,67f649be
454,Ștefan Radu,ro ROU,DF,Lazio,34,1986,6.2,2,0,0,4,5,0,7,4,6,,,0,Matches,53de807a
455,Boris Radunović,rs SRB,GK,Cagliari,25,1996,3.0,0,1,0,0,1,0,0,0,0,,,0,Matches,0dfce079
456,Antonio Raimondo,it ITA,FW,Bologna,17,2004,0.8,0,0,0,3,0,3,0,0,0,,,0,Matches,ce1a6c7e
457,Aaron Ramsey,wls WAL,MF,Juventus,30,1990,1.1,0,0,0,2,1,0,0,1,0,,,0,Matches,ef619b0b
458,Luca Ranieri,it ITA,DFMF,Salernitana,22,1999,23.4,9,0,0,16,10,2,66,26,23,,,0,Matches,8c63fae5
459,Andrea Ranocchia,it ITA,DF,Inter,33,1988,3.8,1,0,0,4,2,1,0,4,3,,,0,Matches,539230cf
460,Giacomo Raspadori,it ITA,MFFW,Sassuolo,21,2000,30.4,9,1,1,29,33,5,62,8,16,,,0,Matches,6e058f06
461,Nicola Ravaglia,it ITA,GK,Sampdoria,32,1988,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,d7a35008
462,Ante Rebić,hr CRO,FWMF,Milan,27,1993,9.9,2,0,0,18,9,7,29,4,8,,,0,Matches,536cebe5
463,Arkadiusz Reca,pl POL,DFMF,Spezia,26,1995,19.7,3,0,0,22,13,0,37,31,18,,,0,Matches,6213fd82
464,Pepe Reina,es ESP,GK,Lazio,38,1982,15.0,3,0,0,1,1,0,0,0,0,,,0,Matches,e358587b
465,Panagiotis Retsos,gr GRE,DF,Hellas Verona,22,1998,0.6,0,0,0,1,1,0,1,2,0,,,0,Matches,4bd00a50
466,Bryan Reynolds,us USA,DF,Roma,20,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches,2306bf5c
467,Franck Ribéry,fr FRA,MFFW,Salernitana,38,1983,15.8,3,1,0,31,38,2,44,2,11,,,0,Matches,f61c7c4e
468,Samuele Ricci,it ITA,MF,Empoli,19,2001,17.0,1,1,0,17,42,0,7,31,18,,,0,Matches,9823be92
469,Samuele Ricci,it ITA,MF,Torino,19,2001,8.0,1,0,0,14,14,2,0,14,5,,,0,Matches,9823be92
470,Tomás Rincón,ve VEN,MF,Torino,33,1988,1.8,2,0,0,5,2,0,1,2,2,,,0,Matches,f1cfc209
471,Tomás Rincón,ve VEN,MF,Sampdoria,33,1988,13.0,3,0,0,22,31,0,5,17,13,,,0,Matches,f1cfc209
472,Ricardo Rodríguez,ch SUI,DF,Torino,28,1992,27.5,3,0,0,26,11,0,68,40,20,,,0,Matches,7f78ad23
473,Marko Rog,hr CRO,MF,Cagliari,26,1995,3.5,0,0,0,11,14,0,3,1,3,,,0,Matches,b6b2b820
474,Rogério,br BRA,DF,Sassuolo,23,1998,19.2,5,0,0,15,34,1,83,20,14,,,0,Matches,10e7f486
475,Alessio Romagnoli,it ITA,DF,Milan,26,1995,15.7,4,1,0,17,13,3,1,18,15,,,0,Matches,3ead85f9
476,Simone Romagnoli,it ITA,DF,Empoli,31,1990,16.6,3,0,0,16,5,0,1,10,13,,,1,Matches,09899de8
477,Luka Romero,ar ARG,MF,Lazio,16,2004,0.9,0,0,0,2,3,0,1,1,1,,,0,Matches,ca6edaa0
478,Sergio Romero,ar ARG,GK,Venezia,34,1987,16.0,2,0,0,1,0,0,0,1,2,,,0,Matches,1e26e376
479,Cristiano Ronaldo,pt POR,FWMF,Juventus,36,1985,0.3,1,0,0,0,1,1,0,0,0,,,0,Matches,dea698d9
480,Marten de Roon,nl NED,MFDF,Atalanta,30,1991,28.3,7,1,1,50,15,0,7,46,41,,,0,Matches,2a1beb34
481,Francesco Rossi,it ITA,GK,Atalanta,30,1991,0.4,0,0,0,0,0,0,0,0,0,,,0,Matches,7b5f516f
482,Nicolò Rovella,it ITA,MF,Genoa,19,2001,16.3,5,0,0,26,24,3,110,22,23,,,0,Matches,e58cbfd5
483,Amir Rrahmani,xk KVX,DF,Napoli,27,1994,32.5,5,0,0,23,23,0,0,19,12,,,0,Matches,4b3e1a38
484,Ruan,br BRA,DF,Sassuolo,22,1999,2.4,1,0,0,4,8,0,1,2,4,,,0,Matches,a378a02a
485,Daniele Rugani,it ITA,DF,Juventus,27,1994,9.8,2,0,0,11,1,0,0,11,4,,,0,Matches,14b8fcdf
486,Matteo Ruggeri,it ITA,MFDF,Salernitana,19,2002,7.5,1,0,0,1,2,1,30,3,4,,,0,Matches,ae9898c5
487,Mário Rui,pt POR,DF,Napoli,30,1991,33.2,7,0,0,31,60,4,79,38,43,,,0,Matches,0b5a292a
488,Fabián Ruiz Peña,es ESP,MF,Napoli,25,1996,26.5,2,0,0,21,18,1,17,20,34,,,0,Matches,c0c7ff58
489,Alessandro Russo,it ITA,MF,Salernitana,17,2003,0.3,0,0,0,0,1,0,0,0,0,,,0,Matches,7152082d
490,Stefano Sabelli,it ITA,MF,Genoa,28,1993,3.9,3,0,0,6,8,0,8,3,3,,,0,Matches,0ccac09c
491,Abdelhamid Sabiri,ma MAR,MFFW,Sampdoria,24,1996,9.9,3,0,0,21,34,1,14,8,21,,,0,Matches,4830e0af
492,Alexis Saelemaekers,be BEL,MF,Milan,22,1999,20.7,2,0,0,28,37,1,63,15,21,,,0,Matches,ee251371
493,Jacopo Sala,it ITA,MF,Spezia,29,1991,9.8,3,0,0,11,12,1,6,11,12,,,0,Matches,da5a981b
494,Eddie Salcedo,it ITA,MFFW,Spezia,19,2001,4.8,1,0,0,8,6,2,12,0,1,,,0,Matches,0489bb30
495,Lazar Samardzic,rs SRB,MF,Udinese,19,2002,5.4,0,0,0,11,3,0,33,2,9,,,0,Matches,217c93a1
496,Luigi Samele,it ITA,FW,Sassuolo,19,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,548fea2f
497,Antonio Sanabria,py PAR,FW,Torino,25,1996,20.0,3,0,0,26,34,21,3,2,2,,,0,Matches,0a447501
498,Alexis Sánchez,cl CHI,FW,Inter,32,1988,9.8,0,0,0,11,21,8,36,2,9,,,0,Matches,2c0f8e9e
499,Alex Sandro,br BRA,DF,Juventus,30,1991,19.8,3,0,0,31,34,1,35,27,16,,,1,Matches,0d82903c
500,Nicola Sansone,it ITA,FWMF,Bologna,29,1991,10.0,6,0,0,17,21,6,53,4,6,,,0,Matches,7eb97a8e
501,Federico Santander,py PAR,FW,Bologna,30,1991,0.7,1,0,0,2,5,0,1,0,1,,,0,Matches,df85d472
502,Samir Santos,br BRA,DF,Udinese,26,1994,15.8,5,0,0,33,16,0,11,41,18,,,0,Matches,92b4758e
503,Riccardo Saponara,it ITA,FW,Fiorentina,29,1991,14.3,1,0,0,6,23,4,28,1,3,,,0,Matches,3bb7af3b
504,Giacomo Satalino,it ITA,GK,Sassuolo,22,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,b1f0b916
505,Martin Satriano,uy URU,FW,Inter,20,2001,0.4,0,0,0,1,0,0,0,0,0,,,0,Matches,86383d0e
506,Giorgio Scalvini,it ITA,DFMF,Atalanta,17,2003,8.5,1,0,0,15,7,0,3,23,12,,,0,Matches,1e9aa637
507,Gianluca Scamacca,it ITA,FW,Sassuolo,22,1999,23.8,7,0,0,49,20,10,11,5,13,,,0,Matches,8790f988
508,Andrea Schiavone,it ITA,MF,Salernitana,28,1993,6.3,1,0,0,10,5,0,29,9,8,,,0,Matches,4b55eb4d
509,David Schnegg,at AUT,DF,Venezia,22,1998,1.6,1,0,0,3,0,1,3,3,0,,,0,Matches,1c341b14
510,Jerdy Schouten,nl NED,MF,Bologna,24,1997,15.5,4,1,1,16,8,0,2,32,17,,,0,Matches,2cfae697
511,Demba Seck,sn SEN,MF,Torino,20,2001,1.6,0,0,0,2,2,2,2,0,2,,,0,Matches,16463a79
512,Adrian Šemper,hr CRO,GK,Genoa,23,1998,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,f02dde20
513,Stefano Sensi,it ITA,FW,Inter,25,1995,1.9,0,0,0,4,5,1,2,0,3,,,0,Matches,b70bde8f
514,Stefano Sensi,it ITA,MFFW,Sampdoria,25,1995,8.4,1,0,0,18,24,0,6,6,9,,,0,Matches,b70bde8f
515,Luigi Sepe,it ITA,GK,Salernitana,30,1991,15.5,2,0,0,0,3,0,0,1,0,,,0,Matches,343f753a
516,Laurens Serpe,it ITA,DF,Genoa,20,2001,0.5,0,0,0,0,0,0,1,0,0,,,0,Matches,79d60e74
517,Stephan El Shaarawy,it ITA,MF,Roma,28,1992,11.7,1,0,0,8,12,3,18,11,8,,,0,Matches,d3aaad90
518,Aimar Sher,iq IRQ,MF,Spezia,18,2002,0.5,0,0,0,0,0,0,0,3,1,,,0,Matches,ef301f96
519,Eldor Shomurodov,uz UZB,FWMF,Roma,26,1995,8.7,2,0,0,16,6,4,11,2,3,,,0,Matches,57469b2d
520,Alassane Sidibe,ci CIV,MF,Atalanta,19,2002,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches,f944979d
521,Arnór Sigurðsson,is ISL,FWMF,Venezia,22,1999,2.0,0,0,0,2,1,0,3,1,1,,,0,Matches,f209b81e
522,Adrien Silva,pt POR,MF,Sampdoria,32,1989,12.0,3,1,0,13,17,0,6,26,12,,,0,Matches,d6f88a1d
523,Éderson Silva,br BRA,MF,Salernitana,22,1999,12.7,5,0,0,18,34,1,5,18,19,,,0,Matches,a9202def
524,Marco Silvestri,it ITA,GK,Udinese,30,1991,35.0,1,0,0,1,5,0,0,2,0,,,0,Matches,0d422df7
525,Giovanni Simeone,ar ARG,FW,Hellas Verona,26,1995,29.5,8,0,0,56,58,34,26,5,16,,,0,Matches,343c0d52
526,Giovanni Simeone,ar ARG,FW,Cagliari,26,1995,0.1,0,0,0,1,0,0,1,0,0,,,0,Matches,343c0d52
527,Wilfried Singo,ci CIV,MF,Torino,20,2000,29.0,5,1,0,43,59,8,79,22,39,,,0,Matches,8b609c34
528,Salvatore Sirigu,it ITA,GK,Genoa,34,1987,37.0,0,0,0,0,3,0,0,1,1,,,1,Matches,10dc46f0
529,Łukasz Skorupski,pl POL,GK,Bologna,30,1991,36.0,4,0,0,2,6,0,0,0,0,,,0,Matches,ab4449d6
530,Andreas Skov Olsen,dk DEN,MF,Bologna,21,1999,8.3,0,0,0,4,15,0,37,3,10,,,0,Matches,c50cee19
531,Milan Škriniar,sk SVK,DF,Inter,26,1995,35.0,3,0,0,42,23,2,3,26,28,,,0,Matches,30f5ffa9
532,Chris Smalling,eng ENG,DF,Roma,31,1989,23.2,0,0,0,9,17,0,2,25,23,,,1,Matches,b6964eb6
533,Brandon Soppy,fr FRA,MF,Udinese,19,2002,8.6,4,0,0,23,33,0,13,5,10,,,0,Matches,28f66c2e
534,Roberto Soriano,it ITA,MF,Bologna,30,1991,29.1,6,2,1,50,47,3,34,23,32,,,0,Matches,9d4c45d6
535,Riccardo Sottil,it ITA,FW,Fiorentina,22,1999,13.8,4,1,1,15,40,7,47,1,5,,,0,Matches,94816803
536,Matìas Soulé,ar ARG,FWMF,Juventus,18,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,c13ddd3e
537,Adama Soumaoro,fr FRA,DF,Bologna,29,1992,25.2,6,2,0,24,16,1,2,38,5,,,1,Matches,7b075c75
538,Leonardo Spinazzola,it ITA,MF,Roma,28,1993,1.4,1,0,0,1,0,0,4,0,0,,,0,Matches,3626daea
539,Marco Sportiello,it ITA,GK,Atalanta,29,1992,5.0,1,0,0,0,1,0,0,0,0,,,0,Matches,ac4003af
540,Luca Stanga,it ITA,DF,Milan,19,2002,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches,2967bcd0
541,Riccardo Stivanello,it ITA,DF,Bologna,17,2004,0.5,0,0,0,0,1,0,0,0,1,,,0,Matches,90e1d9dc
542,Petar Stojanović,si SVN,DF,Empoli,25,1995,30.4,11,1,1,45,22,2,69,25,67,,,0,Matches,13b44b02
543,Thomas Strakosha,al ALB,GK,Lazio,26,1995,23.0,2,0,0,2,0,0,0,0,0,,,0,Matches,339fe0e8
544,Stefan Strandberg,no NOR,DF,Salernitana,31,1990,10.4,2,1,1,8,3,1,4,10,6,,,1,Matches,6d5e62b0
545,Dávid Strelec,sk SVK,MFFW,Spezia,20,2001,5.6,0,0,0,4,6,2,5,2,4,,,0,Matches,2cb9486d
546,Kevin Strootman,nl NED,MF,Cagliari,31,1990,7.1,4,0,0,10,10,0,3,11,5,,,0,Matches,ef2e5e1a
547,Jens Stryger Larsen,dk DEN,MFDF,Udinese,30,1991,7.6,0,0,0,3,3,1,21,6,2,,,1,Matches,f91e81c9
548,Leo Štulac,si SVN,MF,Empoli,26,1994,9.3,1,0,0,7,15,0,28,8,7,,,0,Matches,92948398
549,Stefano Sturaro,it ITA,MF,Genoa,28,1993,19.6,12,0,0,53,37,4,38,15,25,,,0,Matches,2334478a
550,Isaac Success,ng NGA,FW,Udinese,25,1996,10.1,1,1,0,24,39,5,6,2,2,,,0,Matches,f573a8bf
551,Vladyslav Supriaha,ua UKR,FW,Sampdoria,21,2000,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches,73affbb6
552,Bosko Sutalo,hr CRO,DFMF,Hellas Verona,21,2000,10.2,0,0,0,12,9,1,10,18,14,,,0,Matches,1d0bb7e4
553,Mattias Svanberg,se SWE,MF,Bologna,22,1999,28.5,7,0,0,36,62,0,51,27,14,,,0,Matches,92d83c27
554,Michael Svoboda,at AUT,DF,Venezia,22,1998,13.7,2,1,0,9,4,0,1,10,18,,,0,Matches,8abd174d
555,Wojciech Szczęsny,pl POL,GK,Juventus,31,1990,33.0,2,0,0,2,4,0,0,0,1,,,0,Matches,01b8a2b2
556,Adrien Tameze,cm CMR,MF,Hellas Verona,27,1994,28.6,4,0,0,33,34,2,31,54,30,,,0,Matches,8da74c05
557,Ciprian Tătărușanu,ro ROU,GK,Milan,35,1986,6.0,0,0,0,0,0,0,0,0,0,,,0,Matches,b056e3da
558,Filippo Terracciano,it ITA,DF,Hellas Verona,18,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,5cbb5ad6
559,Pietro Terracciano,it ITA,GK,Fiorentina,31,1990,31.8,0,0,0,0,4,0,0,1,0,,,0,Matches,e1b0a70d
560,Aleksa Terzić,rs SRB,DF,Fiorentina,21,1999,3.0,1,0,0,4,2,0,21,5,5,,,0,Matches,3ef0a2d7
561,Tanner Tessmann,us USA,MF,Venezia,19,2001,7.6,1,1,0,10,8,0,4,4,4,,,0,Matches,ac277993
562,Arthur Theate,be BEL,DF,Bologna,21,2000,26.9,6,0,0,26,11,1,17,41,21,,,0,Matches,df8d6029
563,Morten Thorsby,no NOR,MF,Sampdoria,25,1996,32.7,10,0,0,81,36,0,0,27,27,,,0,Matches,d1b49282
564,Jeremy Toljan,de GER,DF,Sassuolo,26,1994,15.5,2,0,0,8,7,0,23,15,10,,,0,Matches,a96e5dc0
565,Rafael Tolói,it ITA,DF,Atalanta,30,1990,16.0,6,0,0,27,9,0,11,24,13,,,0,Matches,c56dc39e
566,Takehiro Tomiyasu,jp JPN,DF,Bologna,22,1998,0.1,0,0,0,0,0,0,1,1,0,,,0,Matches,b3af9be1
567,Fikayo Tomori,eng ENG,DF,Milan,23,1997,30.2,4,0,0,19,11,0,4,44,42,,,0,Matches,7edfbb8a
568,Sandro Tonali,it ITA,MF,Milan,21,2000,28.9,9,0,0,45,50,3,107,36,37,,,0,Matches,0db169ae
569,Lorenzo Tonelli,it ITA,DF,Empoli,31,1990,9.7,4,0,0,9,24,1,1,16,7,,,1,Matches,8cc29864
570,Ernesto Torregrossa,ve VEN,FW,Sampdoria,29,1992,1.3,1,0,0,7,7,5,0,0,1,,,0,Matches,bf39bdec
571,Lucas Torreira,uy URU,MF,Fiorentina,25,1996,24.4,10,1,1,38,44,2,6,26,27,,,0,Matches,52611641
572,Abdoulaye Touré,gn GUI,MF,Genoa,27,1994,4.8,1,0,0,3,9,0,3,5,4,,,0,Matches,ef7cd87a
573,Simone Trimboli,it ITA,MF,Sampdoria,19,2002,0.7,1,0,0,2,0,0,0,2,1,,,0,Matches,f5f21026
574,Axel Tuanzebe,cd COD,DF,Napoli,23,1997,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,2baec6ce
575,Destiny Udogie,it ITA,MFDF,Udinese,18,2002,27.5,4,0,0,36,34,4,16,25,40,,,0,Matches,7cd520e8
576,Maximilian Ullmann,at AUT,MFDF,Venezia,25,1996,2.7,0,0,0,2,1,0,4,2,0,,,0,Matches,caaf2ed1
577,Kacper Urbanski,pl POL,MF,Bologna,16,2004,0.5,0,0,0,2,0,0,1,0,2,,,0,Matches,2d9d9e42
578,Antonio Vacca,it ITA,MF,Venezia,31,1990,11.8,5,0,0,21,9,0,0,22,20,,,0,Matches,444c89d9
579,Zinho Vanheusden,be BEL,DF,Genoa,22,1999,11.0,3,0,0,10,10,0,5,24,7,,,1,Matches,afbf187b
580,Johan Vásquez,mx MEX,DF,Genoa,22,1998,25.3,7,0,0,31,26,1,17,45,50,,,0,Matches,5eaed77a
581,Denis Vavro,sk SVK,DF,Lazio,25,1996,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,08990838
582,Matías Vecino,uy URU,MF,Inter,29,1991,4.2,2,0,0,9,3,0,5,4,5,,,0,Matches,44ac04e9
583,Miguel Veloso,pt POR,MF,Hellas Verona,35,1986,14.9,7,1,1,18,6,0,73,11,14,,,0,Matches,ab1ca213
584,Lorenzo Venuti,it ITA,DF,Fiorentina,26,1995,17.5,4,0,0,15,32,0,29,5,11,,,1,Matches,983ff2c7
585,Daniele Verde,it ITA,MFFW,Spezia,25,1996,21.7,2,0,0,3,15,12,142,17,4,,,0,Matches,d3298c99
586,Simone Verdi,it ITA,FWMF,Torino,29,1992,0.5,0,0,0,1,1,1,3,0,1,,,0,Matches,0375723e
587,Simone Verdi,it ITA,MFFW,Salernitana,29,1992,9.2,3,0,0,11,20,1,71,3,8,,,0,Matches,0375723e
588,Jordan Veretout,fr FRA,MF,Roma,28,1993,25.8,6,0,0,18,22,1,102,27,25,,,0,Matches,4a56052c
589,Edoardo Vergani,it ITA,MF,Salernitana,20,2001,1.1,0,0,0,3,1,1,0,0,2,,,0,Matches,2873973b
590,Valerio Verre,it ITA,MF,Sampdoria,27,1994,4.7,0,0,0,8,10,0,16,0,6,,,0,Matches,33ecf462
591,Valerio Verre,it ITA,MF,Empoli,27,1994,3.4,2,1,0,8,3,0,2,2,1,,,0,Matches,33ecf462
592,Freddie Veseli,al ALB,DF,Salernitana,28,1992,6.6,3,1,1,7,1,0,4,4,2,,,0,Matches,d541e703
593,Guglielmo Vicario,it ITA,GK,Empoli,24,1996,38.0,1,0,0,1,6,0,0,1,1,,,0,Matches,77d6fd4d
594,Arturo Vidal,cl CHI,MF,Inter,34,1987,8.2,3,0,0,17,10,1,5,7,12,,,0,Matches,67cdbc0e
595,Ronaldo Vieira,gw GNB,MF,Sampdoria,23,1998,5.5,3,0,0,11,4,0,1,5,6,,,0,Matches,75e60d75
596,Luca Vignali,it ITA,MF,Spezia,25,1996,0.9,0,0,0,0,0,1,2,1,1,,,0,Matches,c1e8e74e
597,Emanuel Vignato,it ITA,MF,Bologna,20,2000,6.6,2,0,0,5,3,0,12,3,7,,,0,Matches,ec5dae45
598,Matías Viña,uy URU,DFMF,Roma,23,1997,17.4,2,0,0,9,20,2,34,25,31,,,0,Matches,08eb3b58
599,Nicolas Viola,it ITA,MF,Bologna,31,1989,1.1,0,0,0,2,2,0,5,0,2,,,0,Matches,45392b06
600,Mattia Viti,it ITA,DF,Empoli,19,2002,16.6,3,1,1,15,12,1,0,30,19,,,1,Matches,75438a9a
601,Dušan Vlahović,rs SRB,FW,Juventus,21,2000,12.0,2,0,0,8,20,12,8,0,0,,,0,Matches,79443529
602,Dušan Vlahović,rs SRB,FW,Fiorentina,21,2000,20.6,2,0,0,19,49,19,16,1,0,,,0,Matches,79443529
603,Mërgim Vojvoda,xk KVX,MF,Torino,26,1995,22.0,3,0,0,21,9,1,72,22,22,,,0,Matches,be2706c0
604,Cristian Volpato,au AUS,FW,Roma,17,2003,0.4,0,0,0,1,1,0,2,0,1,,,0,Matches,72f87f25
605,Stefan de Vrij,nl NED,DF,Inter,29,1992,26.8,3,0,0,18,6,0,2,32,30,,,1,Matches,d0d8dd44
606,Walace,br BRA,MF,Udinese,26,1995,33.0,6,1,0,47,37,1,9,56,48,,,0,Matches,26db8853
607,Sebastian Walukiewicz,pl POL,DF,Cagliari,21,2000,3.4,1,0,0,4,3,0,1,7,5,,,0,Matches,217875a4
608,Magnus Warming,dk DEN,FW,Torino,21,2000,0.6,0,0,0,1,0,1,5,0,1,,,0,Matches,55e098cd
609,Kelvin Yeboah,it ITA,FWMF,Genoa,21,2000,9.4,2,0,0,28,30,7,10,1,8,,,0,Matches,ea0893d6
610,Gerard Yepes,es ESP,MF,Sampdoria,18,2002,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches,ee9040b4
611,Maya Yoshida,jp JPN,DF,Sampdoria,32,1988,20.3,2,0,0,20,9,0,5,31,13,,,1,Matches,caffaf5a
612,Mattia Zaccagni,it ITA,FW,Lazio,26,1995,20.8,6,0,0,29,74,2,41,19,17,,,0,Matches,d85c238b
613,Mattia Zaccagni,it ITA,MF,Hellas Verona,26,1995,2.0,0,0,0,1,7,0,10,4,1,,,0,Matches,d85c238b
614,Denis Zakaria,ch SUI,MF,Juventus,24,1996,6.6,1,0,0,11,4,0,5,10,7,,,0,Matches,384d58d9
615,Nicola Zalewski,pl POL,MF,Roma,19,2002,8.8,1,0,0,9,20,1,31,16,20,,,0,Matches,45191c29
616,Nicolò Zaniolo,it ITA,FWMF,Roma,22,1999,21.9,12,2,1,52,63,10,67,8,14,,,0,Matches,9907b1c8
617,Alessandro Zanoli,it ITA,DF,Napoli,20,2000,5.1,2,0,0,9,2,0,4,4,6,,,0,Matches,3b12b11f
618,Mattia Zanotti,it ITA,DFMF,Inter,18,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,875d65d1
