--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
677,Simone Scuffet,it ITA,GK,Napoli,28,1996,1,90,90,2.6,1.0,1,90,1,0,,18,1.00,1,1,0,0.00,-0.86,Matches,41bd99ea
678,Simone Scuffet,it ITA,GK,Cagliari,28,1996,13,1170,90,34.2,13.0,13,90,13,0,,6,0.92,11,23,-12,-0.92,-0.76,Matches,41bd99ea
679,Jacopo Seghetti,it ITA,GK,Empoli,19,2005,1,90,90,2.6,1.0,1,90,1,0,,37,0.00,1,3,-2,-2.00,-1.35,Matches,70a10677
680,Egil Selvik,no NOR,GK,Udinese,27,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,05d89c1c
681,Stefano Sensi,it ITA,MF,Monza,28,1995,12,274,23,8.0,3.0,2,56,0,10,16,10,0.25,4,7,-3,-0.99,+0.10,Matches,b70bde8f
682,Suat Serdar,de GER,MF,Hellas Verona,27,1997,22,1376,63,40.2,15.3,16,75,7,6,29,0,0.95,12,29,-17,-1.11,-0.45,Matches,b3325a30
683,Stephan El Shaarawy,it ITA,MFFW,Roma,31,1992,31,1098,35,32.1,12.2,12,64,3,19,17,5,1.90,25,9,+16,+1.31,+1.12,Matches,d3aaad90
684,Alen Sherri,al ALB,GK,Cagliari,26,1997,7,621,89,18.2,6.9,7,89,6,0,,31,0.71,7,11,-4,-0.58,-0.19,Matches,eebf35b6
685,Eldor Shomurodov,uz UZB,FW,Roma,29,1995,27,1097,41,32.1,12.2,11,72,1,16,19,10,2.04,20,10,+10,+0.82,+0.39,Matches,57469b2d
686,Steven Shpendi,al ALB,FW,Empoli,21,2003,0,,,,,0,,0,0,,2,,,,,,,Matches,fd987f24
687,Benjamin Siegrist,ch SUI,GK,Genoa,32,1992,2,152,76,4.4,1.7,2,76,1,0,,14,2.00,5,2,+3,+1.78,+2.19,Matches,46912ffe
688,Éderson Silva,br BRA,MF,Atalanta,25,1999,37,2881,78,84.2,32.0,32,85,22,5,33,0,2.00,67,31,+36,+1.12,+0.29,Matches,a9202def
689,Marco Silvestri,it ITA,GK,Empoli,33,1991,5,450,90,13.2,5.0,5,90,5,0,,10,0.20,1,11,-10,-2.00,-1.52,Matches,0d422df7
690,Marco Silvestri,it ITA,GK,Udinese,33,1991,0,,,,,0,,0,0,,2,,,,,,,Matches,0d422df7
691,Giovanni Simeone,ar ARG,FW,Napoli,29,1995,30,419,14,12.3,4.7,1,78,0,29,12,8,2.20,6,5,+1,+0.21,-0.71,Matches,343c0d52
692,Ayanda Sishuba,be BEL,MF,Hellas Verona,19,2005,0,,,,,0,,0,0,,14,,,,,,,Matches,6fd76804
693,Łukasz Skorupski,pl POL,GK,Bologna,33,1991,27,2364,88,69.1,26.3,27,88,26,0,,8,1.67,44,33,+11,+0.42,+0.50,Matches,ab4449d6
694,Tobias Slotsager,dk DEN,DF,Hellas Verona,18,2006,0,,,,,0,,0,0,,12,,,,,,,Matches,a20b6f5e
695,Chris Smalling,eng ENG,DF,Roma,34,1989,0,,,,,0,,0,0,,3,,,,,,,Matches,b6964eb6
696,Ivan Smolčić,hr CRO,DF,Como,23,2000,9,630,70,18.4,7.0,7,85,6,2,18,6,1.44,8,8,0,0.00,+0.10,Matches,08e57960
697,Simon Sohm,ch SUI,MF,Parma,23,2001,37,2989,81,87.4,33.2,36,82,24,1,30,0,0.95,35,51,-16,-0.48,-0.90,Matches,a5f458d9
698,Ola Solbakken,no NOR,MFFW,Empoli,25,1998,21,760,36,22.2,8.4,8,63,0,13,20,1,1.14,8,10,-2,-0.24,+0.58,Matches,78f13530
699,Oumar Solet,fr FRA,DF,Udinese,24,2000,19,1672,88,48.9,18.6,19,88,17,0,,0,1.05,17,24,-7,-0.38,+0.04,Matches,0670ee51
700,Daniele Sommariva,it ITA,GK,Genoa,27,1997,1,28,28,0.8,0.3,0,,0,1,28,37,3.00,0,1,-1,-3.21,-2.92,Matches,a8e7f7e9
701,Yann Sommer,ch SUI,GK,Inter,35,1988,33,2970,90,86.8,33.0,33,90,33,0,,3,2.06,71,32,+39,+1.18,+0.18,Matches,420c18a1
702,Alessandro Sorrentino,it ITA,GK,Monza,22,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,8ef2452a
703,Borna Sosa,hr CRO,MFDF,Torino,26,1998,19,1181,62,34.5,13.1,14,76,4,5,22,9,1.21,13,15,-2,-0.15,+0.01,Matches,af0d79a9
704,Riccardo Sottil,it ITA,MF,Fiorentina,25,1999,18,833,46,24.4,9.3,8,77,2,10,22,4,1.61,13,12,+1,+0.11,-0.52,Matches,94816803
705,Riccardo Sottil,it ITA,MF,Milan,25,1999,6,123,21,3.6,1.4,1,45,0,5,16,8,1.50,4,2,+2,+1.46,+1.03,Matches,94816803
706,Matìas Soulé,ar ARG,MF,Roma,21,2003,27,1781,66,52.1,19.8,22,79,6,5,10,10,1.78,23,17,+6,+0.30,-0.52,Matches,c13ddd3e
707,Matteo Spinaccè,it ITA,FW,Inter,18,2006,0,,,,,0,,0,0,,2,,,,,,,Matches,45961efb
708,Leonardo Spinazzola,it ITA,DFMF,Napoli,31,1993,27,1517,56,44.4,16.9,17,81,7,10,14,6,2.30,24,10,+14,+0.83,-0.02,Matches,3626daea
709,Marco Sportiello,it ITA,GK,Milan,32,1992,2,126,63,3.7,1.4,1,90,1,1,36,29,3.00,5,2,+3,+2.14,+1.73,Matches,ac4003af
710,Filip Stankovic,rs SRB,GK,Venezia,22,2002,16,1367,85,40.0,15.2,16,85,15,0,,12,0.75,15,23,-8,-0.53,+0.17,Matches,d34d8ed2
711,Federico Steffanoni,it ITA,MF,Atalanta,15,2008,0,,,,,0,,0,0,,2,,,,,,,Matches,c2eff1fa
712,Petar Stojanović,si SVN,DFMF,Empoli,28,1995,1,3,3,0.1,0.0,0,,0,1,3,1,3.00,0,0,0,0.00,+0.68,Matches,13b44b02
713,Franz Stolz,at AUT,GK,Genoa,23,2001,0,,,,,0,,0,0,,7,,,,,,,Matches,564b2bc5
714,Gabriel Strefezza,br BRA,MFFW,Como,27,1997,37,2619,71,76.6,29.1,32,79,9,5,19,0,1.32,37,34,+3,+0.10,+0.78,Matches,ac4a4508
715,Ibrahim Sulemana,gh GHA,MF,Atalanta,21,2003,9,283,31,8.3,3.1,3,70,0,6,12,26,2.44,6,4,+2,+0.64,-0.48,Matches,230c3f3a
716,Tomáš Suslov,sk SVK,MFFW,Hellas Verona,22,2002,31,2080,67,60.8,23.1,27,73,5,4,28,0,0.97,19,36,-17,-0.74,+0.27,Matches,83fe71b8
717,Zion Suzuki,jp JPN,GK,Parma,21,2002,37,3314,90,96.9,36.8,37,90,36,0,,0,0.97,42,53,-11,-0.30,+2.25,Matches,51e1f4f5
718,Marin Šverko,hr CRO,DF,Venezia,26,1998,16,1117,70,32.7,12.4,12,85,7,4,24,11,0.81,12,19,-7,-0.56,+0.10,Matches,06dba850
719,Velizar-Ilia Svetozarov Iliev,bg BUL,GK,Cagliari,19,2005,0,,,,,0,,0,0,,10,,,,,,,Matches,ffdd2e3d
720,Mile Svilar,rs SRB,GK,Roma,24,1999,38,3420,90,100.0,38.0,38,90,38,0,,0,1.82,56,35,+21,+0.55,,Matches,bcf5058a
721,Michael Svoboda,at AUT,DF,Venezia,25,1998,16,1314,82,38.4,14.6,15,86,14,1,23,0,0.63,13,28,-15,-1.03,-0.64,Matches,8abd174d
722,Alain Taho,al ALB,GK,Inter,17,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,508c5f04
723,Adrien Tameze,cm CMR,MFDF,Torino,30,1994,20,649,32,19.0,7.2,9,57,0,11,13,14,1.45,9,10,-1,-0.14,+0.02,Matches,8da74c05
724,Mehdi Taremi,ir IRN,FW,Inter,32,1992,26,816,31,23.9,9.1,7,71,2,19,17,10,2.19,15,6,+9,+0.99,-0.22,Matches,4c2a5d34
725,Nuno Tavares,pt POR,DF,Lazio,24,2000,23,1686,73,49.3,18.7,22,75,5,1,31,3,1.83,27,23,+4,+0.21,-0.20,Matches,a65c844b
726,Elayis Tavsan,nl NED,FWMF,Hellas Verona,23,2001,0,,,,,0,,0,0,,2,,,,,,,Matches,928143e7
727,Loum Tchaouna,fr FRA,MFFW,Lazio,20,2003,24,660,28,19.3,7.3,6,52,0,18,19,13,1.58,19,10,+9,+1.23,+1.13,Matches,a3c8b4d3
728,Jackson Tchatchoua,cm CMR,MFDF,Hellas Verona,22,2001,36,3167,88,92.6,35.2,36,88,33,0,,0,0.94,30,61,-31,-0.88,-0.53,Matches,aeca7743
729,Casper Tengstedt,dk DEN,FW,Hellas Verona,24,2000,25,1517,61,44.4,16.9,20,69,2,5,27,4,0.80,16,34,-18,-1.07,-0.41,Matches,ff2fb007
730,Filippo Terracciano,it ITA,DFMF,Milan,21,2003,13,539,41,15.8,6.0,6,82,4,7,7,25,1.85,7,6,+1,+0.17,-0.36,Matches,5cbb5ad6
731,Pietro Terracciano,it ITA,GK,Fiorentina,34,1990,3,270,90,7.9,3.0,3,90,3,0,,35,1.00,3,3,0,0.00,-0.54,Matches,e1b0a70d
732,Florian Thauvin,fr FRA,FWMF,Udinese,31,1993,25,1956,78,57.2,21.7,24,81,7,1,13,0,1.36,29,33,-4,-0.18,+0.49,Matches,2b9fdeea
733,Malick Thiaw,de GER,DF,Milan,22,2001,22,1806,82,52.8,20.1,19,89,18,3,40,12,1.68,29,23,+6,+0.30,-0.37,Matches,ff5ea0bf
734,Morten Thorsby,no NOR,MF,Genoa,28,1996,30,1898,63,55.5,21.1,22,80,8,8,19,2,1.03,18,26,-8,-0.38,-0.14,Matches,d1b49282
735,Khéphren Thuram,fr FRA,MF,Juventus,23,2001,35,2326,66,68.0,25.8,26,82,15,9,21,0,1.80,37,23,+14,+0.54,-0.20,Matches,7d9397f8
736,Marcus Thuram,fr FRA,FW,Inter,26,1997,32,2290,72,67.0,25.4,27,80,13,5,25,3,2.16,63,24,+39,+1.53,+1.13,Matches,6f8cd6d0
737,Rafael Tolói,it ITA,DF,Atalanta,33,1990,11,468,43,13.7,5.2,2,86,1,9,33,16,2.36,8,2,+6,+1.15,+0.09,Matches,c56dc39e
738,Fikayo Tomori,eng ENG,DF,Milan,26,1997,22,1593,72,46.6,17.7,19,83,15,3,5,15,1.77,28,22,+6,+0.34,-0.25,Matches,7edfbb8a
739,Luka Topalović,si SVN,MF,Inter,18,2006,1,11,11,0.3,0.1,0,,0,1,11,6,3.00,0,0,0,0.00,-1.16,Matches,9a33c016
740,Pietro Tornaghi,it ITA,DF,Atalanta,18,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,a48fb754
741,Lorenzo Torriani,it ITA,GK,Milan,19,2005,0,,,,,0,,0,0,,35,,,,,,,Matches,6dd75985
742,Lorenzo Tosto,it ITA,DF,Empoli,18,2006,1,1,1,0.0,0.0,0,,0,1,1,33,0.00,0,1,-1,-90.00,-89.34,Matches,a8c67cdb
743,Souleymane Touré,fr FRA,DF,Udinese,21,2003,12,733,61,21.4,8.1,11,65,6,1,16,5,0.92,11,11,0,0.00,+0.50,Matches,01fd01e8
744,Nicolas Trabucchi,it ITA,DF,Parma,16,2007,0,,,,,0,,0,0,,14,,,,,,,Matches,19ec0436
745,Stefano Turati,it ITA,GK,Monza,22,2001,30,2676,89,78.2,29.7,30,89,29,0,,4,0.43,23,52,-29,-0.98,+0.48,Matches,bf168004
746,Claudio Turi,it ITA,GK,Napoli,19,2005,0,,,,,0,,0,0,,11,,,,,,,Matches,193a5d9c
747,Riccardo Turicchia,it ITA,DF,Juventus,21,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,b08eb152
748,Kacper Urbanski,pl POL,MF,Bologna,19,2004,7,247,35,7.2,2.7,1,77,0,6,28,12,1.71,2,5,-3,-1.09,-1.46,Matches,2d9d9e42
749,Kacper Urbanski,pl POL,MF,Monza,19,2004,8,500,63,14.6,5.6,6,77,2,2,21,9,0.13,0,9,-9,-1.62,-0.63,Matches,2d9d9e42
750,Andrea Vailati,it ITA,GK,Monza,16,2007,0,,,,,0,,0,0,,3,,,,,,,Matches,9af34d98
751,Lautaro Valenti,ar ARG,DF,Parma,25,1999,20,1556,78,45.5,17.3,18,83,15,2,27,10,1.00,18,21,-3,-0.17,+0.36,Matches,55db5c36
752,Nicolás Valentini,ar ARG,DF,Hellas Verona,23,2001,14,1129,81,33.0,12.5,13,85,9,1,22,0,0.79,6,11,-5,-0.40,+0.66,Matches,a43e4f9c
753,Nicolás Valentini,ar ARG,DF,Fiorentina,23,2001,0,,,,,0,,0,0,,5,,,,,,,Matches,a43e4f9c
754,Emanuele Valeri,it ITA,DFMF,Parma,25,1998,35,2873,82,84.0,31.9,34,83,26,1,45,1,0.97,31,45,-14,-0.44,-0.44,Matches,ec52b661
755,Álex Valle,es ESP,DF,Como,20,2004,15,1030,69,30.1,11.4,12,82,6,3,16,1,1.60,17,13,+4,+0.35,+0.61,Matches,97022551
756,Mattia Valoti,it ITA,FWMF,Monza,30,1993,5,40,8,1.2,0.4,0,,0,5,8,16,1.00,0,1,-1,-2.25,-1.18,Matches,c414df9d
757,Ignace Van Der Brempt,be BEL,DF,Como,22,2002,20,1257,63,36.8,14.0,14,81,9,6,22,6,1.45,20,18,+2,+0.14,+0.35,Matches,2bf50b37
758,Devis Vásquez,co COL,GK,Empoli,26,1998,32,2880,90,84.2,32.0,32,90,32,0,,6,0.94,31,45,-14,-0.44,+1.56,Matches,fac1f795
759,Johan Vásquez,mx MEX,DF,Genoa,25,1998,36,3041,84,88.9,33.8,34,88,32,2,23,0,1.08,29,43,-14,-0.41,-0.89,Matches,5eaed77a
760,Dominic Vavassori,it ITA,FW,Atalanta,18,2005,0,,,,,0,,0,0,,3,,,,,,,Matches,0f0a74d0
761,Matías Vecino,uy URU,MF,Lazio,32,1991,20,877,44,25.6,9.7,7,81,4,13,24,3,2.00,19,13,+6,+0.62,+0.40,Matches,44ac04e9
762,Danilo Veiga,pt POR,MFDF,Lecce,21,2002,13,374,29,10.9,4.2,2,83,1,11,19,3,0.77,1,6,-5,-1.20,-0.43,Matches,cc094532
763,Renato Veiga,pt POR,DF,Juventus,21,2003,13,1093,84,32.0,12.1,12,87,11,1,45,1,2.08,18,11,+7,+0.58,-0.04,Matches,fc8fcbd1
764,Lorenzo Venturino,it ITA,MF,Genoa,18,2006,6,167,28,4.9,1.9,1,62,0,5,21,12,0.67,4,2,+2,+1.08,+1.47,Matches,a5049464
765,Simone Verdi,it ITA,FWMF,Como,32,1992,9,115,13,3.4,1.3,0,,0,9,13,11,0.67,0,3,-3,-2.35,-2.35,Matches,0375723e
766,Samuele Vignato,it ITA,MF,Monza,20,2004,17,470,28,13.7,5.2,3,74,0,14,18,13,0.53,1,8,-7,-1.34,-0.30,Matches,a14d0ab0
767,Mauro Vigorito,it ITA,GK,Como,34,1990,0,,,,,0,,0,0,,11,,,,,,,Matches,582a251c
768,Alessandro Vinciguerra,it ITA,FW,Cagliari,18,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,a88c7385
769,Nicolas Viola,it ITA,MFFW,Cagliari,34,1989,27,1267,47,37.0,14.1,18,61,0,9,19,10,1.11,14,25,-11,-0.78,-0.57,Matches,45392b06
770,Paolo Vismara,it ITA,GK,Atalanta,21,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,d3ce5e99
771,Mattia Viti,it ITA,DF,Empoli,22,2002,30,2572,86,75.2,28.6,30,86,25,0,,0,1.00,27,36,-9,-0.31,+1.49,Matches,75438a9a
772,Vitinha,pt POR,FWMF,Genoa,24,2000,25,1328,53,38.8,14.8,16,70,3,9,23,1,1.08,16,23,-7,-0.47,-0.26,Matches,74d4cec6
773,Dušan Vlahović,rs SRB,FW,Juventus,24,2000,29,1784,62,52.2,19.8,21,80,11,8,13,3,1.93,36,17,+19,+0.96,+0.74,Matches,79443529
774,Vanja Vlahović,rs SRB,MF,Atalanta,20,2004,3,60,20,1.8,0.7,0,,0,3,20,7,1.33,1,1,0,0.00,-1.10,Matches,2af3f55c
775,Nikola Vlašić,hr CRO,MFFW,Torino,26,1997,30,2117,71,61.9,23.5,23,83,12,7,28,1,0.97,25,30,-5,-0.21,-0.14,Matches,aa8e289e
776,Alessandro Vogliacco,it ITA,DF,Genoa,25,1998,12,715,60,20.9,7.9,8,75,5,4,29,7,1.17,5,14,-9,-1.13,-1.03,Matches,6841f107
777,Alessandro Vogliacco,it ITA,DF,Parma,25,1998,10,772,77,22.6,8.6,10,77,7,0,,3,0.80,9,14,-5,-0.58,-0.28,Matches,6841f107
778,Mërgim Vojvoda,xk KVX,DFMF,Torino,29,1995,17,1105,65,32.3,12.3,12,77,5,5,35,1,0.94,12,16,-4,-0.33,-0.25,Matches,be2706c0
779,Mërgim Vojvoda,xk KVX,DF,Como,29,1995,11,717,65,21.0,8.0,8,81,5,3,22,1,2.09,12,8,+4,+0.50,+0.74,Matches,be2706c0
780,Silvano Vos,nl NED,MF,Milan,19,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,72603d10
781,Stefan de Vrij,nl NED,DF,Inter,32,1992,26,1726,66,50.5,19.2,18,84,15,8,26,9,2.42,46,19,+27,+1.41,+0.50,Matches,d0d8dd44
782,Kyle Walker,eng ENG,DF,Milan,34,1990,11,659,60,19.3,7.3,7,79,4,4,26,0,2.09,14,9,+5,+0.68,+0.26,Matches,86dd77d1
783,Sebastian Walukiewicz,pl POL,DF,Torino,24,2000,29,1661,57,48.6,18.5,20,72,9,9,24,5,1.28,17,19,-2,-0.11,+0.10,Matches,217875a4
784,Sebastian Walukiewicz,pl POL,DF,Empoli,24,2000,2,180,90,5.3,2.0,2,90,2,0,,0,2.00,2,1,+1,+0.50,+1.25,Matches,217875a4
785,Timothy Weah,us USA,MFDF,Juventus,24,2000,30,1638,55,47.9,18.2,18,76,7,12,23,2,1.90,28,21,+7,+0.38,-0.42,Matches,8eec784d
786,Mateusz Wieteska,pl POL,DF,Cagliari,27,1997,5,184,37,5.4,2.0,1,90,1,4,24,13,0.60,2,3,-1,-0.49,-0.07,Matches,3ecc8c5f
787,John Yeboah,ec ECU,FWMF,Venezia,24,2000,33,1226,37,35.8,13.6,11,71,3,22,20,0,0.82,16,23,-7,-0.51,+0.18,Matches,8dfdc6c3
788,Kenan Yıldız,tr TUR,MF,Juventus,19,2005,35,2402,69,70.2,26.7,28,80,13,7,25,1,1.94,39,16,+23,+0.86,+0.86,Matches,d8cda243
789,Mattia Zaccagni,it ITA,MFFW,Lazio,29,1995,34,2686,79,78.5,29.8,33,81,11,1,18,0,1.68,40,37,+3,+0.10,-1.00,Matches,d85c238b
790,Edoardo Zaia,it ITA,FW,Torino,17,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,e05dc7b3
791,Nicola Zalewski,pl POL,MF,Inter,22,2002,11,435,40,12.7,4.8,4,72,0,7,21,2,1.91,9,4,+5,+1.03,-0.14,Matches,45191c29
792,Nicola Zalewski,pl POL,MF,Roma,22,2002,12,533,44,15.6,5.9,4,71,0,8,31,6,1.08,8,9,-1,-0.17,-0.85,Matches,45191c29
793,Francesco Zampano,it ITA,MF,Venezia,30,1993,24,1639,68,47.9,18.2,17,86,10,7,26,11,0.75,15,29,-14,-0.77,-0.26,Matches,8e45910b
794,Mattia Zanchetta,it ITA,MF,Inter,18,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,4a9d6faa
795,Nicolò Zaniolo,it ITA,FWMF,Fiorentina,25,1999,9,343,38,10.0,3.8,4,71,0,5,12,2,1.67,1,3,-2,-0.52,-1.14,Matches,9907b1c8
796,Nicolò Zaniolo,it ITA,FWMF,Atalanta,25,1999,14,356,25,10.4,4.0,0,,0,14,25,6,2.00,12,3,+9,+2.28,+1.34,Matches,9907b1c8
797,Alessandro Zanoli,it ITA,MF,Genoa,23,2000,31,1711,55,50.0,19.0,19,74,3,12,26,4,1.06,20,22,-2,-0.11,+0.42,Matches,3b12b11f
798,Duván Zapata,co COL,FW,Torino,33,1991,7,587,84,17.2,6.5,7,84,4,0,,0,1.57,11,9,+2,+0.31,+0.56,Matches,d3de9af0
799,Gabriele Zappa,it ITA,DF,Cagliari,24,1999,37,3060,83,89.5,34.0,35,87,31,2,10,0,0.97,38,54,-16,-0.47,-0.47,Matches,ca3db240
800,Davide Zappacosta,it ITA,MF,Atalanta,32,1992,30,2067,69,60.4,23.0,26,76,10,4,24,4,1.97,48,23,+25,+1.09,+0.02,Matches,7fe90ccd
801,Oier Zarraga,es ESP,MF,Udinese,25,1999,22,896,41,26.2,10.0,9,69,1,13,21,9,1.36,11,12,-1,-0.10,+0.40,Matches,968a1c2f
802,Matteo Zazza,it ITA,DF,Lazio,19,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,c0a7743b
803,Jordan Zemura,zw ZIM,MFDF,Udinese,24,1999,23,1415,62,41.4,15.7,13,86,9,10,30,11,0.96,17,28,-11,-0.70,-0.52,Matches,e8271ad9
804,Alessio Zerbin,it ITA,FWMF,Napoli,25,1999,2,2,1,0.1,0.0,0,,0,2,1,17,3.00,0,0,0,0.00,-0.84,Matches,d19ef4ef
805,Alessio Zerbin,it ITA,MF,Venezia,25,1999,18,1518,84,44.4,16.9,17,88,14,1,15,0,0.83,12,22,-10,-0.59,+0.07,Matches,d19ef4ef
806,Kevin Zeroli,it ITA,MF,Monza,19,2005,8,395,49,11.5,4.4,4,74,1,4,25,2,0.63,6,12,-6,-1.37,-0.33,Matches,7d6d4395
807,Kevin Zeroli,it ITA,MF,Milan,19,2005,1,12,12,0.4,0.1,0,,0,1,12,11,3.00,0,0,0,0.00,-0.48,Matches,7d6d4395
808,Piotr Zieliński,pl POL,MF,Inter,30,1994,26,980,38,28.7,10.9,8,76,3,18,21,4,2.12,26,8,+18,+1.65,+0.69,Matches,a5296e55
809,Nadir Zortea,it ITA,MF,Cagliari,25,1999,35,2713,78,79.3,30.1,33,81,17,2,26,1,0.97,34,51,-17,-0.56,-0.69,Matches,82598b71
810,Szymon Żurkowski,pl POL,MF,Empoli,26,1997,5,106,21,3.1,1.2,0,,0,5,21,2,0.00,0,8,-8,-6.79,-6.30,Matches,4e1d5e59
811,Milan Đurić,ba BIH,FW,Monza,34,1990,18,1270,71,37.1,14.1,13,84,8,5,35,0,0.67,16,23,-7,-0.50,+0.93,Matches,405f6586
812,Milan Đurić,ba BIH,FW,Parma,34,1990,9,268,30,7.8,3.0,3,63,1,6,13,3,0.44,3,7,-4,-1.34,-1.06,Matches,405f6586


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2024-2025/playingtime/2024-2025-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_playing_time">View Original Table</a><br>Generated 8/25/2026.
