--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Standard,,,,,,,,,,,-additional
380,Filippo Melegoni,it ITA,MF,Genoa,25,1999,1.0,0,1,0,0.0,1.01,0.00,0.00,,0,0,Matches,6604165d
381,Alex Meret,it ITA,GK,Napoli,27,1997,33.4,0,0,0,,0.00,0.00,,,0,0,Matches,9413b19f
382,Junior Messias,br BRA,MFFW,Genoa,33,1991,9.4,1,18,6,33.3,1.91,0.64,0.06,0.17,0,1,Matches,f49c4ae9
383,Valentin Mihaila,ro ROU,MFFW,Parma,24,2000,14.3,0,31,11,35.5,2.17,0.77,0.00,0.00,0,0,Matches,81a4c239
384,Vanja Milinković-Savić,rs SRB,GK,Torino,27,1997,37.0,0,0,0,,0.00,0.00,,,0,0,Matches,9fa26bc2
385,Yerry Mina,co COL,DF,Cagliari,29,1994,28.5,1,26,8,30.8,0.91,0.28,0.04,0.13,0,0,Matches,6d5701f2
386,Juan Miranda,es ESP,DF,Bologna,24,2000,25.3,0,22,5,22.7,0.87,0.20,0.00,0.00,0,0,Matches,ead61f73
387,Fabio Miretti,it ITA,MF,Genoa,20,2003,18.6,3,24,6,25.0,1.29,0.32,0.13,0.50,0,0,Matches,34693494
388,Henrikh Mkhitaryan,am ARM,MF,Inter,35,1989,26.6,1,23,2,8.7,0.86,0.08,0.04,0.50,0,0,Matches,dd0daf32
389,Rui Modesto,ao ANG,MF,Udinese,24,1999,6.8,0,3,2,66.7,0.44,0.30,0.00,0.00,0,0,Matches,4f9c2d8c
390,Lorenzo Montipò,it ITA,GK,Hellas Verona,28,1996,36.0,0,0,0,,0.00,0.00,,,0,0,Matches,c1d95617
391,Álvaro Morata,es ESP,FWMF,Milan,31,1992,12.2,5,27,10,37.0,2.21,0.82,0.19,0.50,0,0,Matches,129af0db
392,Alberto Moreno,es ESP,DF,Como,32,1992,19.2,0,14,6,42.9,0.73,0.31,0.00,0.00,0,0,Matches,11b9265b
393,Matias Moreno,ar ARG,DF,Fiorentina,20,2003,1.6,0,0,0,,0.00,0.00,,,0,0,Matches,4637e608
394,Tete Morente,es ESP,MFFW,Lecce,27,1996,22.5,3,41,13,31.7,1.83,0.58,0.07,0.23,0,0,Matches,004d185e
395,Nikola Moro,hr CRO,MF,Bologna,26,1998,13.4,0,14,2,14.3,1.04,0.15,0.00,0.00,0,0,Matches,ff579c7e
396,Daniel Mosquera,co COL,FW,Hellas Verona,24,1999,15.3,5,57,16,28.1,3.73,1.05,0.09,0.31,0,0,Matches,091b9eb8
397,Dany Mota,pt POR,MFFW,Monza,26,1998,23.4,5,42,11,26.2,1.80,0.47,0.12,0.45,0,0,Matches,efc9e31f
398,Bob Murphy Omoregbe,it ITA,FW,Milan,20,2003,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,b04364ed
399,Yunus Musah,us USA,MFFW,Milan,21,2002,17.5,0,22,5,22.7,1.26,0.29,0.00,0.00,0,0,Matches,b51b1b9c
400,Juan Musso,ar ARG,GK,Atalanta,30,1994,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,a111cf41
401,Kingstone Mutandwa,zm ZAM,FW,Cagliari,21,2003,1.4,0,4,0,0.0,2.83,0.00,0.00,,0,0,Matches,cbe32194
402,Obite N'Dicka,ci CIV,DF,Roma,24,1999,38.0,0,18,5,27.8,0.47,0.13,0.00,0.00,0,0,Matches,441197b8
403,Konan N'dri,ne NIG,MF,Lecce,23,2000,3.4,0,9,2,22.2,2.65,0.59,0.00,0.00,0,0,Matches,17329380
404,Michel Ndary Adopo,fr FRA,MF,Cagliari,24,2000,26.8,1,20,4,20.0,0.75,0.15,0.05,0.25,0,0,Matches,599d91d0
405,Cher Ndour,it ITA,MF,Fiorentina,20,2004,4.5,0,4,0,0.0,0.89,0.00,0.00,,0,0,Matches,3b88609d
406,Dan Ndoye,ch SUI,MFFW,Bologna,23,2000,23.8,8,52,20,38.5,2.18,0.84,0.15,0.40,2,2,Matches,8e697a8f
407,Victor Nelsson,dk DEN,DF,Roma,25,1998,2.1,0,1,0,0.0,0.48,0.00,0.00,,0,0,Matches,e53b5534
408,David Neres,br BRA,FW,Napoli,27,1997,14.3,2,29,7,24.1,2.03,0.49,0.07,0.29,0,0,Matches,4f1e6a0b
409,Cyril Ngonge,be BEL,FW,Napoli,24,2000,2.4,0,13,6,46.2,5.42,2.50,0.00,0.00,0,0,Matches,2b8360f1
410,Cheikh Niasse,sn SEN,MF,Hellas Verona,24,2000,8.4,0,3,1,33.3,0.36,0.12,0.00,0.00,0,0,Matches,ff20acfe
411,Hans Nicolussi Caviglia,it ITA,MF,Venezia,24,2000,31.8,4,53,20,37.7,1.67,0.63,0.08,0.20,0,0,Matches,b136c945
412,Oliver Nielsen,dk DEN,DF,Lazio,21,2003,0.4,0,0,0,,0.00,0.00,,,0,0,Matches,e97adead
413,Alieu Njie,se SWE,FW,Torino,19,2005,4.4,1,9,5,55.6,2.06,1.14,0.11,0.20,0,0,Matches,15918c9c
414,Brooke Norton-Cuffy,eng ENG,MFDF,Genoa,20,2004,8.0,0,5,2,40.0,0.63,0.25,0.00,0.00,0,0,Matches,54f5b2bd
415,Tijjani Noslin,nl NED,MFFW,Lazio,25,1999,9.6,2,19,6,31.6,1.99,0.63,0.11,0.33,0,0,Matches,2f067cf2
416,Adam Obert,sk SVK,DFMF,Cagliari,21,2002,12.0,1,9,2,22.2,0.75,0.17,0.11,0.50,0,0,Matches,aa25ce92
417,Jens Odgaard,dk DEN,MF,Bologna,25,1999,21.7,6,49,22,44.9,2.26,1.01,0.12,0.27,0,0,Matches,75374ee7
418,Noah Okafor,ch SUI,FWMF,Milan,24,2000,4.6,1,12,6,50.0,2.61,1.30,0.08,0.17,0,0,Matches,ca607d59
419,Noah Okafor,ch SUI,FWMF,Napoli,24,2000,0.4,0,1,0,0.0,2.25,0.00,0.00,,0,0,Matches,ca607d59
420,Yllan Okou,fr FRA,DF,Hellas Verona,21,2002,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,fa753b79
421,Maduka Okoye,ng NGA,GK,Udinese,24,1999,25.0,0,0,0,,0.00,0.00,,,0,0,Matches,ab5c36dd
422,Mathías Olivera,uy URU,DF,Napoli,26,1997,26.3,0,16,2,12.5,0.61,0.08,0.00,0.00,0,0,Matches,41c12f75
423,Jean Onana,cm CMR,MF,Genoa,24,2000,3.4,0,1,0,0.0,0.30,0.00,0.00,,0,0,Matches,b5bb8188
424,Jacob Ondrejka,se SWE,MF,Parma,21,2002,4.7,5,14,10,71.4,2.99,2.13,0.36,0.50,0,0,Matches,752e09ed
425,Gaetano Oristanio,it ITA,FWMF,Venezia,21,2002,25.7,3,44,12,27.3,1.71,0.47,0.07,0.25,0,0,Matches,5cfc74fc
426,Riccardo Orsolini,it ITA,MFFW,Bologna,27,1997,20.9,15,75,28,37.3,3.59,1.34,0.20,0.54,3,3,Matches,e14ec482
427,Yordan Osorio,ve VEN,DF,Parma,30,1994,1.9,0,1,0,0.0,0.52,0.00,0.00,,0,0,Matches,4d17df3e
428,Sebastian Otoa,dk DEN,DF,Genoa,20,2004,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,a214da59
429,Remi Oudin,fr FRA,MF,Lecce,27,1996,3.3,0,3,1,33.3,0.90,0.30,0.00,0.00,0,0,Matches,ea02beaf
430,Cheick Oumar Conde,gn GUI,MF,Venezia,24,2000,1.7,0,1,0,0.0,0.60,0.00,0.00,,0,0,Matches,2f88752d
431,Daniel Oyegoke,eng ENG,DFMF,Hellas Verona,21,2003,1.1,0,1,0,0.0,0.87,0.00,0.00,,0,0,Matches,c9866d69
432,Daniele Padelli,it ITA,GK,Udinese,38,1985,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,cf1c23d8
433,Simone Pafundi,it ITA,FW,Udinese,18,2006,1.3,0,2,1,50.0,1.55,0.78,0.00,0.00,0,0,Matches,8daee720
434,Tomás Palacios,ar ARG,DF,Inter,21,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,404101f9
435,Tomás Palacios,ar ARG,DF,Monza,21,2003,5.0,0,1,0,0.0,0.20,0.00,0.00,,0,0,Matches,404101f9
436,Alberto Paleari,it ITA,GK,Torino,31,1992,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,94a3606c
437,Marco Palestra,it ITA,MF,Atalanta,19,2005,2.5,0,0,0,,0.00,0.00,,,0,0,Matches,1f1828dd
438,Matteo Palma,de GER,DF,Udinese,16,2008,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,cb2e6751
439,Leandro Paredes,ar ARG,MF,Roma,30,1994,15.3,3,26,9,34.6,1.70,0.59,0.12,0.33,2,2,Matches,dff153a4
440,Fabiano Parisi,it ITA,MFDF,Fiorentina,23,2000,12.5,2,9,5,55.6,0.72,0.40,0.22,0.40,0,0,Matches,0967845b
441,Mario Pašalić,hr CRO,MF,Atalanta,29,1995,21.9,3,46,12,26.1,2.10,0.55,0.07,0.25,0,1,Matches,e599253a
442,Patric,es ESP,DF,Lazio,31,1993,6.7,1,2,1,50.0,0.30,0.15,0.50,1.00,0,0,Matches,f7223718
443,Rui Patrício,pt POR,GK,Atalanta,36,1988,3.0,0,0,0,,0.00,0.00,,,0,0,Matches,79b0d6a0
444,Benjamin Pavard,fr FRA,DF,Inter,28,1996,17.6,0,8,1,12.5,0.45,0.06,0.00,0.00,0,0,Matches,45a03961
445,Strahinja Pavlović,rs SRB,DF,Milan,23,2001,20.7,2,17,8,47.1,0.82,0.39,0.12,0.25,0,0,Matches,25146df0
446,Leonardo Pavoletti,it ITA,FW,Cagliari,35,1988,4.9,2,18,7,38.9,3.64,1.42,0.11,0.29,0,0,Matches,d37b0350
447,Martín Payero,ar ARG,MF,Udinese,25,1998,15.3,1,31,5,16.1,2.02,0.33,0.03,0.20,0,0,Matches,bdbff2b5
448,Nicolás Paz,ar ARG,MFFW,Como,19,2004,29.9,6,110,38,34.5,3.68,1.27,0.05,0.16,0,1,Matches,01bb93d5
449,Marcus Pedersen,no NOR,MFDF,Torino,24,2000,15.1,0,8,3,37.5,0.53,0.20,0.00,0.00,0,0,Matches,596cc50e
450,Pedro,es ESP,MFFW,Lazio,37,1987,12.2,10,39,18,46.2,3.19,1.47,0.26,0.56,2,2,Matches,3ca7254a
451,Pietro Pellegri,it ITA,FW,Empoli,23,2001,4.6,3,8,4,50.0,1.74,0.87,0.38,0.75,0,0,Matches,a44d3a3c
452,Lorenzo Pellegrini,it ITA,MF,Roma,28,1996,18.1,2,42,14,33.3,2.32,0.77,0.05,0.14,1,1,Matches,4a5a45c7
453,Luca Pellegrini,it ITA,DF,Lazio,25,1999,11.9,0,13,4,30.8,1.10,0.34,0.00,0.00,0,0,Matches,3b61c9ec
454,Mateo Pellegrino,ar ARG,FW,Parma,23,2001,8.2,3,22,9,40.9,2.69,1.10,0.14,0.33,0,0,Matches,8c9e96c5
455,Andy Pelmard,mg MAD,DF,Lecce,24,2000,1.4,0,0,0,,0.00,0.00,,,0,0,Matches,f18d7ab2
456,Sergiu Perciun,md MDA,MF,Torino,18,2006,1.7,0,2,1,50.0,1.18,0.59,0.00,0.00,0,0,Matches,21929f91
457,Pedro Pereira,pt POR,MFDF,Monza,26,1998,29.6,1,13,6,46.2,0.44,0.20,0.08,0.17,0,0,Matches,c77be0cf
458,Gastón Pereiro,uy URU,FWMF,Genoa,29,1995,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,7ec7738e
459,Kike Pérez,es ESP,MF,Venezia,27,1997,12.4,1,13,7,53.8,1.05,0.57,0.08,0.14,0,0,Matches,237a3851
460,Nehuén Pérez,ar ARG,DF,Udinese,24,2000,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,f7c491f1
461,Simone Perilli,it ITA,GK,Hellas Verona,29,1995,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,b9e11c1d
462,Mattia Perin,it ITA,GK,Juventus,31,1992,5.0,0,0,0,,0.00,0.00,,,0,0,Matches,4c62d0c8
463,Máximo Perrone,ar ARG,MF,Como,21,2003,20.6,0,10,2,20.0,0.48,0.10,0.00,0.00,0,0,Matches,53552942
464,Matteo Pessina,it ITA,MF,Monza,27,1997,9.5,0,3,0,0.0,0.32,0.00,0.00,,0,0,Matches,780e3631
465,Andrea Petagna,it ITA,FW,Monza,29,1995,3.7,0,4,0,0.0,1.07,0.00,0.00,,0,0,Matches,03f946ed
466,Giuseppe Pezzella,it ITA,MF,Empoli,26,1997,32.0,0,15,3,20.0,0.47,0.09,0.00,0.00,0,0,Matches,149c5f5d
467,Roberto Piccoli,it ITA,FW,Cagliari,23,2001,34.7,10,98,31,31.6,2.82,0.89,0.10,0.32,1,1,Matches,1cadaf34
468,Nicholas Pierini,it ITA,FWMF,Venezia,25,1998,0.9,0,1,0,0.0,1.08,0.00,0.00,,0,0,Matches,7cc89a5f
469,Santiago Pierotti,ar ARG,MFFW,Lecce,23,2001,21.5,4,32,7,21.9,1.49,0.33,0.13,0.57,0,0,Matches,ec315772
470,Balthazar Pierret,fr FRA,MF,Lecce,24,2000,19.1,0,6,0,0.0,0.31,0.00,0.00,,0,0,Matches,c269463b
471,Andrea Pinamonti,it ITA,FW,Genoa,25,1999,31.7,10,79,30,38.0,2.49,0.95,0.13,0.33,0,1,Matches,08aa9cd1
472,Nicola Pintus,it ITA,DF,Cagliari,19,2005,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,8d1a4c36
473,Niccolò Pisilli,it ITA,MF,Roma,19,2004,13.6,2,27,8,29.6,1.98,0.59,0.07,0.25,0,0,Matches,c84dcc88
474,Damián Pizarro,cl CHI,FW,Udinese,19,2005,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,464e03ef
475,Semuel Pizzignacco,it ITA,GK,Monza,22,2001,8.2,0,0,0,,0.00,0.00,,,0,0,Matches,4f537cf7
476,Tommaso Pobega,it ITA,MF,Bologna,25,1999,13.1,2,24,8,33.3,1.83,0.61,0.08,0.25,0,0,Matches,55a1cac2
477,Joel Pohjanpalo,fi FIN,FW,Venezia,29,1994,17.8,6,38,17,44.7,2.13,0.95,0.16,0.35,3,4,Matches,ea003d07
478,Matteo Politano,it ITA,FWMF,Napoli,30,1993,31.2,3,56,14,25.0,1.80,0.45,0.05,0.21,0,0,Matches,5e861944
479,Marin Pongračić,hr CRO,DF,Fiorentina,26,1997,15.2,0,2,1,50.0,0.13,0.07,0.00,0.00,0,0,Matches,2a6cd437
480,Stefan Posch,at AUT,DF,Atalanta,27,1997,4.3,0,3,2,66.7,0.70,0.47,0.00,0.00,0,0,Matches,7f609bfc
481,Stefan Posch,at AUT,DF,Bologna,27,1997,7.9,0,2,0,0.0,0.25,0.00,0.00,,0,0,Matches,7f609bfc
482,Matteo Prati,it ITA,MF,Cagliari,20,2003,6.3,0,4,0,0.0,0.63,0.00,0.00,,0,0,Matches,d8363914
483,Ivan Provedel,it ITA,GK,Lazio,30,1994,29.0,0,0,0,,0.00,0.00,,,0,0,Matches,277da414
484,Diego Pugno,it ITA,DF,Juventus,18,2006,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,e4b616dc
485,Christian Pulisic,us USA,MFFW,Milan,25,1998,27.5,11,57,24,42.1,2.07,0.87,0.19,0.46,3,4,Matches,1bf33a9a
486,Ionuț Radu,ro ROU,GK,Venezia,27,1997,15.0,0,0,0,,0.00,0.00,,,0,0,Matches,67f649be
487,Hamza Rafia,tn TUN,MF,Lecce,25,1999,11.8,0,10,2,20.0,0.85,0.17,0.00,0.00,0,0,Matches,6b587d3d
488,Antonio Raimondo,it ITA,FW,Venezia,20,2004,1.0,0,1,1,100.0,0.96,0.96,0.00,0.00,0,0,Matches,ce1a6c7e
489,Ylber Ramadani,al ALB,MF,Lecce,28,1996,20.1,1,17,6,35.3,0.85,0.30,0.06,0.17,0,0,Matches,ef3c876b
490,Luca Ranieri,it ITA,DF,Fiorentina,25,1999,34.1,1,11,5,45.5,0.32,0.15,0.09,0.20,0,0,Matches,8c63fae5
491,Giacomo Raspadori,it ITA,FWMF,Napoli,24,2000,12.3,6,42,14,33.3,3.43,1.14,0.14,0.43,0,0,Matches,6e058f06
492,Federico Ravaglia,it ITA,GK,Bologna,24,1999,11.7,0,0,0,,0.00,0.00,,,0,0,Matches,6662d731
493,Ante Rebić,hr CRO,FWMF,Lecce,30,1993,8.8,1,13,5,38.5,1.48,0.57,0.08,0.20,0,0,Matches,536cebe5
494,Tijjani Reijnders,nl NED,MF,Milan,26,1998,34.8,10,77,28,36.4,2.22,0.81,0.13,0.36,0,0,Matches,afb61630
495,Pepe Reina,es ESP,GK,Como,41,1982,11.5,0,0,0,,0.00,0.00,,,0,0,Matches,e358587b
496,Devyne Rensch,nl NED,MFDF,Roma,21,2003,5.2,0,3,2,66.7,0.58,0.38,0.00,0.00,0,0,Matches,c5cbbcff
497,Mateo Retegui,it ITA,FW,Atalanta,25,1999,26.5,25,104,38,36.5,3.93,1.44,0.24,0.66,4,5,Matches,e7695e6c
498,Samuele Ricci,it ITA,MF,Torino,22,2001,31.4,1,22,7,31.8,0.70,0.22,0.05,0.14,0,0,Matches,9823be92
499,Amir Richardson,ma MAR,MF,Fiorentina,22,2002,12.2,1,11,5,45.5,0.90,0.41,0.09,0.20,0,0,Matches,2b7cdb79
500,Sergi Roberto,es ESP,MF,Como,32,1992,7.7,0,6,1,16.7,0.78,0.13,0.00,0.00,0,0,Matches,335fa267
501,Alessio Romagnoli,it ITA,DF,Lazio,29,1995,29.7,2,20,8,40.0,0.67,0.27,0.10,0.25,0,0,Matches,3ead85f9
502,Marten de Roon,nl NED,MFDF,Atalanta,33,1991,34.0,4,14,4,28.6,0.41,0.12,0.29,1.00,0,0,Matches,2a1beb34
503,Jonas Rouhi,se SWE,DF,Juventus,20,2004,2.3,0,0,0,,0.00,0.00,,,0,0,Matches,31908a0a
504,Nicolò Rovella,it ITA,MF,Lazio,22,2001,30.2,0,28,8,28.6,0.93,0.26,0.00,0.00,0,0,Matches,e58cbfd5
505,Amir Rrahmani,xk KVX,DF,Napoli,30,1994,37.8,1,28,4,14.3,0.74,0.11,0.04,0.25,0,0,Matches,4b3e1a38
506,Tommaso Rubino,it ITA,FW,Fiorentina,17,2006,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,cf5bf6c7
507,Matteo Ruggeri,it ITA,MFDF,Atalanta,22,2002,19.5,0,3,2,66.7,0.15,0.10,0.00,0.00,0,0,Matches,ae9898c5
508,Stefano Sabelli,it ITA,DFMF,Genoa,31,1993,22.9,0,6,1,16.7,0.26,0.04,0.00,0.00,0,0,Matches,0ccac09c
509,Alexis Saelemaekers,be BEL,MFFW,Roma,25,1999,15.4,7,25,12,48.0,1.62,0.78,0.28,0.58,0,0,Matches,ee251371
510,Alexis Saelemaekers,be BEL,DF,Milan,25,1999,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,ee251371
511,Richie Sagrado,be BEL,MFDF,Venezia,20,2004,1.6,0,1,0,0.0,0.64,0.00,0.00,,0,0,Matches,3e3190f1
512,Marco Sala,it ITA,DFMF,Lecce,25,1999,0.8,0,0,0,,0.00,0.00,,,0,0,Matches,0c57be8b
513,Marco Sala,it ITA,DF,Como,25,1999,2.9,0,0,0,,0.00,0.00,,,0,0,Matches,0c57be8b
514,Anass Salah-Eddine,ma MAR,MF,Roma,22,2002,1.7,0,2,1,50.0,1.18,0.59,0.00,0.00,0,0,Matches,0d274394
515,Lazar Samardzic,rs SRB,MF,Atalanta,22,2002,13.0,2,33,13,39.4,2.54,1.00,0.06,0.15,0,0,Matches,217c93a1
516,Junior Sambia,cf CTA,MF,Empoli,27,1996,4.3,0,10,1,10.0,2.33,0.23,0.00,0.00,0,0,Matches,24eb7ed6
517,Antonio Sanabria,py PAR,FW,Torino,28,1996,14.6,2,19,4,21.1,1.30,0.27,0.11,0.50,0,1,Matches,0a447501
518,Alexis Sánchez,cl CHI,FW,Udinese,35,1988,4.9,0,7,0,0.0,1.44,0.00,0.00,,0,0,Matches,2c0f8e9e
519,Nicola Sansone,it ITA,FWMF,Lecce,32,1991,0.7,0,3,1,33.3,4.15,1.38,0.00,0.00,0,0,Matches,7eb97a8e
520,Amin Sarr,se SWE,FW,Hellas Verona,23,2001,21.2,4,23,7,30.4,1.09,0.33,0.17,0.57,0,0,Matches,d5326924
521,Razvan Sava,ro ROU,GK,Udinese,22,2002,12.0,0,0,0,,0.00,0.00,,,0,0,Matches,41efbd34
522,Nicolò Savona,it ITA,DF,Juventus,21,2003,19.2,2,6,4,66.7,0.31,0.21,0.33,0.50,0,0,Matches,e041497d
523,Saba Sazonov,ge GEO,DF,Torino,22,2002,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,645dffbf
524,Giorgio Scalvini,it ITA,DF,Atalanta,20,2003,3.0,0,4,0,0.0,1.32,0.00,0.00,,0,0,Matches,1e9aa637
525,Gianluca Scamacca,it ITA,FW,Atalanta,25,1999,0.1,0,1,1,100.0,15.00,15.00,0.00,0.00,0,0,Matches,8790f988
526,Joël Schingtienne,be BEL,DF,Venezia,21,2002,12.5,0,0,0,,0.00,0.00,,,0,0,Matches,35a4790e
527,Simone Scuffet,it ITA,GK,Napoli,28,1996,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,41bd99ea
528,Simone Scuffet,it ITA,GK,Cagliari,28,1996,13.0,0,0,0,,0.00,0.00,,,0,0,Matches,41bd99ea
529,Jacopo Seghetti,it ITA,GK,Empoli,19,2005,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,70a10677
530,Stefano Sensi,it ITA,MF,Monza,28,1995,3.0,1,7,2,28.6,2.30,0.66,0.14,0.50,1,1,Matches,b70bde8f
531,Suat Serdar,de GER,MF,Hellas Verona,27,1997,15.3,2,30,8,26.7,1.96,0.52,0.07,0.25,0,0,Matches,b3325a30
532,Stephan El Shaarawy,it ITA,MFFW,Roma,31,1992,12.2,3,28,12,42.9,2.30,0.98,0.11,0.25,0,0,Matches,d3aaad90
533,Alen Sherri,al ALB,GK,Cagliari,26,1997,6.9,0,0,0,,0.00,0.00,,,0,0,Matches,eebf35b6
534,Eldor Shomurodov,uz UZB,FW,Roma,29,1995,12.2,4,29,14,48.3,2.38,1.15,0.14,0.29,0,0,Matches,57469b2d
535,Benjamin Siegrist,ch SUI,GK,Genoa,32,1992,1.7,0,0,0,,0.00,0.00,,,0,0,Matches,46912ffe
536,Éderson Silva,br BRA,MF,Atalanta,25,1999,32.0,4,39,12,30.8,1.22,0.37,0.10,0.33,0,0,Matches,a9202def
537,Marco Silvestri,it ITA,GK,Empoli,33,1991,5.0,0,0,0,,0.00,0.00,,,0,0,Matches,0d422df7
538,Giovanni Simeone,ar ARG,FW,Napoli,29,1995,4.7,1,13,3,23.1,2.79,0.64,0.08,0.33,0,0,Matches,343c0d52
539,Łukasz Skorupski,pl POL,GK,Bologna,33,1991,26.3,0,0,0,,0.00,0.00,,,0,0,Matches,ab4449d6
540,Ivan Smolčić,hr CRO,DF,Como,23,2000,7.0,0,7,3,42.9,1.00,0.43,0.00,0.00,0,0,Matches,08e57960
541,Simon Sohm,ch SUI,MF,Parma,23,2001,33.2,4,34,13,38.2,1.02,0.39,0.12,0.31,0,0,Matches,a5f458d9
542,Ola Solbakken,no NOR,MFFW,Empoli,25,1998,8.4,0,4,3,75.0,0.47,0.36,0.00,0.00,0,0,Matches,78f13530
543,Oumar Solet,fr FRA,DF,Udinese,24,2000,18.6,1,12,7,58.3,0.65,0.38,0.08,0.14,0,0,Matches,0670ee51
544,Daniele Sommariva,it ITA,GK,Genoa,27,1997,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,a8e7f7e9
545,Yann Sommer,ch SUI,GK,Inter,35,1988,33.0,0,0,0,,0.00,0.00,,,0,0,Matches,420c18a1
546,Borna Sosa,hr CRO,MFDF,Torino,26,1998,13.1,0,4,1,25.0,0.30,0.08,0.00,0.00,0,0,Matches,af0d79a9
547,Riccardo Sottil,it ITA,MF,Fiorentina,25,1999,9.3,1,22,6,27.3,2.38,0.65,0.05,0.17,0,0,Matches,94816803
548,Riccardo Sottil,it ITA,MF,Milan,25,1999,1.4,0,2,0,0.0,1.46,0.00,0.00,,0,0,Matches,94816803
549,Matìas Soulé,ar ARG,MF,Roma,21,2003,19.8,5,42,14,33.3,2.12,0.71,0.12,0.36,0,0,Matches,c13ddd3e
550,Leonardo Spinazzola,it ITA,DFMF,Napoli,31,1993,16.9,1,13,4,30.8,0.77,0.24,0.08,0.25,0,0,Matches,3626daea
551,Marco Sportiello,it ITA,GK,Milan,32,1992,1.4,0,0,0,,0.00,0.00,,,0,0,Matches,ac4003af
552,Filip Stankovic,rs SRB,GK,Venezia,22,2002,15.2,0,0,0,,0.00,0.00,,,0,0,Matches,d34d8ed2
553,Petar Stojanović,si SVN,DFMF,Empoli,28,1995,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,13b44b02
554,Gabriel Strefezza,br BRA,MFFW,Como,27,1997,29.1,6,57,22,38.6,1.96,0.76,0.11,0.27,0,0,Matches,ac4a4508
555,Ibrahim Sulemana,gh GHA,MF,Atalanta,21,2003,3.1,2,5,2,40.0,1.59,0.64,0.40,1.00,0,0,Matches,230c3f3a
556,Tomáš Suslov,sk SVK,MFFW,Hellas Verona,22,2002,23.1,0,32,7,21.9,1.38,0.30,0.00,0.00,0,0,Matches,83fe71b8
557,Zion Suzuki,jp JPN,GK,Parma,21,2002,36.8,0,0,0,,0.00,0.00,,,0,0,Matches,51e1f4f5
558,Marin Šverko,hr CRO,DF,Venezia,26,1998,12.4,1,3,1,33.3,0.24,0.08,0.33,1.00,0,0,Matches,06dba850
559,Mile Svilar,rs SRB,GK,Roma,24,1999,38.0,0,1,0,0.0,0.03,0.00,0.00,,0,0,Matches,bcf5058a
560,Michael Svoboda,at AUT,DF,Venezia,25,1998,14.6,1,4,4,100.0,0.27,0.27,0.25,0.25,0,0,Matches,8abd174d
561,Adrien Tameze,cm CMR,MFDF,Torino,30,1994,7.2,0,7,3,42.9,0.97,0.42,0.00,0.00,0,0,Matches,8da74c05
562,Mehdi Taremi,ir IRN,FW,Inter,32,1992,9.1,1,14,7,50.0,1.54,0.77,0.07,0.14,1,1,Matches,4c2a5d34
563,Nuno Tavares,pt POR,DF,Lazio,24,2000,18.7,0,28,5,17.9,1.49,0.27,0.00,0.00,0,0,Matches,a65c844b
564,Loum Tchaouna,fr FRA,MFFW,Lazio,20,2003,7.3,1,23,8,34.8,3.14,1.09,0.04,0.13,0,0,Matches,a3c8b4d3
565,Jackson Tchatchoua,cm CMR,MFDF,Hellas Verona,22,2001,35.2,2,18,3,16.7,0.51,0.09,0.11,0.67,0,0,Matches,aeca7743
566,Casper Tengstedt,dk DEN,FW,Hellas Verona,24,2000,16.9,6,38,11,28.9,2.25,0.65,0.16,0.55,1,1,Matches,ff2fb007
567,Filippo Terracciano,it ITA,DFMF,Milan,21,2003,6.0,0,3,1,33.3,0.50,0.17,0.00,0.00,0,0,Matches,5cbb5ad6
568,Pietro Terracciano,it ITA,GK,Fiorentina,34,1990,3.0,0,0,0,,0.00,0.00,,,0,0,Matches,e1b0a70d
569,Florian Thauvin,fr FRA,FWMF,Udinese,31,1993,21.7,8,54,27,50.0,2.48,1.24,0.15,0.30,1,3,Matches,2b9fdeea
570,Malick Thiaw,de GER,DF,Milan,22,2001,20.1,0,7,1,14.3,0.35,0.05,0.00,0.00,0,0,Matches,ff5ea0bf
571,Morten Thorsby,no NOR,MF,Genoa,28,1996,21.1,0,15,7,46.7,0.71,0.33,0.00,0.00,0,0,Matches,d1b49282
572,Khéphren Thuram,fr FRA,MF,Juventus,23,2001,25.8,4,36,11,30.6,1.39,0.43,0.11,0.36,0,0,Matches,7d9397f8
