--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Performance,,,,,,,,,,,,,-additional
416,Adam Obert,sk SVK,DFMF,Cagliari,21,2002,12.0,4,0,0,22,7,0,10,21,17,,,0,Matches,aa25ce92
417,Jens Odgaard,dk DEN,MF,Bologna,25,1999,21.7,1,0,0,42,44,4,23,10,13,,,0,Matches,75374ee7
418,Noah Okafor,ch SUI,FWMF,Milan,24,2000,4.6,0,0,0,6,5,1,13,2,1,,,0,Matches,ca607d59
419,Noah Okafor,ch SUI,FWMF,Napoli,24,2000,0.4,0,0,0,2,1,0,3,0,2,,,0,Matches,ca607d59
420,Yllan Okou,fr FRA,DF,Hellas Verona,21,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches,fa753b79
421,Maduka Okoye,ng NGA,GK,Udinese,24,1999,25.0,1,0,0,0,1,0,0,0,0,,,1,Matches,ab5c36dd
422,Mathías Olivera,uy URU,DF,Napoli,26,1997,26.3,4,0,0,28,22,2,22,25,36,,,0,Matches,41c12f75
423,Jean Onana,cm CMR,MF,Genoa,24,2000,3.4,1,0,0,12,2,0,1,4,6,,,0,Matches,b5bb8188
424,Jacob Ondrejka,se SWE,MF,Parma,21,2002,4.7,0,0,0,1,8,0,16,7,5,,,0,Matches,752e09ed
425,Gaetano Oristanio,it ITA,FWMF,Venezia,21,2002,25.7,3,0,0,50,71,11,56,7,14,,,0,Matches,5cfc74fc
426,Riccardo Orsolini,it ITA,MFFW,Bologna,27,1997,20.9,2,0,0,27,46,12,70,9,14,,,0,Matches,e14ec482
427,Yordan Osorio,ve VEN,DF,Parma,30,1994,1.9,0,0,0,5,2,0,0,4,2,,,0,Matches,4d17df3e
428,Sebastian Otoa,dk DEN,DF,Genoa,20,2004,2.0,1,1,0,5,0,0,0,3,0,,,0,Matches,a214da59
429,Remi Oudin,fr FRA,MF,Lecce,27,1996,3.3,1,0,0,2,1,0,21,2,1,,,0,Matches,ea02beaf
430,Cheick Oumar Conde,gn GUI,MF,Venezia,24,2000,1.7,2,0,0,5,4,0,0,3,6,,,0,Matches,2f88752d
431,Daniel Oyegoke,eng ENG,DFMF,Hellas Verona,21,2003,1.1,1,0,0,2,0,0,4,1,2,,,0,Matches,c9866d69
432,Daniele Padelli,it ITA,GK,Udinese,38,1985,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,cf1c23d8
433,Simone Pafundi,it ITA,FW,Udinese,18,2006,1.3,0,0,0,1,6,0,13,0,3,,,0,Matches,8daee720
434,Tomás Palacios,ar ARG,DF,Inter,21,2003,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches,404101f9
435,Tomás Palacios,ar ARG,DF,Monza,21,2003,5.0,2,0,0,2,10,1,1,9,5,,,0,Matches,404101f9
436,Alberto Paleari,it ITA,GK,Torino,31,1992,1.0,0,0,0,0,1,0,0,0,0,,,0,Matches,94a3606c
437,Marco Palestra,it ITA,MF,Atalanta,19,2005,2.5,0,0,0,1,10,1,11,1,4,,,0,Matches,1f1828dd
438,Matteo Palma,de GER,DF,Udinese,16,2008,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches,cb2e6751
439,Leandro Paredes,ar ARG,MF,Roma,30,1994,15.3,4,0,0,15,16,0,57,20,14,,,0,Matches,dff153a4
440,Fabiano Parisi,it ITA,MFDF,Fiorentina,23,2000,12.5,3,0,0,17,28,0,13,17,17,,,0,Matches,0967845b
441,Mario Pašalić,hr CRO,MF,Atalanta,29,1995,21.9,1,0,0,19,10,2,11,12,16,,,0,Matches,e599253a
442,Patric,es ESP,DF,Lazio,31,1993,6.7,2,0,0,5,5,0,2,3,7,,,0,Matches,f7223718
443,Rui Patrício,pt POR,GK,Atalanta,36,1988,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches,79b0d6a0
444,Benjamin Pavard,fr FRA,DF,Inter,28,1996,17.6,4,0,0,18,9,2,11,16,16,,,0,Matches,45a03961
445,Strahinja Pavlović,rs SRB,DF,Milan,23,2001,20.7,3,1,0,20,18,2,10,16,31,,,0,Matches,25146df0
446,Leonardo Pavoletti,it ITA,FW,Cagliari,35,1988,4.9,5,0,0,25,7,7,0,0,0,,,0,Matches,d37b0350
447,Martín Payero,ar ARG,MF,Udinese,25,1998,15.3,5,0,0,35,39,0,39,13,15,,,0,Matches,bdbff2b5
448,Nicolás Paz,ar ARG,MFFW,Como,19,2004,29.9,6,0,0,47,33,2,42,20,32,,,0,Matches,01bb93d5
449,Marcus Pedersen,no NOR,MFDF,Torino,24,2000,15.1,3,0,0,16,4,4,56,13,8,,,0,Matches,596cc50e
450,Pedro,es ESP,MFFW,Lazio,37,1987,12.2,2,0,0,17,24,1,65,2,14,,,0,Matches,3ca7254a
451,Pietro Pellegri,it ITA,FW,Empoli,23,2001,4.6,2,0,0,10,5,1,3,0,2,,,0,Matches,a44d3a3c
452,Lorenzo Pellegrini,it ITA,MF,Roma,28,1996,18.1,4,0,0,26,26,4,49,6,16,,,0,Matches,4a5a45c7
453,Luca Pellegrini,it ITA,DF,Lazio,25,1999,11.9,5,0,0,18,11,0,86,18,10,,,0,Matches,3b61c9ec
454,Mateo Pellegrino,ar ARG,FW,Parma,23,2001,8.2,2,0,0,27,16,0,4,1,2,,,0,Matches,8c9e96c5
455,Andy Pelmard,mg MAD,DF,Lecce,24,2000,1.4,1,0,0,2,0,0,0,0,6,,,0,Matches,f18d7ab2
456,Sergiu Perciun,md MDA,MF,Torino,18,2006,1.7,0,0,0,3,4,0,5,1,2,,,0,Matches,21929f91
457,Pedro Pereira,pt POR,MFDF,Monza,26,1998,29.6,10,0,0,48,9,0,58,23,30,,,0,Matches,c77be0cf
458,Gastón Pereiro,uy URU,FWMF,Genoa,29,1995,0.3,0,0,0,0,1,0,1,0,0,,,0,Matches,7ec7738e
459,Kike Pérez,es ESP,MF,Venezia,27,1997,12.4,4,0,0,31,16,1,48,11,25,,,0,Matches,237a3851
460,Nehuén Pérez,ar ARG,DF,Udinese,24,2000,2.0,0,0,0,3,2,0,0,1,1,,,0,Matches,f7c491f1
461,Simone Perilli,it ITA,GK,Hellas Verona,29,1995,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches,b9e11c1d
462,Mattia Perin,it ITA,GK,Juventus,31,1992,5.0,0,0,0,0,0,0,0,0,0,,,0,Matches,4c62d0c8
463,Máximo Perrone,ar ARG,MF,Como,21,2003,20.6,6,0,0,26,13,0,4,20,26,,,0,Matches,53552942
464,Matteo Pessina,it ITA,MF,Monza,27,1997,9.5,2,0,0,5,13,0,6,11,4,,,0,Matches,780e3631
465,Andrea Petagna,it ITA,FW,Monza,29,1995,3.7,1,0,0,6,4,4,1,1,1,,,0,Matches,03f946ed
466,Giuseppe Pezzella,it ITA,MF,Empoli,26,1997,32.0,7,0,0,48,33,6,177,16,32,,,0,Matches,149c5f5d
467,Roberto Piccoli,it ITA,FW,Cagliari,23,2001,34.7,6,0,0,60,54,23,8,3,10,,,0,Matches,1cadaf34
468,Nicholas Pierini,it ITA,FWMF,Venezia,25,1998,0.9,0,0,0,1,2,0,3,0,0,,,0,Matches,7cc89a5f
469,Santiago Pierotti,ar ARG,MFFW,Lecce,23,2001,21.5,6,1,1,54,13,12,17,11,25,,,0,Matches,ec315772
470,Balthazar Pierret,fr FRA,MF,Lecce,24,2000,19.1,2,0,0,34,20,0,9,23,34,,,0,Matches,c269463b
471,Andrea Pinamonti,it ITA,FW,Genoa,25,1999,31.7,4,0,0,21,43,15,17,1,6,,,0,Matches,08aa9cd1
472,Nicola Pintus,it ITA,DF,Cagliari,19,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches,8d1a4c36
473,Niccolò Pisilli,it ITA,MF,Roma,19,2004,13.6,7,0,0,19,13,1,10,11,12,,,0,Matches,c84dcc88
474,Damián Pizarro,cl CHI,FW,Udinese,19,2005,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches,464e03ef
475,Semuel Pizzignacco,it ITA,GK,Monza,22,2001,8.2,0,0,0,0,2,0,0,0,0,,,1,Matches,4f537cf7
476,Tommaso Pobega,it ITA,MF,Bologna,25,1999,13.1,6,2,1,33,14,0,8,15,20,,,0,Matches,55a1cac2
477,Joel Pohjanpalo,fi FIN,FW,Venezia,29,1994,17.8,1,0,0,12,15,10,3,4,3,,,0,Matches,ea003d07
478,Matteo Politano,it ITA,FWMF,Napoli,30,1993,31.2,3,0,0,14,31,6,229,13,16,,,0,Matches,5e861944
479,Marin Pongračić,hr CRO,DF,Fiorentina,26,1997,15.2,3,1,1,26,7,0,1,12,12,,,1,Matches,2a6cd437
480,Stefan Posch,at AUT,DF,Atalanta,27,1997,4.3,0,0,0,11,0,0,5,4,11,,,0,Matches,7f609bfc
481,Stefan Posch,at AUT,DF,Bologna,27,1997,7.9,1,0,0,16,17,1,18,5,14,,,0,Matches,7f609bfc
482,Matteo Prati,it ITA,MF,Cagliari,20,2003,6.3,1,0,0,8,6,0,5,7,4,,,0,Matches,d8363914
483,Ivan Provedel,it ITA,GK,Lazio,30,1994,29.0,0,0,0,0,5,0,0,1,0,,,0,Matches,277da414
484,Diego Pugno,it ITA,DF,Juventus,18,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,e4b616dc
485,Christian Pulisic,us USA,MFFW,Milan,25,1998,27.5,1,0,0,20,37,3,118,5,29,,,0,Matches,1bf33a9a
486,Ionuț Radu,ro ROU,GK,Venezia,27,1997,15.0,1,0,0,0,1,0,0,0,0,,,0,Matches,67f649be
487,Hamza Rafia,tn TUN,MF,Lecce,25,1999,11.8,4,0,0,26,25,0,44,4,28,,,0,Matches,6b587d3d
488,Antonio Raimondo,it ITA,FW,Venezia,20,2004,1.0,0,0,0,2,1,1,1,0,1,,,0,Matches,ce1a6c7e
489,Ylber Ramadani,al ALB,MF,Lecce,28,1996,20.1,4,0,0,18,11,0,6,22,29,,,0,Matches,ef3c876b
490,Luca Ranieri,it ITA,DF,Fiorentina,25,1999,34.1,7,0,0,25,23,1,8,28,25,,,0,Matches,8c63fae5
491,Giacomo Raspadori,it ITA,FWMF,Napoli,24,2000,12.3,1,0,0,12,20,1,67,3,9,,,0,Matches,6e058f06
492,Federico Ravaglia,it ITA,GK,Bologna,24,1999,11.7,0,0,0,0,4,0,0,0,0,,,0,Matches,6662d731
493,Ante Rebić,hr CRO,FWMF,Lecce,30,1993,8.8,3,2,0,19,14,7,32,2,10,,,0,Matches,536cebe5
494,Tijjani Reijnders,nl NED,MF,Milan,26,1998,34.8,2,1,0,28,22,2,46,37,13,,,0,Matches,afb61630
495,Pepe Reina,es ESP,GK,Como,41,1982,11.5,0,1,0,1,1,0,0,0,0,,,0,Matches,e358587b
496,Devyne Rensch,nl NED,MFDF,Roma,21,2003,5.2,0,0,0,1,7,1,11,6,12,,,0,Matches,c5cbbcff
497,Mateo Retegui,it ITA,FW,Atalanta,25,1999,26.5,3,0,0,32,34,6,14,3,10,,,0,Matches,e7695e6c
498,Samuele Ricci,it ITA,MF,Torino,22,2001,31.4,8,1,0,38,70,0,30,27,21,,,0,Matches,9823be92
499,Amir Richardson,ma MAR,MF,Fiorentina,22,2002,12.2,6,0,0,31,19,1,5,5,12,,,0,Matches,2b7cdb79
500,Sergi Roberto,es ESP,MF,Como,32,1992,7.7,4,0,0,7,14,0,6,9,10,,,0,Matches,335fa267
501,Alessio Romagnoli,it ITA,DF,Lazio,29,1995,29.7,4,2,0,28,14,2,0,27,27,,,0,Matches,3ead85f9
502,Marten de Roon,nl NED,MFDF,Atalanta,33,1991,34.0,5,0,0,48,23,1,28,48,47,,,0,Matches,2a1beb34
503,Jonas Rouhi,se SWE,DF,Juventus,20,2004,2.3,0,0,0,4,2,0,3,2,1,,,0,Matches,31908a0a
504,Nicolò Rovella,it ITA,MF,Lazio,22,2001,30.2,13,0,0,43,33,2,35,43,52,,,0,Matches,e58cbfd5
505,Amir Rrahmani,xk KVX,DF,Napoli,30,1994,37.8,2,0,0,42,16,0,1,27,30,,,1,Matches,4b3e1a38
506,Tommaso Rubino,it ITA,FW,Fiorentina,17,2006,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches,cf5bf6c7
507,Matteo Ruggeri,it ITA,MFDF,Atalanta,22,2002,19.5,2,0,0,12,5,2,82,24,24,,,0,Matches,ae9898c5
508,Stefano Sabelli,it ITA,DFMF,Genoa,31,1993,22.9,3,0,0,25,23,0,59,21,31,,,0,Matches,0ccac09c
509,Alexis Saelemaekers,be BEL,MFFW,Roma,25,1999,15.4,4,0,0,13,30,0,52,9,20,,,0,Matches,ee251371
510,Alexis Saelemaekers,be BEL,DF,Milan,25,1999,1.0,0,0,0,0,2,0,10,1,1,,,0,Matches,ee251371
511,Richie Sagrado,be BEL,MFDF,Venezia,20,2004,1.6,1,0,0,2,2,0,0,3,2,,,0,Matches,3e3190f1
512,Marco Sala,it ITA,DFMF,Lecce,25,1999,0.8,0,0,0,1,1,0,8,0,0,,,0,Matches,0c57be8b
513,Marco Sala,it ITA,DF,Como,25,1999,2.9,3,0,0,5,1,0,9,1,7,,,0,Matches,0c57be8b
514,Anass Salah-Eddine,ma MAR,MF,Roma,22,2002,1.7,0,0,0,2,1,0,6,1,1,,,0,Matches,0d274394
515,Lazar Samardzic,rs SRB,MF,Atalanta,22,2002,13.0,3,0,0,19,10,1,60,3,14,,,0,Matches,217c93a1
516,Junior Sambia,cf CTA,MF,Empoli,27,1996,4.3,0,0,0,5,9,0,28,3,10,,,0,Matches,24eb7ed6
517,Antonio Sanabria,py PAR,FW,Torino,28,1996,14.6,2,0,0,16,14,1,0,1,3,,,0,Matches,0a447501
518,Alexis Sánchez,cl CHI,FW,Udinese,35,1988,4.9,0,0,0,4,11,4,9,4,1,,,0,Matches,2c0f8e9e
519,Nicola Sansone,it ITA,FWMF,Lecce,32,1991,0.7,1,0,0,0,1,1,4,0,0,,,0,Matches,7eb97a8e
520,Amin Sarr,se SWE,FW,Hellas Verona,23,2001,21.2,1,0,0,47,20,13,7,3,11,,,0,Matches,d5326924
521,Razvan Sava,ro ROU,GK,Udinese,22,2002,12.0,1,0,0,1,1,0,0,0,0,,,0,Matches,41efbd34
522,Nicolò Savona,it ITA,DF,Juventus,21,2003,19.2,5,0,0,13,9,1,34,11,13,,,0,Matches,e041497d
523,Saba Sazonov,ge GEO,DF,Torino,22,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches,645dffbf
524,Giorgio Scalvini,it ITA,DF,Atalanta,20,2003,3.0,2,0,0,7,1,0,0,5,4,,,0,Matches,1e9aa637
525,Gianluca Scamacca,it ITA,FW,Atalanta,25,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,8790f988
526,Joël Schingtienne,be BEL,DF,Venezia,21,2002,12.5,2,0,0,7,1,0,0,11,17,,,0,Matches,35a4790e
527,Simone Scuffet,it ITA,GK,Napoli,28,1996,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,41bd99ea
528,Simone Scuffet,it ITA,GK,Cagliari,28,1996,13.0,0,0,0,0,1,0,0,0,0,,,0,Matches,41bd99ea
529,Jacopo Seghetti,it ITA,GK,Empoli,19,2005,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,70a10677
530,Stefano Sensi,it ITA,MF,Monza,28,1995,3.0,0,0,0,3,6,0,12,3,5,,,0,Matches,b70bde8f
531,Suat Serdar,de GER,MF,Hellas Verona,27,1997,15.3,4,1,1,32,18,0,9,7,24,,,0,Matches,b3325a30
532,Stephan El Shaarawy,it ITA,MFFW,Roma,31,1992,12.2,2,0,0,7,14,5,27,10,12,,,0,Matches,d3aaad90
533,Alen Sherri,al ALB,GK,Cagliari,26,1997,6.9,0,0,0,0,0,0,0,1,0,,,0,Matches,eebf35b6
534,Eldor Shomurodov,uz UZB,FW,Roma,29,1995,12.2,1,0,0,14,7,3,6,3,6,,,0,Matches,57469b2d
535,Benjamin Siegrist,ch SUI,GK,Genoa,32,1992,1.7,0,0,0,0,0,0,0,1,0,,,0,Matches,46912ffe
536,Éderson Silva,br BRA,MF,Atalanta,25,1999,32.0,5,1,1,31,53,0,23,33,33,,,0,Matches,a9202def
537,Marco Silvestri,it ITA,GK,Empoli,33,1991,5.0,0,0,0,0,0,0,0,0,0,,,0,Matches,0d422df7
538,Giovanni Simeone,ar ARG,FW,Napoli,29,1995,4.7,1,0,0,7,16,2,3,1,0,,,0,Matches,343c0d52
539,Łukasz Skorupski,pl POL,GK,Bologna,33,1991,26.3,1,0,0,1,4,0,0,1,0,,,0,Matches,ab4449d6
540,Ivan Smolčić,hr CRO,DF,Como,23,2000,7.0,2,0,0,11,5,0,4,10,9,,,0,Matches,08e57960
541,Simon Sohm,ch SUI,MF,Parma,23,2001,33.2,6,0,0,19,30,1,15,26,16,,,0,Matches,a5f458d9
542,Ola Solbakken,no NOR,MFFW,Empoli,25,1998,8.4,2,0,0,8,2,2,7,3,3,,,0,Matches,78f13530
543,Oumar Solet,fr FRA,DF,Udinese,24,2000,18.6,3,1,1,17,14,0,9,16,19,,,0,Matches,0670ee51
544,Daniele Sommariva,it ITA,GK,Genoa,27,1997,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches,a8e7f7e9
545,Yann Sommer,ch SUI,GK,Inter,35,1988,33.0,0,0,0,0,1,0,0,0,0,,,0,Matches,420c18a1
546,Borna Sosa,hr CRO,MFDF,Torino,26,1998,13.1,0,0,0,12,7,1,52,12,16,,,0,Matches,af0d79a9
547,Riccardo Sottil,it ITA,MF,Fiorentina,25,1999,9.3,1,0,0,7,33,1,41,5,4,,,0,Matches,94816803
548,Riccardo Sottil,it ITA,MF,Milan,25,1999,1.4,0,0,0,1,3,0,8,0,1,,,0,Matches,94816803
549,Matìas Soulé,ar ARG,MF,Roma,21,2003,19.8,3,0,0,12,36,1,87,11,16,,,0,Matches,c13ddd3e
550,Leonardo Spinazzola,it ITA,DFMF,Napoli,31,1993,16.9,1,0,0,6,12,1,65,9,10,,,0,Matches,3626daea
551,Marco Sportiello,it ITA,GK,Milan,32,1992,1.4,0,0,0,0,0,0,0,0,0,,,0,Matches,ac4003af
552,Filip Stankovic,rs SRB,GK,Venezia,22,2002,15.2,1,0,0,0,1,0,0,0,0,,,0,Matches,d34d8ed2
553,Petar Stojanović,si SVN,DFMF,Empoli,28,1995,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches,13b44b02
554,Gabriel Strefezza,br BRA,MFFW,Como,27,1997,29.1,5,0,0,46,71,2,124,13,38,,,0,Matches,ac4a4508
555,Ibrahim Sulemana,gh GHA,MF,Atalanta,21,2003,3.1,1,0,0,2,2,0,0,0,3,,,0,Matches,230c3f3a
556,Tomáš Suslov,sk SVK,MFFW,Hellas Verona,22,2002,23.1,7,1,1,54,65,2,50,17,38,,,0,Matches,83fe71b8
557,Zion Suzuki,jp JPN,GK,Parma,21,2002,36.8,2,1,1,3,6,0,0,0,0,,,0,Matches,51e1f4f5
558,Marin Šverko,hr CRO,DF,Venezia,26,1998,12.4,3,0,0,9,10,0,2,15,9,,,0,Matches,06dba850
559,Mile Svilar,rs SRB,GK,Roma,24,1999,38.0,1,0,0,0,8,0,0,0,0,,,0,Matches,bcf5058a
560,Michael Svoboda,at AUT,DF,Venezia,25,1998,14.6,1,0,0,6,11,0,2,22,16,,,0,Matches,8abd174d
561,Adrien Tameze,cm CMR,MFDF,Torino,30,1994,7.2,3,0,0,8,4,0,9,5,3,,,0,Matches,8da74c05
562,Mehdi Taremi,ir IRN,FW,Inter,32,1992,9.1,1,0,0,9,13,6,1,0,1,,,0,Matches,4c2a5d34
563,Nuno Tavares,pt POR,DF,Lazio,24,2000,18.7,4,1,1,18,30,1,125,22,22,,,0,Matches,a65c844b
564,Loum Tchaouna,fr FRA,MFFW,Lazio,20,2003,7.3,4,1,1,11,7,0,32,4,3,,,0,Matches,a3c8b4d3
565,Jackson Tchatchoua,cm CMR,MFDF,Hellas Verona,22,2001,35.2,7,1,0,26,11,8,118,14,31,,,0,Matches,aeca7743
566,Casper Tengstedt,dk DEN,FW,Hellas Verona,24,2000,16.9,2,0,0,6,9,6,11,4,5,,,0,Matches,ff2fb007
567,Filippo Terracciano,it ITA,DFMF,Milan,21,2003,6.0,3,0,0,11,9,1,3,7,6,,,0,Matches,5cbb5ad6
568,Pietro Terracciano,it ITA,GK,Fiorentina,34,1990,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches,e1b0a70d
569,Florian Thauvin,fr FRA,FWMF,Udinese,31,1993,21.7,0,0,0,10,27,3,165,7,14,,,0,Matches,2b9fdeea
570,Malick Thiaw,de GER,DF,Milan,22,2001,20.1,2,0,0,24,6,1,3,16,16,,,3,Matches,ff5ea0bf
571,Morten Thorsby,no NOR,MF,Genoa,28,1996,21.1,6,0,0,53,15,9,9,5,28,,,1,Matches,d1b49282
572,Khéphren Thuram,fr FRA,MF,Juventus,23,2001,25.8,5,0,0,36,22,0,13,11,24,,,0,Matches,7d9397f8
573,Marcus Thuram,fr FRA,FW,Inter,26,1997,25.4,1,0,0,30,36,13,13,3,10,,,0,Matches,6f8cd6d0
574,Rafael Tolói,it ITA,DF,Atalanta,33,1990,5.2,1,0,0,6,2,0,2,7,5,,,0,Matches,c56dc39e
575,Fikayo Tomori,eng ENG,DF,Milan,26,1997,17.7,4,1,1,10,8,0,6,20,25,,,0,Matches,7edfbb8a
576,Luka Topalović,si SVN,MF,Inter,18,2006,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches,9a33c016
577,Lorenzo Tosto,it ITA,DF,Empoli,18,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches,a8c67cdb
578,Souleymane Touré,fr FRA,DF,Udinese,21,2003,8.1,2,2,0,15,6,1,6,9,6,,,1,Matches,01fd01e8
579,Stefano Turati,it ITA,GK,Monza,22,2001,29.7,1,0,0,0,12,0,0,0,0,,,0,Matches,bf168004
580,Kacper Urbanski,pl POL,MF,Bologna,19,2004,2.7,2,0,0,5,3,0,8,2,2,,,0,Matches,2d9d9e42
581,Kacper Urbanski,pl POL,MF,Monza,19,2004,5.6,1,0,0,8,4,0,4,2,3,,,0,Matches,2d9d9e42
582,Lautaro Valenti,ar ARG,DF,Parma,25,1999,17.3,6,1,1,24,7,0,2,13,12,,,0,Matches,55db5c36
583,Nicolás Valentini,ar ARG,DF,Hellas Verona,23,2001,12.5,5,1,1,22,5,0,5,15,22,,,0,Matches,a43e4f9c
584,Emanuele Valeri,it ITA,DFMF,Parma,25,1998,31.9,1,0,0,28,26,0,129,30,32,,,0,Matches,ec52b661
585,Álex Valle,es ESP,DF,Como,20,2004,11.4,2,0,0,14,18,1,15,6,11,,,0,Matches,97022551
586,Mattia Valoti,it ITA,FWMF,Monza,30,1993,0.4,1,0,0,2,2,0,0,0,3,,,0,Matches,c414df9d
587,Ignace Van Der Brempt,be BEL,DF,Como,22,2002,14.0,3,0,0,21,15,0,20,16,30,,,0,Matches,2bf50b37
588,Devis Vásquez,co COL,GK,Empoli,26,1998,32.0,2,0,0,1,4,0,1,0,0,,,0,Matches,fac1f795
589,Johan Vásquez,mx MEX,DF,Genoa,25,1998,33.8,9,0,0,31,32,1,7,50,32,,,0,Matches,5eaed77a
590,Matías Vecino,uy URU,MF,Lazio,32,1991,9.7,7,0,0,20,2,0,2,6,7,,,0,Matches,44ac04e9
591,Danilo Veiga,pt POR,MFDF,Lecce,21,2002,4.2,0,0,0,6,11,0,17,4,6,,,0,Matches,cc094532
592,Renato Veiga,pt POR,DF,Juventus,21,2003,12.1,2,0,0,9,2,1,0,19,12,,,0,Matches,fc8fcbd1
593,Lorenzo Venturino,it ITA,MF,Genoa,18,2006,1.9,0,0,0,3,1,0,10,0,3,,,0,Matches,a5049464
594,Simone Verdi,it ITA,FWMF,Como,32,1992,1.3,1,0,0,1,1,0,13,0,2,,,0,Matches,0375723e
595,Samuele Vignato,it ITA,MF,Monza,20,2004,5.2,0,0,0,3,3,1,14,0,3,,,0,Matches,a14d0ab0
596,Nicolas Viola,it ITA,MFFW,Cagliari,34,1989,14.1,2,0,0,20,34,8,80,3,7,,,0,Matches,45392b06
597,Mattia Viti,it ITA,DF,Empoli,22,2002,28.6,3,0,0,29,29,1,0,45,42,,,0,Matches,75438a9a
598,Vitinha,pt POR,FWMF,Genoa,24,2000,14.8,2,0,0,23,25,8,46,13,8,,,0,Matches,74d4cec6
599,Dušan Vlahović,rs SRB,FW,Juventus,24,2000,19.8,3,0,0,28,18,12,11,1,2,,,0,Matches,79443529
600,Vanja Vlahović,rs SRB,MF,Atalanta,20,2004,0.7,0,0,0,0,3,0,0,0,1,,,0,Matches,2af3f55c
601,Nikola Vlašić,hr CRO,MFFW,Torino,26,1997,23.5,0,0,0,28,26,6,25,8,17,,,0,Matches,aa8e289e
602,Alessandro Vogliacco,it ITA,DF,Genoa,25,1998,7.9,3,0,0,12,2,0,11,9,3,,,0,Matches,6841f107
603,Alessandro Vogliacco,it ITA,DF,Parma,25,1998,8.6,2,0,0,10,5,0,2,4,3,,,1,Matches,6841f107
604,Mërgim Vojvoda,xk KVX,DFMF,Torino,29,1995,12.3,4,0,0,13,4,1,40,8,10,,,0,Matches,be2706c0
605,Mërgim Vojvoda,xk KVX,DF,Como,29,1995,8.0,2,0,0,8,2,1,26,4,6,,,0,Matches,be2706c0
606,Stefan de Vrij,nl NED,DF,Inter,32,1992,19.2,2,0,0,9,5,0,0,23,12,,,0,Matches,d0d8dd44
607,Kyle Walker,eng ENG,DF,Milan,34,1990,7.3,1,0,0,7,4,0,10,9,9,,,0,Matches,86dd77d1
608,Sebastian Walukiewicz,pl POL,DF,Torino,24,2000,18.5,6,0,0,29,7,1,24,17,20,,,0,Matches,217875a4
609,Sebastian Walukiewicz,pl POL,DF,Empoli,24,2000,2.0,0,0,0,4,0,0,2,1,0,,,0,Matches,217875a4
610,Timothy Weah,us USA,MFDF,Juventus,24,2000,18.2,4,0,0,20,14,3,44,14,19,,,0,Matches,8eec784d
611,Mateusz Wieteska,pl POL,DF,Cagliari,27,1997,2.0,1,0,0,4,0,0,0,7,0,,,0,Matches,3ecc8c5f
612,John Yeboah,ec ECU,FWMF,Venezia,24,2000,13.6,6,0,0,14,21,4,26,4,3,,,0,Matches,8dfdc6c3
613,Kenan Yıldız,tr TUR,MF,Juventus,19,2005,26.7,2,1,0,25,48,4,113,6,29,,,0,Matches,d8cda243
614,Mattia Zaccagni,it ITA,MFFW,Lazio,29,1995,29.8,10,0,0,35,98,10,156,29,27,,,0,Matches,d85c238b
615,Nicola Zalewski,pl POL,MF,Inter,22,2002,4.8,4,0,0,7,11,0,23,2,4,,,0,Matches,45191c29
616,Nicola Zalewski,pl POL,MF,Roma,22,2002,5.9,0,0,0,2,13,1,28,5,6,,,0,Matches,45191c29
617,Francesco Zampano,it ITA,MF,Venezia,30,1993,18.2,5,0,0,24,19,5,49,6,21,,,0,Matches,8e45910b
618,Nicolò Zaniolo,it ITA,FWMF,Fiorentina,25,1999,3.8,2,1,0,11,15,3,4,0,1,,,0,Matches,9907b1c8
619,Nicolò Zaniolo,it ITA,FWMF,Atalanta,25,1999,4.0,4,0,0,9,17,0,4,1,0,,,0,Matches,9907b1c8
620,Alessandro Zanoli,it ITA,MF,Genoa,23,2000,19.0,3,0,0,17,19,1,65,12,21,,,0,Matches,3b12b11f
621,Duván Zapata,co COL,FW,Torino,33,1991,6.5,1,0,0,10,8,2,3,2,5,,,0,Matches,d3de9af0
622,Gabriele Zappa,it ITA,DF,Cagliari,24,1999,34.0,4,0,0,25,18,0,73,22,25,,,0,Matches,ca3db240
623,Davide Zappacosta,it ITA,MF,Atalanta,32,1992,23.0,3,0,0,19,14,6,95,10,16,,,0,Matches,7fe90ccd
