--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
338,Roberto Insigne,it ITA,MFFW,Benevento,26,1994,30,1599,53,46.8,17.8,17,69,2,13,32,7,0.77,20,40,-20,-1.13,-0.38,Matches,8faf7b3c
339,Artur Ioniță,md MDA,MF,Benevento,29,1990,36,2835,79,82.9,31.5,34,81,20,2,34,0,0.86,34,64,-30,-0.95,-0.18,Matches,cedb3e36
340,Ardian Ismajli,al ALB,DF,Spezia,23,1996,17,1297,76,37.9,14.4,14,88,12,3,21,12,1.29,21,27,-6,-0.42,+0.18,Matches,6b635f5c
341,Franco Israel,uy URU,GK,Juventus,20,2000,0,,,,,0,,0,0,,3,,,,,,,Matches,1f994616
342,Armando Izzo,it ITA,DF,Torino,28,1992,25,2004,80,58.6,22.3,24,82,16,1,45,5,1.16,28,29,-1,-0.04,+1.10,Matches,89976232
343,Mato Jajalo,ba BIH,MF,Udinese,32,1988,1,34,34,1.0,0.4,0,,0,1,34,0,3.00,1,1,0,0.00,+0.43,Matches,8c65eb5f
344,Jakub Jankto,cz CZE,MF,Sampdoria,24,1996,35,2409,69,70.4,26.8,29,78,11,6,24,1,1.29,38,39,-1,-0.04,+0.05,Matches,1ea5f91c
345,Juan Jesus,br BRA,DF,Roma,29,1991,5,157,31,4.6,1.7,0,,0,5,31,21,1.60,5,3,+2,+1.15,+0.93,Matches,79083382
346,Andreas Jungdal,dk DEN,GK,Milan,18,2002,0,,,,,0,,0,0,,2,,,,,,,Matches,66c6680a
347,Hamed Junior Traorè,ci CIV,MF,Sassuolo,20,2000,35,1789,51,52.3,19.9,20,73,5,15,22,2,1.57,28,36,-8,-0.40,-1.29,Matches,570bb4b9
348,Musa Juwara,gm GAM,MF,Bologna,18,2001,5,46,9,1.3,0.5,0,,0,5,9,10,0.60,1,0,+1,+1.96,+2.36,Matches,7737dee2
349,Nikola Kalinić,hr CRO,FW,Hellas Verona,32,1988,19,1063,56,31.1,11.8,15,66,3,4,20,1,1.05,12,17,-5,-0.42,-0.54,Matches,d4931a5a
350,Yayah Kallon,sl SLE,FW,Genoa,19,2001,1,45,45,1.3,0.5,0,,0,1,45,0,3.00,0,0,0,0.00,+0.29,Matches,f95f49d2
351,Pierre Kalulu,fr FRA,DF,Milan,20,2000,13,727,56,21.3,8.1,7,75,3,6,34,23,1.69,14,12,+2,+0.25,-0.79,Matches,85f7d1be
352,Yann Karamoh,fr FRA,FWMF,Parma,22,1998,24,1294,54,37.8,14.4,16,67,3,8,28,2,0.71,18,23,-5,-0.35,+1.30,Matches,8b66d9cc
353,Ibrahim Karamoko,fr FRA,MF,Torino,19,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,550985aa
354,Isaac Karamoko,fr FRA,FW,Sassuolo,18,2002,1,1,1,0.0,0.0,0,,0,1,1,4,0.00,0,0,0,0.00,-0.21,Matches,4c7919df
355,Augustus Kargbo,sl SLE,FWMF,Crotone,20,1999,1,32,32,0.9,0.4,0,,0,1,32,1,0.00,0,1,-1,-2.81,-1.59,Matches,0c8f27b5
356,Rick Karsdorp,nl NED,MFDF,Roma,25,1995,34,2544,75,74.4,28.3,28,86,19,6,23,1,1.62,51,39,+12,+0.42,+0.63,Matches,9f84febe
357,Redi Kasa,al ALB,MF,Parma,18,2001,0,,,,,0,,0,0,,2,,,,,,,Matches,bdb57d27
358,Franck Kessié,ci CIV,MF,Milan,23,1996,37,3226,87,94.3,35.8,36,89,32,1,33,0,2.05,70,39,+31,+0.86,-0.06,Matches,05e19d6a
359,Omar Khailoti,it ITA,DF,Bologna,18,2001,1,28,28,0.8,0.3,0,,0,1,28,11,0.00,1,1,0,0.00,+0.37,Matches,19d1c41f
360,Sofian Kiyine,ma MAR,MF,Lazio,22,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,ce1806be
361,Simon Kjær,dk DEN,DF,Milan,31,1989,28,2393,85,70.0,26.6,28,85,22,0,,3,2.00,52,29,+23,+0.87,-0.01,Matches,8b8a56ce
362,Ragnar Klavan,ee EST,DF,Cagliari,34,1985,15,770,51,22.5,8.6,9,78,5,6,11,11,0.87,4,13,-9,-1.05,-0.81,Matches,008a6e6d
363,Justin Kluivert,nl NED,FWMF,Roma,21,1999,2,19,10,0.6,0.2,0,,0,2,10,1,1.50,0,0,0,0.00,-0.26,Matches,4c3a6744
364,Aleksandr Kokorin,ru RUS,FWMF,Fiorentina,29,1991,4,94,24,2.7,1.0,0,,0,4,24,5,0.25,1,2,-1,-0.96,-0.66,Matches,fec5accc
365,Aleksandar Kolarov,rs SRB,DF,Inter,34,1985,7,390,56,11.4,4.3,4,90,4,3,10,16,2.00,13,10,+3,+0.69,-0.82,Matches,eda40760
366,Márk Kosznovszky,hu HUN,MF,Parma,18,2002,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,0,3,-3,-3.00,-1.89,Matches,185bf610
367,Christian Kouamé,ci CIV,FWMF,Fiorentina,22,1997,33,995,30,29.1,11.1,9,68,2,24,16,2,1.12,11,17,-6,-0.54,-0.32,Matches,58e933d2
368,Kalidou Koulibaly,sn SEN,DF,Napoli,29,1991,26,2209,85,64.6,24.5,25,88,22,1,13,1,2.04,54,21,+33,+1.34,+0.45,Matches,da974c7b
369,Viktor Kovalenko,ua UKR,MF,Atalanta,24,1996,1,4,4,0.1,0.0,0,,0,1,4,13,3.00,0,0,0,0.00,-1.13,Matches,9d60028d
370,Titas Krapikas,lt LTU,GK,Spezia,21,1999,0,,,,,0,,0,0,,23,,,,,,,Matches,211c0e82
371,Dimo Krastev,bg BUL,MF,Fiorentina,17,2003,0,,,,,0,,0,0,,3,,,,,,,Matches,445ba3ea
372,Rade Krunić,ba BIH,MF,Milan,26,1993,25,723,29,21.1,8.0,5,71,2,20,18,10,2.60,16,9,+7,+0.87,0.00,Matches,817c6964
373,Altin Kryeziu,xk KVX,MF,Torino,18,2002,0,,,,,0,,0,0,,4,,,,,,,Matches,f6be787c
374,Juraj Kucka,sk SVK,MFFW,Parma,33,1987,28,2334,83,68.2,25.9,28,83,18,0,,0,0.54,24,50,-26,-1.00,+0.49,Matches,5aaef9ef
375,Dejan Kulusevski,se SWE,MFFW,Juventus,20,2000,35,1923,55,56.2,21.4,19,80,6,16,26,2,2.03,48,21,+27,+1.26,+0.54,Matches,df3cda47
376,Marash Kumbulla,al ALB,DF,Roma,20,2000,21,1363,65,39.9,15.1,14,81,8,7,32,8,1.90,32,24,+8,+0.53,+0.44,Matches,a40819d9
377,Jasmin Kurtić,si SVN,MF,Parma,31,1989,34,2739,81,80.1,30.4,31,84,21,3,44,0,0.56,32,62,-30,-0.99,+0.86,Matches,144607cc
378,Giorgos Kyriakopoulos,gr GRE,DFMF,Sassuolo,24,1996,23,1456,63,42.6,16.2,16,79,8,7,28,15,1.78,31,26,+5,+0.31,+0.17,Matches,0a483542
379,Antonino La Gumina,it ITA,FW,Sampdoria,24,1996,9,341,38,10.0,3.8,4,64,1,5,17,24,1.33,6,6,0,0.00,+0.06,Matches,822a7761
380,Valerio Labriola,it ITA,MF,Napoli,19,2001,0,,,,,0,,0,0,,5,,,,,,,Matches,c230c240
381,Riccardo Ladinetti,it ITA,MF,Cagliari,19,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,ff4296df
382,Sam Lammers,nl NED,FW,Atalanta,23,1997,15,291,19,8.5,3.2,1,45,0,14,18,21,1.67,4,6,-2,-0.62,-1.91,Matches,c283ddef
383,Gianluca Lapadula,pe PER,FW,Benevento,30,1990,37,2563,69,74.9,28.5,29,79,10,8,32,1,0.86,30,51,-21,-0.74,+0.73,Matches,2ead2809
384,Danilo Larangeira,br BRA,DF,Bologna,36,1984,35,3132,89,91.6,34.8,34,90,34,1,72,0,1.14,48,58,-10,-0.29,+0.96,Matches,fed5f993
385,Kevin Lasagna,it ITA,FW,Udinese,27,1992,17,1103,65,32.3,12.3,12,84,8,5,19,1,0.82,9,20,-11,-0.90,-0.70,Matches,09538fdb
386,Kevin Lasagna,it ITA,FW,Hellas Verona,27,1992,19,1267,67,37.0,14.1,14,80,8,5,29,0,0.79,19,20,-1,-0.07,-0.03,Matches,09538fdb
387,Vincent Laurini,fr FRA,DFMF,Parma,31,1989,14,870,62,25.4,9.7,10,75,4,4,30,9,0.86,13,25,-12,-1.24,-0.11,Matches,3535098b
388,Diego Laxalt,uy URU,DFMF,Milan,27,1993,0,,,,,0,,0,0,,3,,,,,,,Matches,f26e3c59
389,Darko Lazović,rs SRB,MF,Hellas Verona,29,1990,32,2503,78,73.2,27.8,27,86,23,5,34,1,1.00,34,38,-4,-0.14,-0.34,Matches,5128bde4
390,Manuel Lazzari,it ITA,MF,Lazio,26,1993,32,2613,82,76.4,29.0,30,84,20,2,43,0,1.75,51,40,+11,+0.38,+0.94,Matches,02caf6e0
391,Rafael Leão,pt POR,MFFW,Milan,21,1999,30,1924,64,56.3,21.4,22,78,7,8,27,1,1.90,37,24,+13,+0.61,-0.60,Matches,20730eae
392,Lucas Leiva,br BRA,MF,Lazio,33,1987,32,2131,67,62.3,23.7,30,68,2,2,45,0,1.78,38,32,+6,+0.25,+0.25,Matches,4c78b5ed
393,Lukas Lerager,dk DEN,MF,Genoa,27,1993,16,1159,72,33.9,12.9,13,83,7,3,27,0,0.88,14,25,-11,-0.85,-0.85,Matches,1b82f8df
394,Mehdi Léris,dz ALG,DFMF,Sampdoria,22,1998,20,386,19,11.3,4.3,3,67,1,17,11,18,1.45,6,4,+2,+0.47,+0.58,Matches,7d3cbc67
395,Karlo Letica,hr CRO,GK,Sampdoria,23,1997,1,90,90,2.6,1.0,1,90,1,0,,30,3.00,3,0,+3,+3.00,+3.14,Matches,4a6914ff
396,Gaetano Letizia,it ITA,DF,Benevento,30,1990,24,1570,65,45.9,17.4,18,79,13,6,26,0,0.88,19,29,-10,-0.57,+0.64,Matches,3dd45b70
397,Matthijs de Ligt,nl NED,DF,Juventus,20,1999,27,2220,82,64.9,24.7,25,88,22,2,10,2,2.07,49,27,+22,+0.89,-0.38,Matches,d6e53a3a
398,Karol Linetty,pl POL,MF,Torino,25,1995,27,1832,68,53.6,20.4,20,82,8,7,26,8,0.85,25,39,-14,-0.69,-0.40,Matches,d023d70f
399,Pol Lirola,es ESP,MF,Fiorentina,22,1997,12,498,42,14.6,5.5,4,79,2,8,23,4,0.83,6,10,-4,-0.72,-0.48,Matches,ff800ed8
400,Fernando Llorente,es ESP,FW,Udinese,35,1985,14,713,51,20.8,7.9,8,70,0,6,25,5,1.07,5,12,-7,-0.88,-0.58,Matches,82dbf623
401,Fernando Llorente,es ESP,FW,Napoli,35,1985,3,52,17,1.5,0.6,0,,0,3,17,8,1.33,2,0,+2,+3.46,+2.31,Matches,82dbf623
402,Stanislav Lobotka,sk SVK,MF,Napoli,25,1994,15,154,10,4.5,1.7,0,,0,15,10,18,2.07,5,2,+3,+1.75,+0.60,Matches,e1cbb531
403,Manuel Locatelli,it ITA,MF,Sassuolo,22,1998,34,2883,85,84.3,32.0,32,89,28,2,23,0,1.76,53,47,+6,+0.19,-0.15,Matches,a8a874f1
404,Maxime Lopez,fr FRA,MF,Sassuolo,22,1997,29,1864,64,54.5,20.7,22,77,8,7,24,5,1.62,33,27,+6,+0.29,+0.17,Matches,20094685
405,Pau López,es ESP,GK,Roma,25,1994,21,1817,87,53.1,20.2,20,90,20,1,17,12,1.76,37,29,+8,+0.40,+0.28,Matches,20b9f052
406,Matteo Lovato,it ITA,DF,Hellas Verona,20,2000,24,1386,58,40.5,15.4,14,75,9,10,33,9,1.58,17,17,0,0.00,+0.09,Matches,5fa57166
407,Hirving Lozano,mx MEX,MFFW,Napoli,25,1995,32,1965,61,57.5,21.8,23,76,9,9,24,0,2.06,45,20,+25,+1.15,-0.09,Matches,a69e4806
408,Igor Lucatelli,it ITA,GK,Benevento,16,2003,0,,,,,0,,0,0,,35,,,,,,,Matches,96c1e3ac
409,José Luis Palomino,ar ARG,DF,Atalanta,30,1990,36,2428,67,71.0,27.0,25,88,23,11,21,1,2.06,61,35,+26,+0.96,-0.58,Matches,921f6058
410,Jordan Lukaku,be BEL,DFMF,Lazio,26,1994,0,,,,,0,,0,0,,1,,,,,,,Matches,0cd0e21b
411,Romelu Lukaku,be BEL,FW,Inter,27,1993,36,2884,80,84.3,32.0,32,87,25,4,23,1,2.42,72,28,+44,+1.37,-0.31,Matches,5eae500a
412,Saša Lukić,rs SRB,MF,Torino,23,1996,32,2106,66,61.6,23.4,24,79,12,8,27,3,1.09,28,39,-11,-0.47,+0.08,Matches,c6e8cf1f
413,Senad Lulić,ba BIH,MF,Lazio,34,1986,16,718,45,21.0,8.0,8,63,1,8,27,5,1.75,13,10,+3,+0.38,+0.28,Matches,7fd58fe3
414,Sebastiano Luperto,it ITA,DF,Crotone,23,1996,23,1879,82,54.9,20.9,22,85,15,1,11,8,0.61,28,54,-26,-1.25,-0.02,Matches,997fff07
415,Sebastiano Luperto,it ITA,DF,Napoli,23,1996,0,,,,,0,,0,0,,2,,,,,,,Matches,997fff07
416,Lyanco,br BRA,DF,Torino,23,1997,23,1959,85,57.3,21.8,21,89,20,2,43,11,0.78,32,49,-17,-0.78,-0.66,Matches,b5bf1770
417,Babis Lykogiannis,gr GRE,DFMF,Cagliari,26,1993,31,2418,78,70.7,26.9,29,82,13,2,21,2,0.97,29,40,-11,-0.41,+0.04,Matches,5efc5389
418,Lisandro Magallán,ar ARG,DF,Crotone,26,1993,28,2181,78,63.8,24.2,25,83,19,3,34,8,0.75,30,61,-31,-1.28,-0.12,Matches,01a49bd2
419,Christian Maggio,it ITA,DF,Benevento,38,1982,8,297,37,8.7,3.3,2,68,1,6,27,5,0.88,3,13,-10,-3.03,-2.31,Matches,31d7f557
420,Giulio Maggiore,it ITA,MF,Spezia,22,1998,33,2214,67,64.7,24.6,26,78,8,7,26,0,1.03,32,42,-10,-0.41,+0.34,Matches,957e4c87
421,Francesco Magnanelli,it ITA,MF,Sassuolo,35,1984,10,440,44,12.9,4.9,7,59,0,3,8,21,1.80,9,4,+5,+1.02,+0.93,Matches,07767f42
422,Giangiacomo Magnani,it ITA,DF,Hellas Verona,24,1995,25,1510,60,44.2,16.8,15,81,9,10,30,4,1.28,24,22,+2,+0.12,+0.31,Matches,cce9f582
423,Jean-Victor Makengo,fr FRA,MF,Udinese,22,1998,17,522,31,15.3,5.8,5,62,0,12,18,15,1.41,8,11,-3,-0.52,-0.11,Matches,22bfb57e
424,Nikola Maksimović,rs SRB,DF,Napoli,28,1991,17,1207,71,35.3,13.4,12,88,9,5,30,17,1.88,27,20,+7,+0.52,-1.02,Matches,16b9d5cf
425,Kévin Malcuit,ma MAR,DFFW,Napoli,29,1991,2,33,17,1.0,0.4,0,,0,2,17,7,1.50,0,0,0,0.00,-1.20,Matches,d6a889ea
426,Kévin Malcuit,ma MAR,MF,Fiorentina,29,1991,5,207,41,6.1,2.3,2,84,1,3,13,10,0.20,3,3,0,0.00,+0.34,Matches,d6a889ea
427,Daniel Maldini,it ITA,FWMF,Milan,18,2001,5,29,6,0.8,0.3,0,,0,5,6,17,2.40,0,1,-1,-3.10,-4.01,Matches,801831fe
428,Darian Males,ch SUI,MF,Genoa,19,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,58a05c2e
429,Ruslan Malinovskyi,ua UKR,MFFW,Atalanta,27,1993,36,1876,52,54.9,20.8,22,72,3,14,22,0,2.14,55,21,+34,+1.63,+1.11,Matches,48d5bd33
430,Dennis Man,ro ROU,FWMF,Parma,21,1998,14,699,50,20.4,7.8,8,72,4,6,21,0,0.50,12,17,-5,-0.64,+0.65,Matches,2079b3cc
431,Gianluca Mancini,it ITA,DF,Roma,24,1996,33,2852,86,83.4,31.7,33,86,30,0,,1,1.58,52,44,+8,+0.25,-0.06,Matches,5aa53281
432,Rolando Mandragora,it ITA,MF,Udinese,23,1997,10,398,40,11.6,4.4,3,74,1,7,25,2,1.30,6,7,-1,-0.23,+0.22,Matches,c7259b83
433,Rolando Mandragora,it ITA,MF,Torino,23,1997,17,1525,90,44.6,16.9,17,90,16,0,,0,1.12,20,31,-11,-0.65,-0.27,Matches,c7259b83
434,Mario Mandžukić,hr CRO,FW,Milan,34,1986,10,212,21,6.2,2.4,1,62,0,9,17,2,1.60,2,7,-5,-2.12,-3.19,Matches,afa0d4e0
435,Niccolò Manfredini,it ITA,GK,Benevento,32,1988,1,90,90,2.6,1.0,1,90,1,0,,37,1.00,1,1,0,0.00,+0.95,Matches,e4b39692
436,Kostas Manolas,gr GRE,DF,Napoli,29,1991,30,2298,77,67.2,25.5,27,83,21,3,16,3,2.07,61,26,+35,+1.37,+0.57,Matches,c707411f
437,Juan Manuel Ramos,uy URU,DF,Spezia,23,1996,6,294,49,8.6,3.3,2,90,2,4,29,6,1.33,3,8,-5,-1.53,-1.10,Matches,36d7971a
438,Federico Marchetti,it ITA,GK,Genoa,37,1983,4,334,84,9.8,3.7,4,84,3,0,,25,0.25,3,11,-8,-2.16,-2.07,Matches,f794b426
439,Riccardo Marchizza,it ITA,DF,Spezia,22,1998,24,1561,65,45.6,17.3,17,81,10,7,27,7,1.00,24,30,-6,-0.35,+0.33,Matches,91d0fabf
440,Gian Marco Ferrari,it ITA,DF,Sassuolo,28,1992,34,3014,89,88.1,33.5,33,90,32,1,45,1,1.68,58,49,+9,+0.27,+0.49,Matches,8650af85
441,Răzvan Marin,ro ROU,MF,Cagliari,24,1996,37,2965,80,86.7,32.9,35,84,18,2,17,0,0.97,36,53,-17,-0.52,-0.71,Matches,7fac99d4
442,Marlon,br BRA,DF,Sassuolo,24,1995,24,1742,73,50.9,19.4,19,87,17,5,19,10,1.42,23,28,-5,-0.26,-0.96,Matches,cdf65d12
443,Alejandro Marqués,ve VEN,FW,Juventus,19,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,83bc30cc
444,Luca Marrone,it ITA,DF,Crotone,30,1990,21,1588,76,46.4,17.6,18,85,16,3,19,10,0.52,14,39,-25,-1.42,-0.34,Matches,ea468ea8
445,Lautaro Martínez,ar ARG,FW,Inter,22,1997,38,2561,67,74.9,28.5,30,79,8,8,25,0,2.39,66,24,+42,+1.48,+0.22,Matches,f7036e1c
446,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,24,1996,21,1483,71,43.4,16.5,15,87,10,6,30,13,1.24,22,26,-4,-0.24,+0.13,Matches,3ec3c1c9
447,Adam Marušić,me MNE,MFDF,Lazio,27,1992,36,2966,82,86.7,33.0,33,86,28,3,45,1,1.72,52,46,+6,+0.18,+0.18,Matches,d4535821
448,Davide Masella,it ITA,MF,Benevento,18,2002,0,,,,,0,,0,0,,7,,,,,,,Matches,2019a474
449,Andrea Masiello,it ITA,DF,Genoa,34,1986,30,2563,85,74.9,28.5,30,85,25,0,,5,1.13,36,43,-7,-0.25,+0.17,Matches,e0314d87
450,Giuseppe Mastinu,it ITA,MF,Spezia,28,1991,3,32,11,0.9,0.4,0,,0,3,11,1,0.00,1,1,0,0.00,+0.53,Matches,26cd1bff
451,Ryder Matos,br BRA,FWMF,Udinese,27,1993,1,13,13,0.4,0.1,0,,0,1,13,1,0.00,0,1,-1,-6.92,-6.53,Matches,7280b54f
452,Federico Mattiello,it ITA,DFMF,Spezia,25,1995,1,36,36,1.1,0.4,0,,0,1,36,0,1.00,0,0,0,0.00,+0.53,Matches,fba81826
453,Borja Mayoral,es ESP,FW,Roma,23,1997,31,1551,50,45.4,17.2,18,78,5,13,11,4,1.74,34,24,+10,+0.58,+0.58,Matches,64e8ed6d
454,Antonio Mazzotta,it ITA,MF,Crotone,30,1989,2,56,28,1.6,0.6,1,45,0,1,11,4,1.50,1,4,-3,-4.82,-3.64,Matches,4366d5e9
455,Ibrahima Mbaye,sn SEN,DF,Bologna,25,1994,8,428,54,12.5,4.8,5,73,2,3,22,19,0.88,5,13,-8,-1.68,-1.50,Matches,cfbf9881
456,Weston McKennie,us USA,MF,Juventus,21,1998,34,1702,50,49.8,18.9,18,74,6,16,23,2,2.18,33,16,+17,+0.90,-0.25,Matches,01c3aff5
457,Gary Medel,cl CHI,DFMF,Bologna,32,1987,11,511,46,14.9,5.7,6,66,2,5,23,4,0.82,5,12,-7,-1.23,-1.02,Matches,563a68ad
458,Soualiho Meïté,fr FRA,MF,Torino,26,1994,14,920,66,26.9,10.2,11,78,6,3,22,2,0.57,16,28,-12,-1.17,-0.92,Matches,5cec2c74
459,Soualiho Meïté,fr FRA,MF,Milan,26,1994,16,588,37,17.2,6.5,4,78,2,12,23,5,1.81,15,5,+10,+1.53,+0.80,Matches,5cec2c74
460,Filippo Melegoni,it ITA,MF,Genoa,21,1999,14,389,28,11.4,4.3,3,79,1,11,14,20,1.29,3,8,-5,-1.16,-0.98,Matches,6604165d
461,Arthur Melo,br BRA,MF,Juventus,23,1996,22,1157,53,33.8,12.9,13,75,4,9,20,10,2.27,26,12,+14,+1.09,+0.09,Matches,48b3dd60
462,Alessandro Mercati,it ITA,MF,Sassuolo,18,2002,0,,,,,0,,0,0,,2,,,,,,,Matches,21c4b6af
463,Alex Meret,it ITA,GK,Napoli,23,1997,22,1980,90,57.9,22.0,22,90,22,0,,16,2.00,53,29,+24,+1.09,-0.22,Matches,9413b19f
464,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,23,1997,6,418,70,12.2,4.6,4,89,3,2,32,24,1.83,4,5,-1,-0.22,-0.19,Matches,c730da00
465,Dries Mertens,be BEL,FWMF,Napoli,33,1987,29,1459,50,42.7,16.2,18,69,2,11,19,0,2.21,37,18,+19,+1.17,-0.02,Matches,89b2c8a9
466,Junior Messias,br BRA,MFFW,Crotone,29,1991,36,3215,89,94.0,35.7,36,89,32,0,,0,0.61,44,86,-42,-1.18,+1.02,Matches,f49c4ae9
467,Kingsley Michael,ng NGA,MF,Bologna,20,1999,0,,,,,0,,0,0,,11,,,,,,,Matches,e63e122d
468,Nikolaos Michelis,gr GRE,DF,Milan,19,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,17a3a4ba
469,Petar Mićin,rs SRB,MF,Udinese,21,1998,1,15,15,0.4,0.2,0,,0,1,15,26,0.00,0,1,-1,-6.00,-5.60,Matches,259deea9
470,Claudiu Micovschi,ro ROU,MF,Genoa,21,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,1bb49bb9
471,Massimiliano Mignogna,it ITA,DF,Crotone,17,2003,0,,,,,0,,0,0,,2,,,,,,,Matches,1584e9f3
472,Valentin Mihaila,ro ROU,FW,Parma,20,2000,16,698,44,20.4,7.8,4,82,1,12,31,2,0.44,14,21,-7,-0.90,+0.32,Matches,81a4c239
473,Tommaso Milanese,it ITA,MF,Roma,18,2002,0,,,,,0,,0,0,,2,,,,,,,Matches,b2561711
474,Nikola Milenković,rs SRB,DF,Fiorentina,22,1997,34,3034,89,88.7,33.7,34,89,32,0,,1,1.06,44,52,-8,-0.24,+0.70,Matches,bee704fc
475,Sergej Milinković-Savić,rs SRB,MF,Lazio,25,1995,32,2746,86,80.3,30.5,32,86,22,0,,1,1.81,53,48,+5,+0.16,+0.03,Matches,4e6dbac4
476,Vanja Milinković-Savić,rs SRB,GK,Torino,23,1997,5,450,90,13.2,5.0,5,90,5,0,,26,1.33,9,9,0,0.00,+0.58,Matches,9fa26bc2
477,Vincenzo Millico,it ITA,FW,Torino,19,2000,3,21,7,0.6,0.2,0,,0,3,7,0,0.00,0,0,0,0.00,+0.50,Matches,6817095b
478,Antonio Mionić,hr CRO,MF,Milan,19,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,0511d050
479,Aleksei Miranchuk,ru RUS,MF,Atalanta,24,1995,25,675,27,19.7,7.5,4,65,0,21,20,8,2.08,15,12,+3,+0.40,-0.91,Matches,a9aa0d1d
480,Antonio Mirante,it ITA,GK,Roma,37,1983,13,1153,89,33.7,12.8,13,89,12,0,,18,1.62,21,19,+2,+0.16,-0.16,Matches,30223b33
481,Henrikh Mkhitaryan,am ARM,MF,Roma,31,1989,34,2745,81,80.3,30.5,30,87,25,4,33,0,1.71,57,43,+14,+0.46,+0.99,Matches,dd0daf32
482,Johan Mojica,co COL,MF,Atalanta,27,1992,11,299,27,8.7,3.3,3,70,1,8,11,3,1.82,4,3,+1,+0.30,-0.91,Matches,608f2092
483,Leonardo Moleri,it ITA,GK,Milan,18,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,18ce0887
484,Nahuel Molina,ar ARG,MF,Udinese,22,1998,29,1828,63,53.5,20.3,18,89,15,11,20,4,1.00,27,34,-7,-0.34,+0.16,Matches,23610943
485,Salvatore Molina,it ITA,MF,Crotone,28,1992,29,2315,80,67.7,25.7,28,82,18,1,27,0,0.66,35,63,-28,-1.09,+0.46,Matches,54ab971f
486,Marco Molla,al ALB,GK,Bologna,18,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,6fe8796e
487,Gabriele Moncini,it ITA,FW,Benevento,24,1996,10,357,36,10.4,4.0,4,57,0,6,22,7,1.10,4,9,-5,-1.26,-0.38,Matches,c4efe2b4
488,Cristóbal Montiel,es ESP,MF,Fiorentina,20,2000,2,4,2,0.1,0.0,0,,0,2,2,25,1.50,0,0,0,0.00,+0.32,Matches,dd52d069
489,Lorenzo Montipò,it ITA,GK,Benevento,24,1996,37,3330,90,97.4,37.0,37,90,37,0,,0,0.86,39,74,-35,-0.95,-0.95,Matches,c1d95617
490,Luca Mora,it ITA,MF,Spezia,32,1988,4,113,28,3.3,1.3,1,71,0,3,14,7,0.75,0,4,-4,-3.19,-2.75,Matches,42fff925
491,Álvaro Morata,es ESP,FW,Juventus,27,1992,32,2014,63,58.9,22.4,23,79,10,9,22,1,1.94,43,23,+20,+0.89,-0.32,Matches,129af0db
492,Lorenzo Moretti,it ITA,DF,Inter,18,2002,0,,,,,0,,0,0,,5,,,,,,,Matches,9fb22371
493,Raúl Moro,es ESP,MF,Lazio,17,2002,1,11,11,0.3,0.1,0,,0,1,11,5,0.00,0,0,0,0.00,-0.16,Matches,919dd4b1
494,Mert Müldür,tr TUR,DF,Sassuolo,21,1999,28,1672,60,48.9,18.6,18,77,4,10,29,8,1.79,35,29,+6,+0.32,+0.22,Matches,1295552e
495,Louis Munteanu,ro ROU,FW,Fiorentina,18,2002,0,,,,,0,,0,0,,3,,,,,,,Matches,4692ecb3
496,Luis Muriel,co COL,FWMF,Atalanta,29,1991,36,1436,40,42.0,16.0,16,61,0,20,23,1,2.14,48,20,+28,+1.75,+1.07,Matches,eb2fe5b6
497,Vedat Muriqi,xk KVX,FW,Lazio,26,1994,27,832,31,24.3,9.2,7,67,2,20,18,4,1.78,9,11,-2,-0.22,-0.49,Matches,0cadc46d
498,Nicola Murru,it ITA,MFDF,Torino,25,1994,14,569,41,16.6,6.3,7,65,1,7,16,14,0.93,8,11,-3,-0.47,+0.03,Matches,d183e9d6
499,Mateo Musacchio,ar ARG,DF,Milan,29,1990,1,34,34,1.0,0.4,0,,0,1,34,7,0.00,0,1,-1,-2.65,-3.55,Matches,91899ca8
500,Mateo Musacchio,ar ARG,DF,Lazio,29,1990,4,229,57,6.7,2.5,2,86,1,2,29,11,3.00,4,1,+3,+1.18,+1.09,Matches,91899ca8
501,Juan Musso,ar ARG,GK,Udinese,26,1994,35,3147,90,92.0,35.0,35,90,34,0,,0,1.06,36,51,-15,-0.43,-0.10,Matches,a111cf41
502,Mattia Mustacchio,it ITA,FWMF,Crotone,31,1989,0,,,,,0,,0,0,,3,,,,,,,Matches,afe3b038
503,Joakim Mæhle,dk DEN,MF,Atalanta,23,1997,20,1216,61,35.6,13.5,12,87,9,8,21,3,2.25,31,14,+17,+1.26,+0.20,Matches,c459a650
