--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Performance,,,,,,,,,,,,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches,-9999
407,Victor Osimhen,ng NGA,FW,Napoli,21,1998,17.5,4,0,0,34,36,20,13,8,15,,,0,Matches,8c90fd7a
408,Yordan Osorio,ve VEN,DF,Parma,26,1994,20.1,2,0,0,16,17,1,2,59,15,,,0,Matches,4d17df3e
409,David Ospina,co COL,GK,Napoli,31,1988,16.0,2,0,0,1,4,0,0,0,0,,,0,Matches,82b1198a
410,Adam Ounas,dz ALG,MF,Cagliari,23,1996,3.4,0,0,0,3,9,1,10,3,3,,,0,Matches,ed90babd
411,Adam Ounas,dz ALG,FW,Crotone,23,1996,13.3,1,0,0,10,31,9,41,4,4,,,0,Matches,ed90babd
412,Thomas Ouwejan,nl NED,MF,Udinese,23,1996,4.6,0,0,0,7,2,0,49,7,2,,,0,Matches,36d9dabe
413,Daniele Padelli,it ITA,GK,Inter,34,1985,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches,cf1c23d8
414,Mattia Pagliuca,it ITA,FW,Bologna,18,2002,0.1,0,0,0,0,1,0,0,1,0,,,0,Matches,ad84294f
415,Rodrigo Palacio,ar ARG,FW,Bologna,38,1982,27.8,5,0,0,37,72,35,73,9,6,,,0,Matches,8d8178ac
416,Alberto Paleari,it ITA,GK,Genoa,27,1992,2.3,0,0,0,0,1,0,0,0,0,,,0,Matches,94a3606c
417,Antonio Palumbo,it ITA,MF,Sampdoria,23,1996,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,33e98344
418,Martin Palumbo,no NOR,MF,Udinese,18,2002,0.7,0,0,0,1,0,0,0,1,1,,,0,Matches,f8d41a8c
419,Goran Pandev,mk MKD,FWMF,Genoa,37,1983,15.6,5,0,0,13,36,7,10,1,5,,,0,Matches,d711d04f
420,Ivor Pandur,hr CRO,GK,Hellas Verona,20,2000,3.7,0,0,0,0,0,0,0,0,0,,,0,Matches,457cb02f
421,Vittorio Parigini,it ITA,FWMF,Genoa,24,1996,0.6,0,0,0,0,2,1,9,0,2,,,0,Matches,75efed2e
422,Marco Parolo,it ITA,MFDF,Lazio,35,1985,7.3,5,0,0,21,2,1,4,16,7,,,0,Matches,ed5886d2
423,Mario Pašalić,hr CRO,MF,Atalanta,25,1995,12.5,2,0,0,19,10,1,6,7,15,,,0,Matches,e599253a
424,Christian Pastina,it ITA,DF,Benevento,19,2001,1.3,1,0,0,2,0,0,2,1,0,,,0,Matches,38bf62b5
425,Javier Pastore,ar ARG,MF,Roma,31,1989,0.9,0,0,0,1,1,0,0,0,2,,,0,Matches,881ef58c
426,Patric,es ESP,DF,Lazio,27,1993,17.7,8,0,0,22,6,2,29,19,17,,,0,Matches,f7223718
427,Leonardo Pavoletti,it ITA,FW,Cagliari,31,1988,17.6,8,0,0,43,30,9,1,4,3,,,0,Matches,d37b0350
428,Nehuén Paz,ar ARG,DF,Bologna,27,1993,4.0,0,0,0,3,2,0,0,10,4,,,0,Matches,42b1a58a
429,Pedro,es ESP,MF,Roma,33,1987,17.7,5,1,1,25,33,7,35,10,14,,,0,Matches,3ca7254a
430,João Pedro,it ITA,FWMF,Cagliari,28,1992,36.1,4,0,0,47,98,13,27,17,11,,,0,Matches,81255c03
431,Gianluca Pegolo,it ITA,GK,Sassuolo,39,1981,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,f058ed1f
432,Graziano Pellè,it ITA,FW,Parma,35,1985,6.8,1,0,0,19,13,4,0,1,2,,,0,Matches,9654d8de
433,Lorenzo Pellegrini,it ITA,MF,Roma,24,1996,28.9,10,0,0,42,51,6,169,43,25,,,0,Matches,4a5a45c7
434,Luca Pellegrini,it ITA,MFDF,Genoa,21,1999,7.1,2,0,0,10,16,0,28,8,6,,,1,Matches,3b61c9ec
435,Federico Peluso,it ITA,DF,Sassuolo,36,1984,2.3,1,0,0,3,1,0,0,3,1,,,0,Matches,4f2908e5
436,Andreas Pereira,br BRA,MFFW,Lazio,24,1996,6.0,7,1,1,13,8,3,49,1,1,,,0,Matches,6639e500
437,Pedro Pereira,pt POR,MF,Crotone,22,1998,28.3,6,0,0,33,18,5,71,20,37,,,0,Matches,c77be0cf
438,Gastón Pereiro,uy URU,MF,Cagliari,25,1995,3.0,0,0,0,2,3,0,10,0,1,,,0,Matches,7ec7738e
439,Bruno Peres,br BRA,MF,Roma,30,1990,15.9,6,0,0,23,16,1,68,28,10,,,0,Matches,852351df
440,Roberto Pereyra,ar ARG,MFFW,Udinese,29,1991,32.5,8,0,0,38,60,7,37,26,17,,,0,Matches,75f2c59f
441,Carles Pérez,es ESP,MFFW,Roma,22,1998,8.6,0,0,0,12,7,0,26,6,4,,,0,Matches,a8f21b9f
442,Mattia Perin,it ITA,GK,Genoa,27,1992,32.0,1,1,0,2,6,0,0,1,0,,,0,Matches,4c62d0c8
443,Ivan Perišić,hr CRO,MF,Inter,31,1989,19.9,3,0,0,13,2,8,91,19,13,,,0,Matches,6fe90922
444,Matteo Pessina,it ITA,MF,Atalanta,23,1997,18.3,2,0,0,24,23,1,15,15,7,,,0,Matches,780e3631
445,Andrea Petagna,it ITA,FW,Napoli,25,1995,10.7,0,0,0,19,17,6,2,1,0,,,0,Matches,03f946ed
446,Jacopo Petriccione,it ITA,MF,Crotone,25,1995,10.6,5,1,0,18,17,0,14,8,8,,,0,Matches,909bce7f
447,Jens Petter Hauge,no NOR,MF,Milan,20,1999,5.9,0,0,0,12,1,1,4,2,4,,,0,Matches,12c35abe
448,Germán Pezzella,ar ARG,DF,Fiorentina,29,1991,30.5,5,0,0,34,17,4,3,39,22,,,0,Matches,8c725b43
449,Giuseppe Pezzella,it ITA,DF,Parma,22,1997,20.3,7,0,0,24,25,0,93,13,20,,,0,Matches,149c5f5d
450,Cristiano Piccini,it ITA,DF,Atalanta,27,1992,0.7,0,0,0,1,1,0,0,0,1,,,0,Matches,32c0491f
451,Roberto Piccoli,it ITA,FW,Spezia,19,2001,7.8,0,0,0,16,13,3,1,2,4,,,0,Matches,1cadaf34
452,Andrea Pinamonti,it ITA,FW,Inter,21,1999,1.9,0,0,0,2,6,1,1,1,0,,,0,Matches,08aa9cd1
453,Carlo Pinsoglio,it ITA,GK,Juventus,30,1990,0.3,0,1,0,0,0,0,0,0,0,,,0,Matches,f6a06749
454,Fabio Pisacane,it ITA,DF,Cagliari,34,1986,2.5,1,0,0,2,0,0,2,1,2,,,0,Matches,56400c01
455,Marko Pjaca,hr CRO,FWMF,Genoa,25,1995,15.8,0,0,0,19,24,2,4,7,7,,,0,Matches,2c38b327
456,Tommaso Pobega,it ITA,MF,Spezia,21,1999,13.7,6,0,0,28,18,0,10,8,12,,,0,Matches,55a1cac2
457,Andrea Poli,it ITA,MF,Bologna,30,1989,4.3,1,0,0,5,7,0,3,7,6,,,1,Matches,b3fd7075
458,Matteo Politano,it ITA,MF,Napoli,26,1993,21.2,3,0,0,15,47,0,90,16,15,,,0,Matches,5e861944
459,Manolo Portanova,it ITA,FWMF,Genoa,20,2000,0.7,0,0,0,3,6,0,0,1,3,,,0,Matches,c8c0dccd
460,Manolo Portanova,it ITA,MF,Juventus,20,2000,0.8,1,0,0,2,3,0,0,1,2,,,0,Matches,c8c0dccd
461,Ivan Provedel,it ITA,GK,Spezia,26,1994,29.0,1,0,0,0,7,0,0,2,2,,,0,Matches,277da414
462,Erick Pulgar,cl CHI,MF,Fiorentina,26,1994,22.2,8,0,0,23,22,0,81,44,21,,,0,Matches,4611e028
463,Ignacio Pussetto,ar ARG,FW,Udinese,24,1995,8.4,2,0,0,18,10,7,13,14,9,,,0,Matches,62437b4f
464,Fabio Quagliarella,it ITA,FW,Sampdoria,37,1983,24.5,1,0,0,27,36,18,21,8,8,,,0,Matches,ee4f2f3b
465,Simone Rabbi,it ITA,FW,Bologna,18,2001,0.4,0,0,0,3,2,1,1,0,0,,,0,Matches,3688af6c
466,Adrien Rabiot,fr FRA,MF,Juventus,25,1995,25.7,7,1,1,44,21,0,19,43,42,,,0,Matches,8794e251
467,Ivan Radovanović,rs SRB,DFMF,Genoa,31,1988,24.8,6,0,0,28,25,0,4,38,18,,,0,Matches,023937a9
468,Ionuț Radu,ro ROU,GK,Inter,23,1997,1.5,0,0,0,0,0,0,0,0,0,,,0,Matches,67f649be
469,Ștefan Radu,ro ROU,DF,Lazio,33,1986,27.3,2,0,0,20,21,1,62,49,24,,,0,Matches,53de807a
470,Rafael,br BRA,GK,Spezia,38,1982,2.3,0,0,0,0,0,0,0,0,0,,,0,Matches,dd06d56c
471,Antonio Raimondo,it ITA,FW,Bologna,16,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches,ce1a6c7e
472,Gastón Ramírez,uy URU,FWMF,Sampdoria,29,1990,10.8,5,0,0,33,33,3,54,5,18,,,0,Matches,2c851997
473,Aaron Ramsey,wls WAL,MF,Juventus,29,1990,12.1,2,0,0,19,18,3,22,9,15,,,0,Matches,ef619b0b
474,Andrea Ranocchia,it ITA,DF,Inter,32,1988,7.8,2,0,0,13,7,1,0,12,11,,,0,Matches,539230cf
475,Giacomo Raspadori,it ITA,FW,Sassuolo,20,2000,13.7,1,0,0,9,23,4,42,3,3,,,0,Matches,6e058f06
476,Federico Ravaglia,it ITA,GK,Bologna,20,1999,4.0,0,0,0,1,0,0,0,0,0,,,0,Matches,6662d731
477,Ante Rebić,hr CRO,MFFW,Milan,26,1993,19.7,4,1,0,33,15,11,60,8,10,,,0,Matches,536cebe5
478,Arkadiusz Reca,pl POL,MF,Crotone,25,1995,25.7,7,0,0,33,25,5,82,51,15,,,0,Matches,6213fd82
479,Vasco Regini,it ITA,DF,Sampdoria,29,1990,1.0,0,0,0,1,1,0,2,1,2,,,1,Matches,339c6ed4
480,Pepe Reina,es ESP,GK,Lazio,37,1982,29.0,1,0,0,0,1,0,0,1,0,,,0,Matches,e358587b
481,Bryan Reynolds,us USA,MFDF,Roma,19,2001,3.1,0,0,0,5,3,0,7,5,1,,,0,Matches,2306bf5c
482,Franck Ribéry,fr FRA,FW,Fiorentina,37,1983,23.9,6,1,0,37,73,7,19,3,11,,,0,Matches,f61c7c4e
483,Federico Ricci,it ITA,FWMF,Sassuolo,26,1994,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches,524eb8c5
484,Giacomo Ricci,it ITA,DFMF,Parma,23,1996,0.7,0,0,0,0,0,0,1,1,0,,,0,Matches,cfb38237
485,Matteo Ricci,it ITA,MF,Spezia,26,1994,24.8,5,0,0,28,29,0,32,33,25,,,0,Matches,3cf7dc7e
486,Tomás Rincón,ve VEN,MF,Torino,32,1988,31.6,10,1,1,72,45,0,21,33,40,,,0,Matches,f1cfc209
487,Andrea Rispoli,it ITA,MF,Crotone,31,1988,7.2,4,0,0,8,4,1,31,6,5,,,0,Matches,39ee6cb6
488,Emmanuel Rivière,fr FRA,FW,Crotone,30,1990,7.1,2,0,0,10,17,2,1,1,1,,,0,Matches,2bae5658
489,Ricardo Rodríguez,ch SUI,DFMF,Torino,27,1992,13.8,1,0,0,13,6,0,20,20,16,,,0,Matches,7f78ad23
490,Marko Rog,hr CRO,MF,Cagliari,25,1995,12.9,2,0,0,33,23,0,9,24,24,,,0,Matches,b6b2b820
491,Rogério,br BRA,DF,Sassuolo,22,1998,20.9,4,0,0,28,25,1,76,30,14,,,0,Matches,10e7f486
492,Luis Rojas,cl CHI,MF,Crotone,18,2002,1.2,1,0,0,2,0,0,0,1,0,,,0,Matches,11e0904f
493,Alessio Romagnoli,it ITA,DF,Milan,25,1995,21.2,7,0,0,21,11,0,1,28,10,,,0,Matches,3ead85f9
494,Cristian Romero,ar ARG,DF,Atalanta,22,1998,28.3,10,0,0,71,33,0,0,108,38,,,0,Matches,a3d94a58
495,Cristiano Ronaldo,pt POR,FW,Juventus,35,1985,31.1,3,0,0,17,43,31,62,5,4,,,0,Matches,dea698d9
496,Marten de Roon,nl NED,MF,Atalanta,29,1991,33.6,8,1,0,66,24,0,17,73,49,,,0,Matches,2a1beb34
497,Nicolò Rovella,it ITA,MF,Genoa,18,2001,13.2,4,0,0,20,24,0,28,23,20,,,0,Matches,e58cbfd5
498,Amir Rrahmani,xk KVX,DF,Napoli,26,1994,12.2,2,0,0,10,8,0,1,8,8,,,0,Matches,4b3e1a38
499,Kevin Rüegg,ch SUI,MF,Hellas Verona,21,1998,2.3,0,0,0,2,1,1,3,2,0,,,0,Matches,90573602
500,Daniele Rugani,it ITA,DF,Cagliari,26,1994,11.1,2,0,0,15,4,0,5,16,11,,,0,Matches,14b8fcdf
501,Matteo Ruggeri,it ITA,MF,Atalanta,18,2002,2.3,0,0,0,3,0,0,8,4,0,,,0,Matches,ae9898c5
502,Mário Rui,pt POR,DF,Napoli,29,1991,18.5,4,0,0,17,41,3,82,28,16,,,0,Matches,0b5a292a
503,Fabián Ruiz Peña,es ESP,MF,Napoli,24,1996,28.5,1,0,0,11,26,1,24,40,32,,,0,Matches,c0c7ff58
504,Alexis Saelemaekers,be BEL,MF,Milan,21,1999,22.4,7,1,1,30,34,6,49,25,26,,,0,Matches,ee251371
505,Jacopo Sala,it ITA,DF,Spezia,28,1991,4.2,1,0,0,7,4,0,15,5,10,,,0,Matches,da5a981b
506,Eddie Salcedo,it ITA,MFFW,Hellas Verona,18,2001,8.4,3,0,0,14,15,3,18,6,5,,,0,Matches,0489bb30
507,Antonio Sanabria,py PAR,FW,Torino,24,1996,10.9,2,0,0,17,12,3,2,5,3,,,0,Matches,0a447501
508,Alexis Sánchez,cl CHI,FW,Inter,31,1988,12.7,0,0,0,19,33,10,27,7,8,,,0,Matches,2c0f8e9e
509,Alex Sandro,br BRA,DFMF,Juventus,29,1991,20.6,2,0,0,26,28,0,60,33,23,,,1,Matches,0d82903c
510,Siriki Sanogo,ci CIV,FW,Benevento,18,2001,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,ff120e44
511,Nicola Sansone,it ITA,MF,Bologna,28,1991,13.0,2,0,0,24,41,3,52,8,12,,,0,Matches,7eb97a8e
512,Federico Santander,py PAR,FW,Bologna,29,1991,0.4,0,0,0,2,2,0,0,0,0,,,0,Matches,df85d472
513,Davide Santon,it ITA,MFDF,Roma,29,1991,6.5,3,0,0,11,3,1,16,4,3,,,0,Matches,88c89891
514,Samir Santos,br BRA,DF,Udinese,25,1994,24.6,6,0,0,40,36,3,19,58,23,,,0,Matches,92b4758e
515,Riccardo Saponara,it ITA,FWMF,Fiorentina,28,1991,0.6,0,0,0,1,1,0,0,1,1,,,0,Matches,3bb7af3b
516,Riccardo Saponara,it ITA,FWMF,Spezia,28,1991,4.3,2,1,1,4,14,2,4,2,1,,,0,Matches,3bb7af3b
517,Marco Sau,it ITA,MFFW,Benevento,32,1987,8.7,1,1,0,8,19,1,41,7,3,,,0,Matches,1ad1f50d
518,Gianluca Scamacca,it ITA,FW,Genoa,21,1999,15.0,1,0,0,32,17,10,10,8,10,,,1,Matches,8790f988
519,Nicolás Schiappacasse,uy URU,FW,Sassuolo,21,1999,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches,afe31d55
520,Pasquale Schiattarella,it ITA,MF,Benevento,33,1987,25.0,13,1,0,38,55,1,8,35,24,,,0,Matches,bd84fc61
521,Jerdy Schouten,nl NED,MF,Bologna,23,1997,27.9,8,1,0,48,24,1,9,79,27,,,0,Matches,2cfae697
522,Matteo Scozzarella,it ITA,MF,Parma,32,1988,1.7,1,0,0,3,1,0,13,5,0,,,0,Matches,ea164f99
523,Simone Scuffet,it ITA,GK,Udinese,24,1996,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,41bd99ea
524,Jacopo Segre,it ITA,MF,Torino,23,1997,2.1,1,0,0,2,9,1,0,0,1,,,0,Matches,3cb132e6
525,Léo Sena,br BRA,MF,Spezia,24,1995,9.8,0,0,0,7,61,0,12,11,12,,,0,Matches,1de40dae
526,Stefano Sensi,it ITA,MF,Inter,24,1995,6.7,1,1,0,9,14,0,35,9,6,,,0,Matches,b70bde8f
527,Luigi Sepe,it ITA,GK,Parma,29,1991,36.0,0,0,0,0,2,0,0,2,0,,,0,Matches,343f753a
528,Stephan El Shaarawy,it ITA,MF,Roma,27,1992,6.4,1,0,0,8,9,1,10,2,3,,,0,Matches,d3aaad90
529,Eldor Shomurodov,uz UZB,FW,Genoa,25,1995,18.6,1,0,0,39,22,11,16,5,16,,,0,Matches,57469b2d
530,Luca Siligardi,it ITA,FWMF,Crotone,32,1988,0.5,0,0,0,0,1,0,0,0,1,,,0,Matches,1cac99dc
531,Luca Siligardi,it ITA,FWMF,Parma,32,1988,0.4,0,0,0,0,0,0,5,0,0,,,0,Matches,1cac99dc
532,Adrien Silva,pt POR,MF,Sampdoria,31,1989,17.8,8,1,1,35,23,0,9,32,21,,,0,Matches,d6f88a1d
533,Marco Silvestri,it ITA,GK,Hellas Verona,29,1991,34.0,1,0,0,2,3,0,0,1,0,,,1,Matches,0d422df7
534,Giovanni Simeone,ar ARG,FW,Cagliari,25,1995,19.3,1,0,0,25,26,18,9,12,12,,,0,Matches,343c0d52
535,Wilfried Singo,ci CIV,MF,Torino,19,2000,20.6,4,1,1,27,50,2,81,32,15,,,0,Matches,8b609c34
536,Salvatore Sirigu,it ITA,GK,Torino,33,1987,32.0,0,0,0,1,4,0,0,0,0,,,1,Matches,10dc46f0
537,Łukasz Skorupski,pl POL,GK,Bologna,29,1991,28.0,1,0,0,0,1,1,0,0,1,,,0,Matches,ab4449d6
538,Andreas Skov Olsen,dk DEN,MF,Bologna,20,1999,13.1,1,0,0,12,12,2,65,3,13,,,0,Matches,c50cee19
539,Milan Škriniar,sk SVK,DF,Inter,25,1995,30.9,1,0,0,34,28,0,4,29,31,,,0,Matches,30f5ffa9
540,Chris Smalling,eng ENG,DF,Roma,30,1989,12.3,3,0,0,14,8,1,1,30,8,,,0,Matches,b6964eb6
541,Simon Sohm,ch SUI,MFFW,Parma,19,2001,10.0,1,0,0,8,4,2,4,7,14,,,0,Matches,a5f458d9
542,Roberto Soriano,it ITA,MF,Bologna,29,1991,36.1,5,0,0,75,48,3,34,17,26,,,0,Matches,9d4c45d6
543,Riccardo Sottil,it ITA,MF,Cagliari,21,1999,13.2,3,0,0,19,34,1,44,5,3,,,0,Matches,94816803
544,Adama Soumaoro,fr FRA,DF,Bologna,28,1992,19.5,4,0,0,33,19,0,0,20,15,,,0,Matches,7b075c75
545,Leonardo Spinazzola,it ITA,MFDF,Roma,27,1993,23.6,0,0,0,9,11,2,106,25,6,,,1,Matches,3626daea
546,Marco Sportiello,it ITA,GK,Atalanta,28,1992,14.0,0,0,0,0,1,0,0,2,2,,,0,Matches,ac4003af
547,Mattia Sprocati,it ITA,FWMF,Parma,27,1993,0.2,0,0,0,0,0,0,0,1,0,,,0,Matches,bdd0692f
548,Thomas Strakosha,al ALB,GK,Lazio,25,1995,9.0,1,0,0,0,2,0,0,1,1,,,0,Matches,339fe0e8
549,Kevin Strootman,nl NED,MF,Genoa,30,1990,14.6,7,0,0,25,13,1,42,26,20,,,0,Matches,ef2e5e1a
550,Jens Stryger Larsen,dk DEN,MF,Udinese,29,1991,29.3,0,0,0,12,13,4,60,24,10,,,0,Matches,f91e81c9
551,Stefano Sturaro,it ITA,MF,Hellas Verona,27,1993,4.7,5,0,0,17,6,0,5,7,3,,,0,Matches,2334478a
552,Stefano Sturaro,it ITA,MFFW,Genoa,27,1993,4.9,1,0,0,14,13,2,22,7,5,,,0,Matches,2334478a
553,Bosko Sutalo,hr CRO,DFMF,Atalanta,20,2000,2.6,0,0,0,2,4,0,3,5,5,,,0,Matches,1d0bb7e4
554,Mattias Svanberg,se SWE,MF,Bologna,21,1999,20.6,8,1,1,45,44,0,9,33,19,,,0,Matches,92d83c27
555,Wojciech Szczęsny,pl POL,GK,Juventus,30,1990,29.7,0,0,0,0,1,0,0,2,1,,,0,Matches,01b8a2b2
556,Adrien Tameze,cm CMR,MF,Hellas Verona,26,1994,25.6,6,0,0,36,29,2,15,37,25,,,0,Matches,8da74c05
557,Ciprian Tătărușanu,ro ROU,GK,Milan,34,1986,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,b056e3da
558,Andrés Tello,co COL,MF,Benevento,23,1996,4.6,3,0,0,6,4,0,10,7,7,,,0,Matches,5f951ef1
559,Hidde ter Avest,nl NED,MF,Udinese,23,1997,3.9,0,0,0,3,2,1,16,2,3,,,0,Matches,18f9dbd0
560,Pietro Terracciano,it ITA,GK,Fiorentina,30,1990,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches,e1b0a70d
561,Claudio Terzi,it ITA,DF,Spezia,36,1984,20.8,9,1,1,24,18,2,4,41,21,,,0,Matches,5570e6fb
562,Morten Thorsby,no NOR,MF,Sampdoria,24,1996,29.4,10,0,0,74,25,2,5,26,44,,,0,Matches,d1b49282
563,Jeremy Toljan,de GER,DFMF,Sassuolo,25,1994,16.6,2,0,0,23,14,4,33,12,14,,,0,Matches,a96e5dc0
564,Rafael Tolói,it ITA,DF,Atalanta,29,1990,28.2,9,0,0,38,14,1,28,37,27,,,0,Matches,c56dc39e
565,Takehiro Tomiyasu,jp JPN,DF,Bologna,21,1998,30.2,4,0,0,31,16,3,23,57,31,,,1,Matches,b3af9be1
566,Fikayo Tomori,eng ENG,DF,Milan,22,1997,16.3,0,0,0,14,1,0,1,19,19,,,0,Matches,7edfbb8a
567,Sandro Tonali,it ITA,MF,Milan,20,2000,14.8,1,1,0,18,18,0,26,21,19,,,0,Matches,0db169ae
568,Lorenzo Tonelli,it ITA,DF,Sampdoria,30,1990,19.8,11,0,0,30,26,1,0,22,16,,,0,Matches,8cc29864
569,Ernesto Torregrossa,ve VEN,FW,Sampdoria,28,1992,1.9,0,0,0,7,1,3,0,1,1,,,0,Matches,bf39bdec
570,Mattéo Tramoni,fr FRA,FWMF,Cagliari,20,2000,0.8,1,0,0,1,1,0,0,1,2,,,0,Matches,2e0ae188
571,Chaka Traorè,ci CIV,FW,Parma,15,2004,0.2,0,0,0,0,3,0,0,0,0,,,0,Matches,ee6e2b92
572,Alessandro Tripaldelli,it ITA,DFMF,Cagliari,21,1999,3.3,1,0,0,9,4,0,9,3,5,,,0,Matches,4571fa88
573,Alessandro Tuia,it ITA,DF,Benevento,30,1990,19.6,6,0,0,27,12,0,4,34,21,,,0,Matches,26c54058
574,Ľubomír Tupta,sk SVK,MF,Hellas Verona,22,1998,0.6,0,0,0,0,1,0,0,0,0,,,0,Matches,b02af64f
575,Destiny Udogie,it ITA,DFMF,Hellas Verona,17,2002,1.9,1,0,0,5,3,1,1,2,4,,,0,Matches,7cd520e8
576,Samir Ujkani,xk KVX,GK,Torino,32,1988,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,96640846
577,Kacper Urbanski,pl POL,MF,Bologna,15,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches,2d9d9e42
578,Lautaro Valenti,ar ARG,DF,Parma,21,1999,5.5,0,0,0,5,8,0,2,8,4,,,0,Matches,55db5c36
579,Borja Valero,es ESP,MFFW,Fiorentina,35,1985,5.5,3,0,0,11,15,1,2,6,8,,,0,Matches,0e21fc3c
580,Denis Vavro,sk SVK,DF,Lazio,24,1996,0.4,0,0,0,0,0,0,0,1,0,,,0,Matches,08990838
581,Matías Vecino,uy URU,MF,Inter,28,1991,3.1,0,0,0,3,2,0,2,3,1,,,0,Matches,44ac04e9
582,Miguel Veloso,pt POR,MF,Hellas Verona,34,1986,14.6,1,0,0,19,10,0,37,15,18,,,0,Matches,ab1ca213
583,Lorenzo Venuti,it ITA,MF,Fiorentina,25,1995,19.5,3,0,0,10,26,1,58,17,14,,,1,Matches,983ff2c7
584,Daniele Verde,it ITA,FW,Spezia,24,1996,10.9,1,0,0,2,12,2,47,8,5,,,0,Matches,d3298c99
585,Simone Verdi,it ITA,FWMF,Torino,28,1992,18.0,6,0,0,25,24,5,151,9,14,,,0,Matches,0375723e
586,Jordan Veretout,fr FRA,MF,Roma,27,1993,22.8,4,0,0,33,13,2,70,20,13,,,0,Matches,4a56052c
587,Edoardo Vergani,it ITA,FW,Bologna,19,2001,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,2873973b
588,Valerio Verre,it ITA,MF,Sampdoria,26,1994,11.1,3,0,0,26,21,1,21,9,9,,,0,Matches,33ecf462
589,Guglielmo Vicario,it ITA,GK,Cagliari,23,1996,4.0,0,0,0,0,1,0,0,0,0,,,0,Matches,77d6fd4d
590,Arturo Vidal,cl CHI,MF,Inter,33,1987,12.6,3,0,0,29,16,0,9,31,16,,,0,Matches,67cdbc0e
591,Ronaldo Vieira,gw GNB,MF,Hellas Verona,22,1998,2.5,1,0,0,6,4,0,0,0,3,,,0,Matches,75e60d75
592,Luca Vignali,it ITA,DF,Spezia,24,1996,17.7,4,1,0,17,20,1,34,24,10,,,0,Matches,c1e8e74e
593,Emanuel Vignato,it ITA,MF,Bologna,19,2000,13.4,4,0,0,13,12,2,61,11,10,,,0,Matches,ec5dae45
594,Gonzalo Villar,es ESP,MF,Roma,22,1998,20.7,7,0,0,51,49,0,7,23,20,,,0,Matches,bdc74a8f
595,Nicolas Viola,it ITA,MF,Benevento,30,1989,11.5,1,0,0,14,23,0,47,9,9,,,0,Matches,45392b06
596,Dušan Vlahović,rs SRB,FW,Fiorentina,20,2000,32.5,1,0,0,53,69,26,21,6,5,,,0,Matches,79443529
597,Mërgim Vojvoda,xk KVX,MFDF,Torino,25,1995,15.1,4,0,0,11,6,0,64,20,14,,,0,Matches,be2706c0
598,Stefan de Vrij,nl NED,DF,Inter,28,1992,30.4,2,0,0,20,10,0,2,44,15,,,0,Matches,d0d8dd44
599,Giacomo Vrioni,al ALB,FW,Juventus,21,1998,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches,bf4d31d3
600,Miloš Vulić,rs SRB,MF,Crotone,23,1996,14.5,2,0,0,12,31,1,28,9,10,,,0,Matches,5944af8f
601,Walace,br BRA,MF,Udinese,25,1995,22.8,4,0,0,31,26,1,2,39,27,,,0,Matches,26db8853
602,Sebastian Walukiewicz,pl POL,DF,Cagliari,20,2000,18.0,1,0,0,16,5,0,2,35,18,,,0,Matches,217875a4
603,Maya Yoshida,jp JPN,DF,Sampdoria,31,1988,25.3,5,0,0,16,21,0,0,57,7,,,0,Matches,caffaf5a
604,Ashley Young,eng ENG,MF,Inter,35,1985,15.8,4,0,0,13,15,3,46,6,7,,,0,Matches,be927d03
605,Mattia Zaccagni,it ITA,MF,Hellas Verona,25,1995,29.0,6,0,0,36,109,11,79,25,15,,,0,Matches,d85c238b
606,Vasilios Zagaritis,gr GRE,DF,Parma,19,2001,0.7,0,0,0,0,1,1,7,0,0,,,0,Matches,b4a3d61a
607,Miha Zajc,si SVN,MF,Genoa,26,1994,20.7,4,0,0,27,28,4,77,28,13,,,0,Matches,83e4643e
608,Nicola Zalewski,pl POL,MF,Roma,18,2002,0.1,0,0,0,0,1,0,0,0,1,,,0,Matches,45191c29
609,Niccolò Zanellato,it ITA,MF,Crotone,22,1998,18.2,3,0,0,30,34,1,9,16,18,,,0,Matches,741e058f
610,Cristián Zapata,co COL,DF,Genoa,33,1986,10.8,2,0,0,6,6,0,0,16,13,,,0,Matches,b1deecf8
611,Duván Zapata,co COL,FW,Atalanta,29,1991,26.4,0,0,0,29,49,21,45,6,5,,,0,Matches,d3de9af0
612,Gabriele Zappa,it ITA,DFMF,Cagliari,20,1999,26.6,3,0,0,25,11,1,68,30,21,,,0,Matches,ca3db240
613,Davide Zappacosta,it ITA,MF,Genoa,28,1992,22.7,3,0,0,23,19,8,84,19,17,,,0,Matches,7fe90ccd
