--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
337,Ardon Jashari,ch SUI,MF,Milan,23,2002,14,701,50,20.5,7.8,7,76,2,7,24,16,1.29,6,7,-1,-0.13,-0.76,Matches,889588db
338,Gaby Jean,fr FRA,DF,Lecce,25,2000,7,197,28,5.8,2.2,1,90,1,6,18,15,1.86,1,1,0,0.00,+0.61,Matches,5f130a19
339,Oliver Jensen,dk DEN,MF,Parma,23,2002,34,1840,54,53.8,20.4,19,78,9,15,23,4,1.21,14,28,-14,-0.68,-0.46,Matches,53e442e2
340,Juan Jesus,br BRA,DF,Napoli,34,1991,24,1675,70,49.0,18.6,19,83,13,5,21,10,2.21,27,18,+9,+0.48,-0.19,Matches,79083382
341,Álex Jiménez,es ESP,DF,Milan,20,2005,1,45,45,1.3,0.5,0,,0,1,45,0,0.00,0,1,-1,-2.00,-2.51,Matches,faa13947
342,Þórir Jóhann Helgason,is ISL,MF,Lecce,24,2000,8,147,18,4.3,1.6,1,45,0,7,15,28,0.25,0,3,-3,-1.84,-1.31,Matches,dc765618
343,Dennis Johnsen,no NOR,MFFW,Cremonese,27,1998,11,390,35,11.4,4.3,5,57,0,6,17,10,0.36,3,7,-4,-0.92,-0.30,Matches,66784dee
344,Antoine Joujou,fr FRA,MF,Parma,22,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,f9124307
345,Mohamed Kaba,gn GUI,MF,Lecce,23,2001,15,633,42,18.5,7.0,5,81,3,10,23,6,1.00,3,12,-9,-1.28,-0.86,Matches,517cfb19
346,Christian Kabasele,be BEL,DF,Udinese,34,1991,30,2247,75,65.7,25.0,28,80,16,2,9,7,1.23,28,29,-1,-0.04,+0.11,Matches,914ab9a1
347,Ivo Kaczmarski,pl POL,MF,Inter,21,2004,0,,,,,0,,0,0,,3,,,,,,,Matches,3cc7d59f
348,Pierre Kalulu,fr FRA,DFMF,Juventus,25,2000,37,3281,89,95.9,36.5,37,89,36,0,,0,1.86,60,30,+30,+0.82,+2.77,Matches,85f7d1be
349,Hassane Kamara,ci CIV,MFDF,Udinese,31,1994,26,1861,72,54.4,20.7,22,80,10,4,25,3,1.35,26,26,0,0.00,+0.17,Matches,19a12bed
350,Issiaka Kamate,fr FRA,MF,Inter,20,2004,0,,,,,0,,0,0,,3,,,,,,,Matches,9181fd45
351,Jesper Karlsson,se SWE,FWMF,Bologna,27,1998,0,,,,,0,,0,0,,2,,,,,,,Matches,7952d0c2
352,Jesper Karlström,se SWE,MF,Udinese,30,1995,36,3146,87,92.0,35.0,36,87,29,0,,0,1.28,39,45,-6,-0.17,-1.16,Matches,e0a1f4eb
353,Grigoris Kastanos,cy CYP,MF,Hellas Verona,27,1998,6,44,7,1.3,0.5,0,,0,6,7,11,0.67,0,2,-2,-4.09,-3.18,Matches,2a82aa85
354,Moise Kean,it ITA,FW,Fiorentina,25,2000,26,2036,78,59.5,22.6,23,86,15,3,19,1,0.92,24,32,-8,-0.35,-0.29,Matches,3d50bcdb
355,Mandela Keita,be BEL,MF,Parma,23,2002,37,2979,81,87.1,33.1,36,83,19,1,6,0,1.22,19,37,-18,-0.54,-0.54,Matches,f5692b25
356,Lloyd Kelly,eng ENG,DF,Juventus,26,1998,35,2996,86,87.6,33.3,33,89,30,2,30,0,1.77,55,30,+25,+0.75,+0.33,Matches,f31def1e
357,Marc-Oliver Kempf,de GER,DF,Como,30,1995,34,2326,68,68.0,25.8,27,82,22,7,18,4,1.94,47,20,+27,+1.04,+0.30,Matches,815c314f
358,Kialonda,ao ANG,DF,Lecce,27,1997,23,1830,80,53.5,20.3,21,86,19,2,14,1,1.13,17,25,-8,-0.39,+0.40,Matches,34e4dc3b
359,Semih Kılıçsoy,tr TUR,FW,Cagliari,19,2005,22,975,44,28.5,10.8,11,72,1,11,16,15,1.05,10,15,-5,-0.46,-0.17,Matches,3064f033
360,Lukas Klisys,lt LTU,DF,Genoa,18,2007,0,,,,,0,,0,0,,2,,,,,,,Matches,7f580cc6
361,Sead Kolašinac,ba BIH,DF,Atalanta,32,1993,19,1212,64,35.4,13.5,15,73,4,4,30,8,1.74,23,16,+7,+0.52,+0.19,Matches,3935e52e
362,Abdou-Salam Konaté,sn SEN,MF,Parma,18,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,28f5c165
363,Ismaël Koné,ca CAN,MF,Sassuolo,23,2002,35,2737,78,80.0,30.4,33,81,11,2,30,1,1.37,37,39,-2,-0.07,+0.20,Matches,e0220b70
364,Manu Koné,fr FRA,MF,Roma,24,2001,29,2456,85,71.8,27.3,28,87,24,1,19,0,1.93,40,20,+20,+0.73,-0.01,Matches,86574238
365,Teun Koopmeiners,nl NED,MFDF,Juventus,27,1998,33,1827,55,53.4,20.3,18,82,11,15,23,4,1.70,25,22,+3,+0.15,-1.21,Matches,a26fb8aa
366,Eman Košpo,ba BIH,DF,Fiorentina,18,2007,0,,,,,0,,0,0,,16,,,,,,,Matches,88cd1866
367,Odilon Kossounou,ci CIV,DF,Atalanta,24,2001,19,988,52,28.9,11.0,10,76,5,9,26,10,1.58,16,11,+5,+0.46,+0.09,Matches,1f3afdcb
368,Filip Kostić,rs SRB,MF,Juventus,32,1992,18,479,27,14.0,5.3,4,69,0,14,15,20,2.00,12,4,+8,+1.50,+0.92,Matches,b1cd37e6
369,Eddy Kouadio,ci CIV,DF,Fiorentina,19,2006,3,72,24,2.1,0.8,0,,0,3,24,32,0.67,0,0,0,0.00,+0.24,Matches,7067db90
370,Christian Kouamé,ci CIV,FWMF,Fiorentina,27,1997,2,27,14,0.8,0.3,0,,0,2,14,5,1.50,0,0,0,0.00,+0.24,Matches,58e933d2
371,Christ-Owen Kouassi,fr FRA,DF,Lecce,22,2003,4,228,57,6.7,2.5,3,68,1,1,23,18,0.50,2,6,-4,-1.58,-1.07,Matches,7b494ff3
372,Niko Kovac,ba BIH,MF,Lecce,20,2005,0,,,,,0,,0,0,,16,,,,,,,Matches,516c8101
373,Thomas Kristensen,dk DEN,DF,Udinese,23,2002,28,2472,88,72.3,27.5,28,88,25,0,,2,1.36,33,31,+2,+0.07,+0.55,Matches,fadf9a05
374,Nikola Krstović,me MNE,FW,Atalanta,25,2000,33,1791,54,52.4,19.9,18,77,8,15,27,5,1.64,32,16,+16,+0.80,+0.86,Matches,473803c9
375,Zalán Kugyela,hu HUN,FW,Torino,18,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,c09aa674
376,Nicolas-Gerrit Kühn,de GER,MF,Como,25,2000,23,665,29,19.4,7.4,6,63,0,17,17,14,1.70,10,6,+4,+0.54,-0.50,Matches,1e70c324
377,Sandro Kulenović,hr CRO,FW,Torino,25,1999,13,300,23,8.8,3.3,3,59,0,10,12,3,1.54,3,5,-2,-0.60,-0.11,Matches,981e1bee
378,Adi Kurti,al ALB,DF,Hellas Verona,19,2006,0,,,,,0,,0,0,,2,,,,,,,Matches,4677f364
379,Gael Lafont,fr FRA,FW,Genoa,19,2006,1,8,8,0.2,0.1,0,,0,1,8,3,0.00,0,0,0,0.00,+0.26,Matches,4f5a4218
380,Adrian Lahdo,se SWE,MF,Como,17,2007,0,,,,,0,,0,0,,12,,,,,,,Matches,b0d2c09a
381,Mathis Lambourde,fr FRA,FW,Hellas Verona,19,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,0da3d7ab
382,Tariq Lamptey,gh GHA,MF,Fiorentina,24,2000,2,25,13,0.7,0.3,1,21,0,1,4,0,0.00,1,0,+1,+3.60,+3.87,Matches,f4e433d4
383,Noa Lang,nl NED,FWMF,Napoli,26,1999,18,666,37,19.5,7.4,7,66,0,11,19,3,1.89,9,4,+5,+0.68,+0.12,Matches,8e034340
384,Armand Lauriente,fr FRA,FW,Sassuolo,26,1998,38,2592,68,75.8,28.8,33,75,6,5,25,0,1.29,34,38,-4,-0.14,-0.14,Matches,2d22cea7
385,Matteo Lavelli,it ITA,FW,Inter,18,2006,1,8,8,0.2,0.1,0,,0,1,8,5,3.00,0,0,0,0.00,-1.42,Matches,07107203
386,Valentino Lazaro,at AUT,MF,Torino,29,1996,31,2252,73,65.8,25.0,26,82,15,5,24,7,1.10,23,48,-25,-1.00,-1.46,Matches,016ff750
387,Manuel Lazzari,it ITA,DF,Lazio,31,1993,23,938,41,27.4,10.4,9,74,2,14,20,9,1.22,12,10,+2,+0.19,+0.23,Matches,02caf6e0
388,Andréa Le Borgne,fr FRA,MF,Como,19,2006,1,1,1,0.0,0.0,0,,0,1,1,8,3.00,0,0,0,0.00,-0.95,Matches,04949089
389,Nicola Leali,it ITA,GK,Genoa,32,1993,22,1847,84,54.0,20.5,21,86,20,1,45,15,0.91,21,27,-6,-0.29,-0.06,Matches,5f9970a0
390,Rafael Leão,pt POR,FW,Milan,26,1999,29,1851,64,54.1,20.6,23,75,6,6,22,1,1.66,24,22,+2,+0.10,-0.82,Matches,20730eae
391,Pietro Leonardelli,it ITA,GK,Fiorentina,19,2006,0,,,,,0,,0,0,,4,,,,,,,Matches,283d8605
392,Mehdi Léris,dz ALG,MF,Pisa,27,1998,34,1900,56,55.6,21.1,21,73,5,13,28,3,0.47,16,42,-26,-1.23,-0.11,Matches,7d3cbc67
393,Sergej Levak,hr CRO,MF,Atalanta,19,2006,0,,,,,0,,0,0,,2,,,,,,,Matches,a221cf9c
394,Luca Lezzerini,it ITA,GK,Fiorentina,30,1995,1,4,4,0.1,0.0,0,,0,1,4,33,1.00,0,0,0,0.00,+0.24,Matches,c9c32262
395,Adrian Lickūnas,lt LTU,FW,Cremonese,19,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,2fbb2984
396,Luca Lipani,it ITA,MF,Sassuolo,20,2005,24,1034,43,30.2,11.5,10,72,2,14,23,13,1.17,14,14,0,0.00,+0.15,Matches,1dc5a029
397,Pol Lirola,es ESP,MF,Hellas Verona,27,1997,6,305,51,8.9,3.4,3,70,0,3,32,8,0.50,1,6,-5,-1.48,-0.58,Matches,ff800ed8
398,Joseph Liteta,zm ZAM,MF,Cagliari,19,2006,4,264,66,7.7,2.9,4,66,1,0,,21,0.50,3,6,-3,-1.02,-0.74,Matches,319eb631
399,Dailon Livramento,cv CPV,FW,Hellas Verona,24,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,c115db1e
400,Stanislav Lobotka,sk SVK,MF,Napoli,30,1994,32,2431,76,71.1,27.0,29,82,19,3,22,0,1.91,44,30,+14,+0.52,-0.21,Matches,e1cbb531
401,Manuel Locatelli,it ITA,MF,Juventus,27,1998,36,2994,83,87.5,33.3,36,83,24,0,,1,1.86,49,28,+21,+0.63,-0.64,Matches,a8a874f1
402,Ruben Loftus-Cheek,eng ENG,MFFW,Milan,29,1996,28,1133,40,33.1,12.6,12,68,3,16,20,4,1.86,19,11,+8,+0.64,+0.24,Matches,e97fd090
403,Ademola Lookman,ng NGA,FWMF,Atalanta,27,1997,12,795,66,23.2,8.8,9,83,4,3,16,1,1.33,10,13,-3,-0.34,-0.96,Matches,7c104bb7
404,Dachi Lordkipanidze,ge GEO,MF,Cremonese,20,2005,1,29,29,0.8,0.3,0,,0,1,29,20,1.00,0,0,0,0.00,+0.66,Matches,c7332349
405,Lorran,br BRA,FW,Pisa,19,2006,9,122,14,3.6,1.4,0,,0,9,14,19,0.11,2,8,-6,-4.43,-3.36,Matches,f87b8eed
406,Simone Lottici Tessadri,it ITA,MF,Cremonese,19,2006,1,6,6,0.2,0.1,0,,0,1,6,2,0.00,0,0,0,0.00,+0.66,Matches,9b30e7a5
407,Sandi Lovrić,si SVN,MF,Udinese,27,1998,6,161,27,4.7,1.8,1,60,0,5,20,14,0.67,2,5,-3,-1.68,-1.68,Matches,966eea58
408,Sandi Lovrić,si SVN,MF,Hellas Verona,27,1998,7,309,44,9.0,3.4,3,75,0,4,21,0,0.57,0,3,-3,-0.87,+0.08,Matches,966eea58
409,Felipe Loyola,cl CHI,MF,Pisa,24,2000,11,538,49,15.7,6.0,6,64,0,5,31,5,0.09,3,15,-12,-2.01,-0.98,Matches,ff749703
410,Lorenzo Lucca,it ITA,FW,Napoli,24,2000,16,408,26,11.9,4.5,4,72,0,12,10,4,1.88,4,3,+1,+0.22,-0.41,Matches,83c06f3a
411,Jhon Lucumí,co COL,DF,Bologna,27,1998,29,2287,79,66.9,25.4,26,85,23,3,22,4,1.48,33,28,+5,+0.20,+0.36,Matches,80490d7f
412,Romelu Lukaku,be BEL,FW,Napoli,32,1993,5,44,9,1.3,0.5,0,,0,5,9,4,1.80,1,2,-1,-2.05,-2.66,Matches,5eae500a
413,Emanuele Lulli,it ITA,DF,Roma,17,2007,0,,,,,0,,0,0,,4,,,,,,,Matches,ca42830f
414,Sebastiano Luperto,it ITA,DF,Cremonese,28,1996,15,1307,87,38.2,14.5,15,87,12,0,,0,0.73,11,26,-15,-1.03,-0.61,Matches,997fff07
415,Sebastiano Luperto,it ITA,DF,Cagliari,28,1996,19,1706,90,49.9,19.0,19,90,18,0,,4,1.32,22,24,-2,-0.11,+0.47,Matches,997fff07
416,Matteo Luppichini,it ITA,GK,Pisa,17,2008,0,,,,,0,,0,0,,4,,,,,,,Matches,f66c0f29
417,Mateus Lusuardi,br BRA,DF,Pisa,21,2004,3,198,66,5.8,2.2,3,66,1,0,,5,0.00,2,5,-3,-1.36,-0.19,Matches,0704d719
418,Zito Luvumbo,ao ANG,MFFW,Cagliari,23,2002,12,329,27,9.6,3.7,2,58,0,10,21,6,0.50,4,8,-4,-1.09,-0.83,Matches,b09e0873
419,Babis Lykogiannis,gr GRE,DF,Bologna,31,1993,10,627,63,18.3,7.0,7,81,4,3,19,23,0.70,5,8,-3,-0.43,-0.62,Matches,5efc5389
420,Ernestas Lysionok,lt LTU,GK,Genoa,18,2007,0,,,,,0,,0,0,,9,,,,,,,Matches,e041e4b8
421,Mathias Løvik,no NOR,MF,Parma,21,2003,9,471,52,13.8,5.2,5,79,2,4,19,10,1.00,5,8,-3,-0.57,-0.12,Matches,f17aa65c
422,Tommaso Macchioni,it ITA,DF,Sassuolo,19,2006,1,90,90,2.6,1.0,1,90,1,0,,5,0.00,0,1,-1,-1.00,-0.92,Matches,78c5642e
423,Mike Maignan,fr FRA,GK,Milan,30,1995,37,3295,89,96.3,36.6,37,89,36,0,,0,1.81,49,35,+14,+0.38,-2.50,Matches,fcb38f57
424,Daniel Maldini,it ITA,FW,Lazio,23,2001,12,687,57,20.1,7.6,9,69,2,3,21,2,1.83,8,11,-3,-0.39,-0.52,Matches,801831fe
425,Daniel Maldini,it ITA,MF,Atalanta,23,2001,9,264,29,7.7,2.9,3,63,0,6,13,12,1.78,1,2,-1,-0.34,-0.80,Matches,801831fe
426,Youssef Maleh,ma MAR,MF,Cremonese,26,1998,14,1100,79,32.2,12.2,14,79,7,0,,0,0.71,9,22,-13,-1.06,-0.60,Matches,4c8845f7
427,Youssef Maleh,ma MAR,MF,Lecce,26,1998,9,460,51,13.5,5.1,5,82,2,4,13,9,0.44,3,9,-6,-1.17,-0.69,Matches,4c8845f7
428,Donyell Malen,nl NED,FW,Roma,26,1999,18,1467,82,42.9,16.3,18,82,7,0,,0,1.89,33,17,+16,+0.98,+0.43,Matches,116c35df
429,Roberto Malfitano,it ITA,MF,Cagliari,18,2007,0,,,,,0,,0,0,,4,,,,,,,Matches,e31e392c
430,Ruslan Malinovskyi,ua UKR,MF,Genoa,32,1993,34,2235,66,65.4,24.8,28,74,6,6,25,1,1.06,28,32,-4,-0.16,+0.29,Matches,48d5bd33
431,Adrián Malovec,sk SVK,GK,Cremonese,17,2007,0,,,,,0,,0,0,,2,,,,,,,Matches,83c502ab
432,Gianluca Mancini,it ITA,DF,Roma,29,1996,36,3059,85,89.4,34.0,36,85,27,0,,0,1.86,52,26,+26,+0.76,+0.27,Matches,5aa53281
433,Christos Mandas,gr GRE,GK,Lazio,23,2001,0,,,,,0,,0,0,,22,,,,,,,Matches,f794e9ab
434,Rolando Mandragora,it ITA,MF,Fiorentina,28,1997,34,2421,71,70.8,26.9,30,75,11,4,41,1,1.03,29,33,-4,-0.15,+0.30,Matches,c7259b83
435,Stefano Mangiapoco,it ITA,GK,Juventus,21,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,5a647402
436,Alessandro Marcandalli,it ITA,DF,Genoa,22,2002,32,2597,81,75.9,28.9,29,87,24,3,28,4,1.22,36,36,0,0.00,+1.09,Matches,d3225ad1
437,Filip Marchwiński,pl POL,MF,Lecce,23,2002,0,,,,,0,,0,0,,20,,,,,,,Matches,55a88fd9
438,Pablo Marí,es ESP,DF,Fiorentina,31,1993,11,808,73,23.6,9.0,9,86,7,2,15,6,0.55,9,19,-10,-1.11,-1.15,Matches,aa54ec6f
439,Luca Marianucci,it ITA,DF,Torino,21,2004,10,575,58,16.8,6.4,6,82,4,4,22,5,1.50,9,10,-1,-0.16,+0.41,Matches,64e6778a
440,Luca Marianucci,it ITA,DF,Napoli,21,2004,2,119,60,3.5,1.3,1,90,1,1,29,19,0.50,2,2,0,0.00,-0.60,Matches,64e6778a
441,Marius Marin,ro ROU,MF,Pisa,26,1998,23,1281,56,37.5,14.2,18,66,4,5,19,6,0.65,7,22,-15,-1.05,+0.21,Matches,a5106847
442,João Mário Lopes,pt POR,DFMF,Bologna,25,2000,10,735,74,21.5,8.2,10,74,3,0,,5,2.10,10,7,+3,+0.37,+0.37,Matches,82a39b66
443,João Mário Lopes,pt POR,MF,Juventus,25,2000,10,258,26,7.5,2.9,2,72,0,8,14,12,2.00,6,2,+4,+1.40,+0.74,Matches,82a39b66
444,Guillermo Maripán,cl CHI,DF,Torino,31,1994,27,2145,79,62.7,23.8,24,84,20,3,41,10,1.15,25,37,-12,-0.50,-0.01,Matches,d9764034
445,Petar Markovic,at AUT,DF,Bologna,19,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,3262954e
446,Aarón Martín,es ESP,MFDF,Genoa,28,1997,33,2156,65,63.0,24.0,26,79,15,7,13,5,1.12,28,37,-9,-0.38,-0.30,Matches,2f3e911a
447,Tommaso Martinelli,it ITA,GK,Fiorentina,19,2006,0,,,,,0,,0,0,,18,,,,,,,Matches,968ddd14
448,Josep Martinez,es ESP,GK,Inter,27,1998,5,450,90,13.2,5.0,5,90,5,0,,29,2.60,13,4,+9,+1.80,+0.44,Matches,11d8aff0
449,Lautaro Martínez,ar ARG,FW,Inter,27,1997,30,2159,72,63.1,24.0,27,77,4,3,24,3,2.40,60,21,+39,+1.63,+0.56,Matches,f7036e1c
450,Adam Marušić,me MNE,DF,Lazio,32,1992,33,2778,84,81.2,30.9,32,86,25,1,30,1,1.45,29,30,-1,-0.03,-0.31,Matches,d4535821
451,Adam Masina,ma MAR,DF,Torino,31,1994,5,235,47,6.9,2.6,2,90,2,3,18,8,0.20,3,11,-8,-3.06,-2.75,Matches,de0f152c
452,Patrizio Masini,it ITA,MF,Genoa,24,2001,28,1413,50,41.3,15.7,13,88,11,15,18,9,1.07,15,22,-7,-0.45,-0.31,Matches,151354b8
453,Nemanja Matić,rs SRB,MF,Sassuolo,36,1988,34,2660,78,77.8,29.6,31,82,19,3,35,0,1.24,35,39,-4,-0.14,-0.14,Matches,eb7822d7
454,Giacomo Maucci,it ITA,MF,Pisa,18,2007,0,,,,,0,,0,0,,6,,,,,,,Matches,8e9cb040
455,Yvan Maye,fr FRA,DF,Inter,19,2006,0,,,,,0,,0,0,,3,,,,,,,Matches,5c86aa04
456,Luca Mazzitelli,it ITA,MF,Cagliari,29,1995,18,767,43,22.4,8.5,9,65,1,9,20,10,1.33,12,9,+3,+0.35,+0.89,Matches,dc61b402
457,Alessandro Mazzocchi,it ITA,GK,Parma,17,2008,0,,,,,0,,0,0,,1,,,,,,,Matches,8cdf7c83
458,Pasquale Mazzocchi,it ITA,MF,Napoli,30,1995,16,310,19,9.1,3.4,2,60,0,14,14,17,2.06,3,3,0,0.00,-0.64,Matches,eb0ec070
459,Jeremy Mbambi,be BEL,DF,Pisa,17,2008,0,,,,,0,,0,0,,12,,,,,,,Matches,1bc22065
460,Weston McKennie,us USA,MF,Juventus,26,1998,36,2835,79,82.9,31.5,32,87,23,4,13,1,1.81,53,31,+22,+0.70,-0.07,Matches,01c3aff5
461,Scott McTominay,sct SCO,MF,Napoli,28,1996,33,2791,85,81.6,31.0,31,88,27,2,38,0,2.09,49,27,+22,+0.71,+0.71,Matches,d93c2511
462,Henrik Meister,dk DEN,FW,Pisa,21,2003,28,1515,54,44.3,16.8,15,75,6,13,29,8,0.46,13,28,-15,-0.89,+0.53,Matches,e1a873eb
463,Marlon Mena,do DOM,FW,Parma,18,2006,0,,,,,0,,0,0,,8,,,,,,,Matches,7f643b51
464,Paul Mendy,sn SEN,FW,Cagliari,18,2007,9,335,37,9.8,3.7,3,72,1,6,20,6,1.44,5,6,-1,-0.27,+0.08,Matches,2bf26d08
465,Henrique Menke,br BRA,GK,Como,18,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,d11c3e5a
466,Alex Meret,it ITA,GK,Napoli,28,1997,11,979,89,28.6,10.9,11,89,10,0,,15,2.45,20,12,+8,+0.74,+0.22,Matches,9413b19f
467,Junior Messias,br BRA,MF,Genoa,34,1991,20,685,34,20.0,7.6,5,64,0,15,24,5,1.60,11,7,+4,+0.53,+0.99,Matches,f49c4ae9
468,Rendijs Mihelsons,lv LVA,GK,Genoa,17,2008,0,,,,,0,,0,0,,1,,,,,,,Matches,bbdff4b4
469,Daniel Mikołajewski,pl POL,FW,Parma,19,2006,3,70,23,2.0,0.8,1,45,0,2,13,5,1.33,0,0,0,0.00,+0.48,Matches,e72fa318
470,Arkadiusz Milik,pl POL,FW,Juventus,31,1994,2,36,18,1.1,0.4,0,,0,2,18,6,2.00,0,0,0,0.00,-0.72,Matches,85613cf0
471,Vanja Milinković-Savić,rs SRB,GK,Napoli,28,1997,27,2430,90,71.1,27.0,27,90,27,0,,9,1.81,38,24,+14,+0.52,-0.21,Matches,9fa26bc2
472,Lennon Miller,sct SCO,MF,Udinese,18,2006,24,996,42,29.1,11.1,9,74,1,15,22,13,1.25,19,14,+5,+0.45,+0.75,Matches,38d7f638
473,Yerry Mina,co COL,DF,Cagliari,30,1994,26,2150,83,62.9,23.9,26,83,21,0,,3,1.35,26,29,-3,-0.13,+0.58,Matches,6d5701f2
474,Juan Miranda,es ESP,DF,Bologna,25,2000,32,2573,80,75.2,28.6,29,87,25,3,20,2,1.63,42,36,+6,+0.21,+0.53,Matches,ead61f73
475,Fabio Miretti,it ITA,MF,Juventus,21,2003,23,617,27,18.0,6.9,5,68,0,18,15,8,1.83,17,6,+11,+1.60,+1.09,Matches,34693494
476,Jacopo Mirra,it ITA,DF,Roma,19,2006,0,,,,,0,,0,0,,6,,,,,,,Matches,6643eeb7
477,Filippo Missori,it ITA,MF,Sassuolo,21,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,2d3d7c0d
478,Stefan Mitrović,rs SRB,MF,Hellas Verona,22,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,232b3da4
479,Henrikh Mkhitaryan,am ARM,MF,Inter,36,1989,30,1560,52,45.6,17.3,16,76,7,14,24,3,2.27,44,12,+32,+1.85,+0.78,Matches,dd0daf32
480,Branimir Mlacic,hr CRO,DF,Udinese,18,2007,7,166,24,4.9,1.8,2,49,0,5,14,8,1.43,2,0,+2,+1.08,+1.22,Matches,170cadab
481,Rui Modesto,ao ANG,MF,Udinese,25,1999,3,119,40,3.5,1.3,0,,0,3,40,14,1.00,1,2,-1,-0.76,-0.70,Matches,4f9c2d8c
482,Luka Modrić,hr CRO,MF,Milan,39,1985,34,2811,83,82.2,31.2,32,87,25,2,17,2,1.94,45,26,+19,+0.61,+0.76,Matches,6025fab1
483,Luca Monticelli,be BEL,MF,Hellas Verona,20,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,63c9da09
484,Lorenzo Montipò,it ITA,GK,Hellas Verona,29,1996,35,3150,90,92.1,35.0,35,90,35,0,,3,0.57,24,54,-30,-0.86,+1.14,Matches,c1d95617
485,Álvaro Morata,es ESP,FW,Como,32,1992,26,930,36,27.2,10.3,9,69,1,17,18,3,1.73,14,6,+8,+0.77,-0.24,Matches,129af0db
486,Alberto Moreno,es ESP,DF,Como,33,1992,19,1233,65,36.1,13.7,13,84,7,6,24,19,2.05,27,9,+18,+1.31,+0.57,Matches,11b9265b
487,Tete Morente,es ESP,FWMF,Lecce,28,1996,16,859,54,25.1,9.5,9,77,2,7,24,1,0.88,3,14,-11,-1.15,-0.77,Matches,004d185e
488,Stefano Moreo,it ITA,FWMF,Pisa,32,1993,37,2307,62,67.5,25.6,29,75,12,8,18,1,0.49,21,51,-30,-1.17,+0.04,Matches,7c52943c
489,Luca Moro,it ITA,FW,Sassuolo,24,2001,14,211,15,6.2,2.3,1,70,0,13,11,24,0.86,1,3,-2,-0.85,-0.80,Matches,96281a90
490,Nikola Moro,hr CRO,MF,Bologna,27,1998,30,1799,60,52.6,20.0,19,80,10,11,26,8,1.70,27,17,+10,+0.50,+0.89,Matches,ff579c7e
491,Mattia Mosconi,it ITA,FW,Inter,18,2007,2,27,14,0.8,0.3,0,,0,2,14,6,2.00,0,1,-1,-3.33,-4.79,Matches,509f2e6f
492,Daniel Mosquera,co COL,FW,Hellas Verona,25,1999,22,597,27,17.5,6.6,5,64,0,17,16,6,0.45,8,12,-4,-0.60,+0.42,Matches,091b9eb8
493,Edoardo Motta,it ITA,GK,Lazio,20,2005,9,810,90,23.7,9.0,9,90,9,0,,5,1.89,13,10,+3,+0.33,+0.40,Matches,35dfd6b5
494,Tarik Muharemovic,ba BIH,DF,Sassuolo,22,2003,32,2835,89,82.9,31.5,32,89,31,0,,3,1.22,37,46,-9,-0.29,-1.05,Matches,426dda23
495,Samuele Mulattieri,it ITA,FW,Sassuolo,24,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,30297946
496,Arijanet Muric,xk KVX,GK,Sassuolo,26,1998,32,2880,90,84.2,32.0,32,90,32,0,,6,1.31,40,43,-3,-0.09,+0.07,Matches,99aa1a84
497,Yunus Musah,us USA,MF,Milan,22,2002,1,90,90,2.6,1.0,1,90,1,0,,1,3.00,2,0,+2,+2.00,+1.57,Matches,b51b1b9c
498,Yunus Musah,us USA,MF,Atalanta,22,2002,19,574,30,16.8,6.4,4,70,2,15,20,17,1.79,5,9,-4,-0.63,-1.23,Matches,b51b1b9c
499,Cheveyo Muy,nl NED,FW,Milan,18,2006,2,5,3,0.1,0.1,0,,0,2,3,4,3.00,0,0,0,0.00,-0.47,Matches,92b6e30a
500,Obite N'Dicka,ci CIV,DF,Roma,25,1999,31,2680,86,78.4,29.8,31,86,28,0,,0,1.97,45,25,+20,+0.67,-0.30,Matches,441197b8
501,Konan N'dri,ne NIG,MF,Lecce,24,2000,27,544,20,15.9,6.0,1,55,0,26,19,11,0.52,6,14,-8,-1.32,-0.89,Matches,17329380
502,Lapo Nava,it ITA,GK,Cremonese,21,2004,0,,,,,0,,0,0,,38,,,,,,,Matches,c0f732e1
503,Corrie Ndaba,ie IRL,DF,Lecce,25,1999,14,543,39,15.9,6.0,6,70,2,8,15,24,1.07,4,12,-8,-1.33,-0.89,Matches,4db55657
504,Michel Ndary Adopo,fr FRA,MF,Cagliari,25,2000,38,3050,80,89.2,33.9,33,85,22,5,49,0,1.13,35,46,-11,-0.32,+0.16,Matches,599d91d0
505,Abdoulaye Ndiaye,sn SEN,DF,Parma,23,2002,11,780,71,22.8,8.7,9,78,6,2,40,9,1.36,6,10,-4,-0.46,+0.02,Matches,b8cd2ae4
506,Cher Ndour,it ITA,MF,Fiorentina,21,2004,33,1876,57,54.9,20.8,20,79,9,13,23,5,1.24,18,22,-4,-0.19,+0.10,Matches,3b88609d
