--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Standard,,,,,,,,,,,-additional
380,Alberto Paloschi,it ITA,FW,SPAL,28,1990,9.6,2,11,4,36.4,1.15,0.42,0.18,0.50,0,0,Matches,b5cae4e6
381,Goran Pandev,mk MKD,FWMF,Genoa,35,1983,12.5,4,27,11,40.7,2.17,0.88,0.15,0.36,0,0,Matches,d711d04f
382,Lucas Paquetá,br BRA,MF,Milan,20,1997,9.4,1,14,7,50.0,1.50,0.75,0.07,0.14,0,0,Matches,9b6f7fd5
383,Vittorio Parigini,it ITA,MFFW,Torino,22,1996,4.2,0,9,4,44.4,2.15,0.95,0.00,0.00,0,0,Matches,75efed2e
384,Marco Parolo,it ITA,MF,Lazio,33,1985,28.5,4,58,16,27.6,2.04,0.56,0.07,0.25,0,0,Matches,ed5886d2
385,Mario Pašalić,hr CRO,MF,Atalanta,23,1995,18.0,5,36,10,27.8,2.00,0.56,0.14,0.50,0,0,Matches,e599253a
386,Manuel Pasqual,it ITA,DFMF,Empoli,36,1982,14.9,1,8,1,12.5,0.54,0.07,0.13,1.00,1,1,Matches,548902cc
387,Javier Pastore,ar ARG,MFFW,Roma,29,1989,6.6,3,19,5,26.3,2.86,0.75,0.16,0.60,0,0,Matches,881ef58c
388,Patric,es ESP,DFMF,Lazio,25,1993,12.1,0,15,2,13.3,1.24,0.17,0.00,0.00,0,0,Matches,f7223718
389,Leonardo Pavoletti,it ITA,FW,Cagliari,29,1988,30.4,16,85,34,40.0,2.80,1.12,0.19,0.47,0,0,Matches,d37b0350
390,Nehuén Paz,ar ARG,DF,Bologna,25,1993,1.3,0,0,0,,0.00,0.00,,,0,0,Matches,42b1a58a
391,João Pedro,it ITA,FWMF,Cagliari,26,1992,28.4,7,62,19,30.6,2.18,0.67,0.11,0.37,2,2,Matches,81255c03
392,Gianluca Pegolo,it ITA,GK,Sassuolo,37,1981,2.3,0,0,0,,0.00,0.00,,,0,0,Matches,f058ed1f
393,Lorenzo Pellegrini,it ITA,MF,Roma,22,1996,20.2,3,45,14,31.1,2.22,0.69,0.07,0.21,0,0,Matches,4a5a45c7
394,Luca Pellegrini,it ITA,DF,Cagliari,19,1999,10.4,0,2,0,0.0,0.19,0.00,0.00,,0,0,Matches,3b61c9ec
395,Luca Pellegrini,it ITA,DF,Roma,19,1999,1.8,0,0,0,,0.00,0.00,,,0,0,Matches,3b61c9ec
396,Sergio Pellissier,it ITA,FW,Chievo,39,1979,10.6,4,26,11,42.3,2.46,1.04,0.15,0.36,1,2,Matches,878ee034
397,Federico Peluso,it ITA,DF,Sassuolo,34,1984,15.1,1,2,2,100.0,0.13,0.13,0.50,0.50,0,0,Matches,4f2908e5
398,Pepín,gq EQG,MF,Parma,21,1996,0.9,0,2,0,0.0,2.34,0.00,0.00,,0,0,Matches,7afb1573
399,Pedro Pereira,pt POR,MFDF,Genoa,20,1998,15.4,0,3,0,0.0,0.20,0.00,0.00,,0,0,Matches,c77be0cf
400,Stipe Perica,hr CRO,FW,Frosinone,23,1995,5.3,0,13,4,30.8,2.44,0.75,0.00,0.00,0,0,Matches,269b4638
401,Mattia Perin,it ITA,GK,Juventus,25,1992,9.0,0,0,0,,0.00,0.00,,,0,0,Matches,4c62d0c8
402,Ivan Perišić,hr CRO,MFFW,Inter,29,1989,30.0,8,98,31,31.6,3.27,1.03,0.08,0.26,2,2,Matches,6fe90922
403,Diego Perotti,ar ARG,MFFW,Roma,30,1988,7.4,5,16,9,56.3,2.16,1.21,0.31,0.56,3,3,Matches,a40d5a0c
404,Matteo Pessina,it ITA,MF,Atalanta,21,1997,2.6,0,3,1,33.3,1.15,0.38,0.00,0.00,0,0,Matches,780e3631
405,Andrea Petagna,it ITA,FW,SPAL,23,1995,33.7,16,89,42,47.2,2.64,1.25,0.18,0.38,6,6,Matches,03f946ed
406,Germán Pezzella,ar ARG,DF,Fiorentina,27,1991,31.7,2,26,6,23.1,0.82,0.19,0.08,0.33,0,0,Matches,8c725b43
407,Giuseppe Pezzella,it ITA,MFDF,Udinese,20,1997,2.0,0,1,0,0.0,0.49,0.00,0.00,,0,0,Matches,149c5f5d
408,Giuseppe Pezzella,it ITA,DF,Genoa,20,1997,1.2,0,1,0,0.0,0.80,0.00,0.00,,0,0,Matches,149c5f5d
409,Krzysztof Piątek,pl POL,FW,Genoa,23,1995,17.7,13,76,31,40.8,4.29,1.75,0.17,0.42,2,2,Matches,17f3620a
410,Krzysztof Piątek,pl POL,FW,Milan,23,1995,15.3,9,42,21,50.0,2.75,1.38,0.21,0.43,0,0,Matches,17f3620a
411,Lucas Piazon,br BRA,FWMF,Chievo,24,1994,0.9,0,1,1,100.0,1.07,1.07,0.00,0.00,0,0,Matches,f201798c
412,Roberto Piccoli,it ITA,FW,Atalanta,17,2001,0.5,0,2,0,0.0,3.75,0.00,0.00,,0,0,Matches,1cadaf34
413,Andrea Pinamonti,it ITA,FW,Frosinone,19,1999,18.1,5,60,16,26.7,3.32,0.89,0.08,0.31,0,0,Matches,08aa9cd1
414,Carlo Pinsoglio,it ITA,GK,Juventus,28,1990,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,f6a06749
415,Fabio Pisacane,it ITA,DF,Cagliari,32,1986,25.2,1,8,1,12.5,0.32,0.04,0.13,1.00,0,0,Matches,56400c01
416,Marko Pjaca,hr CRO,FWMF,Fiorentina,23,1995,8.3,1,19,7,36.8,2.28,0.84,0.05,0.14,0,0,Matches,2c38b327
417,Miralem Pjanić,ba BIH,MF,Juventus,28,1990,25.3,2,29,8,27.6,1.14,0.32,0.07,0.25,0,0,Matches,ad6df2d5
418,Andrea Poli,it ITA,MF,Bologna,28,1989,21.5,4,31,11,35.5,1.44,0.51,0.13,0.36,0,0,Matches,b3fd7075
419,Matteo Politano,it ITA,MFFW,Inter,24,1993,28.3,5,79,23,29.1,2.79,0.81,0.06,0.22,0,0,Matches,5e861944
420,Giacomo Poluzzi,it ITA,GK,SPAL,30,1988,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,07f55871
421,Manolo Portanova,it ITA,FWMF,Juventus,18,2000,0.4,0,0,0,,0.00,0.00,,,0,0,Matches,c8c0dccd
422,Dennis Praet,be BEL,MF,Sampdoria,24,1994,32.1,2,34,12,35.3,1.06,0.37,0.06,0.17,0,0,Matches,86695068
423,Silvio Proto,be BEL,GK,Lazio,35,1983,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,c8a88acd
424,Ivan Provedel,it ITA,GK,Empoli,24,1994,16.0,0,0,0,,0.00,0.00,,,0,0,Matches,277da414
425,Manuel Pucciarelli,it ITA,FW,Chievo,27,1991,3.4,0,1,0,0.0,0.30,0.00,0.00,,0,0,Matches,a1c7b425
426,Erick Pulgar,cl CHI,MF,Bologna,24,1994,26.2,6,34,10,29.4,1.30,0.38,0.18,0.60,5,5,Matches,4611e028
427,Ignacio Pussetto,ar ARG,FWMF,Udinese,22,1995,24.2,4,58,20,34.5,2.40,0.83,0.07,0.20,0,0,Matches,62437b4f
428,Fabio Quagliarella,it ITA,FW,Sampdoria,35,1983,35.5,26,140,58,41.4,3.94,1.63,0.19,0.45,9,10,Matches,ee4f2f3b
429,Ivan Radovanović,rs SRB,MF,Chievo,29,1988,19.0,0,30,2,6.7,1.58,0.11,0.00,0.00,0,0,Matches,023937a9
430,Ivan Radovanović,rs SRB,MF,Genoa,29,1988,14.2,0,22,3,13.6,1.55,0.21,0.00,0.00,0,0,Matches,023937a9
431,Ionuț Radu,ro ROU,GK,Genoa,21,1997,33.0,0,0,0,,0.00,0.00,,,0,0,Matches,67f649be
432,Ștefan Radu,ro ROU,DF,Lazio,31,1986,24.9,0,10,0,0.0,0.40,0.00,0.00,,0,0,Matches,53de807a
433,Gastón Ramírez,uy URU,MF,Sampdoria,27,1990,17.5,4,27,12,44.4,1.54,0.68,0.15,0.33,0,0,Matches,2c851997
434,Andrea Ranocchia,it ITA,DF,Inter,30,1988,0.7,0,2,1,50.0,2.90,1.45,0.00,0.00,0,0,Matches,539230cf
435,Jacob Rasmussen,dk DEN,DFMF,Empoli,21,1997,11.3,0,3,0,0.0,0.27,0.00,0.00,,0,0,Matches,283699b4
436,Giacomo Raspadori,it ITA,FWMF,Sassuolo,18,2000,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,6e058f06
437,Arkadiusz Reca,pl POL,DFMF,Atalanta,23,1995,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,6213fd82
438,Vasco Regini,it ITA,DF,SPAL,27,1990,0.9,0,0,0,,0.00,0.00,,,0,0,Matches,339c6ed4
439,Pepe Reina,es ESP,GK,Milan,35,1982,3.7,0,0,0,,0.00,0.00,,,0,0,Matches,e358587b
440,Emiliano Rigoni,ar ARG,FWMF,Atalanta,25,1993,5.8,3,16,3,18.8,2.76,0.52,0.19,1.00,0,0,Matches,a1216563
441,Luca Rigoni,it ITA,MF,Parma,33,1984,19.6,2,16,5,31.3,0.82,0.26,0.13,0.40,0,0,Matches,4dba2a97
442,Nicola Rigoni,it ITA,MF,Chievo,27,1990,21.7,0,22,5,22.7,1.01,0.23,0.00,0.00,0,0,Matches,e327bd76
443,Tomás Rincón,ve VEN,MF,Torino,30,1988,31.1,3,34,10,29.4,1.09,0.32,0.09,0.30,0,0,Matches,f1cfc209
444,Alejandro Rodríguez,es ESP,FW,Empoli,27,1991,0.3,0,1,0,0.0,3.60,0.00,0.00,,0,0,Matches,7602ddf6
445,Ricardo Rodríguez,ch SUI,DF,Milan,25,1992,33.9,0,27,6,22.2,0.80,0.18,0.00,0.00,0,0,Matches,7f78ad23
446,Marko Rog,hr CRO,MF,Napoli,23,1995,3.7,1,6,2,33.3,1.62,0.54,0.17,0.50,0,0,Matches,b6b2b820
447,Rogério,br BRA,DFMF,Sassuolo,20,1998,29.7,1,14,5,35.7,0.47,0.17,0.07,0.20,0,0,Matches,10e7f486
448,Esteban Rolón,ar ARG,MFDF,Genoa,23,1995,11.6,0,8,1,12.5,0.69,0.09,0.00,0.00,0,0,Matches,10e25802
449,Filippo Romagna,it ITA,DF,Cagliari,21,1997,16.4,0,4,1,25.0,0.24,0.06,0.00,0.00,0,0,Matches,84594618
450,Alessio Romagnoli,it ITA,DF,Milan,23,1995,31.6,2,11,4,36.4,0.35,0.13,0.18,0.50,0,0,Matches,3ead85f9
451,Cristian Romero,ar ARG,DF,Genoa,20,1998,26.0,2,20,7,35.0,0.77,0.27,0.10,0.29,0,0,Matches,a3d94a58
452,Rômulo,it ITA,MF,Genoa,31,1987,15.0,1,13,3,23.1,0.87,0.20,0.08,0.33,1,1,Matches,07abb358
453,Rômulo,it ITA,MF,Lazio,31,1987,8.6,0,4,3,75.0,0.46,0.35,0.00,0.00,0,0,Matches,07abb358
454,Cristiano Ronaldo,pt POR,FW,Juventus,33,1985,29.9,21,175,68,38.9,5.86,2.28,0.12,0.31,5,6,Matches,dea698d9
455,Marten de Roon,nl NED,MF,Atalanta,27,1991,33.1,2,28,9,32.1,0.85,0.27,0.07,0.22,1,1,Matches,2a1beb34
456,Luca Rossettini,it ITA,DF,Chievo,33,1985,20.3,0,4,3,75.0,0.20,0.15,0.00,0.00,0,0,Matches,47a500ae
457,Francesco Rossi,it ITA,GK,Atalanta,27,1991,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,7b5f516f
458,Daniele Rugani,it ITA,DF,Juventus,24,1994,15.0,2,9,2,22.2,0.60,0.13,0.22,1.00,0,0,Matches,14b8fcdf
459,Mário Rui,pt POR,DF,Napoli,27,1991,15.7,1,21,4,19.0,1.33,0.25,0.05,0.25,0,0,Matches,0b5a292a
460,Fabián Ruiz Peña,es ESP,MF,Napoli,22,1996,22.1,5,51,15,29.4,2.30,0.68,0.10,0.33,0,0,Matches,c0c7ff58
461,Jacopo Sala,it ITA,DF,Sampdoria,26,1991,16.9,0,8,2,25.0,0.47,0.12,0.00,0.00,0,0,Matches,da5a981b
462,Bartosz Salamon,pl POL,DF,Frosinone,27,1991,19.2,0,11,2,18.2,0.57,0.10,0.00,0.00,0,0,Matches,9b30df1e
463,Paolo Sammarco,it ITA,MF,Frosinone,35,1983,6.1,1,7,1,14.3,1.14,0.16,0.14,1.00,0,0,Matches,3c1e4e84
464,Antonio Sanabria,py PAR,FW,Genoa,22,1996,8.5,3,32,11,34.4,3.76,1.29,0.09,0.27,0,1,Matches,0a447501
465,Sandro,br BRA,MF,Udinese,29,1989,6.6,0,8,1,12.5,1.21,0.15,0.00,0.00,0,0,Matches,c1c2c925
466,Sandro,br BRA,MFDF,Genoa,29,1989,7.9,0,5,1,20.0,0.63,0.13,0.00,0.00,0,0,Matches,c1c2c925
467,Alex Sandro,br BRA,DFMF,Juventus,27,1991,26.5,1,23,8,34.8,0.87,0.30,0.04,0.13,0,0,Matches,0d82903c
468,Nicola Sansone,it ITA,MFFW,Bologna,26,1991,12.7,2,30,13,43.3,2.37,1.03,0.07,0.15,0,0,Matches,7eb97a8e
469,Federico Santander,py PAR,FW,Bologna,27,1991,22.9,8,76,26,34.2,3.31,1.13,0.11,0.31,0,0,Matches,df85d472
470,Davide Santon,it ITA,DF,Roma,27,1991,11.2,0,3,1,33.3,0.27,0.09,0.00,0.00,0,0,Matches,88c89891
471,Samir Santos,br BRA,DF,Udinese,23,1994,20.0,2,9,3,33.3,0.45,0.15,0.22,0.67,0,0,Matches,92b4758e
472,Riccardo Saponara,it ITA,MF,Sampdoria,26,1991,10.1,2,25,7,28.0,2.49,0.70,0.08,0.29,0,0,Matches,3bb7af3b
473,Marco Sau,it ITA,FWMF,Sampdoria,30,1987,0.6,0,0,0,,0.00,0.00,,,0,0,Matches,1ad1f50d
474,Marco Sau,it ITA,FWMF,Cagliari,30,1987,6.2,1,9,2,22.2,1.45,0.32,0.11,0.50,0,0,Matches,1ad1f50d
475,Ezequiel Schelotto,it ITA,DF,Chievo,29,1989,1.6,0,2,1,50.0,1.26,0.63,0.00,0.00,0,0,Matches,a6e316c1
476,Nicolás Schiappacasse,uy URU,FW,Parma,19,1999,0.9,0,1,0,0.0,1.11,0.00,0.00,,0,0,Matches,afe31d55
477,Pasquale Schiattarella,it ITA,MF,SPAL,31,1987,20.5,0,14,4,28.6,0.68,0.20,0.00,0.00,0,0,Matches,bd84fc61
478,Patrik Schick,cz CZE,FWMF,Roma,22,1996,14.6,3,34,14,41.2,2.33,0.96,0.09,0.21,0,0,Matches,5d4f7d61
479,Matteo Scozzarella,it ITA,MF,Parma,30,1988,16.2,0,8,1,12.5,0.49,0.06,0.00,0.00,0,0,Matches,ea164f99
480,Simone Scuffet,it ITA,GK,Udinese,22,1996,9.0,0,0,0,,0.00,0.00,,,0,0,Matches,41bd99ea
481,Andrea Seculin,it ITA,GK,Chievo,28,1990,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,c4f573f4
482,Adrian Šemper,hr CRO,GK,Chievo,20,1998,6.0,0,0,0,,0.00,0.00,,,0,0,Matches,f02dde20
483,Stefano Sensi,it ITA,MF,Sassuolo,22,1995,21.9,2,36,7,19.4,1.64,0.32,0.06,0.29,0,0,Matches,b70bde8f
484,Luigi Sepe,it ITA,GK,Parma,27,1991,37.0,0,0,0,,0.00,0.00,,,0,0,Matches,343f753a
485,Leonardo Sernicola,it ITA,DFMF,Sassuolo,21,1997,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,dd7febd8
486,Stephan El Shaarawy,it ITA,MFFW,Roma,25,1992,23.4,11,70,30,42.9,2.99,1.28,0.16,0.37,0,0,Matches,d3aaad90
487,Francisco Sierralta,cl CHI,DF,Parma,21,1997,3.0,0,2,0,0.0,0.67,0.00,0.00,,0,0,Matches,0f933743
488,Luca Siligardi,it ITA,FW,Parma,30,1988,18.2,1,37,7,18.9,2.03,0.38,0.03,0.14,0,0,Matches,1cac99dc
489,Matheus Pereira da Silva,br BRA,MF,Juventus,20,1998,1.0,0,2,0,0.0,1.96,0.00,0.00,,0,0,Matches,bef22bc4
490,Matías Silvestre,ar ARG,DF,Empoli,33,1984,34.0,2,11,6,54.5,0.32,0.18,0.18,0.33,0,0,Matches,b6ca47a2
491,Giovanni Simeone,ar ARG,FW,Fiorentina,23,1995,27.3,6,66,28,42.4,2.42,1.03,0.09,0.21,0,0,Matches,343c0d52
492,Lorenco Šimić,hr CRO,DF,SPAL,22,1996,2.6,0,5,0,0.0,1.89,0.00,0.00,,0,0,Matches,65e4dede
493,Salvatore Sirigu,it ITA,GK,Torino,31,1987,35.2,0,0,0,,0.00,0.00,,,0,0,Matches,10dc46f0
494,Łukasz Skorupski,pl POL,GK,Bologna,27,1991,38.0,0,0,0,,0.00,0.00,,,0,0,Matches,ab4449d6
495,Milan Škriniar,sk SVK,DF,Inter,23,1995,35.0,0,18,4,22.2,0.51,0.11,0.00,0.00,0,0,Matches,30f5ffa9
496,Cédric Soares,pt POR,DF,Inter,26,1991,2.9,0,4,1,25.0,1.39,0.35,0.00,0.00,0,0,Matches,839c14e1
497,Danilo Soddimo,it ITA,MF,Frosinone,30,1987,2.8,0,6,2,33.3,2.14,0.71,0.00,0.00,0,0,Matches,098139eb
498,Roberto Soriano,it ITA,MF,Torino,27,1991,5.2,0,5,1,20.0,0.96,0.19,0.00,0.00,0,0,Matches,9d4c45d6
499,Roberto Soriano,it ITA,MF,Bologna,27,1991,16.5,2,30,6,20.0,1.81,0.36,0.07,0.33,0,0,Matches,9d4c45d6
500,Stefano Sorrentino,it ITA,GK,Chievo,39,1979,31.0,0,0,0,,0.00,0.00,,,0,0,Matches,048877f5
501,Riccardo Sottil,it ITA,FWMF,Fiorentina,19,1999,0.2,0,1,0,0.0,4.50,0.00,0.00,,0,0,Matches,94816803
502,Leonardo Spinazzola,it ITA,MFDF,Juventus,25,1993,6.7,0,8,0,0.0,1.20,0.00,0.00,,0,0,Matches,3626daea
503,Nicolás Spolli,ar ARG,DF,Genoa,35,1983,6.0,0,3,1,33.3,0.50,0.17,0.00,0.00,0,0,Matches,9a560ebe
504,Marco Sportiello,it ITA,GK,Frosinone,26,1992,35.0,0,0,0,,0.00,0.00,,,0,0,Matches,ac4003af
505,Mattia Sprocati,it ITA,FWMF,Parma,25,1993,7.2,1,10,4,40.0,1.40,0.56,0.10,0.25,0,0,Matches,bdd0692f
506,Darijo Srna,hr CRO,DF,Cagliari,36,1982,23.2,0,10,1,10.0,0.43,0.04,0.00,0.00,0,0,Matches,edd6c8e9
507,Mariusz Stępiński,pl POL,FW,Chievo,23,1995,27.5,6,61,17,27.9,2.22,0.62,0.10,0.35,0,0,Matches,7b536033
508,Thomas Strakosha,al ALB,GK,Lazio,23,1995,35.0,0,0,0,,0.00,0.00,,,0,0,Matches,339fe0e8
509,Kevin Strootman,nl NED,MF,Roma,28,1990,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,ef2e5e1a
510,Jens Stryger Larsen,dk DEN,DFMF,Udinese,27,1991,35.9,1,16,6,37.5,0.45,0.17,0.06,0.17,0,0,Matches,f91e81c9
511,Leo Štulac,si SVN,MF,Parma,23,1994,16.1,0,22,4,18.2,1.36,0.25,0.00,0.00,0,0,Matches,92948398
512,Stefano Sturaro,it ITA,MF,Genoa,25,1993,2.4,1,4,2,50.0,1.69,0.85,0.25,0.50,0,0,Matches,2334478a
513,Suso,es ESP,FWMF,Milan,24,1993,33.5,7,95,40,42.1,2.83,1.19,0.07,0.18,0,0,Matches,4e219ad2
514,Mattias Svanberg,se SWE,MF,Bologna,19,1999,13.1,0,22,3,13.6,1.68,0.23,0.00,0.00,0,0,Matches,92d83c27
515,Wojciech Szczęsny,pl POL,GK,Juventus,28,1990,28.0,0,0,0,,0.00,0.00,,,0,0,Matches,01b8a2b2
516,Strahinja Tanasijević,rs SRB,DF,Chievo,21,1997,0.2,0,1,0,0.0,5.29,0.00,0.00,,0,0,Matches,618ab91f
517,Júnior Tavares,br BRA,DF,Sampdoria,21,1996,2.0,0,1,1,100.0,0.49,0.49,0.00,0.00,0,0,Matches,f1675fdd
518,Łukasz Teodorczyk,pl POL,FW,Udinese,27,1991,4.4,1,13,3,23.1,2.93,0.68,0.08,0.33,0,1,Matches,7e81a17d
519,Hidde ter Avest,nl NED,MF,Udinese,21,1997,10.8,0,3,1,33.3,0.28,0.09,0.00,0.00,0,0,Matches,18f9dbd0
520,Pietro Terracciano,it ITA,GK,Fiorentina,28,1990,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,e1b0a70d
521,Pietro Terracciano,it ITA,GK,Empoli,28,1990,8.0,0,0,0,,0.00,0.00,,,0,0,Matches,e1b0a70d
522,Cyril Théréau,fr FRA,FW,Cagliari,35,1983,1.5,0,2,0,0.0,1.37,0.00,0.00,,0,0,Matches,4d3ab428
523,Cyril Théréau,fr FRA,FW,Fiorentina,35,1983,0.3,0,1,0,0.0,3.00,0.00,0.00,,0,0,Matches,4d3ab428
524,Rafael Tolói,it ITA,DF,Atalanta,27,1990,19.4,1,27,8,29.6,1.39,0.41,0.04,0.13,0,0,Matches,c56dc39e
525,Nenad Tomović,rs SRB,DF,Chievo,30,1987,8.2,1,4,1,25.0,0.49,0.12,0.25,1.00,0,0,Matches,6aafdc27
526,Lorenzo Tonelli,it ITA,DF,Sampdoria,28,1990,18.4,1,7,3,42.9,0.38,0.16,0.14,0.33,0,0,Matches,8cc29864
527,William Troost-Ekong,ng NGA,DF,Udinese,24,1993,34.0,0,8,0,0.0,0.23,0.00,0.00,,0,0,Matches,7ed4921e
528,Marcello Trotta,it ITA,FW,Frosinone,25,1992,4.4,0,8,3,37.5,1.81,0.68,0.00,0.00,0,0,Matches,acdad0aa
529,Marcello Trotta,it ITA,FW,Sassuolo,25,1992,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,acdad0aa
530,Marco Tumminello,it ITA,FW,Atalanta,19,1998,0.1,0,1,0,0.0,10.00,0.00,0.00,,0,0,Matches,5bdd44d8
531,Salih Uçan,tr TUR,MF,Empoli,24,1994,2.9,1,12,4,33.3,4.17,1.39,0.08,0.25,0,0,Matches,fe154b26
532,Cengiz Ünder,tr TUR,MFFW,Roma,21,1997,15.3,3,40,13,32.5,2.62,0.85,0.08,0.23,0,0,Matches,1880614f
533,Joel Untersee,ch SUI,DF,Empoli,24,1994,1.4,0,0,0,,0.00,0.00,,,0,0,Matches,3300c14c
534,Mirko Valdifiori,it ITA,MF,SPAL,32,1986,7.4,0,7,2,28.6,0.94,0.27,0.00,0.00,0,0,Matches,c710f7d5
535,Borja Valero,es ESP,MF,Inter,33,1985,13.7,0,12,1,8.3,0.88,0.07,0.00,0.00,0,0,Matches,0e21fc3c
536,Mattia Valoti,it ITA,MF,SPAL,24,1993,13.6,2,20,4,20.0,1.47,0.29,0.10,0.50,0,0,Matches,c414df9d
537,Luca Valzania,it ITA,MF,Frosinone,22,1996,10.0,2,20,7,35.0,2.01,0.70,0.10,0.29,0,0,Matches,2b28ba9f
538,Luca Valzania,it ITA,MF,Atalanta,22,1996,0.8,0,1,0,0.0,1.23,0.00,0.00,,0,0,Matches,2b28ba9f
539,Matías Vecino,uy URU,MF,Inter,26,1991,22.4,3,44,16,36.4,1.97,0.71,0.07,0.19,0,0,Matches,44ac04e9
540,Miguel Veloso,pt POR,MF,Genoa,32,1986,14.0,0,29,3,10.3,2.08,0.21,0.00,0.00,0,0,Matches,ab1ca213
541,Francesco Verde,it ITA,FW,Cagliari,19,1999,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,0497a545
542,Simone Verdi,it ITA,MFFW,Napoli,26,1992,7.8,3,20,8,40.0,2.56,1.02,0.15,0.38,1,1,Matches,0375723e
543,Jordan Veretout,fr FRA,MF,Fiorentina,25,1993,32.7,5,37,12,32.4,1.13,0.37,0.14,0.42,5,6,Matches,4a56052c
544,Freddie Veseli,al ALB,DF,Empoli,25,1992,28.2,0,5,0,0.0,0.18,0.00,0.00,,0,0,Matches,d541e703
545,Francesco Vicari,it ITA,DF,SPAL,23,1994,25.9,2,8,4,50.0,0.31,0.15,0.25,0.50,0,0,Matches,de045b15
546,Ronaldo Vieira,gw GNB,MF,Sampdoria,20,1998,6.7,0,7,3,42.9,1.05,0.45,0.00,0.00,0,0,Matches,75e60d75
547,Emanuel Vignato,it ITA,MF,Chievo,17,2000,7.3,1,9,4,44.4,1.24,0.55,0.11,0.25,0,0,Matches,ec5dae45
548,Federico Viviani,it ITA,MF,Frosinone,26,1992,3.7,0,4,0,0.0,1.07,0.00,0.00,,0,0,Matches,2258c078
549,Emiliano Viviano,it ITA,GK,SPAL,32,1985,16.9,0,0,0,,0.00,0.00,,,0,0,Matches,03760df0
550,Felipe Vizeu,br BRA,FW,Udinese,21,1997,0.4,0,1,0,0.0,2.81,0.00,0.00,,0,0,Matches,0412b9cd
551,Dušan Vlahović,rs SRB,FW,Fiorentina,18,2000,1.8,0,10,1,10.0,5.63,0.56,0.00,0.00,0,0,Matches,79443529
552,Rai Vloet,nl NED,MF,Frosinone,23,1995,1.4,0,5,2,40.0,3.69,1.48,0.00,0.00,0,0,Matches,b32e8c5f
553,Stefan de Vrij,nl NED,DF,Inter,26,1992,28.0,2,18,6,33.3,0.64,0.21,0.11,0.33,0,0,Matches,d0d8dd44
554,Šime Vrsaljko,hr CRO,DFMF,Inter,26,1992,8.1,0,2,1,50.0,0.25,0.12,0.00,0.00,0,0,Matches,46a8347f
555,Molla Wagué,ml MLI,DF,Udinese,27,1991,1.1,0,3,1,33.3,2.84,0.95,0.00,0.00,0,0,Matches,a440d8ca
556,Wallace,br BRA,DF,Lazio,23,1994,13.7,0,10,3,30.0,0.73,0.22,0.00,0.00,0,0,Matches,d61b3354
557,Ben Wilmot,eng ENG,MFDF,Udinese,18,1999,2.2,0,1,0,0.0,0.45,0.00,0.00,,0,0,Matches,2876eaa3
558,Amin Younes,de GER,MFFW,Napoli,24,1993,5.5,3,13,6,46.2,2.35,1.08,0.23,0.50,0,0,Matches,228f73ae
559,Miha Zajc,si SVN,MFFW,Empoli,24,1994,13.0,3,55,13,23.6,4.25,1.00,0.05,0.23,0,0,Matches,83e4643e
560,Francesco Zampano,it ITA,MFDF,Frosinone,24,1993,23.4,0,15,4,26.7,0.64,0.17,0.00,0.00,0,0,Matches,8e45910b
561,Nicolò Zaniolo,it ITA,MFFW,Roma,19,1999,19.6,4,47,17,36.2,2.40,0.87,0.09,0.24,0,0,Matches,9907b1c8
562,Cristián Zapata,co COL,DF,Milan,31,1986,11.4,0,3,1,33.3,0.26,0.09,0.00,0.00,0,0,Matches,b1deecf8
563,Duván Zapata,co COL,FW,Atalanta,27,1991,32.2,23,119,50,42.0,3.70,1.55,0.19,0.46,1,2,Matches,d3de9af0
564,Simone Zaza,it ITA,FW,Torino,27,1991,16.0,4,56,28,50.0,3.51,1.75,0.07,0.14,0,0,Matches,9592289a
565,Marvin Zeegelaar,nl NED,MFDF,Udinese,27,1990,10.6,0,1,0,0.0,0.09,0.00,0.00,,0,0,Matches,8abd0c03
566,Piotr Zieliński,pl POL,MF,Napoli,24,1994,31.9,6,81,28,34.6,2.54,0.88,0.07,0.21,0,0,Matches,a5296e55
567,Ervin Zukanović,ba BIH,DF,Genoa,31,1987,21.8,0,19,6,31.6,0.87,0.28,0.00,0.00,0,0,Matches,1253a12e
568,Filip Đorđević,rs SRB,FW,Chievo,30,1987,7.0,1,14,8,57.1,1.99,1.14,0.07,0.13,0,0,Matches,dfb933e0
569,Filip Đuričić,rs SRB,FWMF,Sassuolo,26,1992,13.9,2,15,9,60.0,1.08,0.65,0.13,0.22,0,0,Matches,eccbe56a


