--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
503,Pedro Pereira,pt POR,MFDF,Genoa,20,1998,26,1384,53,40.5,15.4,15,81,9,11,15,12,1.15,13,25,-12,-0.78,-0.52,Matches,c77be0cf
504,Stipe Perica,hr CRO,FW,Frosinone,23,1995,7,480,69,14.0,5.3,6,78,3,1,14,7,0.14,1,13,-12,-2.25,-1.39,Matches,269b4638
505,Mattia Perin,it ITA,GK,Juventus,25,1992,9,810,90,23.7,9.0,9,90,9,0,,21,2.11,15,8,+7,+0.78,-0.36,Matches,4c62d0c8
506,Samuele Perisan,it ITA,GK,Udinese,20,1997,0,,,,,0,,0,0,,19,,,,,,,Matches,00a17eba
507,Ivan Perišić,hr CRO,MFFW,Inter,29,1989,34,2701,79,79.0,30.0,30,86,22,4,30,4,1.76,43,30,+13,+0.43,-0.94,Matches,6fe90922
508,Diego Perotti,ar ARG,MFFW,Roma,30,1988,13,668,51,19.5,7.4,6,80,3,7,27,9,1.38,12,13,-1,-0.13,-0.76,Matches,a40d5a0c
509,Filippo Perucchini,it ITA,GK,Empoli,26,1991,0,,,0.0,0.0,0,,0,0,,14,0.00,1,2,-1,,,Matches,0e5a86d4
510,Matteo Pessina,it ITA,MF,Atalanta,21,1997,12,235,20,6.9,2.6,1,49,0,11,17,26,2.08,8,6,+2,+0.77,-0.05,Matches,780e3631
511,Andrea Petagna,it ITA,FW,SPAL,23,1995,36,3031,84,88.6,33.7,35,86,21,1,20,1,1.14,42,52,-10,-0.30,+0.17,Matches,03f946ed
512,Germán Pezzella,ar ARG,DF,Fiorentina,27,1991,32,2850,89,83.3,31.7,32,89,30,0,,1,1.09,39,38,+1,+0.03,-0.13,Matches,8c725b43
513,Giuseppe Pezzella,it ITA,MFDF,Udinese,20,1997,4,184,46,5.4,2.0,2,81,1,2,11,12,1.75,1,2,-1,-0.49,-0.13,Matches,149c5f5d
514,Giuseppe Pezzella,it ITA,DF,Genoa,20,1997,5,112,22,3.3,1.2,1,90,1,4,6,13,1.20,1,4,-3,-2.41,-2.00,Matches,149c5f5d
515,Salvatore Pezzella,it ITA,MF,Roma,18,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,37820c7f
516,Krzysztof Piątek,pl POL,FW,Genoa,23,1995,19,1593,84,46.6,17.7,18,86,16,1,40,0,1.05,24,29,-5,-0.28,+0.36,Matches,17f3620a
517,Krzysztof Piątek,pl POL,FW,Milan,23,1995,18,1373,76,40.1,15.3,16,83,8,2,25,0,1.89,27,15,+12,+0.79,+0.48,Matches,17f3620a
518,Lucas Piazon,br BRA,FWMF,Chievo,24,1994,4,84,21,2.5,0.9,0,,0,4,21,12,0.50,0,0,0,0.00,+1.35,Matches,f201798c
519,Roberto Piccoli,it ITA,FW,Atalanta,17,2001,2,48,24,1.4,0.5,0,,0,2,24,10,2.00,2,0,+2,+3.75,+2.98,Matches,1cadaf34
520,Andrea Pinamonti,it ITA,FW,Frosinone,19,1999,27,1625,60,47.5,18.1,17,83,9,10,21,9,0.70,17,32,-15,-0.83,+0.42,Matches,08aa9cd1
521,Carlo Pinsoglio,it ITA,GK,Juventus,28,1990,1,90,90,2.6,1.0,1,90,1,0,,37,0.00,0,2,-2,-2.00,-3.14,Matches,f6a06749
522,Fabio Pisacane,it ITA,DF,Cagliari,32,1986,27,2266,84,66.3,25.2,24,90,22,3,38,10,0.96,22,37,-15,-0.60,-0.36,Matches,56400c01
523,Marko Pjaca,hr CRO,FWMF,Fiorentina,23,1995,19,750,39,21.9,8.3,8,67,1,11,19,6,1.21,12,9,+3,+0.36,+0.39,Matches,2c38b327
524,Miralem Pjanić,ba BIH,MF,Juventus,28,1990,31,2280,74,66.7,25.3,27,81,15,4,22,3,2.42,46,17,+29,+1.14,+0.28,Matches,ad6df2d5
525,Alessandro Plizzari,it ITA,GK,Milan,18,2000,0,,,,,0,,0,0,,7,,,,,,,Matches,4c109f37
526,Andrea Poli,it ITA,MF,Bologna,28,1989,30,1932,64,56.5,21.5,23,76,4,7,25,1,0.93,22,28,-6,-0.28,-0.16,Matches,b3fd7075
527,Matteo Politano,it ITA,MFFW,Inter,24,1993,36,2549,71,74.5,28.3,31,78,8,5,27,0,1.83,42,20,+22,+0.78,+0.57,Matches,5e861944
528,Giacomo Poluzzi,it ITA,GK,SPAL,30,1988,1,6,6,0.2,0.1,0,,0,1,6,25,3.00,0,0,0,0.00,+0.32,Matches,07f55871
529,Simone Pontisso,it ITA,MF,Udinese,21,1997,0,,,,,0,,0,0,,19,,,,,,,Matches,8a2d3fdb
530,Manolo Portanova,it ITA,FWMF,Juventus,18,2000,1,33,33,1.0,0.4,0,,0,1,33,0,0.00,0,2,-2,-5.45,-6.57,Matches,c8c0dccd
531,Dennis Praet,be BEL,MF,Sampdoria,24,1994,34,2890,85,84.5,32.1,33,86,27,1,36,0,1.38,50,39,+11,+0.34,+0.68,Matches,86695068
532,Silvio Proto,be BEL,GK,Lazio,35,1983,2,180,90,5.3,2.0,2,90,2,0,,35,1.50,3,4,-1,-0.50,-0.81,Matches,c8a88acd
533,Ivan Provedel,it ITA,GK,Empoli,24,1994,16,1440,90,42.1,16.0,16,90,16,0,,22,1.00,24,36,-12,-0.75,-0.43,Matches,277da414
534,Manuel Pucciarelli,it ITA,FW,Chievo,27,1991,10,302,30,8.8,3.4,3,67,0,7,15,17,0.30,0,9,-9,-2.68,-1.50,Matches,a1c7b425
535,Erick Pulgar,cl CHI,MF,Bologna,24,1994,28,2357,84,68.9,26.2,27,86,20,1,24,5,1.25,37,42,-5,-0.19,+0.06,Matches,4611e028
536,Ignacio Pussetto,ar ARG,FWMF,Udinese,22,1995,35,2178,62,63.7,24.2,24,80,10,11,24,1,1.14,22,30,-8,-0.33,+0.10,Matches,62437b4f
537,Fabio Quagliarella,it ITA,FW,Sampdoria,35,1983,37,3199,86,93.5,35.5,37,86,25,0,,1,1.43,55,45,+10,+0.28,+0.69,Matches,ee4f2f3b
538,Ivan Radovanović,rs SRB,MF,Chievo,29,1988,19,1706,90,49.9,19.0,19,90,18,0,,0,0.53,13,37,-24,-1.27,+0.10,Matches,023937a9
539,Ivan Radovanović,rs SRB,MF,Genoa,29,1988,16,1278,80,37.4,14.2,15,84,10,1,14,1,0.94,7,16,-9,-0.63,-0.26,Matches,023937a9
540,Ionuț Radu,ro ROU,GK,Genoa,21,1997,33,2970,90,86.8,33.0,33,90,33,0,,4,0.97,32,46,-14,-0.42,+0.38,Matches,67f649be
541,Ștefan Radu,ro ROU,DF,Lazio,31,1986,28,2243,80,65.6,24.9,28,80,17,0,,2,1.54,36,26,+10,+0.40,+0.40,Matches,53de807a
542,Rafael,br BRA,GK,Cagliari,36,1982,0,,,,,0,,0,0,,37,,,,,,,Matches,dd06d56c
543,Gastón Ramírez,uy URU,MF,Sampdoria,27,1990,27,1578,58,46.1,17.5,19,69,3,8,35,5,1.33,23,21,+2,+0.11,-0.23,Matches,2c851997
544,Andrea Ranocchia,it ITA,DF,Inter,30,1988,4,62,16,1.8,0.7,0,,0,4,16,34,1.50,2,0,+2,+2.90,+2.31,Matches,539230cf
545,Jacob Rasmussen,dk DEN,DFMF,Empoli,21,1997,14,1016,73,29.7,11.3,10,88,8,4,35,22,0.50,12,21,-9,-0.80,-0.42,Matches,283699b4
546,Giacomo Raspadori,it ITA,FWMF,Sassuolo,18,2000,1,1,1,0.0,0.0,0,,0,1,1,1,0.00,0,0,0,0.00,+0.18,Matches,6e058f06
547,Arkadiusz Reca,pl POL,DFMF,Atalanta,23,1995,3,49,16,1.4,0.5,0,,0,3,16,27,2.00,2,0,+2,+3.67,+2.90,Matches,6213fd82
548,Vasco Regini,it ITA,DF,Sampdoria,27,1990,0,,,,,0,,0,0,,3,,,,,,,Matches,339c6ed4
549,Vasco Regini,it ITA,DF,SPAL,27,1990,4,81,20,2.4,0.9,1,30,0,3,17,11,2.50,0,0,0,0.00,+0.32,Matches,339c6ed4
550,Pepe Reina,es ESP,GK,Milan,35,1982,4,330,83,9.6,3.7,2,90,2,2,75,29,1.75,5,5,0,0.00,-0.55,Matches,e358587b
551,Alessio Riccardi,it ITA,FW,Roma,17,2001,0,,,,,0,,0,0,,10,,,,,,,Matches,1ca1ee8a
552,Niccolò Ricchi,it ITA,DF,Empoli,17,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,2f2095ef
553,Samuele Ricci,it ITA,MF,Empoli,16,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,9823be92
554,Emiliano Rigoni,ar ARG,FWMF,Atalanta,25,1993,12,522,44,15.3,5.8,6,68,2,6,19,4,1.25,7,11,-4,-0.69,-1.78,Matches,a1216563
555,Luca Rigoni,it ITA,MF,Parma,33,1984,23,1761,77,51.5,19.6,20,85,15,3,21,10,1.13,17,32,-15,-0.77,-0.50,Matches,4dba2a97
556,Nicola Rigoni,it ITA,MF,Chievo,27,1990,24,1951,81,57.0,21.7,23,84,15,1,14,7,0.42,15,48,-33,-1.52,-0.48,Matches,e327bd76
557,Tomás Rincón,ve VEN,MF,Torino,30,1988,34,2799,82,81.8,31.1,32,87,25,2,11,1,1.62,43,32,+11,+0.35,-0.23,Matches,f1cfc209
558,Andrea Rizzo Pinna,it ITA,MF,SPAL,18,2000,0,,,,,0,,0,0,,3,,,,,,,Matches,91578193
559,Alejandro Rodríguez,es ESP,FW,Empoli,27,1991,1,25,25,0.7,0.3,0,,0,1,25,7,1.00,2,1,+1,+3.60,+4.13,Matches,7602ddf6
560,Ricardo Rodríguez,ch SUI,DF,Milan,25,1992,35,3047,87,89.1,33.9,35,87,30,0,,2,1.80,49,32,+17,+0.50,+0.02,Matches,7f78ad23
561,Marko Rog,hr CRO,MF,Napoli,23,1995,9,333,37,9.7,3.7,4,69,1,5,11,10,2.67,9,3,+6,+1.62,+0.69,Matches,b6b2b820
562,Rogério,br BRA,DFMF,Sassuolo,20,1998,33,2672,81,78.1,29.7,29,89,27,4,21,2,1.24,41,48,-7,-0.24,-0.24,Matches,10e7f486
563,Gabriele Rolando,it ITA,MF,Sampdoria,23,1995,0,,,,,0,,0,0,,16,,,,,,,Matches,b39e1ade
564,Esteban Rolón,ar ARG,MFDF,Genoa,23,1995,19,1046,55,30.6,11.6,10,79,6,9,28,14,1.00,10,15,-5,-0.43,+0.06,Matches,10e25802
565,Filippo Romagna,it ITA,DF,Cagliari,21,1997,18,1474,82,43.1,16.4,16,89,15,2,23,19,1.00,15,23,-8,-0.49,-0.03,Matches,84594618
566,Alessio Romagnoli,it ITA,DF,Milan,23,1995,32,2847,89,83.2,31.6,32,89,30,0,,0,1.69,44,32,+12,+0.38,-0.72,Matches,3ead85f9
567,Cristian Romero,ar ARG,DF,Genoa,20,1998,27,2336,87,68.3,26.0,27,87,24,0,,0,0.85,23,35,-12,-0.46,+0.04,Matches,a3d94a58
568,Rômulo,it ITA,MF,Genoa,31,1987,17,1351,79,39.5,15.0,17,79,10,0,,3,1.29,23,25,-2,-0.13,+0.56,Matches,07abb358
569,Rômulo,it ITA,MF,Lazio,31,1987,10,776,78,22.7,8.6,9,84,7,1,16,7,1.40,12,11,+1,+0.12,-0.19,Matches,07abb358
570,Cristiano Ronaldo,pt POR,FW,Juventus,33,1985,31,2688,87,78.6,29.9,30,89,28,1,26,1,2.52,59,20,+39,+1.31,+1.18,Matches,dea698d9
571,Marten de Roon,nl NED,MF,Atalanta,27,1991,35,2975,85,87.0,33.1,34,86,31,1,37,0,1.86,64,36,+28,+0.85,+0.24,Matches,2a1beb34
572,Antonio Rosati,it ITA,GK,Torino,35,1983,0,,,,,0,,0,0,,36,,,,,,,Matches,28a15394
573,Luca Rossettini,it ITA,DF,Chievo,33,1985,21,1823,87,53.3,20.3,20,90,20,1,23,7,0.52,18,44,-26,-1.28,+0.07,Matches,47a500ae
574,Alessandro Rossi,it ITA,FW,Lazio,21,1997,0,,,,,0,,0,0,,4,,,,,,,Matches,ccf5926f
575,Francesco Rossi,it ITA,GK,Atalanta,27,1991,1,1,1,0.0,0.0,0,,0,1,1,37,3.00,0,0,0,0.00,-0.82,Matches,7b5f516f
576,Nicolò Rovella,it ITA,MF,Genoa,16,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,e58cbfd5
577,Daniele Rugani,it ITA,DF,Juventus,24,1994,15,1350,90,39.5,15.0,15,90,15,0,,18,2.47,29,13,+16,+1.07,+0.02,Matches,14b8fcdf
578,Mário Rui,pt POR,DF,Napoli,27,1991,20,1417,71,41.4,15.7,17,80,12,3,18,13,1.90,27,17,+10,+0.64,-0.62,Matches,0b5a292a
579,Fabián Ruiz Peña,es ESP,MF,Napoli,22,1996,27,1992,74,58.2,22.1,20,86,15,7,39,8,1.96,41,19,+22,+0.99,-0.01,Matches,c0c7ff58
580,Alessandro Russo,it ITA,GK,Genoa,17,2001,0,,,,,0,,0,0,,6,,,,,,,Matches,3945ac70
581,Jacopo Sala,it ITA,DF,Sampdoria,26,1991,21,1518,72,44.4,16.9,16,87,13,5,25,14,1.38,26,23,+3,+0.18,-0.11,Matches,da5a981b
582,Bartosz Salamon,pl POL,DF,Frosinone,27,1991,20,1725,86,50.4,19.2,19,90,19,1,15,11,0.75,16,32,-16,-0.83,+0.44,Matches,9b30df1e
583,Eddie Salcedo,it ITA,FW,Inter,16,2001,0,,,,,0,,0,0,,3,,,,,,,Matches,0489bb30
584,Paolo Sammarco,it ITA,MF,Frosinone,35,1983,8,553,69,16.2,6.1,6,79,4,2,39,14,1.00,5,9,-4,-0.65,+0.48,Matches,3c1e4e84
585,Antonio Sanabria,py PAR,FW,Genoa,22,1996,15,766,51,22.4,8.5,9,75,4,6,16,2,1.07,9,6,+3,+0.35,+1.06,Matches,0a447501
586,Sandro,br BRA,MF,Udinese,29,1989,12,594,50,17.4,6.6,7,65,2,5,28,0,1.42,11,10,+1,+0.15,+0.63,Matches,c1c2c925
587,Sandro,br BRA,MFDF,Genoa,29,1989,13,711,55,20.8,7.9,9,72,2,4,15,1,0.85,11,18,-7,-0.89,-0.52,Matches,c1c2c925
588,Alex Sandro,br BRA,DFMF,Juventus,27,1991,31,2387,77,69.8,26.5,28,84,21,3,11,2,2.55,50,19,+31,+1.17,+0.38,Matches,0d82903c
589,Nicola Sansone,it ITA,MFFW,Bologna,26,1991,15,1139,76,33.3,12.7,13,85,8,2,16,0,1.40,20,16,+4,+0.32,+0.79,Matches,7eb97a8e
590,Federico Santander,py PAR,FW,Bologna,27,1991,32,2065,65,60.4,22.9,23,83,16,9,17,3,1.00,24,33,-9,-0.39,-0.46,Matches,df85d472
591,Davide Santon,it ITA,DF,Roma,27,1991,17,1009,59,29.5,11.2,11,86,9,6,11,13,1.65,19,17,+2,+0.18,-0.42,Matches,88c89891
592,Samir Santos,br BRA,DF,Udinese,23,1994,21,1797,86,52.5,20.0,21,86,18,0,,2,1.24,23,29,-6,-0.30,+0.14,Matches,92b4758e
593,Antonio Santurro,do DOM,GK,Bologna,26,1992,0,,,,,0,,0,0,,22,,,,,,,Matches,61228681
594,Riccardo Saponara,it ITA,MF,Sampdoria,26,1991,22,905,41,26.5,10.1,11,58,1,11,24,9,1.27,17,14,+3,+0.30,+0.08,Matches,3bb7af3b
595,Gianluca Saro,it ITA,GK,Empoli,18,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,d8e7087b
596,Giacomo Satalino,it ITA,GK,Sassuolo,19,1999,0,,,,,0,,0,0,,17,,,,,,,Matches,b1f0b916
597,Marco Sau,it ITA,FWMF,Sampdoria,30,1987,5,55,11,1.6,0.6,0,,0,5,11,11,0.80,1,2,-1,-1.64,-1.90,Matches,1ad1f50d
598,Marco Sau,it ITA,FWMF,Cagliari,30,1987,14,558,40,16.3,6.2,5,74,1,9,21,5,0.86,6,8,-2,-0.32,+0.18,Matches,1ad1f50d
599,Gianluca Scamacca,it ITA,FW,Sassuolo,19,1999,0,,,,,0,,0,0,,9,,,,,,,Matches,8790f988
600,András Schäfer,hu HUN,MF,Genoa,19,1999,0,,,,,0,,0,0,,6,,,,,,,Matches,049751d7
601,Ezequiel Schelotto,it ITA,DF,Chievo,29,1989,4,143,36,4.2,1.6,2,53,1,2,19,1,0.25,0,1,-1,-0.63,+0.72,Matches,a6e316c1
602,Nicolás Schiappacasse,uy URU,FW,Parma,19,1999,3,81,27,2.4,0.9,1,51,0,2,15,7,0.00,1,5,-4,-4.44,-4.01,Matches,afe31d55
603,Pasquale Schiattarella,it ITA,MF,SPAL,31,1987,28,1841,66,53.8,20.5,20,82,11,8,26,6,1.18,17,33,-16,-0.78,-1.01,Matches,bd84fc61
604,Patrik Schick,cz CZE,FWMF,Roma,22,1996,24,1314,55,38.4,14.6,15,78,6,9,17,11,1.75,29,16,+13,+0.89,+0.68,Matches,5d4f7d61
605,Matteo Scozzarella,it ITA,MF,Parma,30,1988,22,1459,66,42.7,16.2,17,81,4,5,16,3,1.18,20,27,-7,-0.43,+0.16,Matches,ea164f99
606,Simone Scuffet,it ITA,GK,Udinese,22,1996,9,810,90,23.7,9.0,9,90,9,0,,10,0.89,8,13,-5,-0.56,-0.25,Matches,41bd99ea
607,Andrea Seculin,it ITA,GK,Chievo,28,1990,2,91,46,2.7,1.0,1,90,1,1,1,12,0.00,1,7,-6,-5.93,-4.74,Matches,c4f573f4
608,Francesco Semeraro,it ITA,DF,Roma,17,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,1e9a2982
609,Adrian Šemper,hr CRO,GK,Chievo,20,1998,6,540,90,15.8,6.0,6,90,6,0,,31,1.00,3,8,-5,-0.83,+0.57,Matches,f02dde20
610,Stefano Sensi,it ITA,MF,Sassuolo,22,1995,28,1972,70,57.7,21.9,23,81,11,5,24,7,1.04,29,40,-11,-0.50,-0.75,Matches,b70bde8f
611,Luigi Sepe,it ITA,GK,Parma,27,1991,37,3330,90,97.4,37.0,37,90,37,0,,1,1.11,40,59,-19,-0.51,+0.49,Matches,343f753a
612,Leonardo Sernicola,it ITA,DFMF,Sassuolo,21,1997,1,6,6,0.2,0.1,0,,0,1,6,20,0.00,0,0,0,0.00,+0.18,Matches,dd7febd8
613,Stephan El Shaarawy,it ITA,MFFW,Roma,25,1992,28,2104,75,61.5,23.4,23,82,15,5,44,4,1.89,43,24,+19,+0.81,+0.88,Matches,d3aaad90
614,Francisco Sierralta,cl CHI,DF,Parma,21,1997,6,269,45,7.9,3.0,2,90,2,4,22,8,1.17,4,7,-3,-1.00,-0.52,Matches,0f933743
615,Luca Siligardi,it ITA,FW,Parma,30,1988,29,1639,57,47.9,18.2,19,74,4,10,24,4,0.90,23,27,-4,-0.22,+0.59,Matches,1cac99dc
616,Jorge Silva,pt POR,DF,Lazio,19,1999,0,,,,,0,,0,0,,2,,,,,,,Matches,468a2422
617,Matheus Pereira da Silva,br BRA,MF,Juventus,20,1998,3,92,31,2.7,1.0,1,74,0,2,9,1,0.67,1,0,+1,+0.98,-0.08,Matches,bef22bc4
618,Matías Silvestre,ar ARG,DF,Empoli,33,1984,34,3060,90,89.5,34.0,34,90,34,0,,0,1.09,48,62,-14,-0.41,+0.84,Matches,b6ca47a2
619,Giovanni Simeone,ar ARG,FW,Fiorentina,23,1995,36,2454,68,71.8,27.3,27,80,15,9,32,2,1.11,39,32,+7,+0.26,+0.72,Matches,343c0d52
620,Lorenco Šimić,hr CRO,DF,SPAL,22,1996,8,238,30,7.0,2.6,2,79,1,6,14,22,1.63,1,6,-5,-1.89,-1.69,Matches,65e4dede
621,Stefan Simić,cz CZE,DF,Frosinone,23,1995,0,,,,,0,,0,0,,13,,,,,,,Matches,b5365398
622,Stefan Simić,cz CZE,DF,Milan,23,1995,0,,,,,0,,0,0,,14,,,,,,,Matches,b5365398
623,Wilfried Singo,ci CIV,DFMF,Torino,17,2000,0,,,,,0,,0,0,,10,,,,,,,Matches,8b609c34
624,Salvatore Sirigu,it ITA,GK,Torino,31,1987,36,3169,88,92.7,35.2,36,88,35,0,,0,1.64,48,35,+13,+0.37,-0.35,Matches,10dc46f0
625,Łukasz Skorupski,pl POL,GK,Bologna,27,1991,38,3420,90,100.0,38.0,38,90,38,0,,0,1.16,48,56,-8,-0.21,,Matches,ab4449d6
626,Milan Škriniar,sk SVK,DF,Inter,23,1995,35,3150,90,92.1,35.0,35,90,35,0,,3,1.80,53,32,+21,+0.60,-0.40,Matches,30f5ffa9
627,Cédric Soares,pt POR,DF,Inter,26,1991,4,259,65,7.6,2.9,3,86,2,1,1,13,2.25,4,1,+3,+1.04,+0.44,Matches,839c14e1
628,Danilo Soddimo,it ITA,MF,Frosinone,30,1987,10,252,25,7.4,2.8,1,90,1,9,18,7,0.20,1,8,-7,-2.50,-1.56,Matches,098139eb
629,Matteo Soncin,it ITA,GK,Milan,17,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,c5bf2290
630,Roberto Soriano,it ITA,MF,Torino,27,1991,11,468,43,13.7,5.2,6,69,1,5,10,8,1.45,4,6,-2,-0.38,-0.90,Matches,9d4c45d6
631,Roberto Soriano,it ITA,MF,Bologna,27,1991,17,1489,88,43.5,16.5,17,88,11,0,,1,1.82,27,19,+8,+0.48,+1.23,Matches,9d4c45d6
632,Stefano Sorrentino,it ITA,GK,Chievo,39,1979,31,2789,90,81.5,31.0,31,90,30,0,,0,0.45,21,60,-39,-1.26,+0.31,Matches,048877f5
633,Riccardo Sottil,it ITA,FWMF,Fiorentina,19,1999,2,20,10,0.6,0.2,0,,0,2,10,11,0.50,0,0,0,0.00,-0.05,Matches,94816803
634,Marco Spina,it ITA,MF,SPAL,18,2000,0,,,,,0,,0,0,,5,,,,,,,Matches,81d7f07f
635,Leonardo Spinazzola,it ITA,MFDF,Juventus,25,1993,10,601,60,17.6,6.7,6,85,5,4,23,17,1.50,12,11,+1,+0.15,-1.10,Matches,3626daea
636,Nicolás Spolli,ar ARG,DF,Genoa,35,1983,7,538,77,15.7,6.0,7,77,5,0,,5,1.71,9,12,-3,-0.50,-0.03,Matches,9a560ebe
637,Marco Sportiello,it ITA,GK,Frosinone,26,1992,35,3150,90,92.1,35.0,35,90,35,0,,0,0.69,28,64,-36,-1.03,+0.30,Matches,ac4003af
638,Mattia Sprocati,it ITA,FWMF,Parma,25,1993,16,644,40,18.8,7.2,5,83,2,11,21,21,0.69,9,10,-1,-0.14,+0.48,Matches,bdd0692f
639,Darijo Srna,hr CRO,DF,Cagliari,36,1982,26,2087,80,61.0,23.2,24,86,19,2,18,7,1.04,20,34,-14,-0.60,-0.33,Matches,edd6c8e9
640,Mariusz Stępiński,pl POL,FW,Chievo,23,1995,35,2476,71,72.4,27.5,27,84,18,8,27,2,0.51,20,59,-39,-1.42,-0.37,Matches,7b536033
641,Ognjen Stijepović,me MNE,MF,Sampdoria,18,1999,0,,,,,0,,0,0,,4,,,,,,,Matches,80ad4216
642,Thomas Strakosha,al ALB,GK,Lazio,23,1995,35,3150,90,92.1,35.0,35,90,35,0,,0,1.57,50,39,+11,+0.31,+0.65,Matches,339fe0e8
643,Ivan Strinić,hr CRO,DF,Milan,31,1987,0,,,,,0,,0,0,,7,,,,,,,Matches,52e2ef8f
644,Kevin Strootman,nl NED,MF,Roma,28,1990,1,90,90,2.6,1.0,1,90,1,0,,0,3.00,1,0,+1,+1.00,+0.54,Matches,ef2e5e1a
645,Jens Stryger Larsen,dk DEN,DFMF,Udinese,27,1991,36,3234,90,94.6,35.9,36,90,34,0,,0,1.08,36,51,-15,-0.42,-0.90,Matches,f91e81c9
646,Leo Štulac,si SVN,MF,Parma,23,1994,26,1452,56,42.5,16.1,17,81,10,9,9,5,1.19,15,19,-4,-0.25,+0.48,Matches,92948398
647,Stefano Sturaro,it ITA,MF,Genoa,25,1993,5,213,43,6.2,2.4,4,48,0,1,21,4,0.80,2,5,-3,-1.27,-0.85,Matches,2334478a
648,Suso,es ESP,FWMF,Milan,24,1993,35,3018,86,88.2,33.5,35,86,22,0,,1,1.80,51,33,+18,+0.54,+0.31,Matches,4e219ad2
649,Mattias Svanberg,se SWE,MF,Bologna,19,1999,23,1176,51,34.4,13.1,13,76,5,10,19,14,1.09,15,24,-9,-0.69,-0.73,Matches,92d83c27
650,Wojciech Szczęsny,pl POL,GK,Juventus,28,1990,28,2520,90,73.7,28.0,28,90,28,0,,10,2.54,55,20,+35,+1.25,+0.75,Matches,01b8a2b2
651,Strahinja Tanasijević,rs SRB,DF,Chievo,21,1997,1,17,17,0.5,0.2,0,,0,1,17,23,0.50,1,1,0,0.00,+1.32,Matches,618ab91f
652,Júnior Tavares,br BRA,DF,Sampdoria,21,1996,3,184,61,5.4,2.0,2,85,1,1,14,33,1.33,1,1,0,0.00,-0.25,Matches,f1675fdd
653,Łukasz Teodorczyk,pl POL,FW,Udinese,27,1991,16,400,25,11.7,4.4,2,78,1,14,17,6,1.31,7,3,+4,+0.90,+1.44,Matches,7e81a17d
654,Hidde ter Avest,nl NED,MF,Udinese,21,1997,13,973,75,28.5,10.8,12,79,4,1,28,21,1.00,11,16,-5,-0.46,-0.13,Matches,18f9dbd0
655,Pietro Terracciano,it ITA,GK,Fiorentina,28,1990,2,180,90,5.3,2.0,2,90,2,0,,14,0.50,2,3,-1,-0.50,-0.58,Matches,e1b0a70d
656,Pietro Terracciano,it ITA,GK,Empoli,28,1990,8,720,90,21.1,8.0,8,90,8,0,,12,0.63,5,10,-5,-0.62,-0.16,Matches,e1b0a70d
657,Cyril Théréau,fr FRA,FW,Cagliari,35,1983,5,131,26,3.8,1.5,1,69,0,4,16,8,1.20,3,3,0,0.00,+0.49,Matches,4d3ab428
658,Cyril Théréau,fr FRA,FW,Fiorentina,35,1983,2,30,15,0.9,0.3,0,,0,2,15,15,0.50,0,0,0,0.00,-0.05,Matches,4d3ab428
659,Demba Thiam,sn SEN,GK,SPAL,20,1998,0,,,,,0,,0,0,,12,,,,,,,Matches,0f47717b
660,Rafael Tolói,it ITA,DF,Atalanta,27,1990,21,1746,83,51.1,19.4,20,86,17,1,27,1,1.76,42,25,+17,+0.88,+0.12,Matches,c56dc39e
661,Nenad Tomović,rs SRB,DF,Chievo,30,1987,10,739,74,21.6,8.2,9,77,6,1,46,11,0.50,6,20,-14,-1.71,-0.50,Matches,6aafdc27
662,Lorenzo Tonelli,it ITA,DF,Sampdoria,28,1990,19,1655,87,48.4,18.4,17,90,17,2,63,16,1.16,28,27,+1,+0.05,-0.35,Matches,8cc29864
663,Emanuele Torrasi,it ITA,MF,Milan,19,1999,0,,,,,0,,0,0,,3,,,,,,,Matches,06378dd2
664,Simone Trimboli,it ITA,MF,Sampdoria,16,2002,0,,,,,0,,0,0,,2,,,,,,,Matches,f5f21026
665,William Troost-Ekong,ng NGA,DF,Udinese,24,1993,35,3064,88,89.6,34.0,35,88,32,0,,0,1.17,37,47,-10,-0.29,+0.72,Matches,7ed4921e
666,Marcello Trotta,it ITA,FW,Frosinone,25,1992,12,398,33,11.6,4.4,4,70,0,8,15,6,1.08,4,7,-3,-0.68,+0.42,Matches,acdad0aa
667,Marcello Trotta,it ITA,FW,Sassuolo,25,1992,1,6,6,0.2,0.1,0,,0,1,6,9,1.00,0,0,0,0.00,+0.18,Matches,acdad0aa
668,Frank Tsadjout,it ITA,FW,Milan,19,1999,0,,,,,0,,0,0,,9,,,,,,,Matches,0588a092
669,Marco Tumminello,it ITA,FW,Atalanta,19,1998,2,9,5,0.3,0.1,0,,0,2,5,10,0.50,0,0,0,0.00,-0.82,Matches,5bdd44d8
670,Salih Uçan,tr TUR,MF,Empoli,24,1994,14,259,19,7.6,2.9,1,78,0,13,14,21,0.79,5,8,-3,-1.04,-0.59,Matches,fe154b26
