--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Standard,,,,,,,,,,,-additional
380,Mateo Musacchio,ar ARG,DF,Milan,28,1990,16.3,0,5,0,0.0,0.31,0.00,0.00,,0,0,Matches,91899ca8
381,Juan Musso,ar ARG,GK,Udinese,25,1994,38.0,0,0,0,,0.00,0.00,,,0,0,Matches,a111cf41
382,Radja Nainggolan,be BEL,MF,Cagliari,31,1988,23.0,6,65,20,30.8,2.82,0.87,0.09,0.30,0,0,Matches,1f9328da
383,Nahitan Nández,uy URU,MF,Cagliari,23,1995,32.2,2,26,9,34.6,0.81,0.28,0.08,0.22,0,0,Matches,95facda1
384,Michel Ndary Adopo,fr FRA,MF,Torino,19,2000,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,599d91d0
385,Emanuele Ndoj,al ALB,MF,Brescia,22,1996,6.2,0,9,4,44.4,1.46,0.65,0.00,0.00,0,0,Matches,482145e9
386,Ilija Nestorovski,mk MKD,FW,Udinese,29,1990,13.9,3,35,10,28.6,2.52,0.72,0.09,0.30,0,0,Matches,b1236c63
387,Nicolas Nkoulou,cm CMR,DF,Torino,29,1990,29.9,1,10,3,30.0,0.33,0.10,0.10,0.33,0,0,Matches,93cf32a8
388,Bram Nuytinck,nl NED,DF,Udinese,29,1990,24.7,0,6,0,0.0,0.24,0.00,0.00,,0,0,Matches,e33f36d5
389,Pedro Obiang,gq EQG,MF,Sassuolo,27,1992,18.6,1,22,6,27.3,1.18,0.32,0.05,0.17,0,0,Matches,ba1e04b3
390,Stefano Okaka,it ITA,FW,Udinese,29,1989,26.8,8,57,14,24.6,2.12,0.52,0.14,0.57,0,0,Matches,601ef102
391,Christian Oliva,uy URU,MF,Cagliari,23,1996,5.2,1,3,1,33.3,0.58,0.19,0.33,1.00,0,0,Matches,d3b888e3
392,Maximiliano Olivera,uy URU,DF,Fiorentina,27,1992,0.1,0,1,0,0.0,10.00,0.00,0.00,,0,0,Matches,32a33c68
393,Marco Olivieri,it ITA,FW,Juventus,20,1999,0.3,0,1,1,100.0,3.00,3.00,0.00,0.00,0,0,Matches,f5ba8903
394,Robin Olsen,se SWE,GK,Cagliari,29,1990,16.9,0,0,0,,0.00,0.00,,,0,0,Matches,e7ee38c3
395,Nicholas Opoku,gh GHA,DFMF,Udinese,21,1997,5.3,0,3,1,33.3,0.56,0.19,0.00,0.00,0,0,Matches,b871bf55
396,Riccardo Orsolini,it ITA,MFFW,Bologna,22,1997,29.8,8,91,25,27.5,3.05,0.84,0.09,0.32,0,0,Matches,e14ec482
397,David Ospina,co COL,GK,Napoli,30,1988,16.3,0,0,0,,0.00,0.00,,,0,0,Matches,82b1198a
398,Daniele Padelli,it ITA,GK,Inter,33,1985,3.0,0,0,0,,0.00,0.00,,,0,0,Matches,cf1c23d8
399,Marko Pajač,hr CRO,MFDF,Genoa,26,1993,8.4,0,7,1,14.3,0.83,0.12,0.00,0.00,0,0,Matches,5df4ef30
400,Rodrigo Palacio,ar ARG,FW,Bologna,37,1982,28.0,7,59,26,44.1,2.11,0.93,0.12,0.27,0,0,Matches,8d8178ac
401,Alberto Paloschi,it ITA,FW,SPAL,29,1990,4.9,0,10,1,10.0,2.05,0.21,0.00,0.00,0,0,Matches,b5cae4e6
402,Alberto Paloschi,it ITA,FW,Cagliari,29,1990,2.3,0,3,0,0.0,1.32,0.00,0.00,,0,0,Matches,b5cae4e6
403,Martin Palumbo,no NOR,MF,Udinese,17,2002,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,f8d41a8c
404,Goran Pandev,mk MKD,FWMF,Genoa,36,1983,18.7,9,36,22,61.1,1.92,1.18,0.25,0.41,0,0,Matches,d711d04f
405,Andrea Papetti,it ITA,DF,Brescia,17,2002,10.2,1,2,1,50.0,0.20,0.10,0.50,1.00,0,0,Matches,4195b8b6
406,Lucas Paquetá,br BRA,MF,Milan,21,1997,12.3,0,33,12,36.4,2.69,0.98,0.00,0.00,0,0,Matches,9b6f7fd5
407,Marco Parolo,it ITA,MF,Lazio,34,1985,18.9,1,17,6,35.3,0.90,0.32,0.06,0.17,0,0,Matches,ed5886d2
408,Mario Pašalić,hr CRO,MF,Atalanta,24,1995,26.9,9,58,17,29.3,2.16,0.63,0.16,0.53,0,0,Matches,e599253a
409,Javier Pastore,ar ARG,MF,Roma,30,1989,5.7,0,16,3,18.8,2.80,0.53,0.00,0.00,0,0,Matches,881ef58c
410,Patric,es ESP,DF,Lazio,26,1993,18.6,0,6,0,0.0,0.32,0.00,0.00,,0,0,Matches,f7223718
411,Leonardo Pavoletti,it ITA,FW,Cagliari,30,1988,0.5,0,2,0,0.0,4.00,0.00,0.00,,0,0,Matches,d37b0350
412,Nehuén Paz,ar ARG,DF,Bologna,26,1993,1.3,0,2,0,0.0,1.51,0.00,0.00,,0,0,Matches,42b1a58a
413,Nehuén Paz,ar ARG,DF,Lecce,26,1993,9.4,0,2,0,0.0,0.21,0.00,0.00,,0,0,Matches,42b1a58a
414,Giampaolo Pazzini,it ITA,FW,Hellas Verona,34,1984,3.4,4,13,7,53.8,3.81,2.05,0.31,0.57,3,3,Matches,6ca663b4
415,Pedro,br BRA,FW,Fiorentina,22,1997,0.7,0,5,1,20.0,7.14,1.43,0.00,0.00,0,0,Matches,1ab6fad3
416,João Pedro,it ITA,FWMF,Cagliari,27,1992,35.0,18,88,37,42.0,2.51,1.06,0.20,0.49,4,6,Matches,81255c03
417,Daouda Peeters,be BEL,MF,Juventus,20,1999,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,e83f8ebb
418,Gianluca Pegolo,it ITA,GK,Sassuolo,38,1981,5.0,0,0,0,,0.00,0.00,,,0,0,Matches,f058ed1f
419,Lorenzo Pellegrini,it ITA,MF,Roma,23,1996,23.3,1,58,11,19.0,2.49,0.47,0.02,0.09,0,0,Matches,4a5a45c7
420,Luca Pellegrini,it ITA,DFMF,Cagliari,20,1999,21.2,0,14,5,35.7,0.66,0.24,0.00,0.00,0,0,Matches,3b61c9ec
421,Federico Peluso,it ITA,DF,Sassuolo,35,1984,16.8,0,8,0,0.0,0.48,0.00,0.00,,0,0,Matches,4f2908e5
422,Gastón Pereiro,uy URU,FWMF,Cagliari,24,1995,3.9,1,14,4,28.6,3.62,1.03,0.07,0.25,0,0,Matches,7ec7738e
423,Bruno Peres,br BRA,MFDF,Roma,29,1990,11.7,2,14,5,35.7,1.19,0.43,0.14,0.40,0,0,Matches,852351df
424,Carles Pérez,es ESP,MF,Roma,21,1998,6.3,1,21,8,38.1,3.34,1.27,0.05,0.13,0,0,Matches,a8f21b9f
425,Mattia Perin,it ITA,GK,Genoa,26,1992,21.0,0,0,0,,0.00,0.00,,,0,0,Matches,4c62d0c8
426,Diego Perotti,ar ARG,MF,Roma,31,1988,9.7,5,15,7,46.7,1.54,0.72,0.33,0.71,4,4,Matches,a40d5a0c
427,Matteo Pessina,it ITA,MF,Hellas Verona,22,1997,27.7,7,31,13,41.9,1.12,0.47,0.23,0.54,0,0,Matches,780e3631
428,Andrea Petagna,it ITA,FW,SPAL,24,1995,33.7,12,110,34,30.9,3.27,1.01,0.11,0.35,5,7,Matches,03f946ed
429,Jacopo Petriccione,it ITA,MF,Lecce,24,1995,23.8,0,18,7,38.9,0.76,0.29,0.00,0.00,0,0,Matches,909bce7f
430,Germán Pezzella,ar ARG,DF,Fiorentina,28,1991,31.4,3,34,8,23.5,1.08,0.25,0.09,0.38,0,0,Matches,8c725b43
431,Giuseppe Pezzella,it ITA,MF,Udinese,21,1997,0.9,0,0,0,,0.00,0.00,,,0,0,Matches,149c5f5d
432,Giuseppe Pezzella,it ITA,DF,Parma,21,1997,10.5,0,2,1,50.0,0.19,0.09,0.00,0.00,0,0,Matches,149c5f5d
433,Krzysztof Piątek,pl POL,FW,Milan,24,1995,13.1,4,48,15,31.3,3.65,1.14,0.08,0.27,3,3,Matches,17f3620a
434,Stefano Piccinini,it ITA,DF,Sassuolo,16,2002,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,6010ba04
435,Roberto Piccoli,it ITA,FW,Atalanta,18,2001,0.2,0,1,0,0.0,5.29,0.00,0.00,,0,0,Matches,1cadaf34
436,Andrea Pinamonti,it ITA,FW,Genoa,20,1999,24.8,5,52,16,30.8,2.09,0.64,0.10,0.31,1,2,Matches,08aa9cd1
437,Simone Pinna,it ITA,DF,Cagliari,21,1997,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,6523afa4
438,Carlo Pinsoglio,it ITA,GK,Juventus,29,1990,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,f6a06749
439,Lorenzo Pirola,it ITA,DF,Inter,17,2002,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,caec77da
440,Fabio Pisacane,it ITA,DF,Cagliari,33,1986,27.1,1,7,1,14.3,0.26,0.04,0.14,1.00,0,0,Matches,56400c01
441,Miralem Pjanić,ba BIH,MF,Juventus,29,1990,25.3,3,21,5,23.8,0.83,0.20,0.14,0.60,0,0,Matches,ad6df2d5
442,Andrea Poli,it ITA,MF,Bologna,29,1989,21.3,2,25,7,28.0,1.17,0.33,0.08,0.29,0,0,Matches,b3fd7075
443,Matteo Politano,it ITA,FW,Napoli,25,1993,8.3,2,19,8,42.1,2.30,0.97,0.11,0.25,0,0,Matches,5e861944
444,Matteo Politano,it ITA,MFFW,Inter,25,1993,2.9,0,15,4,26.7,5.21,1.39,0.00,0.00,0,0,Matches,5e861944
445,Erick Pulgar,cl CHI,MF,Fiorentina,25,1994,32.8,7,32,14,43.8,0.98,0.43,0.22,0.50,7,8,Matches,4611e028
446,Ignacio Pussetto,ar ARG,MFFW,Udinese,23,1995,3.8,1,10,4,40.0,2.64,1.06,0.10,0.25,0,0,Matches,62437b4f
447,Fabio Quagliarella,it ITA,FW,Sampdoria,36,1983,25.3,11,101,36,35.6,4.00,1.42,0.11,0.31,5,7,Matches,ee4f2f3b
448,Adrien Rabiot,fr FRA,MF,Juventus,24,1995,21.2,1,20,7,35.0,0.94,0.33,0.05,0.14,0,0,Matches,8794e251
449,Ivan Radovanović,rs SRB,MF,Genoa,30,1988,14.6,0,16,4,25.0,1.09,0.27,0.00,0.00,0,0,Matches,023937a9
450,Ionuț Radu,ro ROU,GK,Genoa,22,1997,17.0,0,0,0,,0.00,0.00,,,0,0,Matches,67f649be
451,Ștefan Radu,ro ROU,DF,Lazio,32,1986,25.6,1,5,1,20.0,0.20,0.04,0.20,1.00,0,0,Matches,53de807a
452,Boris Radunović,rs SRB,GK,Hellas Verona,23,1996,3.0,0,0,0,,0.00,0.00,,,0,0,Matches,0dfce079
453,Rafael,br BRA,GK,Cagliari,37,1982,5.0,0,0,0,,0.00,0.00,,,0,0,Matches,dd06d56c
454,Daniele Ragatzu,it ITA,MFFW,Cagliari,27,1991,3.5,1,8,4,50.0,2.30,1.15,0.13,0.25,0,0,Matches,282b3a4d
455,Gastón Ramírez,uy URU,MFFW,Sampdoria,28,1990,15.5,7,40,18,45.0,2.59,1.16,0.18,0.39,3,3,Matches,2c851997
456,Aaron Ramsey,wls WAL,MFFW,Juventus,28,1990,11.7,3,28,9,32.1,2.40,0.77,0.11,0.33,0,0,Matches,ef619b0b
457,Luca Ranieri,it ITA,DF,Fiorentina,20,1999,2.6,0,3,0,0.0,1.16,0.00,0.00,,0,0,Matches,8c63fae5
458,Andrea Ranocchia,it ITA,DF,Inter,31,1988,5.8,0,4,0,0.0,0.68,0.00,0.00,,0,0,Matches,539230cf
459,Giacomo Raspadori,it ITA,MFFW,Sassuolo,19,2000,2.9,2,11,5,45.5,3.75,1.70,0.18,0.40,0,0,Matches,6e058f06
460,Ante Rebić,hr CRO,MFFW,Milan,25,1993,15.5,11,42,20,47.6,2.71,1.29,0.26,0.55,0,0,Matches,536cebe5
461,Arkadiusz Reca,pl POL,MFDF,SPAL,24,1995,21.4,0,19,5,26.3,0.89,0.23,0.00,0.00,0,0,Matches,6213fd82
462,Vasco Regini,it ITA,DF,Parma,28,1990,0.6,0,0,0,,0.00,0.00,,,0,0,Matches,339c6ed4
463,Vasco Regini,it ITA,DF,Sampdoria,28,1990,1.9,0,0,0,,0.00,0.00,,,0,0,Matches,339c6ed4
464,Pepe Reina,es ESP,GK,Milan,36,1982,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,e358587b
465,Franck Ribéry,fr FRA,FW,Fiorentina,36,1983,15.7,3,24,13,54.2,1.53,0.83,0.13,0.23,0,0,Matches,f61c7c4e
466,Davide Riccardi,it ITA,DF,Lecce,23,1996,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,7b4b9221
467,Emiliano Rigoni,ar ARG,MFFW,Sampdoria,26,1993,4.8,0,7,2,28.6,1.46,0.42,0.00,0.00,0,0,Matches,a1216563
468,Tomás Rincón,ve VEN,MF,Torino,31,1988,30.0,1,16,7,43.8,0.53,0.23,0.06,0.14,0,0,Matches,f1cfc209
469,Andrea Rispoli,it ITA,DF,Lecce,30,1988,21.2,0,11,2,18.2,0.52,0.09,0.00,0.00,0,0,Matches,39ee6cb6
470,Ricardo Rodríguez,ch SUI,DF,Milan,26,1992,4.3,0,1,0,0.0,0.23,0.00,0.00,,0,0,Matches,7f78ad23
471,Marko Rog,hr CRO,MF,Cagliari,24,1995,25.7,1,30,8,26.7,1.17,0.31,0.03,0.13,0,0,Matches,b6b2b820
472,Rogério,br BRA,DF,Sassuolo,21,1998,11.3,1,11,4,36.4,0.98,0.35,0.09,0.25,0,0,Matches,10e7f486
473,Filippo Romagna,it ITA,DF,Sassuolo,22,1997,16.4,0,2,1,50.0,0.12,0.06,0.00,0.00,0,0,Matches,84594618
474,Alessio Romagnoli,it ITA,DF,Milan,24,1995,34.3,1,15,3,20.0,0.44,0.09,0.07,0.33,0,0,Matches,3ead85f9
475,Cristian Romero,ar ARG,DF,Genoa,21,1998,28.6,1,15,3,20.0,0.52,0.10,0.07,0.33,0,0,Matches,a3d94a58
476,Rômulo,it ITA,DFMF,Genoa,32,1987,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,07abb358
477,Rômulo,it ITA,MF,Brescia,32,1987,19.1,1,17,7,41.2,0.89,0.37,0.06,0.14,0,0,Matches,07abb358
478,Cristiano Ronaldo,pt POR,FW,Juventus,34,1985,32.4,31,208,80,38.5,6.42,2.47,0.15,0.39,12,13,Matches,dea698d9
479,Marten de Roon,nl NED,MF,Atalanta,28,1991,30.2,2,31,6,19.4,1.03,0.20,0.06,0.33,0,0,Matches,2a1beb34
480,Antonio Rosati,it ITA,GK,Torino,36,1983,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,28a15394
481,Luca Rossettini,it ITA,DF,Lecce,34,1985,25.1,0,4,0,0.0,0.16,0.00,0.00,,0,0,Matches,47a500ae
482,Francesco Rossi,it ITA,GK,Atalanta,28,1991,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,7b5f516f
483,Nicolò Rovella,it ITA,MF,Genoa,17,2001,1.2,0,1,0,0.0,0.86,0.00,0.00,,0,0,Matches,e58cbfd5
484,Amir Rrahmani,xk KVX,DF,Hellas Verona,25,1994,35.9,0,43,14,32.6,1.20,0.39,0.00,0.00,0,0,Matches,4b3e1a38
485,Dion Ruffo Luci,it ITA,MF,Bologna,18,2001,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,f239e6dd
486,Daniele Rugani,it ITA,DF,Juventus,25,1994,7.7,0,6,2,33.3,0.78,0.26,0.00,0.00,0,0,Matches,14b8fcdf
487,Mário Rui,pt POR,DF,Napoli,28,1991,21.8,0,31,9,29.0,1.42,0.41,0.00,0.00,0,0,Matches,0b5a292a
488,Fabián Ruiz Peña,es ESP,MF,Napoli,23,1996,29.8,3,71,19,26.8,2.38,0.64,0.04,0.16,0,0,Matches,c0c7ff58
489,Stefano Sabelli,it ITA,DF,Brescia,26,1993,35.2,0,14,4,28.6,0.40,0.11,0.00,0.00,0,0,Matches,0ccac09c
490,Alexis Saelemaekers,be BEL,MF,Milan,20,1999,7.6,1,9,2,22.2,1.18,0.26,0.11,0.50,0,0,Matches,ee251371
491,Jacopo Sala,it ITA,DFMF,SPAL,27,1991,9.5,0,15,2,13.3,1.58,0.21,0.00,0.00,0,0,Matches,da5a981b
492,Bartosz Salamon,pl POL,DF,SPAL,28,1991,3.8,0,0,0,,0.00,0.00,,,0,0,Matches,9b30df1e
493,Eddie Salcedo,it ITA,FWMF,Hellas Verona,17,2001,7.6,1,21,7,33.3,2.78,0.93,0.05,0.14,0,0,Matches,0489bb30
494,Antonio Sanabria,py PAR,FW,Genoa,23,1996,15.4,6,41,20,48.8,2.66,1.30,0.15,0.30,0,0,Matches,0a447501
495,Alexis Sánchez,cl CHI,FW,Inter,30,1988,10.3,4,22,12,54.5,2.15,1.17,0.18,0.33,1,1,Matches,2c0f8e9e
496,Alex Sandro,br BRA,DF,Juventus,28,1991,26.5,1,16,4,25.0,0.60,0.15,0.06,0.25,0,0,Matches,0d82903c
497,Nicola Sansone,it ITA,MFFW,Bologna,27,1991,25.2,4,80,23,28.8,3.17,0.91,0.05,0.17,3,4,Matches,7eb97a8e
498,Federico Santander,py PAR,FW,Bologna,28,1991,8.6,1,25,6,24.0,2.92,0.70,0.04,0.17,1,1,Matches,df85d472
499,Davide Santon,it ITA,DF,Roma,28,1991,6.9,0,2,1,50.0,0.29,0.15,0.00,0.00,0,0,Matches,88c89891
500,Samir Santos,br BRA,DFMF,Udinese,24,1994,17.2,1,5,2,40.0,0.29,0.12,0.20,0.50,0,0,Matches,92b4758e
501,Riccardo Saponara,it ITA,MF,Genoa,27,1991,1.9,0,5,0,0.0,2.68,0.00,0.00,,0,0,Matches,3bb7af3b
502,Riccardo Saponara,it ITA,MFFW,Lecce,27,1991,10.5,2,26,9,34.6,2.47,0.86,0.08,0.22,0,0,Matches,3bb7af3b
503,Lasse Schöne,dk DEN,MF,Genoa,33,1986,27.0,2,35,10,28.6,1.30,0.37,0.06,0.20,0,1,Matches,c3a8bcd8
504,Jerdy Schouten,nl NED,MF,Bologna,22,1997,12.0,0,7,1,14.3,0.58,0.08,0.00,0.00,0,0,Matches,2cfae697
505,Matteo Scozzarella,it ITA,MF,Parma,31,1988,10.2,0,4,1,25.0,0.39,0.10,0.00,0.00,0,0,Matches,ea164f99
506,Ken Sema,se SWE,MF,Udinese,25,1993,27.3,2,16,4,25.0,0.59,0.15,0.13,0.50,0,0,Matches,1770bd68
507,Alessandro Semprini,it ITA,DF,Brescia,21,1998,7.0,1,2,1,50.0,0.29,0.14,0.50,1.00,0,0,Matches,dd29f81d
508,Stefano Sensi,it ITA,MF,Inter,23,1995,8.0,3,29,10,34.5,3.61,1.24,0.10,0.30,0,0,Matches,b70bde8f
509,Luigi Sepe,it ITA,GK,Parma,28,1991,34.0,0,0,0,,0.00,0.00,,,0,0,Matches,343f753a
510,Yevhen Shakhov,ua UKR,MFFW,Lecce,28,1990,12.1,1,14,6,42.9,1.16,0.50,0.07,0.17,0,0,Matches,ff764de3
511,Luca Siligardi,it ITA,MFFW,Parma,31,1988,3.7,0,11,3,27.3,2.94,0.80,0.00,0.00,0,0,Matches,1cac99dc
512,André Silva,pt POR,FW,Milan,23,1995,0.7,0,2,0,0.0,3.00,0.00,0.00,,0,0,Matches,3effaa34
513,Marco Silvestri,it ITA,GK,Hellas Verona,28,1991,35.0,0,0,0,,0.00,0.00,,,0,0,Matches,0d422df7
514,Giovanni Simeone,ar ARG,FW,Cagliari,24,1995,32.5,12,87,30,34.5,2.68,0.92,0.14,0.40,0,0,Matches,343c0d52
515,Wilfried Singo,ci CIV,MF,Torino,18,2000,1.5,1,2,1,50.0,1.36,0.68,0.50,1.00,0,0,Matches,8b609c34
516,Salvatore Sirigu,it ITA,GK,Torino,32,1987,36.0,0,0,0,,0.00,0.00,,,0,0,Matches,10dc46f0
517,Łukasz Skorupski,pl POL,GK,Bologna,28,1991,37.0,0,0,0,,0.00,0.00,,,0,0,Matches,ab4449d6
518,Andreas Skov Olsen,dk DEN,MF,Bologna,19,1999,8.4,1,20,7,35.0,2.37,0.83,0.05,0.14,0,0,Matches,c50cee19
519,Simon Skrabb,fi FIN,FWMF,Brescia,24,1995,2.9,0,3,1,33.3,1.05,0.35,0.00,0.00,0,0,Matches,45af5134
520,Milan Škriniar,sk SVK,DF,Inter,24,1995,29.2,0,13,4,30.8,0.45,0.14,0.00,0.00,0,0,Matches,30f5ffa9
521,Chris Smalling,eng ENG,DF,Roma,29,1989,28.5,3,19,5,26.3,0.67,0.18,0.16,0.60,0,0,Matches,b6964eb6
522,Roberto Soriano,it ITA,MF,Bologna,28,1991,27.4,5,37,16,43.2,1.35,0.58,0.14,0.31,0,0,Matches,9d4c45d6
523,Riccardo Sottil,it ITA,FWMF,Fiorentina,20,1999,5.7,0,16,8,50.0,2.80,1.40,0.00,0.00,0,0,Matches,94816803
524,Adama Soumaoro,fr FRA,DF,Genoa,27,1992,7.1,1,1,1,100.0,0.14,0.14,1.00,1.00,0,0,Matches,7b075c75
525,Nikolas Špalek,sk SVK,MF,Brescia,22,1997,17.5,2,25,10,40.0,1.42,0.57,0.08,0.20,0,0,Matches,9e90fb5d
526,Leonardo Spinazzola,it ITA,DFMF,Roma,26,1993,17.2,1,14,4,28.6,0.81,0.23,0.07,0.25,0,0,Matches,3626daea
527,Marco Sportiello,it ITA,GK,Atalanta,27,1992,5.8,0,0,0,,0.00,0.00,,,0,0,Matches,ac4003af
528,Mattia Sprocati,it ITA,FW,Parma,26,1993,6.6,1,14,7,50.0,2.14,1.07,0.07,0.14,0,0,Matches,bdd0692f
529,Mariusz Stępiński,pl POL,FWMF,Hellas Verona,24,1995,7.8,3,17,7,41.2,2.17,0.89,0.18,0.43,0,0,Matches,7b536033
530,Thomas Strakosha,al ALB,GK,Lazio,24,1995,38.0,0,0,0,,0.00,0.00,,,0,0,Matches,339fe0e8
531,Gabriel Strefezza,br BRA,MF,SPAL,22,1997,23.4,1,53,11,20.8,2.26,0.47,0.02,0.09,0,0,Matches,ac4a4508
532,Jens Stryger Larsen,dk DEN,MF,Udinese,28,1991,31.0,1,12,3,25.0,0.39,0.10,0.08,0.33,0,0,Matches,f91e81c9
533,Stefano Sturaro,it ITA,MF,Genoa,26,1993,13.9,1,18,6,33.3,1.29,0.43,0.06,0.17,0,0,Matches,2334478a
534,Suso,es ESP,FWMF,Milan,25,1993,15.1,1,31,12,38.7,2.05,0.79,0.03,0.08,0,0,Matches,4e219ad2
535,Bosko Sutalo,hr CRO,DF,Atalanta,19,2000,3.1,0,1,0,0.0,0.32,0.00,0.00,,0,0,Matches,1d0bb7e4
536,Mattias Svanberg,se SWE,MF,Bologna,20,1999,11.7,1,37,9,24.3,3.17,0.77,0.03,0.11,0,0,Matches,92d83c27
537,Wojciech Szczęsny,pl POL,GK,Juventus,29,1990,28.8,0,0,0,,0.00,0.00,,,0,0,Matches,01b8a2b2
538,Andrea Tabanelli,it ITA,MF,Lecce,29,1990,10.7,1,11,2,18.2,1.03,0.19,0.09,0.50,0,0,Matches,b59e02da
539,Panagiotis Tachtsidis,gr GRE,MF,Lecce,28,1991,22.3,0,27,7,25.9,1.21,0.31,0.00,0.00,0,0,Matches,e26bd2f4
540,Adrien Tameze,cm CMR,MF,Atalanta,25,1994,2.3,0,0,0,,0.00,0.00,,,0,0,Matches,8da74c05
541,Łukasz Teodorczyk,pl POL,FW,Udinese,28,1991,2.5,0,4,3,75.0,1.62,1.22,0.00,0.00,0,0,Matches,7e81a17d
542,Hidde ter Avest,nl NED,MF,Udinese,22,1997,7.6,0,2,1,50.0,0.26,0.13,0.00,0.00,0,0,Matches,18f9dbd0
543,Pietro Terracciano,it ITA,GK,Fiorentina,29,1990,6.9,0,0,0,,0.00,0.00,,,0,0,Matches,e1b0a70d
544,Aleksa Terzić,rs SRB,DF,Fiorentina,19,1999,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,3ef0a2d7
545,Demba Thiam,sn SEN,GK,SPAL,21,1998,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,0f47717b
546,Morten Thorsby,no NOR,MFDF,Sampdoria,23,1996,20.7,1,18,4,22.2,0.87,0.19,0.06,0.25,0,0,Matches,d1b49282
547,Jeremy Toljan,de GER,DF,Sassuolo,24,1994,24.3,1,8,2,25.0,0.33,0.08,0.13,0.50,0,0,Matches,a96e5dc0
548,Rafael Tolói,it ITA,DF,Atalanta,28,1990,29.0,2,26,9,34.6,0.90,0.31,0.08,0.22,0,0,Matches,c56dc39e
549,Takehiro Tomiyasu,jp JPN,DF,Bologna,20,1998,28.1,1,18,2,11.1,0.64,0.07,0.06,0.50,0,0,Matches,b3af9be1
550,Nenad Tomović,rs SRB,DF,SPAL,31,1987,19.5,0,10,3,30.0,0.51,0.15,0.00,0.00,0,0,Matches,6aafdc27
551,Sandro Tonali,it ITA,MF,Brescia,19,2000,33.5,1,28,6,21.4,0.84,0.18,0.04,0.17,0,0,Matches,0db169ae
552,Lorenzo Tonelli,it ITA,DF,Sampdoria,29,1990,7.8,0,5,2,40.0,0.64,0.26,0.00,0.00,0,0,Matches,8cc29864
553,Ernesto Torregrossa,ve VEN,FW,Brescia,27,1992,20.5,7,64,24,37.5,3.12,1.17,0.11,0.29,2,2,Matches,bf39bdec
554,Luca Tremolada,it ITA,MF,Brescia,27,1991,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,ed65da8c
555,Alessandro Tripaldelli,it ITA,DF,Sassuolo,20,1999,1.5,0,0,0,,0.00,0.00,,,0,0,Matches,4571fa88
556,William Troost-Ekong,ng NGA,DF,Udinese,25,1993,28.6,0,6,0,0.0,0.21,0.00,0.00,,0,0,Matches,7ed4921e
557,Georgi Tunjov,ee EST,MF,SPAL,18,2001,3.2,0,6,0,0.0,1.90,0.00,0.00,,0,0,Matches,7aa84ac5
558,Stefano Turati,it ITA,GK,Sassuolo,17,2001,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,bf168004
559,Gennaro Tutino,it ITA,FW,Hellas Verona,22,1996,2.5,0,3,0,0.0,1.20,0.00,0.00,,0,0,Matches,8b303bcb
560,Samir Ujkani,xk KVX,GK,Torino,31,1988,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,96640846
561,Cengiz Ünder,tr TUR,MF,Roma,22,1997,9.7,3,27,9,33.3,2.78,0.93,0.11,0.33,0,0,Matches,1880614f
562,Mirko Valdifiori,it ITA,MF,SPAL,33,1986,15.6,0,4,2,50.0,0.26,0.13,0.00,0.00,0,0,Matches,c710f7d5
563,Borja Valero,es ESP,MF,Inter,34,1985,10.3,2,11,3,27.3,1.06,0.29,0.18,0.67,0,0,Matches,0e21fc3c
564,Mattia Valoti,it ITA,MFFW,SPAL,25,1993,17.0,3,31,11,35.5,1.83,0.65,0.10,0.27,0,0,Matches,c414df9d
565,Denis Vavro,sk SVK,DF,Lazio,23,1996,3.6,0,3,0,0.0,0.82,0.00,0.00,,0,0,Matches,08990838
566,Matías Vecino,uy URU,MF,Inter,27,1991,14.2,2,28,9,32.1,1.97,0.63,0.07,0.22,0,0,Matches,44ac04e9
567,Miguel Veloso,pt POR,MF,Hellas Verona,33,1986,31.2,3,36,8,22.2,1.15,0.26,0.08,0.38,0,0,Matches,ab1ca213
568,Lorenzo Venuti,it ITA,MFDF,Fiorentina,24,1995,9.5,0,4,2,50.0,0.42,0.21,0.00,0.00,0,0,Matches,983ff2c7
569,Brayan Vera,co COL,DF,Lecce,20,1999,1.7,0,4,0,0.0,2.32,0.00,0.00,,0,0,Matches,80c718dd
570,Simone Verdi,it ITA,MFFW,Torino,27,1992,23.0,2,53,18,34.0,2.30,0.78,0.04,0.11,0,0,Matches,0375723e
