--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches,-9999
168,Sebastián Cristóforo,uy URU,MF,Fiorentina,25,1993,1,90,90,2.6,1.0,1,90,1,0,,17,0.00,0,1,-1,-1.00,-1.11,Matches,3c05c659
169,Juan Cuadrado,co COL,DFFW,Juventus,31,1988,33,2654,80,77.6,29.5,28,89,26,5,34,3,2.21,60,26,+34,+1.15,+1.27,Matches,0ab1f153
170,Jaume Cuéllar,bo BOL,FW,SPAL,17,2001,2,70,35,2.0,0.8,1,60,0,1,10,5,0.00,1,2,-1,-1.29,+0.03,Matches,934e264d
171,Felipe Curcio,br BRA,DF,Brescia,25,1993,1,5,5,0.1,0.1,0,,0,1,5,2,0.00,0,0,0,0.00,+1.16,Matches,8913a9f9
172,Patrick Cutrone,it ITA,FW,Fiorentina,21,1998,19,838,44,24.5,9.3,9,64,0,10,26,1,1.47,18,4,+14,+1.50,+1.89,Matches,a4fe8cda
173,Lennart-Marten Czyborra,de GER,DFMF,Atalanta,20,1999,1,17,17,0.5,0.2,0,,0,1,17,15,3.00,0,1,-1,-5.29,-6.64,Matches,7ba1f1ef
174,Marco D'Alessandro,it ITA,MFFW,SPAL,28,1991,15,781,52,22.8,8.7,10,63,1,5,30,1,0.33,9,14,-5,-0.58,+0.96,Matches,060606ec
175,Danilo D'Ambrosio,it ITA,DFMF,Inter,30,1988,22,1402,64,41.0,15.6,15,86,11,7,16,8,2.36,37,9,+28,+1.80,+1.04,Matches,44eb9093
176,Felice D'Amico,it ITA,FW,Sampdoria,18,2000,2,3,2,0.1,0.0,0,,0,2,2,5,1.50,0,0,0,0.00,+0.45,Matches,0c35d28d
177,Jacopo Da Riva,it ITA,MF,Atalanta,18,2000,1,1,1,0.0,0.0,0,,0,1,1,11,0.00,0,0,0,0.00,-1.32,Matches,9591723b
178,Bryan Dabo,bf BFA,MF,SPAL,27,1992,16,1122,70,32.8,12.5,13,79,8,3,32,1,0.31,11,37,-26,-2.09,-1.15,Matches,c53083ad
179,Felipe dal Belo,br BRA,DF,SPAL,35,1984,15,997,66,29.2,11.1,11,82,7,4,24,20,0.53,10,28,-18,-1.62,-0.44,Matches,8cea6319
180,Christian Dalle Mura,it ITA,DF,Fiorentina,17,2002,1,1,1,0.0,0.0,0,,0,1,1,8,3.00,0,0,0,0.00,-0.08,Matches,f32df091
181,Antonio Daniele,it ITA,GK,Napoli,17,2002,0,,,,,0,,0,0,,3,,,,,,,Matches,1424fd81
182,Danilo,br BRA,DF,Juventus,28,1991,22,1440,65,42.1,16.0,16,75,10,6,41,9,2.09,33,27,+6,+0.37,-0.85,Matches,94b2001f
183,Andrea Danzi,it ITA,MF,Hellas Verona,20,1999,1,1,1,0.0,0.0,0,,0,1,1,16,3.00,0,0,0,0.00,+0.11,Matches,263b855a
184,Ebrima Darboe,gm GAM,MF,Roma,18,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,cf043a33
185,Matteo Darmian,it ITA,DFMF,Parma,29,1989,33,2685,81,78.5,29.8,30,88,27,3,14,0,1.30,42,45,-3,-0.10,-0.35,Matches,96e0490d
186,Paweł Dawidowicz,pl POL,DF,Hellas Verona,24,1995,15,693,46,20.3,7.7,7,72,4,8,24,9,1.60,11,7,+4,+0.52,+0.78,Matches,16bb656a
187,Sebastien De Maio,fr FRA,DF,Udinese,32,1987,21,1500,71,43.9,16.7,17,87,13,4,7,15,1.43,15,17,-2,-0.12,+0.44,Matches,952a03fe
188,Rodrigo De Paul,ar ARG,MF,Udinese,25,1994,34,2822,83,82.5,31.4,33,85,26,1,20,0,1.21,32,43,-11,-0.35,+0.10,Matches,162efffd
189,Mattia De Sciglio,it ITA,DF,Juventus,26,1992,9,471,52,13.8,5.2,6,73,4,3,11,10,2.67,10,3,+7,+1.34,+0.54,Matches,ae4e2852
190,Lorenzo De Silvestri,it ITA,MF,Torino,31,1988,29,2243,77,65.6,24.9,28,80,19,1,13,5,1.24,28,47,-19,-0.76,-0.53,Matches,e74f0e59
191,Grégoire Defrel,mq MTQ,FWMF,Sassuolo,28,1991,17,980,58,28.7,10.9,9,82,4,8,30,4,1.59,24,20,+4,+0.37,+0.29,Matches,854ee61a
192,Alessandro Deiola,it ITA,MF,Lecce,23,1995,10,717,72,21.0,8.0,8,85,5,2,18,0,1.40,10,20,-10,-1.26,-0.49,Matches,7f267d66
193,Alessandro Deiola,it ITA,MF,Cagliari,23,1995,1,1,1,0.0,0.0,0,,0,1,1,15,0.00,0,1,-1,-90.00,-89.92,Matches,7f267d66
194,Cristian Dell'Orco,it ITA,DF,Lecce,25,1994,14,1007,72,29.4,11.2,11,85,8,3,24,15,0.64,12,22,-10,-0.89,-0.04,Matches,b0243215
