--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Performance,,,,,,,,,,,,,-additional
416,João Pedro,it ITA,FWMF,Cagliari,27,1992,35.0,6,0,0,47,76,9,16,10,9,,,0,Matches,81255c03
417,Daouda Peeters,be BEL,MF,Juventus,20,1999,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches,e83f8ebb
418,Gianluca Pegolo,it ITA,GK,Sassuolo,38,1981,5.0,0,0,0,0,0,0,0,0,0,,,0,Matches,f058ed1f
419,Lorenzo Pellegrini,it ITA,MF,Roma,23,1996,23.3,8,1,1,40,34,4,151,16,14,,,0,Matches,4a5a45c7
420,Luca Pellegrini,it ITA,DFMF,Cagliari,20,1999,21.2,10,0,0,33,22,0,115,21,13,,,0,Matches,3b61c9ec
421,Federico Peluso,it ITA,DF,Sassuolo,35,1984,16.8,5,1,0,19,14,1,6,23,15,,,0,Matches,4f2908e5
422,Gastón Pereiro,uy URU,FWMF,Cagliari,24,1995,3.9,3,0,0,6,4,0,16,0,2,,,0,Matches,7ec7738e
423,Bruno Peres,br BRA,MFDF,Roma,29,1990,11.7,3,0,0,13,15,1,44,16,10,,,0,Matches,852351df
424,Carles Pérez,es ESP,MF,Roma,21,1998,6.3,2,0,0,14,9,0,8,3,9,,,0,Matches,a8f21b9f
425,Mattia Perin,it ITA,GK,Genoa,26,1992,21.0,1,0,0,1,1,0,0,0,1,,,0,Matches,4c62d0c8
426,Diego Perotti,ar ARG,MF,Roma,31,1988,9.7,3,1,0,8,24,0,40,4,14,,,0,Matches,a40d5a0c
427,Matteo Pessina,it ITA,MF,Hellas Verona,22,1997,27.7,7,0,0,34,52,6,28,24,17,,,0,Matches,780e3631
428,Andrea Petagna,it ITA,FW,SPAL,24,1995,33.7,5,0,0,54,70,13,33,1,5,,,0,Matches,03f946ed
429,Jacopo Petriccione,it ITA,MF,Lecce,24,1995,23.8,10,0,0,28,29,0,61,27,20,,,0,Matches,909bce7f
430,Germán Pezzella,ar ARG,DF,Fiorentina,28,1991,31.4,12,0,0,38,21,1,2,56,17,,,0,Matches,8c725b43
431,Giuseppe Pezzella,it ITA,MF,Udinese,21,1997,0.9,0,0,0,0,0,0,7,1,0,,,0,Matches,149c5f5d
432,Giuseppe Pezzella,it ITA,DF,Parma,21,1997,10.5,2,0,0,17,15,0,33,6,13,,,0,Matches,149c5f5d
433,Krzysztof Piątek,pl POL,FW,Milan,24,1995,13.1,1,0,0,24,27,6,3,3,4,,,0,Matches,17f3620a
434,Stefano Piccinini,it ITA,DF,Sassuolo,16,2002,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches,6010ba04
435,Roberto Piccoli,it ITA,FW,Atalanta,18,2001,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches,1cadaf34
436,Andrea Pinamonti,it ITA,FW,Genoa,20,1999,24.8,1,0,0,37,51,16,22,9,11,,,0,Matches,08aa9cd1
437,Simone Pinna,it ITA,DF,Cagliari,21,1997,1.0,1,0,0,2,0,0,6,5,1,,,0,Matches,6523afa4
438,Carlo Pinsoglio,it ITA,GK,Juventus,29,1990,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches,f6a06749
439,Lorenzo Pirola,it ITA,DF,Inter,17,2002,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches,caec77da
440,Fabio Pisacane,it ITA,DF,Cagliari,33,1986,27.1,8,1,1,33,23,2,9,28,22,,,0,Matches,56400c01
441,Miralem Pjanić,ba BIH,MF,Juventus,29,1990,25.3,10,0,0,39,24,0,81,32,23,,,0,Matches,ad6df2d5
442,Andrea Poli,it ITA,MF,Bologna,29,1989,21.3,5,0,0,28,29,1,14,39,25,,,0,Matches,b3fd7075
443,Matteo Politano,it ITA,FW,Napoli,25,1993,8.3,1,0,0,8,17,0,38,5,6,,,0,Matches,5e861944
444,Matteo Politano,it ITA,MFFW,Inter,25,1993,2.9,0,0,0,3,6,1,17,0,0,,,0,Matches,5e861944
445,Erick Pulgar,cl CHI,MF,Fiorentina,25,1994,32.8,9,0,0,42,35,4,225,51,46,,,0,Matches,4611e028
446,Ignacio Pussetto,ar ARG,MFFW,Udinese,23,1995,3.8,1,0,0,9,10,3,12,4,4,,,0,Matches,62437b4f
447,Fabio Quagliarella,it ITA,FW,Sampdoria,36,1983,25.3,2,0,0,20,32,21,23,7,4,,,0,Matches,ee4f2f3b
448,Adrien Rabiot,fr FRA,MF,Juventus,24,1995,21.2,7,1,1,49,28,0,20,32,32,,,0,Matches,8794e251
449,Ivan Radovanović,rs SRB,MF,Genoa,30,1988,14.6,3,0,0,15,16,0,12,8,14,,,0,Matches,023937a9
450,Ionuț Radu,ro ROU,GK,Genoa,22,1997,17.0,1,0,0,0,0,0,0,0,0,,,0,Matches,67f649be
451,Ștefan Radu,ro ROU,DF,Lazio,32,1986,25.6,8,0,0,31,21,0,41,32,26,,,0,Matches,53de807a
452,Boris Radunović,rs SRB,GK,Hellas Verona,23,1996,3.0,1,0,0,1,0,0,0,0,0,,,0,Matches,0dfce079
453,Rafael,br BRA,GK,Cagliari,37,1982,5.0,0,0,0,0,0,0,0,0,0,,,0,Matches,dd06d56c
454,Daniele Ragatzu,it ITA,MFFW,Cagliari,27,1991,3.5,1,0,0,1,5,2,9,1,2,,,0,Matches,282b3a4d
455,Gastón Ramírez,uy URU,MFFW,Sampdoria,28,1990,15.5,5,0,0,32,42,3,105,12,20,,,0,Matches,2c851997
456,Aaron Ramsey,wls WAL,MFFW,Juventus,28,1990,11.7,2,0,0,22,18,2,18,11,15,,,0,Matches,ef619b0b
457,Luca Ranieri,it ITA,DF,Fiorentina,20,1999,2.6,2,1,1,5,1,0,3,2,2,,,0,Matches,8c63fae5
458,Andrea Ranocchia,it ITA,DF,Inter,31,1988,5.8,3,0,0,9,4,0,0,9,10,,,0,Matches,539230cf
459,Giacomo Raspadori,it ITA,MFFW,Sassuolo,19,2000,2.9,0,0,0,2,6,1,2,1,7,,,0,Matches,6e058f06
460,Ante Rebić,hr CRO,MFFW,Milan,25,1993,15.5,5,0,0,27,15,3,46,4,10,,,0,Matches,536cebe5
461,Arkadiusz Reca,pl POL,MFDF,SPAL,24,1995,21.4,2,0,0,26,12,3,63,29,22,,,0,Matches,6213fd82
462,Vasco Regini,it ITA,DF,Parma,28,1990,0.6,0,0,0,0,0,0,0,0,0,,,0,Matches,339c6ed4
463,Vasco Regini,it ITA,DF,Sampdoria,28,1990,1.9,0,0,0,2,1,0,1,1,2,,,0,Matches,339c6ed4
464,Pepe Reina,es ESP,GK,Milan,36,1982,1.0,0,1,0,1,0,0,0,0,0,,,0,Matches,e358587b
465,Franck Ribéry,fr FRA,FW,Fiorentina,36,1983,15.7,3,0,0,21,39,3,15,3,14,,,0,Matches,f61c7c4e
466,Davide Riccardi,it ITA,DF,Lecce,23,1996,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches,7b4b9221
467,Emiliano Rigoni,ar ARG,MFFW,Sampdoria,26,1993,4.8,2,0,0,4,7,1,41,3,4,,,0,Matches,a1216563
468,Tomás Rincón,ve VEN,MF,Torino,31,1988,30.0,10,0,0,69,48,1,23,36,25,,,0,Matches,f1cfc209
469,Andrea Rispoli,it ITA,DF,Lecce,30,1988,21.2,6,0,0,22,13,2,88,36,18,,,0,Matches,39ee6cb6
470,Ricardo Rodríguez,ch SUI,DF,Milan,26,1992,4.3,0,0,0,3,3,0,5,5,1,,,0,Matches,7f78ad23
471,Marko Rog,hr CRO,MF,Cagliari,24,1995,25.7,10,0,0,60,43,0,42,24,49,,,0,Matches,b6b2b820
472,Rogério,br BRA,DF,Sassuolo,21,1998,11.3,6,0,0,19,17,0,42,8,13,,,0,Matches,10e7f486
473,Filippo Romagna,it ITA,DF,Sassuolo,22,1997,16.4,3,0,0,6,13,0,0,10,5,,,0,Matches,84594618
474,Alessio Romagnoli,it ITA,DF,Milan,24,1995,34.3,4,0,0,42,22,1,0,58,24,,,0,Matches,3ead85f9
475,Cristian Romero,ar ARG,DF,Genoa,21,1998,28.6,15,1,1,48,23,2,3,74,34,,,0,Matches,a3d94a58
476,Rômulo,it ITA,DFMF,Genoa,32,1987,0.2,0,0,0,1,0,0,0,0,1,,,0,Matches,07abb358
477,Rômulo,it ITA,MF,Brescia,32,1987,19.1,3,0,0,27,24,8,37,8,19,,,0,Matches,07abb358
478,Cristiano Ronaldo,pt POR,FW,Juventus,34,1985,32.4,3,0,0,25,58,31,35,5,10,,,0,Matches,dea698d9
479,Marten de Roon,nl NED,MF,Atalanta,28,1991,30.2,12,0,0,59,20,1,21,43,46,,,1,Matches,2a1beb34
480,Antonio Rosati,it ITA,GK,Torino,36,1983,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,28a15394
481,Luca Rossettini,it ITA,DF,Lecce,34,1985,25.1,5,0,0,17,8,0,1,33,12,,,0,Matches,47a500ae
482,Francesco Rossi,it ITA,GK,Atalanta,28,1991,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,7b5f516f
483,Nicolò Rovella,it ITA,MF,Genoa,17,2001,1.2,0,0,0,0,3,0,2,4,0,,,0,Matches,e58cbfd5
484,Amir Rrahmani,xk KVX,DF,Hellas Verona,25,1994,35.9,5,0,0,50,17,1,14,32,30,,,0,Matches,4b3e1a38
485,Dion Ruffo Luci,it ITA,MF,Bologna,18,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches,f239e6dd
486,Daniele Rugani,it ITA,DF,Juventus,25,1994,7.7,2,0,0,8,1,0,0,9,6,,,0,Matches,14b8fcdf
487,Mário Rui,pt POR,DF,Napoli,28,1991,21.8,8,0,0,22,56,2,127,22,17,,,0,Matches,0b5a292a
488,Fabián Ruiz Peña,es ESP,MF,Napoli,23,1996,29.8,2,0,0,21,27,0,15,32,26,,,0,Matches,c0c7ff58
489,Stefano Sabelli,it ITA,DF,Brescia,26,1993,35.2,5,0,0,34,79,0,92,56,43,,,1,Matches,0ccac09c
490,Alexis Saelemaekers,be BEL,MF,Milan,20,1999,7.6,4,1,1,14,8,0,24,11,8,,,0,Matches,ee251371
491,Jacopo Sala,it ITA,DFMF,SPAL,27,1991,9.5,1,0,0,11,10,4,30,14,23,,,0,Matches,da5a981b
492,Bartosz Salamon,pl POL,DF,SPAL,28,1991,3.8,1,0,0,3,4,0,0,7,1,,,0,Matches,9b30df1e
493,Eddie Salcedo,it ITA,FWMF,Hellas Verona,17,2001,7.6,0,0,0,18,14,3,26,1,1,,,0,Matches,0489bb30
494,Antonio Sanabria,py PAR,FW,Genoa,23,1996,15.4,3,0,0,24,26,4,10,3,11,,,0,Matches,0a447501
495,Alexis Sánchez,cl CHI,FW,Inter,30,1988,10.3,4,1,1,19,33,9,42,3,8,,,0,Matches,2c0f8e9e
496,Alex Sandro,br BRA,DF,Juventus,28,1991,26.5,4,0,0,42,45,0,68,43,27,,,0,Matches,0d82903c
497,Nicola Sansone,it ITA,MFFW,Bologna,27,1991,25.2,6,0,0,36,75,8,122,11,20,,,0,Matches,7eb97a8e
498,Federico Santander,py PAR,FW,Bologna,28,1991,8.6,6,0,0,24,18,7,7,7,8,,,0,Matches,df85d472
499,Davide Santon,it ITA,DF,Roma,28,1991,6.9,4,0,0,16,7,1,9,10,5,,,0,Matches,88c89891
500,Samir Santos,br BRA,DFMF,Udinese,24,1994,17.2,3,0,0,22,23,1,6,34,28,,,0,Matches,92b4758e
501,Riccardo Saponara,it ITA,MF,Genoa,27,1991,1.9,1,1,0,2,0,0,4,0,2,,,0,Matches,3bb7af3b
502,Riccardo Saponara,it ITA,MFFW,Lecce,27,1991,10.5,2,0,0,9,17,3,35,5,9,,,0,Matches,3bb7af3b
503,Lasse Schöne,dk DEN,MF,Genoa,33,1986,27.0,5,0,0,36,32,0,121,34,25,,,0,Matches,c3a8bcd8
504,Jerdy Schouten,nl NED,MF,Bologna,22,1997,12.0,6,1,0,25,3,0,1,26,15,,,0,Matches,2cfae697
505,Matteo Scozzarella,it ITA,MF,Parma,31,1988,10.2,2,0,0,11,9,0,44,28,15,,,0,Matches,ea164f99
506,Ken Sema,se SWE,MF,Udinese,25,1993,27.3,6,0,0,32,18,4,163,20,43,,,0,Matches,1770bd68
507,Alessandro Semprini,it ITA,DF,Brescia,21,1998,7.0,2,0,0,4,6,0,14,9,5,,,0,Matches,dd29f81d
508,Stefano Sensi,it ITA,MF,Inter,23,1995,8.0,2,0,0,14,14,0,44,9,10,,,0,Matches,b70bde8f
509,Luigi Sepe,it ITA,GK,Parma,28,1991,34.0,1,0,0,0,4,0,0,0,0,,,0,Matches,343f753a
510,Yevhen Shakhov,ua UKR,MFFW,Lecce,28,1990,12.1,3,0,0,21,10,5,4,14,15,,,0,Matches,ff764de3
511,Luca Siligardi,it ITA,MFFW,Parma,31,1988,3.7,0,0,0,3,7,0,17,3,3,,,0,Matches,1cac99dc
512,André Silva,pt POR,FW,Milan,23,1995,0.7,1,0,0,1,2,0,0,0,1,,,0,Matches,3effaa34
513,Marco Silvestri,it ITA,GK,Hellas Verona,28,1991,35.0,2,0,0,0,5,0,0,4,0,,,0,Matches,0d422df7
514,Giovanni Simeone,ar ARG,FW,Cagliari,24,1995,32.5,4,0,0,54,52,23,17,12,14,,,0,Matches,343c0d52
515,Wilfried Singo,ci CIV,MF,Torino,18,2000,1.5,0,0,0,2,3,0,6,0,1,,,0,Matches,8b609c34
516,Salvatore Sirigu,it ITA,GK,Torino,32,1987,36.0,4,0,0,0,2,0,0,2,0,,,0,Matches,10dc46f0
517,Łukasz Skorupski,pl POL,GK,Bologna,28,1991,37.0,2,0,0,0,4,0,0,3,0,,,0,Matches,ab4449d6
518,Andreas Skov Olsen,dk DEN,MF,Bologna,19,1999,8.4,2,0,0,13,11,3,56,8,8,,,0,Matches,c50cee19
519,Simon Skrabb,fi FIN,FWMF,Brescia,24,1995,2.9,1,0,0,7,3,0,7,0,6,,,0,Matches,45af5134
520,Milan Škriniar,sk SVK,DF,Inter,24,1995,29.2,9,1,1,52,27,0,0,27,22,,,1,Matches,30f5ffa9
521,Chris Smalling,eng ENG,DF,Roma,29,1989,28.5,3,0,0,33,10,1,3,60,18,,,0,Matches,b6964eb6
522,Roberto Soriano,it ITA,MF,Bologna,28,1991,27.4,4,2,0,57,44,4,29,18,25,,,0,Matches,9d4c45d6
523,Riccardo Sottil,it ITA,FWMF,Fiorentina,20,1999,5.7,3,0,0,11,26,2,23,0,4,,,0,Matches,94816803
524,Adama Soumaoro,fr FRA,DF,Genoa,27,1992,7.1,2,0,0,4,0,1,0,8,2,,,0,Matches,7b075c75
525,Nikolas Špalek,sk SVK,MF,Brescia,22,1997,17.5,5,0,0,25,17,5,34,8,11,,,0,Matches,9e90fb5d
526,Leonardo Spinazzola,it ITA,DFMF,Roma,26,1993,17.2,2,0,0,15,2,1,72,21,11,,,0,Matches,3626daea
527,Marco Sportiello,it ITA,GK,Atalanta,27,1992,5.8,0,0,0,0,0,0,0,0,0,,,0,Matches,ac4003af
528,Mattia Sprocati,it ITA,FW,Parma,26,1993,6.6,0,0,0,4,19,1,24,1,2,,,0,Matches,bdd0692f
529,Mariusz Stępiński,pl POL,FWMF,Hellas Verona,24,1995,7.8,3,1,0,24,21,8,4,1,3,,,0,Matches,7b536033
530,Thomas Strakosha,al ALB,GK,Lazio,24,1995,38.0,2,0,0,0,4,0,0,0,0,,,0,Matches,339fe0e8
531,Gabriel Strefezza,br BRA,MF,SPAL,22,1997,23.4,9,1,1,51,61,2,71,22,39,,,0,Matches,ac4a4508
532,Jens Stryger Larsen,dk DEN,MF,Udinese,28,1991,31.0,5,0,0,9,5,1,119,22,20,,,0,Matches,f91e81c9
533,Stefano Sturaro,it ITA,MF,Genoa,26,1993,13.9,7,0,0,38,32,2,26,10,20,,,0,Matches,2334478a
534,Suso,es ESP,FWMF,Milan,25,1993,15.1,2,0,0,10,28,2,105,8,3,,,0,Matches,4e219ad2
535,Bosko Sutalo,hr CRO,DF,Atalanta,19,2000,3.1,1,0,0,8,4,0,4,6,2,,,0,Matches,1d0bb7e4
536,Mattias Svanberg,se SWE,MF,Bologna,20,1999,11.7,2,0,0,18,28,1,21,14,8,,,0,Matches,92d83c27
537,Wojciech Szczęsny,pl POL,GK,Juventus,29,1990,28.8,1,0,0,1,1,0,0,1,0,,,0,Matches,01b8a2b2
538,Andrea Tabanelli,it ITA,MF,Lecce,29,1990,10.7,4,0,0,22,24,1,12,10,12,,,0,Matches,b59e02da
539,Panagiotis Tachtsidis,gr GRE,MF,Lecce,28,1991,22.3,7,1,1,41,30,0,27,30,25,,,0,Matches,e26bd2f4
540,Adrien Tameze,cm CMR,MF,Atalanta,25,1994,2.3,0,0,0,5,2,0,1,3,3,,,0,Matches,8da74c05
541,Łukasz Teodorczyk,pl POL,FW,Udinese,28,1991,2.5,1,0,0,11,3,3,1,0,5,,,0,Matches,7e81a17d
542,Hidde ter Avest,nl NED,MF,Udinese,22,1997,7.6,1,0,0,6,5,0,11,10,10,,,0,Matches,18f9dbd0
543,Pietro Terracciano,it ITA,GK,Fiorentina,29,1990,6.9,0,0,0,1,2,0,0,0,0,,,0,Matches,e1b0a70d
544,Aleksa Terzić,rs SRB,DF,Fiorentina,19,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches,3ef0a2d7
545,Demba Thiam,sn SEN,GK,SPAL,21,1998,2.0,0,0,0,0,0,0,0,1,0,,,0,Matches,0f47717b
546,Morten Thorsby,no NOR,MFDF,Sampdoria,23,1996,20.7,9,1,1,46,7,4,15,15,34,,,1,Matches,d1b49282
547,Jeremy Toljan,de GER,DF,Sassuolo,24,1994,24.3,8,0,0,28,19,2,57,17,21,,,0,Matches,a96e5dc0
548,Rafael Tolói,it ITA,DF,Atalanta,28,1990,29.0,11,0,0,36,17,2,13,46,29,,,0,Matches,c56dc39e
549,Takehiro Tomiyasu,jp JPN,DF,Bologna,20,1998,28.1,8,0,0,37,28,0,32,49,25,,,0,Matches,b3af9be1
550,Nenad Tomović,rs SRB,DF,SPAL,31,1987,19.5,5,1,0,25,9,0,14,31,19,,,1,Matches,6aafdc27
551,Sandro Tonali,it ITA,MF,Brescia,19,2000,33.5,9,0,0,42,60,0,185,41,26,,,0,Matches,0db169ae
552,Lorenzo Tonelli,it ITA,DF,Sampdoria,29,1990,7.8,4,0,0,12,8,0,2,4,9,,,0,Matches,8cc29864
553,Ernesto Torregrossa,ve VEN,FW,Brescia,27,1992,20.5,8,0,0,49,82,16,12,5,8,,,0,Matches,bf39bdec
554,Luca Tremolada,it ITA,MF,Brescia,27,1991,0.2,0,0,0,0,0,0,2,0,0,,,0,Matches,ed65da8c
555,Alessandro Tripaldelli,it ITA,DF,Sassuolo,20,1999,1.5,0,0,0,2,3,0,4,3,4,,,0,Matches,4571fa88
556,William Troost-Ekong,ng NGA,DF,Udinese,25,1993,28.6,5,0,0,18,8,0,1,31,17,,,0,Matches,7ed4921e
557,Georgi Tunjov,ee EST,MF,SPAL,18,2001,3.2,0,0,0,8,3,0,14,2,3,,,0,Matches,7aa84ac5
558,Stefano Turati,it ITA,GK,Sassuolo,17,2001,2.0,0,0,0,0,2,0,0,0,0,,,0,Matches,bf168004
559,Gennaro Tutino,it ITA,FW,Hellas Verona,22,1996,2.5,0,0,0,4,11,0,0,2,0,,,0,Matches,8b303bcb
560,Samir Ujkani,xk KVX,GK,Torino,31,1988,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,96640846
561,Cengiz Ünder,tr TUR,MF,Roma,22,1997,9.7,2,0,0,5,16,0,46,7,6,,,0,Matches,1880614f
562,Mirko Valdifiori,it ITA,MF,SPAL,33,1986,15.6,5,0,0,15,14,0,76,4,14,,,0,Matches,c710f7d5
563,Borja Valero,es ESP,MF,Inter,34,1985,10.3,4,0,0,12,14,1,3,7,7,,,0,Matches,0e21fc3c
564,Mattia Valoti,it ITA,MFFW,SPAL,25,1993,17.0,7,0,0,38,48,2,22,18,30,,,0,Matches,c414df9d
565,Denis Vavro,sk SVK,DF,Lazio,23,1996,3.6,0,0,0,3,0,0,0,3,3,,,0,Matches,08990838
566,Matías Vecino,uy URU,MF,Inter,27,1991,14.2,4,0,0,20,12,3,18,14,19,,,0,Matches,44ac04e9
567,Miguel Veloso,pt POR,MF,Hellas Verona,33,1986,31.2,6,0,0,35,15,0,190,32,33,,,0,Matches,ab1ca213
568,Lorenzo Venuti,it ITA,MFDF,Fiorentina,24,1995,9.5,4,0,0,18,12,0,25,10,10,,,0,Matches,983ff2c7
569,Brayan Vera,co COL,DF,Lecce,20,1999,1.7,0,0,0,6,3,0,10,1,1,,,0,Matches,80c718dd
570,Simone Verdi,it ITA,MFFW,Torino,27,1992,23.0,4,0,0,22,45,2,147,5,10,,,0,Matches,0375723e
571,Jordan Veretout,fr FRA,MF,Roma,26,1993,29.2,6,0,0,34,15,0,76,20,19,,,0,Matches,4a56052c
572,Valerio Verre,it ITA,MFFW,Hellas Verona,25,1994,19.7,4,0,0,30,30,5,27,14,15,,,0,Matches,33ecf462
573,Francesco Vicari,it ITA,DF,SPAL,24,1994,32.2,4,0,0,31,15,1,1,42,14,,,2,Matches,de045b15
574,Ronaldo Vieira,gw GNB,MF,Sampdoria,21,1998,20.2,11,1,0,40,16,0,31,22,21,,,0,Matches,75e60d75
575,Mauro Vigorito,it ITA,GK,Lecce,29,1990,4.7,1,0,0,1,1,0,0,0,0,,,0,Matches,582a251c
576,Gonzalo Villar,es ESP,MF,Roma,21,1998,3.3,3,0,0,9,6,0,0,2,3,,,0,Matches,bdc74a8f
577,Luigi Vitale,it ITA,DFFW,Hellas Verona,31,1987,0.5,0,0,0,1,0,0,3,0,0,,,0,Matches,fe479e17
578,Mattia Viviani,it ITA,MF,Brescia,18,2000,3.8,0,0,0,4,6,0,3,9,1,,,0,Matches,360b2bb1
579,Dušan Vlahović,rs SRB,FW,Fiorentina,19,2000,16.7,4,1,0,19,48,9,13,6,2,,,0,Matches,79443529
580,Stefan de Vrij,nl NED,DF,Inter,27,1992,31.4,5,0,0,36,9,0,0,46,17,,,0,Matches,d0d8dd44
581,Giacomo Vrioni,al ALB,FW,Juventus,20,1998,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches,bf4d31d3
582,Walace,br BRA,MF,Udinese,24,1995,12.7,2,0,0,24,15,1,3,33,8,,,0,Matches,26db8853
583,Sebastian Walukiewicz,pl POL,DF,Cagliari,19,2000,12.9,1,0,0,5,2,0,4,15,13,,,0,Matches,217875a4
584,Jawad El Yamiq,ma MAR,DF,Genoa,27,1992,2.2,1,0,0,3,1,0,1,1,2,,,0,Matches,f6f6b6e8
585,Maya Yoshida,jp JPN,DF,Sampdoria,30,1988,13.2,1,0,0,15,5,0,1,29,3,,,0,Matches,caffaf5a
586,Amin Younes,de GER,MF,Napoli,25,1993,2.0,1,0,0,4,5,0,1,0,2,,,0,Matches,228f73ae
587,Ashley Young,eng ENG,MF,Inter,34,1985,13.2,1,0,0,7,21,4,39,15,5,,,0,Matches,be927d03
588,Mattia Zaccagni,it ITA,MFFW,Hellas Verona,24,1995,23.5,5,0,0,33,79,11,46,17,11,,,0,Matches,d85c238b
589,Luca Zanimacchia,it ITA,FW,Juventus,21,1998,1.3,0,0,0,0,3,2,10,0,2,,,0,Matches,5e834dce
590,Nicolò Zaniolo,it ITA,MF,Roma,20,1999,16.7,8,0,0,42,42,3,26,5,11,,,0,Matches,9907b1c8
591,Cristián Zapata,co COL,DF,Genoa,32,1986,19.1,4,0,0,16,12,0,1,27,19,,,1,Matches,b1deecf8
592,Duván Zapata,co COL,FW,Atalanta,28,1991,22.5,1,0,0,36,46,12,30,1,4,,,0,Matches,d3de9af0
593,Davide Zappacosta,it ITA,DFMF,Roma,27,1992,5.0,0,0,0,2,2,3,23,6,3,,,0,Matches,7fe90ccd
594,Simone Zaza,it ITA,FW,Torino,28,1991,18.2,7,0,0,58,34,10,8,8,10,,,0,Matches,9592289a
595,Marvin Zeegelaar,nl NED,MF,Udinese,28,1990,6.6,3,0,0,8,2,1,13,5,9,,,0,Matches,8abd0c03
596,Piotr Zieliński,pl POL,MF,Napoli,25,1994,32.5,4,0,0,25,57,1,42,23,16,,,0,Matches,a5296e55
597,Jaromír Zmrhal,cz CZE,MF,Brescia,25,1993,12.5,0,0,0,12,6,0,30,5,4,,,0,Matches,cbec1196
598,Ervin Zukanović,ba BIH,DF,SPAL,32,1987,2.3,1,0,0,4,2,0,1,2,0,,,0,Matches,1253a12e
599,Szymon Żurkowski,pl POL,MF,Fiorentina,21,1997,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches,4e1d5e59
600,Filip Đuričić,rs SRB,MF,Sassuolo,27,1992,18.1,6,0,0,36,46,3,31,9,14,,,0,Matches,eccbe56a


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2019-2020/misc/2019-2020-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_misc">View Original Table</a><br>Generated 8/25/2026.
