--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
337,Martin Hongla,cm CMR,MF,Hellas Verona,25,1998,15,1084,72,31.7,12.0,12,83,9,3,28,4,0.80,8,12,-4,-0.33,+0.01,Matches,b85bf253
338,Sydney van Hooijdonk,nl NED,FW,Bologna,23,2000,9,212,24,6.2,2.4,2,67,0,7,11,10,1.00,2,2,0,0.00,-0.62,Matches,5b418e15
339,Dean Huijsen,es ESP,DF,Juventus,18,2005,1,13,13,0.4,0.1,0,,0,1,13,14,3.00,0,0,0,0.00,-0.61,Matches,87278bce
340,Dean Huijsen,es ESP,DF,Roma,18,2005,13,509,39,14.9,5.7,4,69,2,9,26,7,2.08,9,10,-1,-0.18,-0.80,Matches,87278bce
341,Elseid Hysaj,al ALB,DF,Lazio,29,1994,22,1199,55,35.1,13.3,11,78,7,11,31,15,1.64,20,21,-1,-0.08,-0.52,Matches,2f3452eb
342,Arijon Ibrahimović,de GER,MFFW,Frosinone,17,2005,16,474,30,13.9,5.3,5,70,0,11,11,15,0.75,4,7,-3,-0.57,+0.10,Matches,f5c4fd91
343,Hubert Idasiak,pl POL,GK,Napoli,21,2002,0,,,,,0,,0,0,,17,,,,,,,Matches,1b70f53a
344,Antonio Iervolino,it ITA,MF,Salernitana,20,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,daa4c94c
345,Jonathan Ikone,fr FRA,MF,Fiorentina,25,1998,28,1682,60,49.2,18.7,18,80,7,10,25,4,1.57,26,18,+8,+0.43,+0.07,Matches,42eaa028
346,Chukwubuikem Ikwuemesi,ng NGA,FW,Salernitana,21,2001,25,1061,42,31.0,11.8,11,71,2,14,20,6,0.56,11,26,-15,-1.27,+0.02,Matches,c6db4f29
347,Ivan Ilić,rs SRB,MF,Torino,22,2001,31,2098,68,61.3,23.3,25,81,16,6,14,1,1.26,23,23,0,0.00,0.00,Matches,bb376bed
348,Mihajlo Ilić,rs SRB,DF,Bologna,20,2003,0,,,,,0,,0,0,,18,,,,,,,Matches,a06526cf
349,Samuel Iling-Junior,eng ENG,MF,Juventus,19,2003,24,810,34,23.7,9.0,4,84,2,20,24,14,1.75,18,10,+8,+0.89,+0.37,Matches,ba492306
350,Emirhan İlkhan,tr TUR,MF,Torino,19,2004,0,,,,,0,,0,0,,2,,,,,,,Matches,a47c6309
351,Ciro Immobile,it ITA,FW,Lazio,33,1990,31,1652,53,48.3,18.4,21,69,5,10,20,1,1.42,22,24,-2,-0.11,-0.72,Matches,4431aed2
352,Gabriele Indragoli,it ITA,DF,Empoli,19,2004,0,,,,,0,,0,0,,6,,,,,,,Matches,0472ad0a
353,Gino Infantino,ar ARG,MF,Fiorentina,20,2003,6,96,16,2.8,1.1,0,,0,6,16,32,2.17,2,2,0,0.00,-0.41,Matches,546c7f68
354,Gustav Isaksen,dk DEN,FWMF,Lazio,22,2001,28,1074,38,31.4,11.9,12,62,0,16,21,8,1.61,17,13,+4,+0.34,+0.11,Matches,5715bb71
355,Ardian Ismajli,al ALB,DF,Empoli,26,1996,26,2045,79,59.8,22.7,23,85,20,3,27,3,0.92,21,31,-10,-0.44,+0.54,Matches,6b635f5c
356,Armando Izzo,it ITA,DF,Monza,31,1992,23,1650,72,48.2,18.3,20,81,13,3,8,4,1.13,17,25,-8,-0.44,-0.23,Matches,89976232
357,Filip Jagiełło,pl POL,MF,Genoa,25,1997,2,33,17,1.0,0.4,0,,0,2,17,13,1.50,0,0,0,0.00,0.00,Matches,4cdcbc14
358,Jakub Jankto,cz CZE,MF,Cagliari,27,1996,18,872,48,25.5,9.7,13,61,0,5,16,11,1.22,11,18,-7,-0.72,-0.05,Matches,1ea5f91c
359,Juan Jesus,br BRA,DF,Napoli,32,1991,24,2116,88,61.9,23.5,23,90,20,1,52,6,1.33,27,29,-2,-0.09,-0.71,Matches,79083382
360,Álex Jiménez,es ESP,DF,Milan,18,2005,3,68,23,2.0,0.8,0,,0,3,23,13,3.00,1,0,+1,+1.32,+0.63,Matches,faa13947
361,Þórir Jóhann Helgason,is ISL,MF,Lecce,22,2000,0,,,,,0,,0,0,,2,,,,,,,Matches,dc765618
362,Samuel John Nwachukwu,ng NGA,DF,Udinese,17,2005,0,,,,,0,,0,0,,3,,,,,,,Matches,d72b1152
363,Kaio Jorge,br BRA,FW,Frosinone,21,2002,20,812,41,23.7,9.0,8,78,2,12,15,11,0.60,13,20,-7,-0.78,-0.15,Matches,0cf465f2
364,Joselito,es ESP,MF,Hellas Verona,19,2004,0,,,,,0,,0,0,,7,,,,,,,Matches,fb25b7fe
365,Luka Jović,rs SRB,FW,Fiorentina,25,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,4d8cd038
366,Luka Jović,rs SRB,FW,Milan,25,1997,23,877,38,25.6,9.7,8,75,2,15,18,7,1.70,16,16,0,0.00,-0.96,Matches,4d8cd038
367,Hamed Junior Traorè,ci CIV,MF,Napoli,23,2000,9,382,42,11.2,4.2,5,62,0,4,18,8,1.22,8,7,+1,+0.24,+0.06,Matches,570bb4b9
368,Mohamed Kaba,gn GUI,MF,Lecce,21,2001,23,1378,60,40.3,15.3,15,77,6,8,27,1,1.00,13,23,-10,-0.65,-0.12,Matches,517cfb19
369,Christian Kabasele,be BEL,DF,Udinese,32,1991,13,861,66,25.2,9.6,10,85,9,3,5,22,1.00,9,18,-9,-0.94,-0.69,Matches,914ab9a1
370,Uroš Kabić,rs SRB,MF,Torino,19,2004,0,,,,,0,,0,0,,14,,,,,,,Matches,008042f3
371,Yayah Kallon,sl SLE,FW,Hellas Verona,22,2001,1,4,4,0.1,0.0,0,,0,1,4,6,0.00,0,1,-1,-22.50,-22.18,Matches,f95f49d2
372,Pierre Kalulu,fr FRA,DF,Milan,23,2000,9,374,42,10.9,4.2,4,61,2,5,26,4,1.89,7,7,0,0.00,-0.80,Matches,85f7d1be
373,Daichi Kamada,jp JPN,MF,Lazio,26,1996,29,1544,53,45.1,17.2,17,75,6,12,23,9,1.69,19,14,+5,+0.29,+0.05,Matches,15b287da
374,Hassane Kamara,ci CIV,MF,Udinese,29,1994,35,2225,64,65.1,24.7,27,76,4,8,20,2,0.94,24,30,-6,-0.24,+0.51,Matches,19a12bed
375,Issiaka Kamate,fr FRA,MF,Inter,18,2004,0,,,,,0,,0,0,,2,,,,,,,Matches,9181fd45
376,Dimitrije Kamenović,rs SRB,DF,Lazio,23,2000,0,,,,,0,,0,0,,2,,,,,,,Matches,d3e0c826
377,Matjaž Kamenšek Pahič,si SVN,MF,Frosinone,19,2004,0,,,,,0,,0,0,,3,,,,,,,Matches,e136f209
378,Yann Karamoh,fr FRA,MF,Torino,25,1998,10,162,16,4.7,1.8,1,45,0,9,13,8,1.40,3,2,+1,+0.56,+0.58,Matches,8b66d9cc
379,Jesper Karlsson,se SWE,MF,Bologna,25,1998,7,344,49,10.1,3.8,4,71,0,3,20,19,1.43,1,2,-1,-0.26,-0.93,Matches,7952d0c2
380,Rick Karsdorp,nl NED,MFDF,Roma,28,1995,18,1191,66,34.8,13.2,14,76,4,4,31,16,2.06,21,11,+10,+0.76,+0.39,Matches,9f84febe
381,Grigoris Kastanos,cy CYP,MF,Salernitana,25,1998,26,1480,57,43.3,16.4,18,73,3,8,20,3,0.54,12,31,-19,-1.16,+0.24,Matches,2a82aa85
382,Michael Kayode,it ITA,DF,Fiorentina,19,2004,26,2058,79,60.2,22.9,22,85,14,4,45,8,1.88,39,20,+19,+0.83,+1.10,Matches,e19660a8
383,Moise Kean,it ITA,FW,Juventus,23,2000,19,654,34,19.1,7.3,8,66,0,11,11,4,1.95,6,4,+2,+0.28,-0.41,Matches,3d50bcdb
384,Simon Kjær,dk DEN,DF,Milan,34,1989,20,1171,59,34.2,13.0,14,79,7,6,11,5,2.30,23,17,+6,+0.46,-0.38,Matches,8b8a56ce
385,Davy Klaassen,nl NED,MF,Inter,30,1993,13,206,16,6.0,2.3,1,53,0,12,13,23,2.38,6,0,+6,+2.62,+0.91,Matches,15fd5593
386,Aleksandr Kokorin,ru RUS,FWMF,Fiorentina,32,1991,0,,,,,0,,0,0,,3,,,,,,,Matches,fec5accc
387,Sead Kolašinac,ba BIH,DF,Atalanta,30,1993,30,2178,73,63.7,24.2,25,83,16,5,23,2,1.77,45,23,+22,+0.91,+0.33,Matches,3935e52e
388,Teun Koopmeiners,nl NED,MF,Atalanta,25,1998,34,2627,77,76.8,29.2,29,85,19,5,33,0,1.68,55,34,+21,+0.72,-0.30,Matches,a26fb8aa
389,Filip Kostić,rs SRB,MF,Juventus,30,1992,29,1815,63,53.1,20.2,26,67,3,3,24,8,2.10,26,15,+11,+0.55,-0.13,Matches,b1cd37e6
390,Christian Kouamé,ci CIV,MF,Fiorentina,25,1997,23,1089,47,31.8,12.1,11,74,4,12,23,4,1.74,20,10,+10,+0.83,+0.63,Matches,58e933d2
391,Christos Kourfalidis,gr GRE,MF,Cagliari,20,2002,0,,,,,0,,0,0,,2,,,,,,,Matches,5c522c88
392,Viktor Kovalenko,ua UKR,MF,Empoli,27,1996,17,613,36,17.9,6.8,4,78,0,13,23,14,0.82,9,9,0,0.00,+0.80,Matches,9d60028d
393,Rasmus Kristensen,dk DEN,MFDF,Roma,26,1997,29,1744,60,51.0,19.4,19,80,12,10,22,6,1.79,30,28,+2,+0.10,-0.81,Matches,39769cff
394,Thomas Kristensen,dk DEN,DF,Udinese,21,2002,26,2096,81,61.3,23.3,23,87,20,3,29,6,0.88,23,34,-11,-0.47,-0.13,Matches,fadf9a05
395,Nikola Krstović,me MNE,FW,Lecce,23,2000,35,2373,68,69.4,26.4,30,76,10,5,18,1,0.91,21,35,-14,-0.53,+0.16,Matches,473803c9
396,Rade Krunić,ba BIH,MF,Milan,29,1993,10,687,69,20.1,7.6,8,81,6,2,19,5,1.70,14,12,+2,+0.26,-0.56,Matches,817c6964
397,Marash Kumbulla,al ALB,DF,Sassuolo,23,2000,7,362,52,10.6,4.0,3,82,2,4,29,9,1.00,3,10,-7,-1.74,-1.00,Matches,a40819d9
398,Justin Kumi,it ITA,MF,Sassuolo,19,2004,1,4,4,0.1,0.0,0,,0,1,4,0,0.00,0,0,0,0.00,+0.84,Matches,2d5f2ff0
399,Berkan Kutlu,tr TUR,MF,Genoa,25,1998,6,199,33,5.8,2.2,0,,0,6,33,10,1.33,3,4,-1,-0.45,-0.48,Matches,794364d7
400,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,22,2001,34,2737,81,80.0,30.4,32,83,14,2,34,0,1.41,47,40,+7,+0.23,+0.23,Matches,dea88efd
401,Giorgi Kvernadze,ge GEO,FW,Frosinone,20,2003,5,63,13,1.8,0.7,0,,0,5,13,30,0.20,0,3,-3,-4.29,-3.70,Matches,70006831
402,Giorgos Kyriakopoulos,gr GRE,MFDF,Monza,27,1996,28,1712,61,50.1,19.0,20,76,8,8,24,10,0.96,18,25,-7,-0.37,-0.10,Matches,0a483542
403,Eugenio Lamanna,it ITA,GK,Monza,33,1989,0,,,,,0,,0,0,,14,,,,,,,Matches,349601c3
404,Gianluca Lapadula,pe PER,FW,Cagliari,33,1990,23,1205,52,35.2,13.4,14,73,6,9,20,5,0.83,17,24,-7,-0.52,+0.25,Matches,2ead2809
405,Armand Lauriente,fr FRA,MFFW,Sassuolo,24,1998,37,2908,79,85.0,32.3,35,82,15,2,18,0,0.81,37,55,-18,-0.56,+1.90,Matches,2d22cea7
406,Valentino Lazaro,at AUT,MF,Torino,27,1996,35,1994,57,58.3,22.2,21,84,12,14,16,2,1.37,19,22,-3,-0.14,-0.32,Matches,016ff750
407,Darko Lazović,rs SRB,MF,Hellas Verona,32,1990,32,1928,60,56.4,21.4,22,72,1,10,34,0,0.91,21,27,-6,-0.28,+0.14,Matches,5128bde4
408,Manuel Lazzari,it ITA,DFMF,Lazio,29,1993,24,1671,70,48.9,18.6,19,80,11,5,32,10,1.54,23,15,+8,+0.43,+0.33,Matches,02caf6e0
409,Nicola Leali,it ITA,GK,Genoa,30,1993,3,176,59,5.1,2.0,2,88,1,1,1,34,1.00,2,2,0,0.00,0.00,Matches,5f9970a0
410,Rafael Leão,pt POR,MFFW,Milan,24,1999,34,2512,74,73.5,27.9,29,80,15,5,37,0,1.94,55,31,+24,+0.86,+0.56,Matches,20730eae
411,Mats Lemmens,be BEL,DF,Lecce,21,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,68b2281a
412,Anderson Lima,br BRA,MF,Lazio,23,1999,0,,,,,0,,0,0,,7,,,,,,,Matches,59be3a74
413,Jesper Lindstrøm,dk DEN,FW,Napoli,23,2000,22,430,20,12.6,4.8,2,69,0,20,15,11,1.32,9,7,+2,+0.42,+0.27,Matches,37dc1a48
414,Karol Linetty,pl POL,MF,Torino,28,1995,28,1858,66,54.3,20.6,19,83,9,9,32,5,1.50,18,17,+1,+0.05,+0.11,Matches,d023d70f
415,Luca Lipani,it ITA,MF,Sassuolo,18,2005,8,384,48,11.2,4.3,5,68,0,3,14,23,0.63,5,5,0,0.00,+0.95,Matches,1dc5a029
416,Pol Lirola,es ESP,DFMF,Frosinone,25,1997,25,1536,61,44.9,17.1,18,74,7,7,29,2,0.84,18,29,-11,-0.64,+0.02,Matches,ff800ed8
417,Marcin Listkowski,pl POL,FWMF,Lecce,25,1998,1,8,8,0.2,0.1,0,,0,1,8,13,0.00,0,0,0,0.00,+0.58,Matches,a3695ac2
418,Diego Llorente,es ESP,DF,Roma,29,1993,29,2170,75,63.5,24.1,27,78,20,2,32,5,1.69,41,27,+14,+0.58,+0.22,Matches,bba30585
419,Stanislav Lobotka,sk SVK,MF,Napoli,28,1994,38,3282,86,96.0,36.5,38,86,25,0,,0,1.39,50,44,+6,+0.16,-0.49,Matches,e1cbb531
420,Manuel Locatelli,it ITA,MF,Juventus,25,1998,36,3008,84,88.0,33.4,34,87,29,2,17,1,1.81,46,28,+18,+0.54,-0.55,Matches,a8a874f1
421,Seb Loeffen,nl NED,DF,Sassuolo,19,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,2cf799cc
422,Ruben Loftus-Cheek,eng ENG,MF,Milan,27,1996,29,2068,71,60.5,23.0,26,76,11,3,27,2,2.14,43,28,+15,+0.65,-0.15,Matches,e97fd090
423,Ademola Lookman,ng NGA,FWMF,Atalanta,25,1997,31,1894,61,55.4,21.0,22,73,4,9,32,1,1.61,33,26,+7,+0.33,-1.02,Matches,7c104bb7
424,Maxime Lopez,fr FRA,MF,Sassuolo,25,1997,2,140,70,4.1,1.6,2,70,1,0,,0,0.00,0,3,-3,-1.93,-1.13,Matches,20094685
425,Maxime Lopez,fr FRA,MF,Fiorentina,25,1997,19,800,42,23.4,8.9,7,75,2,12,23,15,1.47,9,10,-1,-0.11,-0.66,Matches,20094685
426,Matteo Lovato,it ITA,DF,Torino,23,2000,13,544,42,15.9,6.0,6,76,4,7,13,2,1.38,6,7,-1,-0.17,-0.20,Matches,5fa57166
427,Matteo Lovato,it ITA,DF,Salernitana,23,2000,13,947,73,27.7,10.5,11,80,7,2,32,9,0.46,8,21,-13,-1.24,+0.07,Matches,5fa57166
428,Sandi Lovrić,si SVN,MF,Udinese,25,1998,29,1987,69,58.1,22.1,21,85,11,8,24,0,0.90,21,34,-13,-0.59,-0.40,Matches,966eea58
429,Hirving Lozano,mx MEX,FWMF,Napoli,28,1995,0,,,,,0,,0,0,,2,,,,,,,Matches,a69e4806
430,Lorenzo Lucca,it ITA,FW,Udinese,22,2000,37,2592,70,75.8,28.8,30,80,13,7,26,0,1.00,28,38,-10,-0.35,+0.30,Matches,83c06f3a
431,Jhon Lucumí,co COL,DF,Bologna,25,1998,29,2217,76,64.8,24.6,23,89,22,6,29,4,1.62,30,18,+12,+0.49,-0.26,Matches,80490d7f
432,José Luis Palomino,ar ARG,DF,Atalanta,33,1990,4,27,7,0.8,0.3,0,,0,4,7,9,2.50,0,0,0,0.00,-0.80,Matches,921f6058
433,Romelu Lukaku,be BEL,FW,Roma,30,1993,32,2641,83,77.2,29.3,30,87,23,2,23,0,1.91,52,30,+22,+0.75,+1.10,Matches,5eae500a
434,Karlo Lulić,hr CRO,MF,Frosinone,27,1996,1,19,19,0.6,0.2,0,,0,1,19,13,1.00,0,0,0,0.00,+0.66,Matches,5dde403b
435,Sebastiano Luperto,it ITA,DF,Empoli,26,1996,38,3406,90,99.6,37.8,38,90,37,0,,0,0.95,29,53,-24,-0.63,+5.79,Matches,997fff07
436,Mateus Lusuardi,br BRA,DF,Frosinone,19,2004,4,219,55,6.4,2.4,3,73,1,1,1,20,0.25,3,8,-5,-2.05,-1.49,Matches,0704d719
437,Zito Luvumbo,ao ANG,MFFW,Cagliari,21,2002,30,1946,65,56.9,21.6,19,79,10,11,40,1,0.97,23,34,-11,-0.51,+0.41,Matches,b09e0873
438,Babis Lykogiannis,gr GRE,DF,Bologna,29,1993,22,904,41,26.4,10.0,10,74,3,12,14,15,1.73,16,11,+5,+0.50,-0.11,Matches,5efc5389
439,Daniel Macej,,DF,Frosinone,19,2004,0,,,,,0,,0,0,,2,,,,,,,Matches,d31b7a70
440,Giulio Maggiore,it ITA,MF,Salernitana,25,1998,27,1800,67,52.6,20.0,20,78,8,7,35,3,0.52,22,36,-14,-0.70,+1.24,Matches,957e4c87
441,Giangiacomo Magnani,it ITA,DF,Hellas Verona,27,1995,33,2444,74,71.5,27.2,27,87,24,6,16,2,1.00,22,34,-12,-0.44,-0.35,Matches,cce9f582
442,Mike Maignan,fr FRA,GK,Milan,28,1995,29,2609,90,76.3,29.0,29,90,28,0,,2,2.14,57,34,+23,+0.79,+0.35,Matches,fcb38f57
443,Antoine Makoumbou,cg CGO,MF,Cagliari,25,1998,32,2702,84,79.0,30.0,32,84,25,0,,1,0.91,34,54,-20,-0.67,+0.09,Matches,f37f3522
444,Daniel Maldini,it ITA,FWMF,Empoli,21,2001,7,263,38,7.7,2.9,3,66,0,4,16,4,0.71,2,5,-3,-1.03,-0.40,Matches,801831fe
445,Daniel Maldini,it ITA,MF,Monza,21,2001,11,333,30,9.7,3.7,2,59,0,9,24,4,1.27,10,8,+2,+0.54,+0.95,Matches,801831fe
446,Youssef Maleh,ma MAR,MF,Lecce,24,1998,0,,,,,0,,0,0,,2,,,,,,,Matches,4c8845f7
447,Youssef Maleh,ma MAR,MF,Empoli,24,1998,34,2602,77,76.1,28.9,30,83,17,4,31,0,1.06,20,43,-23,-0.80,-0.58,Matches,4c8845f7
448,Ruslan Malinovskyi,ua UKR,MFFW,Genoa,30,1993,28,1544,55,45.1,17.2,18,76,6,10,18,2,1.25,20,19,+1,+0.06,+0.11,Matches,48d5bd33
449,Joel Malusà,it ITA,GK,Udinese,16,2007,0,,,,,0,,0,0,,6,,,,,,,Matches,b6c6b5e2
450,Gianluca Mancini,it ITA,DF,Roma,27,1996,36,2869,80,83.9,31.9,34,84,26,2,15,1,1.64,51,37,+14,+0.44,-0.38,Matches,5aa53281
451,Tommaso Mancini,it ITA,FW,Juventus,19,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,8df7271c
452,Marco Mancosu,it ITA,MFFW,Cagliari,34,1988,6,156,26,4.6,1.7,3,51,0,3,1,8,1.83,2,4,-2,-1.15,-0.49,Matches,2c3a6c21
453,Christos Mandas,gr GRE,GK,Lazio,21,2001,9,721,80,21.1,8.0,8,90,8,1,1,26,2.11,14,6,+8,+1.00,+0.93,Matches,f794e9ab
454,Rolando Mandragora,it ITA,MF,Fiorentina,26,1997,33,1588,48,46.4,17.6,16,78,7,17,20,3,1.42,28,24,+4,+0.23,-0.31,Matches,c7259b83
455,Kostas Manolas,gr GRE,DF,Salernitana,32,1991,8,488,61,14.3,5.4,6,71,1,2,32,3,0.25,3,9,-6,-1.11,+0.21,Matches,c707411f
456,Alberto Manzoni,it ITA,MF,Atalanta,18,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,08cda374
457,Riccardo Marchizza,it ITA,DF,Frosinone,25,1998,13,1148,88,33.6,12.8,13,88,12,0,,7,1.38,18,21,-3,-0.24,+0.64,Matches,91d0fabf
458,Gian Marco Ferrari,it ITA,DF,Sassuolo,31,1992,31,2272,73,66.4,25.2,25,88,24,6,11,6,0.77,24,47,-23,-0.91,-0.21,Matches,8650af85
459,Pablo Marí,es ESP,DF,Monza,29,1993,34,2615,77,76.5,29.1,30,84,24,4,21,0,1.18,29,39,-10,-0.34,-0.12,Matches,aa54ec6f
460,Luca Marianucci,it ITA,DF,Empoli,19,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,64e6778a
461,Mirko Marić,hr CRO,FW,Monza,28,1995,10,287,29,8.4,3.2,1,59,0,9,25,9,1.09,2,3,-1,-0.31,0.00,Matches,78338347
462,Răzvan Marin,ro ROU,MF,Empoli,27,1996,30,1818,61,53.2,20.2,20,80,11,10,21,5,0.83,14,28,-14,-0.69,-0.08,Matches,7fac99d4
463,Renato Marin,it ITA,GK,Roma,17,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,6db4e0b4
464,Agustín Martegani,ar ARG,MF,Salernitana,23,2000,18,731,41,21.4,8.1,6,73,1,12,25,16,0.28,8,21,-13,-1.60,-0.40,Matches,591bf874
465,Aarón Martín,es ESP,MFDF,Genoa,26,1997,22,1376,63,40.2,15.3,17,76,7,5,17,10,1.27,22,20,+2,+0.13,+0.22,Matches,2f3e911a
466,Tommaso Martinelli,it ITA,GK,Fiorentina,17,2006,1,90,90,2.6,1.0,1,90,1,0,,31,3.00,3,2,+1,+1.00,+0.62,Matches,968ddd14
467,Josep Martinez,es ESP,GK,Genoa,25,1998,36,3239,90,94.7,36.0,36,90,35,0,,1,1.28,43,43,0,0.00,0.00,Matches,11d8aff0
468,Lautaro Martínez,ar ARG,FW,Inter,25,1997,33,2656,80,77.7,29.5,31,84,18,2,32,2,2.58,73,16,+57,+1.93,+0.75,Matches,f7036e1c
469,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,27,1996,29,2291,79,67.0,25.5,26,86,21,3,19,5,1.69,42,30,+12,+0.47,+0.23,Matches,3ec3c1c9
470,Adam Marušić,me MNE,DFMF,Lazio,30,1992,37,3100,84,90.6,34.4,37,84,29,0,,0,1.65,47,34,+13,+0.38,+1.22,Matches,d4535821
471,Adam Masina,ma MAR,MF,Udinese,29,1994,4,64,16,1.9,0.7,1,45,0,3,6,9,1.25,0,2,-2,-2.81,-2.44,Matches,de0f152c
472,Adam Masina,ma MAR,DF,Torino,29,1994,16,1024,64,29.9,11.4,10,87,7,6,26,1,1.31,10,12,-2,-0.18,-0.25,Matches,de0f152c
473,Alan Matturro,uy URU,MF,Genoa,18,2004,6,106,18,3.1,1.2,1,75,0,5,6,15,2.33,3,3,0,0.00,0.00,Matches,547c0119
474,Andrea Mazza,it ITA,GK,Monza,19,2004,0,,,,,0,,0,0,,4,,,,,,,Matches,f93a544c
475,Luca Mazzitelli,it ITA,MF,Frosinone,27,1995,29,2210,76,64.6,24.6,26,82,11,3,27,3,0.97,30,38,-8,-0.33,+0.94,Matches,dc61b402
476,Pasquale Mazzocchi,it ITA,MFDF,Salernitana,28,1995,18,1272,71,37.2,14.1,16,76,8,2,25,0,0.67,13,30,-17,-1.20,+0.14,Matches,eb0ec070
477,Pasquale Mazzocchi,it ITA,DFMF,Napoli,28,1995,10,428,43,12.5,4.8,4,78,1,6,19,9,0.80,5,5,0,0.00,-0.21,Matches,eb0ec070
478,Jordi Mboula,es ESP,MFFW,Hellas Verona,24,1999,11,307,28,9.0,3.4,5,53,0,6,7,9,1.27,2,5,-3,-0.88,-0.59,Matches,4887118d
479,Weston McKennie,us USA,MF,Juventus,24,1998,34,2594,76,75.8,28.8,29,85,17,5,29,2,1.88,37,21,+16,+0.56,-0.21,Matches,01c3aff5
480,Arthur Melo,br BRA,MF,Fiorentina,26,1996,33,1986,60,58.1,22.1,23,74,4,10,28,4,1.73,41,26,+15,+0.68,+0.68,Matches,48b3dd60
481,Leonardo Mendicino,it ITA,MF,Atalanta,17,2006,1,1,1,0.0,0.0,0,,0,1,1,7,3.00,0,0,0,0.00,-0.79,Matches,dac2bed8
482,Alex Meret,it ITA,GK,Napoli,26,1997,31,2773,89,81.1,30.8,31,89,30,0,,1,1.39,49,40,+9,+0.29,+0.57,Matches,9413b19f
483,Junior Messias,br BRA,MFFW,Genoa,32,1991,18,1053,59,30.8,11.7,13,76,4,5,12,1,1.06,14,12,+2,+0.17,+0.25,Matches,f49c4ae9
484,Nikola Milenković,rs SRB,DF,Fiorentina,25,1997,34,2510,74,73.4,27.9,27,89,26,7,15,4,1.56,45,35,+10,+0.36,-0.14,Matches,bee704fc
485,Arkadiusz Milik,pl POL,FW,Juventus,29,1994,32,919,29,26.9,10.2,7,71,2,25,17,0,2.03,24,6,+18,+1.76,+1.58,Matches,85613cf0
486,Vanja Milinković-Savić,rs SRB,GK,Torino,26,1997,36,3240,90,94.7,36.0,36,90,36,0,,1,1.47,36,31,+5,+0.14,+2.64,Matches,9fa26bc2
487,Yerry Mina,co COL,DF,Fiorentina,28,1994,4,44,11,1.3,0.5,0,,0,4,11,10,2.25,0,0,0,0.00,-0.40,Matches,6d5701f2
488,Yerry Mina,co COL,DF,Cagliari,28,1994,14,1215,87,35.5,13.5,14,87,11,0,,1,1.29,21,26,-5,-0.37,+0.49,Matches,6d5701f2
489,Aleksei Miranchuk,ru RUS,MFFW,Atalanta,27,1995,27,1176,44,34.4,13.1,12,76,4,15,18,8,1.96,24,10,+14,+1.07,+0.43,Matches,a9aa0d1d
490,Kevin Miranda,it ITA,DF,Sassuolo,20,2003,1,14,14,0.4,0.2,0,,0,1,14,1,0.00,0,2,-2,-12.86,-12.06,Matches,9bd97418
491,Antonio Mirante,it ITA,GK,Milan,40,1983,2,177,89,5.2,2.0,2,89,1,0,,27,0.50,3,3,0,0.00,-0.75,Matches,30223b33
492,Fabio Miretti,it ITA,MF,Juventus,19,2003,25,1103,44,32.3,12.3,16,59,0,9,18,12,1.88,18,8,+10,+0.82,+0.31,Matches,34693494
493,Filippo Missori,it ITA,MF,Sassuolo,19,2004,8,266,33,7.8,3.0,2,66,0,6,22,26,0.88,1,6,-5,-1.69,-0.92,Matches,2d3d7c0d
494,Stefan Mitrović,rs SRB,MF,Hellas Verona,20,2002,10,391,39,11.4,4.3,4,59,0,6,26,5,1.20,5,4,+1,+0.23,+0.65,Matches,232b3da4
495,Henrikh Mkhitaryan,am ARM,MF,Inter,34,1989,36,2785,77,81.4,30.9,35,79,14,1,37,2,2.50,72,19,+53,+1.71,-0.27,Matches,dd0daf32
496,Ilario Monterisi,it ITA,DF,Frosinone,21,2001,24,1469,61,43.0,16.3,16,84,13,8,16,10,0.92,19,35,-16,-0.98,-0.57,Matches,31b252fc
497,Lorenzo Montipò,it ITA,GK,Hellas Verona,27,1996,37,3330,90,97.4,37.0,37,90,37,0,,0,1.00,36,49,-13,-0.35,-0.35,Matches,c1d95617
498,Nikola Moro,hr CRO,MFFW,Bologna,25,1998,23,840,37,24.6,9.3,10,62,1,13,17,15,1.61,13,12,+1,+0.11,-0.63,Matches,ff579c7e
499,Federico Mosca,it ITA,GK,Udinese,17,2005,0,,,,,0,,0,0,,6,,,,,,,Matches,23cb6019
500,Dany Mota,pt POR,MFFW,Monza,25,1998,34,2049,60,59.9,22.8,24,72,6,10,33,1,1.18,22,35,-13,-0.57,-0.64,Matches,efc9e31f
501,Andrei Motoc,md MDA,DF,Salernitana,21,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,b64073a0
502,Matteo Motta,it ITA,DF,Inter,18,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,580b2e2d
