--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
335,Antonio Iervolino,it ITA,MF,Salernitana,19,2003,1,5,5,0.1,0.1,0,,0,1,5,30,3.00,1,0,+1,+18.00,+18.40,Matches,daa4c94c
336,Lorenzo Ignacchiti,it ITA,MF,Empoli,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,a6b961ea
337,Igor,br BRA,DF,Fiorentina,24,1998,27,2057,76,60.1,22.9,23,84,18,4,31,7,1.33,26,24,+2,+0.09,-0.44,Matches,a4e85758
338,Jonathan Ikone,fr FRA,MFFW,Fiorentina,24,1998,33,2007,61,58.7,22.3,24,74,10,9,26,5,1.52,30,23,+7,+0.31,+0.12,Matches,42eaa028
339,Ivan Ilić,rs SRB,MF,Hellas Verona,21,2001,11,851,77,24.9,9.5,10,83,7,1,20,2,1.09,10,14,-4,-0.42,+0.42,Matches,bb376bed
340,Ivan Ilić,rs SRB,MF,Torino,21,2001,14,1177,84,34.4,13.1,13,88,9,1,37,1,1.57,18,12,+6,+0.46,+0.66,Matches,bb376bed
341,Samuel Iling-Junior,eng ENG,MF,Juventus,18,2003,12,318,27,9.3,3.5,1,81,0,11,22,15,2.08,7,0,+7,+1.98,+1.52,Matches,ba492306
342,Emirhan İlkhan,tr TUR,MF,Sampdoria,18,2004,8,113,14,3.3,1.3,0,,0,8,14,8,0.63,2,3,-1,-0.80,+0.46,Matches,a47c6309
343,Emirhan İlkhan,tr TUR,MF,Torino,18,2004,4,87,22,2.5,1.0,1,63,0,3,8,11,2.25,1,2,-1,-1.03,-1.09,Matches,a47c6309
344,Ciro Immobile,it ITA,FW,Lazio,32,1990,31,2219,72,64.9,24.7,27,79,17,4,22,2,1.97,42,19,+23,+0.93,+0.41,Matches,4431aed2
345,Gabriele Indragoli,it ITA,DF,Empoli,18,2004,0,,,,,0,,0,0,,2,,,,,,,Matches,0472ad0a
346,Ardian Ismajli,al ALB,DF,Empoli,25,1996,25,2094,84,61.2,23.3,22,90,22,3,38,2,1.12,24,27,-3,-0.13,+0.48,Matches,6b635f5c
347,Mihailo Ivanović,rs SRB,FW,Sampdoria,17,2004,1,4,4,0.1,0.0,0,,0,1,4,1,0.00,0,0,0,0.00,+1.24,Matches,71c620d7
348,Armando Izzo,it ITA,DF,Monza,30,1992,30,2466,82,72.1,27.4,29,85,19,1,5,0,1.73,39,25,+14,+0.51,+2.21,Matches,89976232
349,Mato Jajalo,ba BIH,MF,Udinese,34,1988,3,63,21,1.8,0.7,0,,0,3,21,12,0.67,2,0,+2,+2.86,+2.94,Matches,8c65eb5f
350,Paweł Jaroszyński,pl POL,DFMF,Salernitana,27,1994,0,,,,,0,,0,0,,1,,,,,,,Matches,958a601f
351,Jesé,es ESP,FW,Sampdoria,29,1993,11,210,19,6.1,2.3,1,60,0,10,15,5,0.55,2,8,-6,-2.57,-1.42,Matches,4a537185
352,Juan Jesus,br BRA,DF,Napoli,31,1991,15,933,62,27.3,10.4,10,87,9,5,13,22,2.20,20,8,+12,+1.16,-0.18,Matches,79083382
353,Þórir Jóhann Helgason,is ISL,MF,Lecce,21,2000,12,222,19,6.5,2.5,2,45,0,10,13,24,0.58,1,4,-3,-1.22,-0.93,Matches,dc765618
354,Joselito,es ESP,MF,Hellas Verona,18,2004,0,,,,,0,,0,0,,5,,,,,,,Matches,fb25b7fe
355,Luka Jović,rs SRB,FW,Fiorentina,24,1997,31,1534,49,44.9,17.0,16,76,8,15,22,4,1.19,24,23,+1,+0.06,-0.37,Matches,4d8cd038
356,Andreas Jungdal,dk DEN,GK,Milan,20,2002,0,,,,,0,,0,0,,8,,,,,,,Matches,66c6680a
357,Hamed Junior Traorè,ci CIV,MFFW,Sassuolo,22,2000,11,591,54,17.3,6.6,6,70,1,5,34,0,0.73,10,9,+1,+0.15,+0.63,Matches,570bb4b9
358,Yayah Kallon,sl SLE,MF,Hellas Verona,21,2001,22,860,39,25.1,9.6,8,57,0,14,29,14,0.77,8,14,-6,-0.63,+0.15,Matches,f95f49d2
359,Pierre Kalulu,fr FRA,DF,Milan,22,2000,34,2548,75,74.5,28.3,26,88,25,8,32,2,1.76,46,41,+5,+0.18,-1.47,Matches,85f7d1be
360,Dimitrije Kamenović,rs SRB,DF,Lazio,22,2000,0,,,,,0,,0,0,,13,,,,,,,Matches,d3e0c826
361,Yann Karamoh,fr FRA,MF,Torino,24,1998,21,716,34,20.9,8.0,7,63,0,14,19,9,1.24,9,8,+1,+0.13,+0.13,Matches,8b66d9cc
362,Rick Karsdorp,nl NED,MF,Roma,27,1995,13,711,55,20.8,7.9,8,73,2,5,26,3,1.54,10,8,+2,+0.25,-0.08,Matches,9f84febe
363,Denso Kasius,nl NED,MF,Bologna,19,2002,7,342,49,10.0,3.8,4,69,1,3,22,5,1.14,3,7,-4,-1.05,-1.29,Matches,7ae36711
364,Grigoris Kastanos,cy CYP,MF,Salernitana,24,1998,28,1286,46,37.6,14.3,13,73,5,15,22,9,1.04,20,24,-4,-0.28,+0.14,Matches,2a82aa85
365,Michael Kayode,it ITA,DF,Fiorentina,18,2004,0,,,,,0,,0,0,,11,,,,,,,Matches,e19660a8
366,Moise Kean,it ITA,FW,Juventus,22,2000,28,995,36,29.1,11.1,11,64,0,17,17,2,1.89,11,8,+3,+0.27,-0.47,Matches,3d50bcdb
367,Wajdi Kechrida,tn TUN,DF,Salernitana,26,1995,0,,,,,0,,0,0,,2,,,,,,,Matches,11962fe7
368,Dimitrios Keramitsis,gr GRE,DF,Roma,18,2004,0,,,,,0,,0,0,,9,,,,,,,Matches,6f30a1d5
369,Jakub Kiwior,pl POL,DFMF,Spezia,22,2000,17,1443,85,42.2,16.0,17,85,13,0,,1,0.88,16,27,-11,-0.69,+0.22,Matches,dc3e663e
370,Simon Kjær,dk DEN,DF,Milan,33,1989,17,1007,59,29.4,11.2,12,74,4,5,24,16,1.82,12,7,+5,+0.45,-0.15,Matches,8b8a56ce
371,Teun Koopmeiners,nl NED,MF,Atalanta,24,1998,33,2858,87,83.6,31.8,32,88,29,1,45,0,1.73,57,36,+21,+0.66,+1.14,Matches,a26fb8aa
372,Emil Kornvig,dk DEN,MF,Spezia,22,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,35271c4d
373,Filip Kostić,rs SRB,MFFW,Juventus,29,1992,37,2564,69,75.0,28.5,33,75,12,4,26,1,1.86,38,32,+6,+0.21,-1.58,Matches,b1cd37e6
374,Christian Kouamé,ci CIV,FWMF,Fiorentina,24,1997,28,1866,67,54.6,20.7,22,79,10,6,21,10,1.39,27,27,0,0.00,-0.58,Matches,58e933d2
375,Viktor Kovalenko,ua UKR,MF,Spezia,26,1996,18,548,30,16.0,6.1,7,53,0,11,16,9,0.84,4,11,-7,-1.15,-0.40,Matches,9d60028d
376,Dimo Krastev,bg BUL,MF,Fiorentina,19,2003,0,,,,,0,,0,0,,4,,,,,,,Matches,445ba3ea
377,Julian Kristoffersen,no NOR,FW,Salernitana,25,1997,1,18,18,0.5,0.2,0,,0,1,18,3,0.00,0,0,0,0.00,+0.37,Matches,b804c280
378,Raimonds Krollis,lv LVA,FW,Spezia,20,2001,4,36,9,1.1,0.4,0,,0,4,9,15,0.00,0,1,-1,-2.50,-1.70,Matches,b4101c2e
379,Rade Krunić,ba BIH,MF,Milan,28,1993,23,1657,72,48.5,18.4,18,83,10,5,34,5,2.13,34,18,+16,+0.87,+0.61,Matches,817c6964
380,Marash Kumbulla,al ALB,DF,Roma,22,2000,7,259,37,7.6,2.9,5,48,1,2,9,19,1.57,4,3,+1,+0.35,+0.03,Matches,a40819d9
381,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,21,2001,34,2518,74,73.6,28.0,30,79,8,4,38,0,2.29,58,21,+37,+1.32,+0.13,Matches,dea88efd
382,Giorgos Kyriakopoulos,gr GRE,FWDF,Sassuolo,26,1996,12,766,64,22.4,8.5,9,74,1,3,33,8,1.08,10,12,-2,-0.23,+0.17,Matches,0a483542
383,Giorgos Kyriakopoulos,gr GRE,DFMF,Bologna,26,1996,12,704,59,20.6,7.8,8,78,4,4,20,0,1.58,11,8,+3,+0.38,+0.35,Matches,0a483542
384,Sam Lammers,nl NED,FW,Sampdoria,25,1997,19,1100,58,32.2,12.2,13,75,3,6,20,0,0.47,6,21,-15,-1.23,+0.01,Matches,c283ddef
385,Sam Lammers,nl NED,FW,Empoli,25,1997,14,883,63,25.8,9.8,10,73,4,4,38,1,1.21,9,14,-5,-0.51,-0.26,Matches,c283ddef
386,Kevin Lasagna,it ITA,FWMF,Hellas Verona,29,1992,26,1572,60,46.0,17.5,17,76,7,9,31,0,0.81,13,26,-13,-0.74,-0.01,Matches,09538fdb
387,Armand Lauriente,fr FRA,FWMF,Sassuolo,23,1998,28,2175,78,63.6,24.2,27,80,9,1,25,0,1.29,33,33,0,0.00,+1.01,Matches,2d22cea7
388,Valentino Lazaro,at AUT,MF,Torino,26,1996,23,1373,60,40.1,15.3,15,80,6,8,22,3,1.17,17,17,0,0.00,-0.04,Matches,016ff750
389,Marko Lazetić,rs SRB,FW,Milan,18,2004,1,9,9,0.3,0.1,0,,0,1,9,4,1.00,0,0,0,0.00,-0.55,Matches,93088fbb
390,Darko Lazović,rs SRB,MF,Hellas Verona,31,1990,30,2242,75,65.6,24.9,27,79,12,3,36,0,0.94,23,36,-13,-0.52,+0.62,Matches,5128bde4
391,Manuel Lazzari,it ITA,DF,Lazio,28,1993,28,1879,67,54.9,20.9,22,80,10,6,21,7,1.75,31,16,+15,+0.72,-0.16,Matches,02caf6e0
392,Rafael Leão,pt POR,MF,Milan,23,1999,35,2421,69,70.8,26.9,28,79,13,7,31,0,2.00,53,31,+22,+0.82,+0.91,Matches,20730eae
393,Mats Lemmens,be BEL,DF,Lecce,20,2002,0,,,,,0,,0,0,,20,,,,,,,Matches,68b2281a
394,Mehdi Léris,dz ALG,MF,Sampdoria,24,1998,32,2460,77,71.9,27.3,29,81,20,3,34,1,0.53,20,49,-29,-1.06,+0.63,Matches,7d3cbc67
395,Maxime Leverbe,fr FRA,DF,Sampdoria,25,1997,0,,,,,0,,0,0,,3,,,,,,,Matches,f155d812
396,Karol Linetty,pl POL,MF,Torino,27,1995,32,1886,59,55.1,21.0,22,76,10,10,21,5,1.41,22,26,-4,-0.19,-0.48,Matches,d023d70f
397,Marcin Listkowski,pl POL,FWMF,Lecce,24,1998,5,77,15,2.3,0.9,0,,0,5,15,13,0.40,0,1,-1,-1.17,-0.85,Matches,a3695ac2
398,Diego Llorente,es ESP,DF,Roma,28,1993,9,573,64,16.8,6.4,5,90,5,4,31,6,1.78,12,7,+5,+0.79,+0.56,Matches,bba30585
399,Stanislav Lobotka,sk SVK,MF,Napoli,27,1994,38,3101,82,90.7,34.5,34,87,20,4,38,0,2.37,74,27,+47,+1.36,+0.80,Matches,e1cbb531
400,Manuel Locatelli,it ITA,MF,Juventus,24,1998,32,2446,76,71.5,27.2,29,81,16,3,31,2,1.94,40,19,+21,+0.77,+0.59,Matches,a8a874f1
401,Luka Lochoshvili,ge GEO,DF,Cremonese,24,1998,25,1839,74,53.8,20.4,22,79,9,3,31,7,0.72,21,33,-12,-0.59,+0.61,Matches,c8ad0857
402,Ademola Lookman,ng NGA,FWMF,Atalanta,24,1997,31,1729,56,50.6,19.2,20,73,3,11,25,1,1.65,38,23,+15,+0.78,+0.62,Matches,7c104bb7
403,Maxime Lopez,fr FRA,MF,Sassuolo,24,1997,30,2296,77,67.1,25.5,25,85,18,5,34,2,1.27,29,36,-7,-0.27,+0.29,Matches,20094685
404,Arttu Lötjönen,fi FIN,DF,Sampdoria,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,7d314220
405,Corentin Louakima,fr FRA,DF,Roma,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,2a0c357c
406,Matteo Lovato,it ITA,DF,Salernitana,22,2000,17,814,48,23.8,9.0,8,74,4,9,25,9,1.06,11,22,-11,-1.22,-1.11,Matches,5fa57166
407,Sandi Lovrić,si SVN,MF,Udinese,24,1998,37,2335,63,68.3,25.9,28,75,6,9,27,0,1.22,29,34,-5,-0.19,-0.52,Matches,966eea58
408,Hirving Lozano,mx MEX,FWMF,Napoli,27,1995,32,1605,50,46.9,17.8,20,67,1,12,22,1,2.41,39,8,+31,+1.74,+0.85,Matches,a69e4806
409,Jhon Lucumí,co COL,DF,Bologna,24,1998,33,2900,88,84.8,32.2,33,88,31,0,,1,1.58,51,39,+12,+0.37,+1.76,Matches,80490d7f
410,José Luis Palomino,ar ARG,DF,Atalanta,32,1990,15,759,51,22.2,8.4,8,79,6,7,18,2,1.80,25,15,+10,+1.19,+0.92,Matches,921f6058
411,Romelu Lukaku,be BEL,FW,Inter,29,1993,25,1660,66,48.5,18.4,19,81,10,6,21,1,1.80,27,16,+11,+0.60,-0.32,Matches,5eae500a
412,Saša Lukić,rs SRB,MF,Torino,25,1996,16,1195,75,34.9,13.3,13,87,12,3,23,0,1.06,13,18,-5,-0.38,-0.62,Matches,c6e8cf1f
413,Sebastiano Luperto,it ITA,DF,Empoli,25,1996,36,3135,87,91.7,34.8,36,87,32,0,,0,1.08,34,44,-10,-0.29,+0.34,Matches,997fff07
414,Babis Lykogiannis,gr GRE,DF,Bologna,28,1993,21,1108,53,32.4,12.3,11,75,5,10,29,17,1.10,16,19,-3,-0.24,-0.52,Matches,5efc5389
415,Giulio Maggiore,it ITA,MF,Salernitana,24,1998,16,894,56,26.1,9.9,11,65,4,5,36,7,1.00,14,14,0,0.00,+0.50,Matches,957e4c87
416,Giangiacomo Magnani,it ITA,DF,Hellas Verona,26,1995,24,1532,64,44.8,17.0,19,73,10,5,30,5,1.08,14,24,-10,-0.59,+0.27,Matches,cce9f582
417,Federico Magro,it ITA,GK,Lazio,17,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,93c7658d
418,Mike Maignan,fr FRA,GK,Milan,27,1995,22,1978,90,57.8,22.0,22,90,21,0,,0,1.82,37,21,+16,+0.73,+0.42,Matches,fcb38f57
419,Jordan Majchrzak,pl POL,FW,Roma,17,2004,1,14,14,0.4,0.2,0,,0,1,14,5,0.00,1,0,+1,+6.43,+6.14,Matches,2e7dafe5
420,Jean-Victor Makengo,fr FRA,MF,Udinese,24,1998,16,805,50,23.5,8.9,11,65,0,5,19,1,1.63,13,11,+2,+0.22,+0.33,Matches,22bfb57e
421,Lorenzo Malagrida,it ITA,MF,Sampdoria,18,2003,6,109,18,3.2,1.2,0,,0,6,18,18,0.17,0,5,-5,-4.13,-2.99,Matches,2bffcbf2
422,Daniel Maldini,it ITA,FWMF,Spezia,20,2001,18,628,35,18.4,7.0,4,57,0,14,29,10,0.61,5,11,-6,-0.86,-0.05,Matches,801831fe
423,Youssef Maleh,ma MAR,MF,Fiorentina,23,1998,7,297,42,8.7,3.3,4,64,0,3,14,7,1.29,3,6,-3,-0.91,-1.28,Matches,4c8845f7
424,Youssef Maleh,ma MAR,MF,Lecce,23,1998,17,674,40,19.7,7.5,7,66,0,10,21,3,0.88,6,14,-8,-1.07,-0.90,Matches,4c8845f7
425,Ruslan Malinovskyi,ua UKR,MF,Atalanta,29,1993,15,553,37,16.2,6.1,5,68,0,10,21,1,1.67,9,8,+1,+0.16,-0.37,Matches,48d5bd33
426,Gianluca Mancini,it ITA,DF,Roma,26,1996,35,2858,82,83.6,31.8,33,84,23,2,41,2,1.69,35,28,+7,+0.22,-0.58,Matches,5aa53281
427,Rolando Mandragora,it ITA,MF,Fiorentina,25,1997,29,1950,67,57.0,21.7,22,82,11,7,22,5,1.55,29,22,+7,+0.32,+0.14,Matches,c7259b83
428,Federico Marchetti,it ITA,GK,Spezia,39,1983,1,66,66,1.9,0.7,0,,0,1,66,16,0.50,0,2,-2,-2.73,-1.95,Matches,f794b426
429,Riccardo Marchizza,it ITA,DF,Sassuolo,24,1998,10,283,28,8.3,3.1,3,62,0,7,14,28,1.70,6,9,-3,-0.95,-0.64,Matches,91d0fabf
430,Gian Marco Fantoni,it ITA,GK,Empoli,18,2004,0,,,,,0,,0,0,,3,,,,,,,Matches,24a218e6
431,Gian Marco Ferrari,it ITA,DF,Sassuolo,30,1992,33,2223,67,65.0,24.7,24,88,21,9,13,4,1.09,27,41,-14,-0.57,-0.57,Matches,8650af85
432,Davide Marfella,it ITA,GK,Napoli,22,1999,0,,,,,0,,0,0,,37,,,,,,,Matches,880fcdbb
433,Pablo Marí,es ESP,DF,Monza,28,1993,30,2487,83,72.7,27.6,28,86,25,2,35,1,1.43,37,37,0,0.00,+0.39,Matches,aa54ec6f
434,Mirko Marić,hr CRO,FW,Monza,27,1995,0,,,,,0,,0,0,,1,,,,,,,Matches,78338347
435,Răzvan Marin,ro ROU,MF,Empoli,26,1996,33,2538,77,74.2,28.2,28,86,21,5,25,1,1.09,25,39,-14,-0.50,-0.70,Matches,7fac99d4
436,Marlon,br BRA,DF,Monza,26,1995,28,1592,57,46.5,17.7,18,75,10,10,23,5,1.32,15,26,-11,-0.62,-0.97,Matches,cdf65d12
437,Luca Marrone,it ITA,DF,Monza,32,1990,2,135,68,3.9,1.5,2,68,1,0,,6,0.00,1,4,-3,-2.00,-1.97,Matches,ea468ea8
438,Tommaso Martinelli,it ITA,GK,Fiorentina,16,2006,0,,,,,0,,0,0,,4,,,,,,,Matches,968ddd14
439,Lautaro Martínez,ar ARG,FW,Inter,24,1997,38,2576,68,75.3,28.6,27,84,18,11,27,0,1.89,59,37,+22,+0.77,+0.02,Matches,f7036e1c
440,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,26,1996,27,2171,80,63.5,24.1,25,84,20,2,41,8,1.48,33,31,+2,+0.08,-0.49,Matches,3ec3c1c9
441,Adam Marušić,me MNE,DF,Lazio,29,1992,33,2760,84,80.7,30.7,31,86,23,2,40,1,1.91,47,25,+22,+0.72,-0.37,Matches,d4535821
442,Adam Masina,ma MAR,DFMF,Udinese,28,1994,14,789,56,23.1,8.8,8,82,5,6,22,6,1.07,12,14,-2,-0.23,-0.26,Matches,de0f152c
443,Nemanja Matić,rs SRB,MF,Roma,33,1988,35,1852,53,54.2,20.6,16,85,11,19,26,1,1.69,34,23,+11,+0.53,+0.48,Matches,eb7822d7
444,Luís Maximiano,pt POR,GK,Lazio,23,1999,1,5,5,0.1,0.1,1,5,0,0,,36,3.00,0,0,0,0.00,-0.79,Matches,3318286e
445,Pasquale Mazzocchi,it ITA,MF,Salernitana,27,1995,27,1958,73,57.3,21.8,23,80,10,4,31,1,1.30,28,34,-6,-0.28,+0.22,Matches,eb0ec070
446,Ibrahima Mbaye,sn SEN,DFMF,Bologna,27,1994,0,,,,,0,,0,0,,3,,,,,,,Matches,cfbf9881
447,Weston McKennie,us USA,MF,Juventus,23,1998,15,1052,70,30.8,11.7,13,76,6,2,30,1,1.73,15,13,+2,+0.17,-0.63,Matches,01c3aff5
448,Gary Medel,cl CHI,MFDF,Bologna,34,1987,29,1478,51,43.2,16.4,17,76,6,12,15,5,1.45,24,25,-1,-0.06,-0.29,Matches,563a68ad
449,Soualiho Meïté,fr FRA,MF,Cremonese,28,1994,31,2366,76,69.2,26.3,28,82,19,3,21,1,0.84,24,47,-23,-0.87,-0.02,Matches,5cec2c74
450,Leonardo Mendicino,it ITA,MF,Atalanta,16,2006,0,,,,,0,,0,0,,4,,,,,,,Matches,dac2bed8
451,Alex Meret,it ITA,GK,Napoli,25,1997,34,3060,90,89.5,34.0,34,90,34,0,,4,2.44,72,24,+48,+1.41,+1.16,Matches,9413b19f
452,Davide Merola,it ITA,FW,Empoli,22,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,99a4bb79
453,Yıldırım Mert Çetin,tr TUR,DF,Lecce,25,1997,1,20,20,0.6,0.2,1,20,0,0,,9,0.00,0,1,-1,-4.50,-4.18,Matches,c730da00
454,Junior Messias,br BRA,MF,Milan,31,1991,25,1498,60,43.8,16.6,19,70,3,6,29,4,1.80,32,19,+13,+0.78,+0.41,Matches,f49c4ae9
455,Alessandro Micai,it ITA,GK,Salernitana,29,1993,0,,,,,0,,0,0,,9,,,,,,,Matches,6ab58a9b
456,Tommaso Milanese,it ITA,MF,Cremonese,20,2002,2,27,14,0.8,0.3,0,,0,2,14,18,0.00,0,1,-1,-3.33,-2.48,Matches,b2561711
457,Nikola Milenković,rs SRB,DF,Fiorentina,24,1997,27,2137,79,62.5,23.7,23,86,21,4,39,9,1.48,34,27,+7,+0.29,+0.08,Matches,bee704fc
458,Arkadiusz Milik,pl POL,FW,Juventus,28,1994,27,1586,59,46.4,17.6,17,77,6,10,28,1,1.74,27,13,+14,+0.79,+0.35,Matches,85613cf0
459,Sergej Milinković-Savić,rs SRB,MF,Lazio,27,1995,36,3022,84,88.4,33.6,34,87,25,2,37,1,1.89,53,27,+26,+0.77,-0.13,Matches,4e6dbac4
460,Vanja Milinković-Savić,rs SRB,GK,Torino,25,1997,38,3420,90,100.0,38.0,38,90,38,0,,0,1.39,42,41,+1,+0.03,,Matches,9fa26bc2
461,Kim Min-jae,kr KOR,DF,Napoli,25,1996,35,3050,87,89.2,33.9,35,87,30,0,,2,2.40,70,24,+46,+1.36,+0.63,Matches,e0f8151c
462,Aleksei Miranchuk,ru RUS,MF,Torino,26,1995,29,2089,72,61.1,23.2,24,82,12,5,26,1,1.38,29,24,+5,+0.22,+0.49,Matches,a9aa0d1d
463,Antonio Mirante,it ITA,GK,Milan,39,1983,1,2,2,0.1,0.0,0,,0,1,2,37,3.00,1,0,+1,+45.00,+44.47,Matches,30223b33
464,Fabio Miretti,it ITA,MFFW,Juventus,18,2003,27,1234,46,36.1,13.7,14,67,1,13,23,7,1.78,14,9,+5,+0.36,-0.38,Matches,34693494
465,Filippo Missori,it ITA,MFDF,Roma,18,2004,3,181,60,5.3,2.0,2,90,2,1,1,2,0.33,1,2,-1,-0.50,-0.86,Matches,2d3d7c0d
466,Henrikh Mkhitaryan,am ARM,MF,Inter,33,1989,31,1986,64,58.1,22.1,24,75,6,7,26,1,1.84,44,18,+26,+1.18,+0.99,Matches,dd0daf32
467,Salvatore Molina,it ITA,MF,Monza,30,1992,5,229,46,6.7,2.5,1,79,0,4,38,2,0.20,1,6,-5,-1.97,-1.99,Matches,54ab971f
468,Daniele Montevago,it ITA,FW,Sampdoria,19,2003,6,231,39,6.8,2.6,3,63,1,3,14,3,0.50,0,4,-4,-1.56,-0.34,Matches,ca73910d
469,Lorenzo Montipò,it ITA,GK,Hellas Verona,26,1996,37,3330,90,97.4,37.0,37,90,37,0,,0,0.87,31,59,-28,-0.76,-0.76,Matches,c1d95617
470,Nikola Moro,hr CRO,MF,Bologna,24,1998,26,1226,47,35.8,13.6,12,76,5,14,23,9,1.62,23,16,+7,+0.51,+0.64,Matches,ff579c7e
471,Raúl Moro,es ESP,MF,Lazio,19,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,919dd4b1
472,Dany Mota,pt POR,FWMF,Monza,24,1998,29,1912,66,55.9,21.2,21,79,6,8,33,2,1.52,28,22,+6,+0.28,+0.88,Matches,efc9e31f
473,Andrei Motoc,md MDA,DF,Salernitana,20,2002,0,,,,,0,,0,0,,13,,,,,,,Matches,b64073a0
474,Mattia Motolese,it ITA,DF,Bologna,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,c2409cf4
475,João Moutinho,pt POR,DF,Spezia,24,1998,4,58,15,1.7,0.6,0,,0,4,15,1,1.00,0,2,-2,-3.10,-2.33,Matches,a0aee24e
476,Endri Muhameti,al ALB,MF,Atalanta,18,2004,0,,,,,0,,0,0,,3,,,,,,,Matches,da77b0e7
477,Mert Müldür,tr TUR,DF,Sassuolo,23,1999,2,13,7,0.4,0.1,1,6,0,1,7,6,0.00,0,0,0,0.00,+0.37,Matches,1295552e
478,Luis Muriel,co COL,FWMF,Atalanta,31,1991,29,1073,37,31.4,11.9,10,65,0,19,22,2,1.59,20,15,+5,+0.42,-0.08,Matches,eb2fe5b6
479,Jeison Murillo,co COL,DF,Sampdoria,30,1992,20,1057,53,30.9,11.7,12,74,5,8,22,12,0.60,7,23,-16,-1.36,-0.18,Matches,b233e8e4
480,Nicola Murru,it ITA,DF,Sampdoria,27,1994,20,784,39,22.9,8.7,5,81,4,15,25,15,0.75,4,17,-13,-1.49,-0.33,Matches,d183e9d6
481,Juan Musso,ar ARG,GK,Atalanta,28,1994,24,2077,87,60.7,23.1,24,87,23,0,,10,1.79,41,27,+14,+0.61,+0.34,Matches,a111cf41
482,Joakim Mæhle,dk DEN,MF,Atalanta,25,1997,34,2209,65,64.6,24.5,25,82,12,9,19,2,1.62,39,33,+6,+0.24,-0.65,Matches,c459a650
483,Caumenan N'Guessan,fr FRA,DF,Torino,18,2003,0,,,,,0,,0,0,,9,,,,,,,Matches,0ba16279
484,Herculano Nabian,pt POR,FW,Empoli,18,2004,1,1,1,0.0,0.0,0,,0,1,1,1,0.00,0,0,0,0.00,+0.32,Matches,c39babc1
485,Matija Nastasić,rs SRB,DF,Fiorentina,29,1993,0,,,,,0,,0,0,,4,,,,,,,Matches,f35430a4
486,Lapo Nava,it ITA,GK,Milan,18,2004,0,,,,,0,,0,0,,2,,,,,,,Matches,c0f732e1
487,Michel Ndary Adopo,fr FRA,MFDF,Torino,22,2000,9,264,29,7.7,2.9,3,68,0,6,10,29,1.89,3,3,0,0.00,-0.03,Matches,599d91d0
488,Maissa Ndiaye,sn SEN,DF,Cremonese,20,2002,0,,,,,0,,0,0,,5,,,,,,,Matches,05f2f323
489,Tanguy Ndombele,fr FRA,MF,Napoli,25,1996,30,807,27,23.6,9.0,8,58,0,22,16,6,2.43,10,7,+3,+0.33,-1.25,Matches,5cdddffa
490,Ilija Nestorovski,mk MKD,FW,Udinese,32,1990,21,638,30,18.7,7.1,5,85,4,16,13,12,0.95,13,8,+5,+0.71,+0.90,Matches,b1236c63
491,Cyril Ngonge,be BEL,MFFW,Hellas Verona,22,2000,14,745,53,21.8,8.3,9,71,2,5,22,4,1.13,8,9,-1,-0.12,+0.79,Matches,2b8360f1
492,Aurélien Nguiamba,fr FRA,MF,Spezia,23,1999,0,,,,,0,,0,0,,8,,,,,,,Matches,de135234
493,Hans Nicolussi Caviglia,it ITA,MF,Salernitana,22,2000,12,586,49,17.1,6.5,6,75,3,6,22,10,1.00,6,17,-11,-1.69,-1.59,Matches,b136c945
494,Dimitris Nikolaou,gr GRE,DF,Spezia,23,1998,36,2958,82,86.5,32.9,34,87,27,2,7,0,0.84,28,52,-24,-0.73,+0.63,Matches,cf961d8d
495,Samuel Ntanda,cd COD,FW,Sampdoria,17,2005,1,4,4,0.1,0.0,0,,0,1,4,0,0.00,0,0,0,0.00,+1.24,Matches,48329ff8
496,Bram Nuytinck,nl NED,DF,Sampdoria,32,1990,19,1498,79,43.8,16.6,19,79,12,0,,0,0.63,14,31,-17,-1.02,+0.38,Matches,e33f36d5
497,Bram Nuytinck,nl NED,DF,Udinese,32,1990,6,385,64,11.3,4.3,3,86,2,3,42,8,1.50,5,6,-1,-0.23,-0.23,Matches,e33f36d5
498,M'Bala Nzola,ao ANG,FW,Spezia,25,1996,31,2653,86,77.6,29.5,29,89,26,2,35,0,0.91,26,43,-17,-0.58,+1.07,Matches,a4948e67
499,Pedro Obiang,gq EQG,MF,Sassuolo,30,1992,17,876,52,25.6,9.7,11,72,4,6,13,21,1.47,17,17,0,0.00,+0.50,Matches,ba1e04b3
500,Guillermo Ochoa,mx MEX,GK,Salernitana,37,1985,20,1800,90,52.6,20.0,20,90,20,0,,3,1.10,26,33,-7,-0.35,+0.04,Matches,1e9bde92
