--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Standard,,,,,,,,,,,-additional
379,Tanguy Ndombele,fr FRA,MF,Napoli,25,1996,9.0,1,16,2,12.5,1.78,0.22,0.06,0.50,0,0,Matches,5cdddffa
380,Ilija Nestorovski,mk MKD,FW,Udinese,32,1990,7.1,2,14,4,28.6,1.97,0.56,0.14,0.50,0,0,Matches,b1236c63
381,Cyril Ngonge,be BEL,MFFW,Hellas Verona,22,2000,8.3,3,27,10,37.0,3.26,1.21,0.11,0.30,0,0,Matches,2b8360f1
382,Hans Nicolussi Caviglia,it ITA,MF,Salernitana,22,2000,6.5,1,5,1,20.0,0.77,0.15,0.20,1.00,0,0,Matches,b136c945
383,Dimitris Nikolaou,gr GRE,DF,Spezia,23,1998,32.9,1,10,3,30.0,0.30,0.09,0.10,0.33,0,0,Matches,cf961d8d
384,Samuel Ntanda,cd COD,FW,Sampdoria,17,2005,0.0,0,1,1,100.0,22.50,22.50,0.00,0.00,0,0,Matches,48329ff8
385,Bram Nuytinck,nl NED,DF,Sampdoria,32,1990,16.6,0,4,0,0.0,0.24,0.00,0.00,,0,0,Matches,e33f36d5
386,Bram Nuytinck,nl NED,DF,Udinese,32,1990,4.3,0,1,0,0.0,0.23,0.00,0.00,,0,0,Matches,e33f36d5
387,M'Bala Nzola,ao ANG,FW,Spezia,25,1996,29.5,13,63,23,36.5,2.14,0.78,0.21,0.57,3,3,Matches,a4948e67
388,Pedro Obiang,gq EQG,MF,Sassuolo,30,1992,9.7,0,7,0,0.0,0.72,0.00,0.00,,0,0,Matches,ba1e04b3
389,Guillermo Ochoa,mx MEX,GK,Salernitana,37,1985,20.0,0,0,0,,0.00,0.00,,,0,0,Matches,1e9bde92
390,Marios Oikonomou,gr GRE,DF,Sampdoria,29,1992,2.4,0,3,0,0.0,1.23,0.00,0.00,,0,0,Matches,3b9858f5
391,David Okereke,ng NGA,FWMF,Cremonese,24,1997,25.2,7,61,21,34.4,2.42,0.83,0.11,0.33,1,1,Matches,d125f22f
392,Caleb Okoli,it ITA,DF,Atalanta,21,2001,10.7,0,7,2,28.6,0.66,0.19,0.00,0.00,0,0,Matches,8ec109e6
393,Mathías Olivera,uy URU,DF,Napoli,24,1997,18.3,2,9,4,44.4,0.49,0.22,0.22,0.50,0,0,Matches,41c12f75
394,André Onana,cm CMR,GK,Inter,26,1996,24.0,0,0,0,,0.00,0.00,,,0,0,Matches,e9c0c1b2
395,Divock Origi,be BEL,FWMF,Milan,27,1995,11.4,2,29,12,41.4,2.54,1.05,0.07,0.17,0,0,Matches,43a166b4
396,Riccardo Orsolini,it ITA,MFFW,Bologna,25,1997,23.6,11,92,30,32.6,3.90,1.27,0.12,0.37,3,3,Matches,e14ec482
397,Victor Osimhen,ng NGA,FW,Napoli,23,1998,28.5,26,135,55,40.7,4.73,1.93,0.19,0.47,2,3,Matches,8c90fd7a
398,Remi Oudin,fr FRA,MFFW,Lecce,25,1996,14.7,3,38,13,34.2,2.59,0.89,0.08,0.23,0,0,Matches,ea02beaf
399,Adam Ounas,dz ALG,FWMF,Napoli,25,1996,0.2,0,1,0,0.0,6.00,0.00,0.00,,0,0,Matches,ed90babd
400,Simone Pafundi,it ITA,FW,Udinese,16,2006,0.9,0,1,0,0.0,1.06,0.00,0.00,,0,0,Matches,8daee720
401,Flavio Paoletti,it ITA,MF,Sampdoria,19,2003,3.2,0,0,0,,0.00,0.00,,,0,0,Matches,3d6cee81
402,Leandro Paredes,ar ARG,MF,Juventus,28,1994,10.9,1,16,2,12.5,1.47,0.18,0.06,0.50,0,0,Matches,dff153a4
403,Fabiano Parisi,it ITA,DF,Empoli,21,2000,31.4,2,21,2,9.5,0.67,0.06,0.10,1.00,0,0,Matches,0967845b
404,Mario Pašalić,hr CRO,MF,Atalanta,27,1995,19.7,5,32,9,28.1,1.63,0.46,0.16,0.56,0,0,Matches,e599253a
405,Patric,es ESP,DF,Lazio,29,1993,15.7,0,2,1,50.0,0.13,0.06,0.00,0.00,0,0,Matches,f7223718
406,Rui Patrício,pt POR,GK,Roma,34,1988,35.0,0,0,0,,0.00,0.00,,,0,0,Matches,79b0d6a0
407,Pedro,es ESP,FW,Lazio,35,1987,21.1,4,42,16,38.1,1.99,0.76,0.10,0.25,0,0,Matches,3ca7254a
408,Gianluca Pegolo,it ITA,GK,Sassuolo,41,1981,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,f058ed1f
409,Pietro Pellegri,it ITA,FW,Torino,21,2001,5.2,2,10,5,50.0,1.94,0.97,0.20,0.40,0,0,Matches,a44d3a3c
410,Lorenzo Pellegrini,it ITA,MF,Roma,26,1996,28.3,4,65,19,29.2,2.30,0.67,0.06,0.21,2,3,Matches,4a5a45c7
411,Luca Pellegrini,it ITA,DF,Lazio,23,1999,2.0,0,3,0,0.0,1.50,0.00,0.00,,0,0,Matches,3b61c9ec
412,Pepín,gq EQG,MF,Monza,25,1996,12.5,0,10,3,30.0,0.80,0.24,0.00,0.00,0,0,Matches,7afb1573
413,Roberto Pereyra,ar ARG,MFFW,Udinese,31,1991,31.3,5,42,17,40.5,1.34,0.54,0.12,0.29,0,1,Matches,75f2c59f
414,Nehuén Pérez,ar ARG,DF,Udinese,22,2000,31.3,2,16,8,50.0,0.51,0.26,0.13,0.25,0,0,Matches,f7c491f1
415,Simone Perilli,it ITA,GK,Hellas Verona,27,1995,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,b9e11c1d
416,Mattia Perin,it ITA,GK,Juventus,29,1992,10.5,0,0,0,,0.00,0.00,,,0,0,Matches,4c62d0c8
417,Samuele Perisan,it ITA,GK,Empoli,24,1997,7.0,0,0,0,,0.00,0.00,,,0,0,Matches,00a17eba
418,Matteo Pessina,it ITA,MF,Monza,25,1997,32.6,5,28,9,32.1,0.86,0.28,0.18,0.56,3,3,Matches,780e3631
419,Andrea Petagna,it ITA,FW,Monza,27,1995,18.5,4,36,13,36.1,1.95,0.70,0.11,0.31,1,1,Matches,03f946ed
420,Giuseppe Pezzella,it ITA,DF,Lecce,24,1997,10.2,0,4,0,0.0,0.39,0.00,0.00,,0,0,Matches,149c5f5d
421,Krzysztof Piątek,pl POL,FW,Salernitana,27,1995,23.8,4,58,20,34.5,2.44,0.84,0.07,0.20,1,1,Matches,17f3620a
422,Roberto Piccoli,it ITA,FW,Empoli,21,2001,5.7,2,12,6,50.0,2.09,1.05,0.17,0.33,0,0,Matches,1cadaf34
423,Roberto Piccoli,it ITA,FW,Hellas Verona,21,2001,2.1,0,4,2,50.0,1.87,0.94,0.00,0.00,0,0,Matches,1cadaf34
424,Charles Pickel,cd COD,MF,Cremonese,25,1997,27.6,1,23,7,30.4,0.83,0.25,0.04,0.14,0,0,Matches,f71ad8cb
425,Andrea Pinamonti,it ITA,FW,Sassuolo,23,1999,24.0,5,67,22,32.8,2.79,0.92,0.07,0.23,1,1,Matches,08aa9cd1
426,Lorenzo Pirola,it ITA,DF,Salernitana,20,2002,21.6,2,13,2,15.4,0.60,0.09,0.15,1.00,0,0,Matches,caec77da
427,Niccolò Pisilli,it ITA,MF,Roma,17,2004,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,c84dcc88
428,Marko Pjaca,hr CRO,MFFW,Empoli,27,1995,5.8,0,15,2,13.3,2.57,0.34,0.00,0.00,0,0,Matches,2c38b327
429,Tommaso Pobega,it ITA,MF,Milan,23,1999,9.8,2,20,5,25.0,2.04,0.51,0.10,0.40,0,0,Matches,55a1cac2
430,Paul Pogba,fr FRA,FW,Juventus,29,1993,1.2,0,5,2,40.0,4.05,1.62,0.00,0.00,0,0,Matches,867239d3
431,Matteo Politano,it ITA,FW,Napoli,28,1993,13.0,3,33,9,27.3,2.55,0.69,0.09,0.33,2,3,Matches,5e861944
432,Marin Pongračić,hr CRO,DF,Lecce,24,1997,8.8,0,1,0,0.0,0.11,0.00,0.00,,0,0,Matches,2a6cd437
433,Stefan Posch,at AUT,DF,Bologna,25,1997,28.1,6,27,9,33.3,0.96,0.32,0.22,0.67,0,0,Matches,7f609bfc
434,Ivan Provedel,it ITA,GK,Lazio,28,1994,37.9,0,0,0,,0.00,0.00,,,0,0,Matches,277da414
435,Ignacio Pussetto,ar ARG,MF,Sampdoria,26,1995,1.7,0,2,2,100.0,1.18,1.18,0.00,0.00,0,0,Matches,62437b4f
436,Niklas Pyyhtiä,fi FIN,MF,Bologna,18,2003,1.2,0,3,0,0.0,2.45,0.00,0.00,,0,0,Matches,88f53b75
437,Fabio Quagliarella,it ITA,FW,Sampdoria,39,1983,8.9,1,36,6,16.7,4.05,0.68,0.03,0.17,0,0,Matches,ee4f2f3b
438,Giacomo Quagliata,it ITA,MFDF,Cremonese,22,2000,7.8,0,9,1,11.1,1.16,0.13,0.00,0.00,0,0,Matches,1b9c7401
439,Adrien Rabiot,fr FRA,MF,Juventus,27,1995,30.5,8,48,23,47.9,1.57,0.75,0.17,0.35,0,0,Matches,8794e251
440,Nemanja Radonjić,rs SRB,MFFW,Torino,26,1996,16.2,2,52,17,32.7,3.20,1.05,0.04,0.12,0,0,Matches,0630eb63
441,Ivan Radovanović,rs SRB,MFDF,Salernitana,33,1988,7.5,0,7,0,0.0,0.94,0.00,0.00,,0,0,Matches,023937a9
442,Ionuț Radu,ro ROU,GK,Cremonese,25,1997,9.0,0,0,0,,0.00,0.00,,,0,0,Matches,67f649be
443,Ștefan Radu,ro ROU,DF,Lazio,35,1986,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,53de807a
444,Antonio Raimondo,it ITA,FW,Bologna,18,2004,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,ce1a6c7e
445,Luca Ranieri,it ITA,DF,Fiorentina,23,1999,5.6,0,1,0,0.0,0.18,0.00,0.00,,0,0,Matches,8c63fae5
446,Andrea Ranocchia,it ITA,DF,Monza,34,1988,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,539230cf
447,Filippo Ranocchia,it ITA,MFFW,Monza,21,2001,5.9,1,19,8,42.1,3.23,1.36,0.05,0.13,0,0,Matches,d9ebed1c
448,Giacomo Raspadori,it ITA,FWMF,Napoli,22,2000,10.1,2,40,16,40.0,3.95,1.58,0.05,0.13,0,0,Matches,6e058f06
449,Giacomo Raspadori,it ITA,FWMF,Sassuolo,22,2000,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,6e058f06
450,Nicola Ravaglia,it ITA,GK,Sampdoria,33,1988,9.0,0,0,0,,0.00,0.00,,,0,0,Matches,d7a35008
451,Ante Rebić,hr CRO,MFFW,Milan,28,1993,10.9,3,27,13,48.1,2.48,1.19,0.11,0.23,0,0,Matches,536cebe5
452,Arkadiusz Reca,pl POL,MFDF,Spezia,27,1995,24.1,1,22,8,36.4,0.91,0.33,0.05,0.13,0,0,Matches,6213fd82
453,Panagiotis Retsos,gr GRE,DF,Hellas Verona,23,1998,1.4,0,1,0,0.0,0.74,0.00,0.00,,0,0,Matches,4bd00a50
454,Franck Ribéry,fr FRA,FWMF,Salernitana,39,1983,0.4,0,0,0,,0.00,0.00,,,0,0,Matches,f61c7c4e
455,Samuele Ricci,it ITA,MF,Torino,20,2001,23.0,2,21,7,33.3,0.91,0.30,0.10,0.29,0,0,Matches,9823be92
456,Tomás Rincón,ve VEN,MF,Sampdoria,34,1988,28.4,0,11,3,27.3,0.39,0.11,0.00,0.00,0,0,Matches,f1cfc209
457,Pablo Rodríguez,es ESP,FWMF,Lecce,20,2001,0.6,0,0,0,,0.00,0.00,,,0,0,Matches,1d4e63b6
458,Ricardo Rodríguez,ch SUI,DFMF,Torino,29,1992,29.7,0,11,4,36.4,0.37,0.13,0.00,0.00,0,0,Matches,7f78ad23
459,Rogério,br BRA,DF,Sassuolo,24,1998,33.3,0,15,5,33.3,0.45,0.15,0.00,0.00,0,0,Matches,10e7f486
460,Filippo Romagna,it ITA,DF,Sassuolo,25,1997,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,84594618
461,Alessio Romagnoli,it ITA,DF,Lazio,27,1995,32.5,2,13,5,38.5,0.40,0.15,0.15,0.40,0,0,Matches,3ead85f9
462,Simone Romagnoli,it ITA,DF,Lecce,32,1990,1.9,0,1,0,0.0,0.54,0.00,0.00,,0,0,Matches,09899de8
463,Luka Romero,ar ARG,FW,Lazio,17,2004,1.7,1,5,1,20.0,2.98,0.60,0.20,1.00,0,0,Matches,ca6edaa0
464,Marten de Roon,nl NED,MF,Atalanta,31,1991,32.9,3,19,5,26.3,0.58,0.15,0.16,0.60,0,0,Matches,2a1beb34
465,Francesco Rossi,it ITA,GK,Atalanta,31,1991,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,7b5f516f
466,Nicolò Rovella,it ITA,MF,Juventus,20,2001,0.3,0,2,0,0.0,6.67,0.00,0.00,,0,0,Matches,e58cbfd5
467,Nicolò Rovella,it ITA,MF,Monza,20,2001,19.3,1,21,6,28.6,1.09,0.31,0.05,0.17,0,0,Matches,e58cbfd5
468,Amir Rrahmani,xk KVX,DF,Napoli,28,1994,27.2,2,21,3,14.3,0.77,0.11,0.10,0.67,0,0,Matches,4b3e1a38
469,Ruan,br BRA,DF,Sassuolo,23,1999,19.0,0,5,1,20.0,0.26,0.05,0.00,0.00,0,0,Matches,a378a02a
470,Daniele Rugani,it ITA,DF,Juventus,28,1994,6.3,0,4,1,25.0,0.64,0.16,0.00,0.00,0,0,Matches,14b8fcdf
471,Matteo Ruggeri,it ITA,MFDF,Atalanta,20,2002,9.2,0,10,1,10.0,1.09,0.11,0.00,0.00,0,0,Matches,ae9898c5
472,Mário Rui,pt POR,DF,Napoli,31,1991,19.4,0,11,4,36.4,0.57,0.21,0.00,0.00,0,0,Matches,0b5a292a
473,Alessandro Russo,it ITA,GK,Sassuolo,21,2001,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,3945ac70
474,Abdelhamid Sabiri,ma MAR,MF,Sampdoria,25,1996,11.9,2,33,11,33.3,2.78,0.93,0.06,0.18,1,2,Matches,4830e0af
475,Alexis Saelemaekers,be BEL,MF,Milan,23,1999,15.6,2,35,10,28.6,2.25,0.64,0.06,0.20,0,0,Matches,ee251371
476,Jacopo Sala,it ITA,MF,Spezia,30,1991,1.2,0,0,0,,0.00,0.00,,,0,0,Matches,da5a981b
477,Lazar Samardzic,rs SRB,MFFW,Udinese,20,2002,20.5,5,50,18,36.0,2.44,0.88,0.10,0.28,0,0,Matches,217c93a1
478,Junior Sambia,cf CTA,MFDF,Salernitana,25,1996,7.7,0,13,5,38.5,1.68,0.65,0.00,0.00,0,0,Matches,24eb7ed6
479,Antonio Sanabria,py PAR,FW,Torino,26,1996,27.0,12,68,25,36.8,2.52,0.92,0.18,0.48,1,1,Matches,0a447501
480,Leandro Sanca,gw GNB,MF,Spezia,22,2000,0.4,0,0,0,,0.00,0.00,,,0,0,Matches,4295f19c
481,Alex Sandro,br BRA,DF,Juventus,31,1991,19.9,0,5,0,0.0,0.25,0.00,0.00,,0,0,Matches,0d82903c
482,Nicola Sansone,it ITA,FWMF,Bologna,30,1991,8.2,4,22,8,36.4,2.68,0.97,0.18,0.50,0,0,Matches,7eb97a8e
483,Riccardo Saponara,it ITA,MFFW,Fiorentina,30,1991,13.4,4,37,14,37.8,2.76,1.04,0.11,0.29,0,0,Matches,3bb7af3b
484,Mouhamadou Sarr,sn SEN,GK,Cremonese,25,1997,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,b959a0d1
485,Martin Satriano,uy URU,FW,Empoli,21,2001,18.9,2,38,10,26.3,2.01,0.53,0.05,0.20,0,0,Matches,86383d0e
486,Giorgio Scalvini,it ITA,DF,Atalanta,18,2003,25.9,2,17,4,23.5,0.66,0.15,0.12,0.50,0,0,Matches,1e9aa637
487,Jerdy Schouten,nl NED,MF,Bologna,25,1997,27.9,0,8,2,25.0,0.29,0.07,0.00,0.00,0,0,Matches,2cfae697
488,Perr Schuurs,nl NED,DF,Torino,22,1999,25.8,0,14,1,7.1,0.54,0.04,0.00,0.00,0,0,Matches,e613313c
489,Demba Seck,sn SEN,MFFW,Torino,21,2001,5.8,0,10,3,30.0,1.73,0.52,0.00,0.00,0,0,Matches,16463a79
490,Telasco Segovia,ve VEN,MF,Sampdoria,19,2003,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,9142b22f
491,Jacopo Segre,it ITA,MF,Torino,25,1997,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,3cb132e6
492,Vivaldo Semedo,pt POR,FW,Udinese,17,2005,0.4,0,1,0,0.0,2.50,0.00,0.00,,0,0,Matches,b6baba31
493,Stefano Sensi,it ITA,MF,Monza,26,1995,18.0,3,18,7,38.9,1.00,0.39,0.17,0.43,0,0,Matches,b70bde8f
494,Luigi Sepe,it ITA,GK,Salernitana,31,1991,17.0,0,0,0,,0.00,0.00,,,0,0,Matches,343f753a
495,Leonardo Sernicola,it ITA,MFDF,Cremonese,25,1997,25.7,2,25,5,20.0,0.97,0.19,0.08,0.40,0,0,Matches,dd7febd8
496,Stephan El Shaarawy,it ITA,MF,Roma,29,1992,16.9,7,42,20,47.6,2.48,1.18,0.17,0.35,0,0,Matches,d3aaad90
497,Eldor Shomurodov,uz UZB,FW,Spezia,27,1995,9.0,1,18,4,22.2,2.00,0.44,0.06,0.25,0,0,Matches,57469b2d
498,Eldor Shomurodov,uz UZB,FW,Roma,27,1995,1.3,0,6,3,50.0,4.54,2.27,0.00,0.00,0,0,Matches,57469b2d
499,Éderson Silva,br BRA,MF,Atalanta,23,1999,24.6,1,36,10,27.8,1.46,0.41,0.03,0.10,0,0,Matches,a9202def
500,Marco Silvestri,it ITA,GK,Udinese,31,1991,38.0,0,0,0,,0.00,0.00,,,0,0,Matches,0d422df7
501,Giovanni Simeone,ar ARG,FW,Napoli,27,1995,4.5,4,14,8,57.1,3.10,1.77,0.29,0.50,0,0,Matches,343c0d52
502,Wilfried Singo,ci CIV,MF,Torino,21,2000,22.7,2,34,10,29.4,1.50,0.44,0.06,0.20,0,0,Matches,8b609c34
503,Salvatore Sirigu,it ITA,GK,Fiorentina,35,1987,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,10dc46f0
504,Łukasz Skorupski,pl POL,GK,Bologna,31,1991,37.0,0,0,0,,0.00,0.00,,,0,0,Matches,ab4449d6
505,Milan Škriniar,sk SVK,DF,Inter,27,1995,19.7,0,9,2,22.2,0.46,0.10,0.00,0.00,0,0,Matches,30f5ffa9
506,Chris Smalling,eng ENG,DF,Roma,32,1989,31.2,3,17,5,29.4,0.54,0.16,0.18,0.60,0,0,Matches,b6964eb6
507,Ola Solbakken,no NOR,MFFW,Roma,23,1998,5.6,1,9,2,22.2,1.61,0.36,0.11,0.50,0,0,Matches,78f13530
508,Brandon Soppy,fr FRA,MF,Atalanta,20,2002,7.1,0,7,2,28.6,0.98,0.28,0.00,0.00,0,0,Matches,28f66c2e
509,Brandon Soppy,fr FRA,MF,Udinese,20,2002,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,0,0,Matches,28f66c2e
510,Roberto Soriano,it ITA,MF,Bologna,31,1991,14.7,1,13,2,15.4,0.88,0.14,0.08,0.50,0,0,Matches,9d4c45d6
511,Joaquin Sosa,uy URU,DF,Bologna,20,2002,7.6,0,3,1,33.3,0.39,0.13,0.00,0.00,0,0,Matches,50841bef
512,Riccardo Sottil,it ITA,MFFW,Fiorentina,23,1999,9.3,0,21,8,38.1,2.27,0.86,0.00,0.00,0,0,Matches,94816803
513,Matìas Soulé,ar ARG,MFFW,Juventus,19,2003,4.7,1,10,5,50.0,2.14,1.07,0.10,0.20,0,0,Matches,c13ddd3e
514,Adama Soumaoro,fr FRA,DF,Bologna,30,1992,20.7,0,2,1,50.0,0.10,0.05,0.00,0.00,0,0,Matches,7b075c75
515,Leonardo Spinazzola,it ITA,MF,Roma,29,1993,18.4,1,10,6,60.0,0.54,0.33,0.10,0.17,0,0,Matches,3626daea
516,Marco Sportiello,it ITA,GK,Atalanta,30,1992,14.9,0,0,0,,0.00,0.00,,,0,0,Matches,ac4003af
517,Petar Stojanović,si SVN,DF,Empoli,26,1995,17.0,0,10,2,20.0,0.59,0.12,0.00,0.00,0,0,Matches,13b44b02
518,Gabriel Strefezza,br BRA,FWMF,Lecce,25,1997,27.1,8,69,18,26.1,2.54,0.66,0.12,0.44,2,3,Matches,ac4a4508
519,Dávid Strelec,sk SVK,FW,Spezia,21,2001,1.9,0,3,1,33.3,1.60,0.53,0.00,0.00,0,0,Matches,2cb9486d
520,Isaac Success,ng NGA,FW,Udinese,26,1996,20.2,1,35,5,14.3,1.74,0.25,0.03,0.20,0,0,Matches,f573a8bf
521,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,19,2003,7.2,0,9,3,33.3,1.24,0.41,0.00,0.00,0,0,Matches,230c3f3a
522,Mile Svilar,rs SRB,GK,Roma,22,1999,3.0,0,0,0,,0.00,0.00,,,0,0,Matches,bcf5058a
523,Wojciech Szczęsny,pl POL,GK,Juventus,32,1990,27.5,0,0,0,,0.00,0.00,,,0,0,Matches,01b8a2b2
524,Benjamin Tahirovic,ba BIH,MF,Roma,19,2003,3.9,0,0,0,,0.00,0.00,,,0,0,Matches,eb3022c3
525,Adrien Tameze,cm CMR,MF,Hellas Verona,28,1994,33.7,0,12,2,16.7,0.36,0.06,0.00,0.00,0,0,Matches,8da74c05
526,Ciprian Tătărușanu,ro ROU,GK,Milan,36,1986,16.0,0,0,0,,0.00,0.00,,,0,0,Matches,b056e3da
527,Filippo Terracciano,it ITA,MF,Hellas Verona,19,2003,9.1,0,5,3,60.0,0.55,0.33,0.00,0.00,0,0,Matches,5cbb5ad6
528,Pietro Terracciano,it ITA,GK,Fiorentina,32,1990,29.0,0,0,0,,0.00,0.00,,,0,0,Matches,e1b0a70d
529,Aleksa Terzić,rs SRB,DF,Fiorentina,22,1999,10.4,1,9,2,22.2,0.87,0.19,0.11,0.50,0,0,Matches,3ef0a2d7
530,Florian Thauvin,fr FRA,FWMF,Udinese,29,1993,6.1,0,10,3,30.0,1.65,0.49,0.00,0.00,0,0,Matches,2b9fdeea
531,Malick Thiaw,de GER,DF,Milan,20,2001,15.1,0,8,3,37.5,0.53,0.20,0.00,0.00,0,0,Matches,ff5ea0bf
532,Kristian Thorstvedt,no NOR,MF,Sassuolo,23,1999,12.6,2,20,8,40.0,1.58,0.63,0.10,0.25,0,0,Matches,76ff8d0d
533,Jeremy Toljan,de GER,DF,Sassuolo,27,1994,29.7,0,5,0,0.0,0.17,0.00,0.00,,0,0,Matches,a96e5dc0
534,Rafael Tolói,it ITA,DF,Atalanta,31,1990,30.9,2,29,9,31.0,0.94,0.29,0.07,0.22,0,0,Matches,c56dc39e
535,Fikayo Tomori,eng ENG,DF,Milan,24,1997,30.7,1,9,4,44.4,0.29,0.13,0.11,0.25,0,0,Matches,7edfbb8a
536,Sandro Tonali,it ITA,MF,Milan,22,2000,30.1,2,32,14,43.8,1.06,0.46,0.06,0.14,0,0,Matches,0db169ae
537,Lorenzo Tonelli,it ITA,DF,Empoli,32,1990,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,8cc29864
538,William Troost-Ekong,ng NGA,DF,Salernitana,28,1993,4.9,1,2,1,50.0,0.41,0.20,0.50,1.00,0,0,Matches,7ed4921e
539,Frank Tsadjout,it ITA,FW,Cremonese,23,1999,11.7,3,26,10,38.5,2.23,0.86,0.12,0.30,0,0,Matches,0588a092
540,Alessandro Tuia,it ITA,DF,Lecce,32,1990,5.7,0,2,1,50.0,0.35,0.18,0.00,0.00,0,0,Matches,26c54058
541,Martin Turk,si SVN,GK,Sampdoria,18,2003,4.0,0,0,0,,0.00,0.00,,,0,0,Matches,14ae023f
542,Destiny Udogie,it ITA,MF,Udinese,19,2002,30.0,3,27,10,37.0,0.90,0.33,0.11,0.30,0,0,Matches,7cd520e8
543,Samir Ujkani,xk KVX,GK,Empoli,34,1988,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,96640846
544,Samuel Umtiti,fr FRA,DF,Lecce,28,1993,23.5,0,12,0,0.0,0.51,0.00,0.00,,0,0,Matches,3eed9821
545,Diego Valencia,cl CHI,FWMF,Salernitana,22,2000,2.6,0,1,1,100.0,0.39,0.39,0.00,0.00,0,0,Matches,71005acd
546,Emanuele Valeri,it ITA,MFDF,Cremonese,23,1998,30.9,2,39,6,15.4,1.26,0.19,0.05,0.33,0,0,Matches,ec52b661
547,Mattia Valoti,it ITA,MFFW,Monza,28,1993,5.0,0,2,1,50.0,0.40,0.20,0.00,0.00,0,0,Matches,c414df9d
548,Johan Vásquez,mx MEX,DF,Cremonese,23,1998,20.1,1,12,2,16.7,0.60,0.10,0.08,0.50,0,0,Matches,5eaed77a
549,Matías Vecino,uy URU,MF,Lazio,30,1991,18.8,2,26,6,23.1,1.38,0.32,0.08,0.33,0,0,Matches,44ac04e9
550,Miguel Veloso,pt POR,MF,Hellas Verona,36,1986,12.9,0,16,2,12.5,1.24,0.15,0.00,0.00,0,0,Matches,ab1ca213
551,Lorenzo Venuti,it ITA,DF,Fiorentina,27,1995,10.3,0,7,4,57.1,0.68,0.39,0.00,0.00,0,0,Matches,983ff2c7
552,Daniele Verde,it ITA,FWMF,Spezia,26,1996,11.1,3,32,11,34.4,2.89,0.99,0.09,0.27,1,1,Matches,d3298c99
553,Simone Verdi,it ITA,MFFW,Hellas Verona,30,1992,12.2,5,30,11,36.7,2.46,0.90,0.17,0.45,1,1,Matches,0375723e
554,Valerio Verre,it ITA,MF,Sampdoria,28,1994,7.5,0,14,3,21.4,1.86,0.40,0.00,0.00,0,0,Matches,33ecf462
555,Guglielmo Vicario,it ITA,GK,Empoli,25,1996,30.9,0,0,0,,0.00,0.00,,,0,0,Matches,77d6fd4d
556,Ronaldo Vieira,gw GNB,MF,Sampdoria,24,1998,9.1,0,6,1,16.7,0.66,0.11,0.00,0.00,0,0,Matches,75e60d75
557,Ronaldo Vieira,gw GNB,MF,Torino,24,1998,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,75e60d75
558,Emanuel Vignato,it ITA,MF,Bologna,21,2000,2.7,0,1,1,100.0,0.37,0.37,0.00,0.00,0,0,Matches,ec5dae45
559,Emanuel Vignato,it ITA,MF,Empoli,21,2000,0.6,1,2,1,50.0,3.16,1.58,0.50,1.00,0,0,Matches,ec5dae45
560,Samuele Vignato,it ITA,MF,Monza,18,2004,0.7,0,1,0,0.0,1.45,0.00,0.00,,0,0,Matches,a14d0ab0
561,Tonny Vilhena,nl NED,MF,Salernitana,27,1995,25.2,4,31,9,29.0,1.23,0.36,0.13,0.44,0,0,Matches,c7069d87
562,Gonzalo Villar,es ESP,MF,Sampdoria,24,1998,7.7,0,1,0,0.0,0.13,0.00,0.00,,0,0,Matches,bdc74a8f
563,Matías Viña,uy URU,MF,Roma,24,1997,0.6,0,0,0,,0.00,0.00,,,0,0,Matches,08eb3b58
564,Dušan Vlahović,rs SRB,FW,Juventus,22,2000,21.4,10,68,22,32.4,3.18,1.03,0.15,0.45,2,3,Matches,79443529
565,Nikola Vlašić,hr CRO,MFFW,Torino,24,1997,30.3,5,53,21,39.6,1.75,0.69,0.09,0.24,0,0,Matches,aa8e289e
566,Joel Voelkerling Persson,se SWE,FW,Lecce,19,2003,1.1,0,1,0,0.0,0.91,0.00,0.00,,0,0,Matches,b3ef6517
567,Mërgim Vojvoda,xk KVX,MF,Torino,27,1995,19.1,0,23,7,30.4,1.20,0.37,0.00,0.00,0,0,Matches,be2706c0
568,Cristian Volpato,au AUS,MF,Roma,18,2003,2.5,1,4,1,25.0,1.59,0.40,0.25,1.00,0,0,Matches,72f87f25
569,Lukáš Vorlický,cz CZE,FW,Atalanta,20,2002,0.3,0,1,1,100.0,3.75,3.75,0.00,0.00,0,0,Matches,f052fb01
