--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Performance,,,,,,,,,,,,,-additional
403,Carlo Pinsoglio,it ITA,GK,Juventus,27,1990,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f6a06749
404,Fabio Pisacane,it ITA,DF,Cagliari,31,1986,21.4,4,2,1,31,20,1,12,39,41,0,1,0,Matches,56400c01
405,Miralem Pjanić,ba BIH,MF,Juventus,27,1990,27.6,5,0,0,42,28,0,113,62,33,1,0,1,Matches,ad6df2d5
406,Andrea Poli,it ITA,MF,Bologna,27,1989,28.3,10,1,1,32,54,1,14,31,56,0,0,0,Matches,b3fd7075
407,Matteo Politano,it ITA,FW,Sassuolo,23,1993,31.2,1,0,0,20,56,10,180,20,21,1,0,0,Matches,5e861944
408,Simone Pontisso,it ITA,MF,Udinese,20,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8a2d3fdb
409,Dennis Praet,be BEL,MF,Sampdoria,23,1994,29.5,4,0,0,25,27,1,74,42,57,0,0,0,Matches,86695068
410,Manuel Pucciarelli,it ITA,FW,Chievo,26,1991,15.3,3,0,0,13,18,6,13,13,15,0,0,0,Matches,a1c7b425
411,Christian Puggioni,it ITA,GK,Sampdoria,36,1981,9.0,0,0,0,0,3,0,0,0,1,0,1,0,Matches,b39dfab0
412,Christian Puggioni,it ITA,GK,Benevento,36,1981,13.1,0,1,0,1,1,0,0,1,0,0,0,0,Matches,b39dfab0
413,Erick Pulgar,cl CHI,MF,Bologna,23,1994,30.8,9,0,0,42,32,1,34,44,42,0,0,0,Matches,4611e028
414,George Pușcaș,ro ROU,FWMF,Benevento,21,1996,7.8,0,0,0,14,9,1,4,1,1,0,0,0,Matches,c23c8e0d
415,Fabio Quagliarella,it ITA,FW,Sampdoria,34,1983,30.2,4,0,0,23,47,40,48,8,9,0,0,0,Matches,ee4f2f3b
416,Ivan Radovanović,rs SRB,MF,Chievo,28,1988,34.9,6,1,0,32,40,0,33,51,40,0,0,0,Matches,023937a9
417,Ștefan Radu,ro ROU,DF,Lazio,30,1986,28.8,10,1,1,23,30,0,20,57,40,0,0,0,Matches,53de807a
418,Rafael,br BRA,GK,Cagliari,35,1982,8.8,1,0,0,0,0,0,0,1,0,0,0,0,Matches,dd06d56c
419,Rafinha,br BRA,MF,Inter,24,1993,11.6,1,0,0,11,28,1,18,8,9,1,0,0,Matches,0c2ac3cb
420,Antonino Ragusa,it ITA,FWMF,Sassuolo,27,1990,9.2,6,0,0,19,32,5,22,7,10,2,0,0,Matches,e967e202
421,Gastón Ramírez,uy URU,MF,Sampdoria,26,1990,24.6,9,0,0,50,60,0,123,14,18,2,0,0,Matches,2c851997
422,Andrea Ranocchia,it ITA,DF,Inter,29,1988,7.0,4,0,0,12,3,0,1,12,6,0,0,1,Matches,539230cf
423,Vasco Regini,it ITA,DF,Sampdoria,26,1990,12.0,2,0,0,10,6,0,15,10,8,0,0,0,Matches,339c6ed4
424,Pepe Reina,es ESP,GK,Napoli,34,1982,37.0,1,0,0,0,3,0,0,0,0,0,0,0,Matches,e358587b
425,Federico Ricci,it ITA,MF,Genoa,23,1994,2.4,0,0,0,4,7,1,11,1,2,0,0,0,Matches,524eb8c5
426,Federico Ricci,it ITA,FW,Crotone,23,1994,10.2,4,0,0,17,26,2,62,9,14,0,0,0,Matches,524eb8c5
427,Luca Rigoni,it ITA,MF,Genoa,32,1984,17.5,5,0,0,28,22,6,22,16,21,0,0,0,Matches,4dba2a97
428,Nicola Rigoni,it ITA,MF,Chievo,26,1990,10.4,3,0,0,22,10,0,4,12,21,0,0,0,Matches,e327bd76
429,Tomás Rincón,ve VEN,MF,Torino,29,1988,33.3,12,0,0,73,47,1,21,63,44,0,0,0,Matches,f1cfc209
430,Luca Rizzo,it ITA,MF,SPAL,25,1992,5.4,0,0,0,7,7,1,24,4,10,0,0,0,Matches,a3e4b724
431,Ricardo Rodríguez,ch SUI,DFMF,Milan,24,1992,33.4,5,1,1,33,27,2,120,33,29,0,1,0,Matches,7f78ad23
432,Marko Rog,hr CRO,MF,Napoli,22,1995,3.2,2,0,0,9,6,0,5,4,7,0,0,0,Matches,b6b2b820
433,Rogério,br BRA,MFDF,Sassuolo,19,1998,10.1,4,0,0,11,17,0,25,13,16,0,0,0,Matches,10e7f486
434,Marcus Rohdén,se SWE,MF,Crotone,26,1991,18.1,2,0,0,19,25,2,18,19,16,0,0,0,Matches,b5b27493
435,Filippo Romagna,it ITA,DF,Cagliari,20,1997,21.0,0,0,0,13,15,0,15,35,19,0,1,0,Matches,84594618
436,Alessio Romagnoli,it ITA,DF,Milan,22,1995,26.1,9,1,1,26,10,2,6,24,15,0,0,0,Matches,3ead85f9
437,Simone Romagnoli,it ITA,DF,Bologna,27,1990,6.2,1,0,0,7,1,0,0,7,9,0,1,0,Matches,09899de8
438,Aristóteles Romero,ve VEN,MF,Crotone,21,1995,1.0,2,0,0,4,0,0,0,5,4,0,0,0,Matches,9f069180
439,Rômulo,it ITA,MFDF,Hellas Verona,30,1987,35.2,7,0,0,31,29,7,192,48,50,0,0,0,Matches,07abb358
440,Marten de Roon,nl NED,MF,Atalanta,26,1991,28.6,10,1,1,57,20,0,6,47,47,0,0,0,Matches,2a1beb34
441,Aleandro Rosi,it ITA,MF,Genoa,30,1987,18.9,5,0,0,44,23,2,53,19,19,1,0,0,Matches,1b729ba2
442,Luca Rossettini,it ITA,DF,Genoa,32,1985,22.5,7,0,0,19,8,0,4,29,7,0,1,0,Matches,47a500ae
443,Francesco Rossi,it ITA,GK,Atalanta,26,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7b5f516f
444,Giuseppe Rossi,it ITA,FW,Genoa,30,1987,2.9,0,0,0,3,5,0,3,1,1,0,0,0,Matches,fe48a073
445,Daniele Rugani,it ITA,DF,Juventus,23,1994,21.5,3,0,0,21,16,1,2,19,13,0,2,0,Matches,14b8fcdf
446,Mário Rui,pt POR,DF,Napoli,26,1991,23.2,10,1,1,37,41,2,111,18,43,0,0,0,Matches,0b5a292a
447,Umar Sadiq,ng NGA,FW,Torino,20,1997,2.5,0,0,0,12,9,6,0,1,0,0,0,0,Matches,686cbe7d
448,Bacary Sagna,fr FRA,DF,Benevento,34,1983,10.6,1,0,0,4,11,0,25,22,7,0,0,0,Matches,6ef56efd
449,Jacopo Sala,it ITA,DF,Sampdoria,25,1991,11.0,1,1,0,11,15,0,23,9,11,0,1,0,Matches,da5a981b
450,Bartosz Salamon,pl POL,DF,SPAL,26,1991,19.2,5,0,0,22,19,2,11,57,24,0,0,1,Matches,9b30df1e
451,Eddie Salcedo,it ITA,FW,Genoa,15,2001,0.4,0,0,0,1,0,0,0,1,0,0,0,0,Matches,0489bb30
452,Mario Sampirisi,it ITA,DF,Crotone,24,1992,24.4,2,0,0,21,11,2,37,46,33,0,1,0,Matches,cda2ec29
453,Carlos Sánchez,co COL,MF,Fiorentina,31,1986,4.1,2,0,0,8,1,0,0,10,6,0,0,0,Matches,50b51fac
454,Sandro,br BRA,MF,Benevento,28,1989,12.8,4,0,0,26,14,2,1,15,20,0,1,0,Matches,c1c2c925
455,Alex Sandro,br BRA,DF,Juventus,26,1991,23.5,8,0,0,47,30,5,89,30,33,0,1,0,Matches,0d82903c
456,Siriki Sanogo,ci CIV,FW,Benevento,15,2001,0.4,0,0,0,0,0,0,0,1,1,0,0,0,Matches,ff120e44
457,Davide Santon,it ITA,DFMF,Inter,26,1991,9.3,2,0,0,10,9,0,16,23,15,0,1,0,Matches,88c89891
458,Samir Santos,br BRA,DF,Udinese,22,1994,28.5,7,1,0,37,40,1,20,69,39,0,0,2,Matches,92b4758e
459,Antonio Santurro,do DOM,GK,Bologna,25,1992,1.0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,61228681
460,Riccardo Saponara,it ITA,MFFW,Fiorentina,25,1991,10.0,3,0,0,16,21,1,23,3,7,0,0,0,Matches,3bb7af3b
461,Marco Sau,it ITA,FW,Cagliari,29,1987,14.6,2,0,0,16,25,13,17,5,10,2,0,0,Matches,1ad1f50d
462,Gianluca Scamacca,it ITA,FW,Sassuolo,18,1999,0.3,0,0,0,1,1,0,1,0,1,0,0,0,Matches,8790f988
463,Pasquale Schiattarella,it ITA,MF,SPAL,30,1987,22.1,12,0,0,27,57,1,44,25,29,0,0,0,Matches,bd84fc61
464,Eros Schiavon,it ITA,MFDF,SPAL,34,1983,4.3,4,0,0,8,3,0,8,2,4,0,0,0,Matches,c4f97172
465,Patrik Schick,cz CZE,FWMF,Roma,21,1996,11.0,0,0,0,18,23,3,8,2,8,0,0,0,Matches,5d4f7d61
466,Simone Scuffet,it ITA,GK,Udinese,21,1996,6.0,0,0,0,0,0,0,0,1,0,0,0,0,Matches,41bd99ea
467,Stefano Sensi,it ITA,MF,Sassuolo,21,1995,11.6,2,0,0,17,30,0,44,20,16,1,0,0,Matches,b70bde8f
468,Luigi Sepe,it ITA,GK,Napoli,26,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,343f753a
469,Lee Seung-woo,kr KOR,FW,Hellas Verona,19,1998,4.0,4,0,0,9,10,0,4,2,3,0,0,0,Matches,0f22b650
470,Stephan El Shaarawy,it ITA,FWMF,Roma,24,1992,23.9,1,0,0,14,26,15,34,27,17,0,0,0,Matches,d3aaad90
471,André Silva,pt POR,FW,Milan,21,1995,10.4,0,0,0,20,19,6,6,4,4,0,0,0,Matches,3effaa34
472,Jonathan Silva,ar ARG,DF,Roma,23,1994,1.2,0,0,0,2,0,0,5,3,0,0,0,0,Matches,f2308b33
473,Matías Silvestre,ar ARG,DF,Sampdoria,32,1984,34.0,3,0,0,12,14,2,5,15,12,0,1,1,Matches,b6ca47a2
474,Marco Silvestri,it ITA,GK,Hellas Verona,26,1991,2.0,0,0,0,0,1,0,0,1,0,0,0,0,Matches,0d422df7
475,Giovanni Simeone,ar ARG,FW,Fiorentina,22,1995,33.3,3,0,0,54,49,37,19,13,25,2,0,0,Matches,343c0d52
476,Lorenco Šimić,hr CRO,DF,SPAL,21,1996,3.5,1,0,0,6,2,0,0,8,6,0,0,0,Matches,65e4dede
477,Stefan Simić,cz CZE,DF,Crotone,22,1995,6.2,2,0,0,11,11,0,0,10,11,0,0,0,Matches,b5365398
478,Salvatore Sirigu,it ITA,GK,Torino,30,1987,37.0,2,0,0,2,7,0,0,1,1,0,0,0,Matches,10dc46f0
479,Łukasz Skorupski,pl POL,GK,Roma,26,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ab4449d6
480,Milan Škriniar,sk SVK,DF,Inter,22,1995,38.0,2,0,0,35,28,0,0,37,57,0,1,1,Matches,30f5ffa9
481,Stefano Sorrentino,it ITA,GK,Chievo,38,1979,38.0,2,0,0,2,8,0,0,1,0,0,0,0,Matches,048877f5
482,Samuel Souprayen,fr FRA,DF,Hellas Verona,28,1989,17.6,3,1,1,18,13,0,12,22,19,0,1,1,Matches,f7c9fcd6
483,Luca Sparandeo,it ITA,DF,Benevento,17,1999,0.4,1,0,0,1,0,0,0,0,0,0,1,0,Matches,dfbb3234
484,Leonardo Spinazzola,it ITA,MF,Atalanta,24,1993,16.7,1,0,0,9,9,0,62,18,8,0,1,0,Matches,3626daea
485,Nicolás Spolli,ar ARG,DF,Genoa,34,1983,20.0,7,0,0,27,28,0,1,33,24,0,0,0,Matches,9a560ebe
486,Marco Sportiello,it ITA,GK,Fiorentina,25,1992,35.6,0,1,0,1,5,0,0,2,0,0,0,0,Matches,ac4003af
487,Mariusz Stępiński,pl POL,FW,Chievo,22,1995,7.9,1,0,0,20,15,7,1,4,6,1,0,0,Matches,7b536033
488,Ognjen Stijepović,me MNE,MF,Sampdoria,17,1999,0.1,0,0,,0,,,,,,,,,Matches,80ad4216
489,Adrian Stoian,ro ROU,MFFW,Crotone,26,1991,23.7,5,0,0,27,49,3,69,23,22,0,0,0,Matches,4468b31a
490,Thomas Strakosha,al ALB,GK,Lazio,22,1995,38.0,2,0,0,2,5,0,0,2,0,0,0,0,Matches,339fe0e8
491,Ivan Strinić,hr CRO,DF,Sampdoria,30,1987,13.9,2,0,0,14,12,0,54,28,25,0,2,0,Matches,52e2ef8f
492,Kevin Strootman,nl NED,MF,Roma,27,1990,25.1,4,0,0,41,24,4,24,27,39,0,0,0,Matches,ef2e5e1a
493,Jens Stryger Larsen,dk DEN,DFMF,Udinese,26,1991,28.1,5,0,0,14,20,2,22,37,29,0,0,0,Matches,f91e81c9
494,Stefano Sturaro,it ITA,MFDF,Juventus,24,1993,6.8,1,0,0,10,10,2,4,5,11,0,0,0,Matches,2334478a
495,Suso,es ESP,FWMF,Milan,23,1993,31.4,2,1,0,31,76,6,218,18,16,0,0,0,Matches,4e219ad2
496,Wojciech Szczęsny,pl POL,GK,Juventus,27,1990,17.0,0,0,0,1,2,0,0,1,0,0,0,0,Matches,01b8a2b2
497,Adel Taarabt,ma MAR,FWMF,Genoa,28,1989,17.9,4,1,0,21,27,15,42,12,11,0,0,0,Matches,47dc80f5
498,Saphir Taïder,dz ALG,MF,Bologna,25,1992,4.3,0,0,0,5,10,0,4,0,2,0,0,0,Matches,a12d0c05
499,Cyril Théréau,fr FRA,FW,Udinese,34,1983,2.0,0,0,0,1,1,2,3,0,1,0,0,0,Matches,4d3ab428
500,Cyril Théréau,fr FRA,FWMF,Fiorentina,34,1983,12.4,2,0,0,9,20,9,15,9,6,0,0,0,Matches,4d3ab428
501,Rafael Tolói,it ITA,DF,Atalanta,26,1990,27.2,8,1,1,29,21,3,16,64,39,0,0,0,Matches,c56dc39e
502,Nenad Tomović,rs SRB,DF,Chievo,29,1987,25.6,4,0,0,34,19,0,13,52,21,0,2,1,Matches,6aafdc27
503,Nenad Tomović,rs SRB,DF,Fiorentina,29,1987,1.5,1,0,0,2,0,1,7,2,1,0,1,0,Matches,6aafdc27
504,Lorenzo Tonelli,it ITA,DF,Napoli,27,1990,3.9,0,0,0,3,7,0,0,9,2,0,0,0,Matches,8cc29864
505,Aleksandar Tonev,bg BUL,MFFW,Crotone,27,1990,4.5,0,0,0,4,2,4,17,1,3,0,0,0,Matches,c15d1af9
506,Vasilis Torosidis,gr GRE,DFMF,Bologna,32,1985,9.1,4,1,1,10,16,1,25,18,6,0,0,0,Matches,8ea2c099
507,Emanuele Torrasi,it ITA,MF,Milan,18,1999,0.1,0,0,,0,,,,,,,,,Matches,16bc48f8
508,Emanuele Torrasi,it ITA,MF,Milan,18,1999,0.1,0,0,0,,,,,,,,,0,Matches,06378dd2
509,Lucas Torreira,uy URU,MF,Sampdoria,21,1996,35.3,6,0,0,43,84,1,122,72,77,1,1,0,Matches,52611641
510,Alin Toșca,ro ROU,DF,Benevento,25,1992,13.0,1,0,0,6,13,0,3,15,8,0,0,0,Matches,322ba2df
511,Marcello Trotta,it ITA,FW,Crotone,24,1992,25.1,2,0,0,26,43,12,17,13,24,0,0,0,Matches,acdad0aa
512,Marco Tumminello,it ITA,FW,Crotone,18,1998,2.3,1,0,0,6,2,2,5,0,3,0,0,0,Matches,5bdd44d8
513,Marco Tumminello,it ITA,FW,Roma,18,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5bdd44d8
514,Ľubomír Tupta,sk SVK,FWMF,Hellas Verona,19,1998,0.4,0,0,0,2,2,0,1,0,0,0,0,0,Matches,b02af64f
515,Cengiz Ünder,tr TUR,FWMF,Roma,20,1997,13.9,0,0,0,2,20,10,59,12,8,0,0,0,Matches,1880614f
516,Sauli Väisänen,fi FIN,DF,SPAL,23,1994,6.0,1,0,0,11,2,0,1,9,5,0,2,0,Matches,23214a49
517,Mirko Valdifiori,it ITA,MF,Torino,31,1986,6.9,1,0,0,11,9,0,11,9,10,0,0,0,Matches,c710f7d5
518,Borja Valero,es ESP,MF,Inter,32,1985,28.5,3,0,0,28,40,0,26,19,32,0,0,0,Matches,0e21fc3c
519,Mattia Valoti,it ITA,MFFW,Hellas Verona,23,1993,17.5,9,0,0,40,40,0,16,42,45,0,1,0,Matches,c414df9d
520,Matías Vecino,uy URU,MF,Inter,25,1991,23.7,7,1,0,41,18,1,17,22,32,0,0,0,Matches,44ac04e9
521,Miguel Veloso,pt POR,MF,Genoa,31,1986,19.3,4,0,0,31,7,0,109,12,31,0,1,0,Matches,ab1ca213
522,Lorenzo Venuti,it ITA,DFMF,Benevento,22,1995,26.6,4,0,0,18,50,2,46,42,42,0,0,1,Matches,983ff2c7
523,Daniele Verde,it ITA,MFFW,Hellas Verona,21,1996,21.7,0,0,0,2,12,7,110,34,11,0,0,0,Matches,d3298c99
524,Simone Verdi,it ITA,FWMF,Bologna,25,1992,31.4,2,0,0,23,61,5,233,35,24,1,0,0,Matches,0375723e
525,Jordan Veretout,fr FRA,MF,Fiorentina,24,1993,35.7,10,1,0,41,30,0,120,44,45,0,0,0,Matches,4a56052c
526,Valerio Verre,it ITA,MF,Sampdoria,23,1994,4.0,2,0,0,12,2,0,2,8,4,0,0,0,Matches,33ecf462
527,Francesco Vicari,it ITA,DF,SPAL,22,1994,31.7,10,1,0,22,26,0,3,50,26,0,2,2,Matches,de045b15
528,Luca Vido,it ITA,FW,Atalanta,20,1997,0.8,0,0,0,2,5,0,4,0,5,0,0,0,Matches,eb0d77a4
529,Nicolas Viola,it ITA,MF,Benevento,27,1989,20.6,3,1,1,38,40,1,97,21,28,0,1,0,Matches,45392b06
530,Mattia Vitale,it ITA,MF,SPAL,19,1997,1.1,1,0,0,2,0,0,1,3,1,0,0,0,Matches,8e4b894b
531,Federico Viviani,it ITA,MF,SPAL,25,1992,27.6,9,0,0,24,63,3,168,56,41,0,2,0,Matches,2258c078
532,Emiliano Viviano,it ITA,GK,Sampdoria,31,1985,27.0,2,0,0,2,1,0,0,2,1,0,0,0,Matches,03760df0
533,Giovanni Volpicelli,it ITA,MF,Benevento,17,1999,0.0,0,0,,0,,,,,,,,,Matches,844a87c2
534,Stefan de Vrij,nl NED,DF,Lazio,25,1992,33.7,3,0,0,15,11,1,0,83,22,0,2,0,Matches,d0d8dd44
535,Jagoš Vuković,rs SRB,DF,Hellas Verona,29,1988,14.8,1,0,0,4,7,1,1,24,8,0,0,0,Matches,ba06950a
536,Molla Wagué,ml MLI,DF,Udinese,26,1991,0.6,0,0,0,1,0,0,2,2,0,0,0,0,Matches,a440d8ca
537,Wallace,br BRA,DF,Lazio,22,1994,11.1,5,0,0,12,7,2,1,32,6,0,1,1,Matches,d61b3354
538,Silvan Widmer,ch SUI,MFDF,Udinese,24,1993,18.1,2,0,0,11,17,2,75,28,30,0,0,0,Matches,f68b64fc
539,Jawad El Yamiq,ma MAR,DF,Genoa,25,1992,4.0,0,0,0,4,2,0,0,5,5,0,0,0,Matches,f6f6b6e8
540,Mattia Zaccagni,it ITA,MF,Hellas Verona,22,1995,1.7,1,0,0,4,5,1,3,6,6,0,0,0,Matches,d85c238b
541,Francesco Zampano,it ITA,MF,Udinese,23,1993,4.6,0,0,0,10,3,1,15,6,7,0,0,0,Matches,8e45910b
542,Niccolò Zanellato,it ITA,MF,Crotone,19,1998,0.8,0,0,0,1,0,0,2,0,2,0,0,0,Matches,741e058f
543,Cristián Zapata,co COL,DF,Milan,30,1986,11.0,2,0,0,10,6,0,6,17,20,0,0,0,Matches,b1deecf8
544,Duván Zapata,co COL,FW,Sampdoria,26,1991,23.4,1,0,0,27,51,3,42,10,10,2,0,0,Matches,d3de9af0
545,Davide Zappacosta,it ITA,DF,Torino,25,1992,1.1,0,0,0,1,0,2,8,2,0,0,0,0,Matches,7fe90ccd
546,Rafik Zekhnini,no NOR,FW,Fiorentina,19,1998,0.1,0,0,0,1,0,0,0,0,0,0,0,0,Matches,1b62a7df
547,Piotr Zieliński,pl POL,MFFW,Napoli,23,1994,18.5,3,0,0,12,27,2,14,12,22,1,0,0,Matches,a5296e55
548,Bruno Zuculini,ar ARG,MF,Hellas Verona,24,1993,13.5,8,3,2,34,9,0,3,47,51,0,1,0,Matches,17cddb4d
549,Franco Zuculini,ar ARG,MF,Hellas Verona,26,1990,3.7,1,0,0,17,8,1,2,5,9,0,0,0,Matches,9c31bb89
550,Ervin Zukanović,ba BIH,DF,Genoa,30,1987,31.9,5,1,0,29,16,1,40,45,40,0,1,2,Matches,1253a12e
551,Filip Đuričić,rs SRB,FWMF,Sampdoria,25,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,eccbe56a
552,Filip Đuričić,rs SRB,MFFW,Benevento,25,1992,10.8,1,0,0,6,18,0,10,11,15,0,0,0,Matches,eccbe56a
553,Christian Rutjens,,,Benevento,,,0.0,0,0,,0,,,,,,,,,Matches,Christian-Rutjens


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2017-2018/misc/2017-2018-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_misc">View Original Table</a><br>Generated 8/25/2026.
