--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
342,Mamadou Kanouté,sn SEN,MF,Benevento,23,1993,2,32,16,0.9,0.4,0,,0,2,,9,0.00,0,1,-1,-2.81,-1.48,Matches,3d5ed93d
343,Yann Karamoh,fr FRA,MFFW,Inter,19,1998,16,489,31,14.3,5.4,4,,1,12,,20,1.69,14,5,+9,+1.66,+0.83,Matches,8b66d9cc
344,Rick Karsdorp,nl NED,DF,Roma,22,1995,1,81,81,2.4,0.9,1,,0,0,,3,3.00,1,0,+1,+1.11,+0.25,Matches,9f84febe
345,Moise Kean,it ITA,FW,Hellas Verona,17,2000,19,1131,60,33.1,12.6,12,,4,7,,2,0.79,13,24,-11,-0.88,+0.58,Matches,3d50bcdb
346,Moise Kean,it ITA,FW,Juventus,17,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,3d50bcdb
347,Cheick Keita,ml MLI,DF,Bologna,21,1996,3,127,42,3.7,1.4,1,,1,2,,11,0.00,1,4,-3,-2.13,-1.88,Matches,82f32d55
348,Franck Kessié,ci CIV,MF,Milan,20,1996,37,3264,88,95.4,36.3,37,,32,0,,0,1.65,52,40,+12,+0.33,-0.82,Matches,05e19d6a
349,Sami Khedira,de GER,MF,Juventus,30,1987,26,1912,74,55.9,21.2,24,,12,2,,5,2.58,50,15,+35,+1.65,+0.04,Matches,38ac43d3
350,Aleksandar Kolarov,rs SRB,DF,Roma,31,1985,35,3060,87,89.5,34.0,34,,32,1,,2,1.94,55,25,+30,+0.88,+0.13,Matches,eda40760
351,Pa Konate,gn GUI,DF,SPAL,23,1994,0,,,,,0,,0,0,,24,,,,,,,Matches,b89eef6b
352,Christ Kouadio,ci CIV,DF,Cagliari,16,2000,0,,,,,0,,0,0,,2,,,,,,,Matches,28b0cf21
353,Kalidou Koulibaly,sn SEN,DF,Napoli,26,1991,35,3066,88,89.6,34.1,35,,34,0,,1,2.40,68,21,+47,+1.38,+1.13,Matches,da974c7b
354,Dawid Kownacki,pl POL,FW,Sampdoria,20,1997,22,823,37,24.1,9.1,6,,3,16,,13,1.18,14,19,-5,-0.55,-0.58,Matches,be5e1c4c
355,Emil Krafth,se SWE,DF,Bologna,22,1994,12,946,79,27.7,10.5,10,,8,2,,25,0.75,10,20,-10,-0.95,-0.88,Matches,77cf6852
356,Oliver Kragl,de GER,MF,Crotone,27,1990,5,99,20,2.9,1.1,0,,0,5,,7,0.20,1,2,-1,-0.91,-0.23,Matches,1c17dfe0
357,Titas Krapikas,lt LTU,GK,Sampdoria,18,1999,0,,,,,0,,0,0,,9,,,,,,,Matches,211c0e82
358,Ladislav Krejčí,cz CZE,FW,Bologna,25,1992,12,397,33,11.6,4.4,2,,0,10,,20,0.83,4,9,-5,-1.13,-0.93,Matches,58027adc
359,Dejan Kulusevski,se SWE,FWMF,Atalanta,17,2000,0,,,,,0,,0,0,,4,,,,,,,Matches,df3cda47
360,Marash Kumbulla,al ALB,DF,Hellas Verona,17,2000,0,,,,,0,,0,0,,5,,,,,,,Matches,a40819d9
361,Jasmin Kurtić,si SVN,MFFW,SPAL,28,1989,16,1440,90,42.1,16.0,16,,16,0,,0,1.31,17,20,-3,-0.19,+0.59,Matches,144607cc
362,Jasmin Kurtić,si SVN,MF,Atalanta,28,1989,14,662,47,19.4,7.4,7,,3,7,,6,1.29,6,12,-6,-0.82,-1.60,Matches,144607cc
363,Han Kwang-song,kp PRK,FW,Cagliari,18,1998,7,277,40,8.1,3.1,3,,0,4,,7,0.71,3,7,-4,-1.30,-0.61,Matches,87243064
364,Riccardo Ladinetti,it ITA,MF,Cagliari,16,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,ff4296df
365,Eugenio Lamanna,it ITA,GK,Genoa,27,1989,1,90,90,2.6,1.0,1,,1,0,,37,0.00,0,1,-1,-1.00,-0.76,Matches,349601c3
366,Loïck Landre,fr FRA,DF,Genoa,25,1992,0,,,,,0,,0,0,,2,,,,,,,Matches,08082af0
367,Simon Laner,it ITA,MF,Hellas Verona,33,1984,0,,,,,0,,0,0,,17,,,,,,,Matches,30f5ccac
368,Gianluca Lapadula,pe PER,FW,Genoa,27,1990,28,1495,53,43.7,16.6,13,,7,15,,5,0.96,14,21,-7,-0.42,-0.28,Matches,2ead2809
369,Danilo Larangeira,br BRA,DF,Udinese,33,1984,32,2775,87,81.1,30.8,32,,29,0,,1,1.16,38,50,-12,-0.39,+0.03,Matches,fed5f993
370,Kevin Lasagna,it ITA,FW,Udinese,24,1992,29,2130,73,62.3,23.7,26,,13,3,,2,1.28,38,31,+7,+0.30,+1.83,Matches,09538fdb
371,Francesco Latella,it ITA,GK,Crotone,17,2000,0,,,,,0,,0,0,,3,,,,,,,Matches,e8378f6b
372,Emmanuel Latte Lath,ci CIV,FW,Atalanta,18,1999,0,,,,,0,,0,0,,2,,,,,,,Matches,1c9cfad4
373,Vincent Laurini,fr FRA,DF,Fiorentina,28,1989,22,1608,73,47.0,17.9,20,,10,2,,8,1.64,24,17,+7,+0.39,+0.34,Matches,3535098b
374,Diego Laxalt,uy URU,MF,Genoa,24,1993,32,2806,88,82.0,31.2,32,,28,0,,3,1.25,28,32,-4,-0.13,+0.75,Matches,f26e3c59
375,Achraf Lazaar,ma MAR,MF,Benevento,25,1992,9,478,53,14.0,5.3,6,,3,3,,4,0.00,3,20,-17,-3.20,-2.16,Matches,957d41d2
376,Darko Lazović,rs SRB,MF,Genoa,26,1990,21,1242,59,36.3,13.8,12,,9,9,,15,1.05,15,20,-5,-0.36,-0.16,Matches,5128bde4
377,Manuel Lazzari,it ITA,MF,SPAL,23,1993,36,3116,87,91.1,34.6,36,,31,0,,0,0.97,32,54,-22,-0.64,-1.23,Matches,02caf6e0
378,Leandrinho,br BRA,MF,Napoli,18,1998,0,,,,,0,,0,0,,11,,,,,,,Matches,26c54163
379,Lucas Leiva,br BRA,MF,Lazio,30,1987,36,2882,80,84.3,32.0,35,,22,1,,0,1.89,78,46,+32,+1.00,-0.34,Matches,4c78b5ed
380,Mauricio Lemos,uy URU,DF,Sassuolo,21,1995,8,701,88,20.5,7.8,8,,6,0,,9,1.63,7,14,-7,-0.90,-0.14,Matches,dbe5a587
381,Mehdi Léris,dz ALG,FWMF,Chievo,19,1998,4,42,11,1.2,0.5,0,,0,4,,17,0.25,0,5,-5,-10.71,-10.23,Matches,7d3cbc67
382,Gaetano Letizia,it ITA,DFMF,Benevento,27,1990,29,2141,74,62.6,23.8,25,,16,4,,7,0.48,18,45,-27,-1.13,+0.55,Matches,3dd45b70
383,Timo Letschert,nl NED,DF,Sassuolo,24,1993,7,416,59,12.2,4.6,5,,4,2,,6,0.86,3,6,-3,-0.65,+0.16,Matches,be9938ed
384,Maxime Leverbe,fr FRA,DF,Sampdoria,20,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,f155d812
385,Ben Lhassine Kone,ci CIV,MF,Torino,17,2000,0,,,,,0,,0,0,,3,,,,,,,Matches,7452c7a8
386,Stephan Lichtsteiner,ch SUI,DFMF,Juventus,33,1984,27,1704,63,49.8,18.9,21,,7,6,,7,2.52,47,19,+28,+1.48,-0.30,Matches,99b1d0e6
387,Karol Linetty,pl POL,MF,Sampdoria,22,1995,29,2139,74,62.5,23.8,21,,18,8,,3,1.62,40,31,+9,+0.38,+1.29,Matches,d023d70f
388,Pol Lirola,es ESP,DFMF,Sassuolo,19,1997,24,2025,84,59.2,22.5,22,,22,2,,6,1.00,17,37,-20,-0.89,-0.24,Matches,ff800ed8
389,Adem Ljajić,rs SRB,MFFW,Torino,25,1991,27,2166,80,63.3,24.1,23,,21,4,,6,1.30,36,31,+5,+0.21,-0.01,Matches,2648e18f
390,Simone Lo Faso,it ITA,FW,Fiorentina,19,1998,2,36,18,1.1,0.4,0,,0,2,,21,3.00,0,0,0,0.00,-0.21,Matches,51c614fd
391,Bogdan Lobonț,ro ROU,GK,Roma,39,1978,0,,,,,0,,0,0,,36,,,,,,,Matches,ee5fc087
392,Manuel Locatelli,it ITA,MF,Milan,19,1998,21,684,33,20.0,7.6,5,,4,16,,17,1.81,17,10,+7,+0.92,+0.69,Matches,a8a874f1
393,Cristiano Lombardi,it ITA,FWMF,Lazio,21,1995,0,,,,,0,,0,0,,1,,,,,,,Matches,f124b4c9
394,Cristiano Lombardi,it ITA,MFFW,Benevento,21,1995,17,1112,65,32.5,12.4,13,,5,4,,12,0.35,8,32,-24,-1.94,-0.89,Matches,f124b4c9
395,Manuel Lombardoni,it ITA,DF,Inter,18,1998,0,,,,,0,,0,0,,3,,,,,,,Matches,672489c0
396,Lisandro López,ar ARG,DF,Inter,27,1989,1,45,45,1.3,0.5,0,,0,1,,17,3.00,1,0,+1,+2.00,+1.07,Matches,8320fe65
397,Maxi López,ar ARG,FW,Udinese,33,1984,28,1684,60,49.2,18.7,20,,9,8,,8,1.14,30,34,-4,-0.21,+0.36,Matches,ad469944
398,Leonardo Loria,it ITA,GK,Juventus,18,1999,0,,,,,0,,0,0,,6,,,,,,,Matches,f95a178d
399,Fabio Lucioni,it ITA,DF,Benevento,29,1987,8,720,90,21.1,8.0,8,,8,0,,0,0.75,5,17,-12,-1.50,-0.20,Matches,8efa621b
400,José Luis Palomino,ar ARG,DF,Atalanta,27,1990,26,1979,76,57.9,22.0,22,,20,4,,7,1.62,31,24,+7,+0.32,-0.37,Matches,921f6058
401,Everton Luiz,br BRA,MF,SPAL,29,1988,11,642,58,18.8,7.1,7,,6,4,,5,1.27,7,9,-2,-0.28,+0.30,Matches,3799e138
402,Jordan Lukaku,be BEL,MF,Lazio,23,1994,30,1355,45,39.6,15.1,10,,4,20,,4,1.87,41,14,+27,+1.79,+1.23,Matches,0cd0e21b
403,Senad Lulić,ba BIH,MF,Lazio,31,1986,35,2426,69,70.9,27.0,30,,13,5,,0,1.94,57,35,+22,+0.82,-0.81,Matches,7fd58fe3
404,Lyanco,br BRA,DF,Torino,20,1997,4,316,79,9.2,3.5,4,,3,0,,10,1.25,7,9,-2,-0.57,-0.86,Matches,b5bf1770
405,Babis Lykogiannis,gr GRE,MFDF,Cagliari,23,1993,11,687,62,20.1,7.6,8,,6,3,,4,0.82,4,12,-8,-1.05,-0.39,Matches,5efc5389
406,Zinédine Machach,fr FRA,FWMF,Napoli,21,1996,0,,,,,0,,0,0,,15,,,,,,,Matches,31377e38
407,Christian Maggio,it ITA,DF,Napoli,35,1982,13,641,49,18.7,7.1,6,,6,7,,25,2.46,14,4,+10,+1.40,+0.17,Matches,31d7f557
408,Francesco Magnanelli,it ITA,MF,Sassuolo,32,1984,32,2494,78,72.9,27.7,30,,18,2,,3,1.13,17,39,-22,-0.79,-0.02,Matches,07767f42
409,Domenico Maietta,it ITA,DF,Bologna,34,1982,7,468,67,13.7,5.2,6,,4,1,,11,2.00,9,3,+6,+1.15,+1.70,Matches,3d936ba9
410,Nikola Maksimović,rs SRB,DF,Napoli,25,1991,2,96,48,2.8,1.1,1,,1,1,,18,3.00,3,2,+1,+0.94,-0.34,Matches,16b9d5cf
411,Gianluca Mancini,it ITA,DF,Atalanta,21,1996,11,684,62,20.0,7.6,8,,3,3,,26,1.45,8,8,0,0.00,-0.59,Matches,5aa53281
412,Rolando Mandragora,it ITA,MF,Crotone,20,1997,36,3240,90,94.7,36.0,36,,36,0,,1,0.97,38,57,-19,-0.53,+2.97,Matches,c7259b83
413,Mario Mandžukić,hr CRO,FWMF,Juventus,31,1986,32,2324,73,68.0,25.8,27,,16,5,,0,2.47,59,18,+41,+1.59,-0.14,Matches,afa0d4e0
414,Kostas Manolas,gr GRE,DF,Roma,26,1991,29,2338,81,68.4,26.0,27,,21,2,,6,1.93,46,25,+21,+0.81,-0.19,Matches,c707411f
415,Juan Manuel Valencia,co COL,MF,Bologna,19,1998,0,,,,,0,,0,0,,3,,,,,,,Matches,7f50c23b
416,Gabriele Marchegiani,it ITA,GK,SPAL,21,1996,1,1,1,0.0,0.0,0,,0,1,,37,3.00,0,0,0,0.00,+0.53,Matches,8cf63012
417,Claudio Marchisio,it ITA,MF,Juventus,31,1986,15,817,54,23.9,9.1,9,,4,6,,12,2.87,23,5,+18,+1.98,+0.46,Matches,e304acd5
418,Gian Marco Ferrari,it ITA,DF,Sampdoria,25,1992,30,2645,88,77.3,29.4,29,,29,1,,8,1.43,41,48,-7,-0.24,-0.59,Matches,8650af85
419,Andrea Marcucci,it ITA,MF,Roma,18,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,2fec6b88
420,João Mário,pt POR,MF,Inter,24,1993,14,554,40,16.2,6.2,5,,2,9,,5,2.21,14,2,+12,+1.95,+1.20,Matches,f0021247
421,Luka Marković,rs SRB,FW,Crotone,17,2000,0,,,,,0,,0,0,,3,,,,,,,Matches,c76c6709
422,Leonardo Marson,it ITA,GK,Sassuolo,19,1998,0,,,,,0,,0,0,,24,,,,,,,Matches,72c938a0
423,Bruno Martella,it ITA,DF,Crotone,24,1992,30,2616,87,76.5,29.1,30,,27,0,,5,0.97,32,42,-10,-0.34,+1.45,Matches,1e12c53b
424,Adam Marušić,me MNE,MF,Lazio,24,1992,32,2523,79,73.8,28.0,28,,21,4,,3,1.91,70,35,+35,+1.25,+0.75,Matches,d4535821
425,Andrea Masiello,it ITA,DF,Atalanta,31,1986,31,2707,87,79.2,30.1,30,,29,1,,5,1.65,47,31,+16,+0.53,+0.28,Matches,e0314d87
426,Adam Masina,ma MAR,DFMF,Bologna,23,1994,34,2830,83,82.7,31.4,33,,22,1,,2,0.97,31,43,-12,-0.38,-0.38,Matches,de0f152c
427,Ryder Matos,br BRA,MF,Udinese,24,1993,4,170,43,5.0,1.9,1,,0,3,,14,1.50,3,1,+2,+1.06,+1.53,Matches,7280b54f
428,Ryder Matos,br BRA,FWMF,Hellas Verona,24,1993,14,978,70,28.6,10.9,11,,7,3,,1,0.64,9,23,-14,-1.29,-0.04,Matches,7280b54f
429,Alessandro Matri,it ITA,FW,Sassuolo,32,1984,23,914,40,26.7,10.2,7,,4,16,,13,0.91,7,20,-13,-1.28,-0.67,Matches,58d97e77
430,Federico Mattiello,it ITA,MF,SPAL,22,1995,29,2204,76,64.4,24.5,24,,17,5,,2,1.17,31,40,-9,-0.37,+0.45,Matches,fba81826
431,Blaise Matuidi,fr FRA,MF,Juventus,30,1987,32,2354,74,68.8,26.2,27,,21,5,,2,2.41,49,15,+34,+1.30,-1.06,Matches,c0cddebe
432,José Mauri,it ITA,MF,Milan,21,1996,1,13,13,0.4,0.1,0,,0,1,,26,3.00,0,0,0,0.00,-0.37,Matches,644faf10
433,Maurício,br BRA,DF,Lazio,28,1988,1,5,5,0.1,0.1,0,,0,1,,5,3.00,0,0,0,0.00,-1.05,Matches,d5bd1abc
434,Luca Mazzitelli,it ITA,MF,Sassuolo,21,1995,20,1017,51,29.7,11.3,10,,5,10,,18,0.90,11,23,-12,-1.06,-0.39,Matches,dc61b402
435,Ibrahima Mbaye,sn SEN,DF,Bologna,22,1994,25,1760,70,51.5,19.6,18,,15,7,,8,1.40,26,25,+1,+0.05,+0.76,Matches,cfbf9881
436,Iuri Medeiros,pt POR,FW,Genoa,23,1994,11,641,58,18.7,7.1,7,,3,4,,5,1.18,10,10,0,0.00,+0.32,Matches,97e2aa67
437,Riccardo Meggiorini,it ITA,FW,Chievo,31,1985,15,786,52,23.0,8.7,10,,2,5,,9,0.60,4,13,-9,-1.03,-0.55,Matches,2ec0f902
438,Federico Melchiorri,it ITA,FW,Cagliari,30,1987,0,,,,,0,,0,0,,9,,,,,,,Matches,87e5d68c
439,Filippo Melegoni,it ITA,MF,Atalanta,18,1999,0,,,,,0,,0,0,,17,,,,,,,Matches,6604165d
440,Ledian Memushaj,al ALB,MF,Benevento,30,1986,17,1258,74,36.8,14.0,15,,10,2,,9,0.41,7,31,-24,-1.72,-0.59,Matches,8011fcf6
441,Alex Meret,it ITA,GK,SPAL,20,1997,13,1158,89,33.9,12.9,13,,12,0,,6,1.00,8,16,-8,-0.62,-0.14,Matches,9413b19f
442,Dries Mertens,be BEL,FW,Napoli,30,1987,38,3002,79,87.8,33.4,35,,21,3,,0,2.39,62,23,+39,+1.17,-0.77,Matches,89b2c8a9
443,Senna Miangue,be BEL,MFDF,Cagliari,20,1997,11,805,73,23.5,8.9,8,,6,3,,21,1.18,9,16,-7,-0.78,-0.06,Matches,42591ed0
444,Alessio Miceli,it ITA,MF,Lazio,17,1999,0,,,,,0,,0,0,,2,,,,,,,Matches,3a8b9635
445,Kingsley Michael,ng NGA,MF,Bologna,17,1999,0,,,,,0,,0,0,,3,,,,,,,Matches,e63e122d
446,Francesco Migliore,it ITA,MF,Genoa,29,1988,6,329,55,9.6,3.7,4,,2,2,,23,0.67,1,6,-5,-1.37,-1.22,Matches,1a584cb2
447,Nikola Milenković,rs SRB,DF,Fiorentina,19,1997,16,1254,78,36.7,13.9,14,,11,2,,21,1.63,19,18,+1,+0.07,-0.22,Matches,bee704fc
448,Hrvoje Milić,hr CRO,DFFW,Napoli,28,1989,0,,,,,0,,0,0,,13,,,,,,,Matches,1b625237
449,Arkadiusz Milik,pl POL,FW,Napoli,23,1994,15,448,30,13.1,5.0,3,,0,12,,3,2.07,18,8,+10,+2.01,+0.86,Matches,85613cf0
450,Sergej Milinković-Savić,rs SRB,MF,Lazio,22,1995,35,2844,81,83.2,31.6,33,,26,2,,1,1.94,71,42,+29,+0.92,-0.80,Matches,4e6dbac4
451,Vanja Milinković-Savić,rs SRB,GK,Torino,20,1997,1,90,90,2.6,1.0,1,,1,0,,32,3.00,2,1,+1,+1.00,+0.81,Matches,9fa26bc2
452,Vincenzo Millico,it ITA,FW,Torino,16,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,6817095b
453,Miranda,br BRA,DF,Inter,32,1984,31,2726,88,79.7,30.3,31,,28,0,,2,1.97,51,25,+26,+0.86,-0.44,Matches,314f2124
454,Antonio Mirante,it ITA,GK,Bologna,34,1983,33,2970,90,86.8,33.0,33,,33,0,,0,1.06,36,46,-10,-0.30,+0.10,Matches,30223b33
455,Simone Missiroli,it ITA,MF,Sassuolo,31,1986,35,2918,83,85.3,32.4,33,,25,2,,2,1.14,25,44,-19,-0.59,+1.39,Matches,331c0a43
456,Alexander Molberg,dk DEN,DF,Cagliari,18,1999,0,,,,,0,,0,0,,2,,,,,,,Matches,d700e621
457,Cristian Molinaro,it ITA,DF,Torino,34,1983,20,1564,78,45.7,17.4,17,,16,3,,14,1.40,25,18,+7,+0.40,+0.35,Matches,1c8c5aed
458,Riccardo Montolivo,it ITA,MF,Milan,32,1985,18,1087,60,31.8,12.1,12,,6,6,,17,1.61,13,16,-3,-0.25,-0.90,Matches,b746d309
459,Luca Mora,it ITA,MF,SPAL,29,1988,17,934,55,27.3,10.4,10,,3,7,,3,0.76,7,18,-11,-1.06,-0.73,Matches,42fff925
460,Héctor Moreno,mx MEX,DF,Roma,29,1988,5,230,46,6.7,2.6,2,,2,3,,17,3.00,2,1,+1,+0.39,-0.51,Matches,5d311e8d
461,Emiliano Moretti,it ITA,DF,Torino,36,1981,22,1782,81,52.1,19.8,19,,17,3,,15,1.64,30,20,+10,+0.51,+0.61,Matches,55667895
462,Alessandro Murgia,it ITA,MF,Lazio,20,1996,16,777,49,22.7,8.6,9,,4,7,,21,2.00,12,12,0,0.00,-1.36,Matches,fb2c533b
463,Nicola Murru,it ITA,DF,Sampdoria,22,1994,20,1449,72,42.4,16.1,16,,13,4,,12,1.20,19,28,-9,-0.56,-0.79,Matches,d183e9d6
464,Mateo Musacchio,ar ARG,DF,Milan,26,1990,15,1202,80,35.1,13.4,12,,12,3,,23,1.60,21,21,0,0.00,-0.57,Matches,91899ca8
465,Cristian Mutton,it ITA,FW,Bologna,18,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,a70d34b1
466,Yūto Nagatomo,jp JPN,DF,Inter,30,1986,11,790,72,23.1,8.8,9,,5,2,,11,2.27,16,9,+7,+0.80,-0.19,Matches,4b6960d2
467,Ádám Nagy,hu HUN,MF,Bologna,22,1995,12,711,59,20.8,7.9,8,,3,4,,25,0.83,10,13,-3,-0.38,-0.08,Matches,788b31e2
468,Radja Nainggolan,be BEL,MF,Roma,29,1988,31,2613,84,76.4,29.0,31,,23,0,,2,1.90,42,20,+22,+0.76,-0.47,Matches,1f9328da
469,Andrea Nalini,it ITA,FWMF,Crotone,27,1990,23,1638,71,47.9,18.2,19,,9,4,,2,1.04,23,32,-9,-0.49,+0.36,Matches,65c75ea8
470,Nani,pt POR,FW,Lazio,30,1986,18,387,22,11.3,4.3,2,,0,16,,11,1.72,15,3,+12,+2.79,+1.96,Matches,15e9c7e6
471,Michel Ndary Adopo,fr FRA,MF,Torino,17,2000,0,,,,,0,,0,0,,2,,,,,,,Matches,599d91d0
472,Luis Ndreu,al ALB,MF,Udinese,18,1999,0,,,,,0,,0,0,,3,,,,,,,Matches,a171b175
473,Pedro Neto,pt POR,FWMF,Lazio,17,2000,0,,,,,0,,0,0,,11,,,,,,,Matches,7ba2eaa9
474,M'Baye Niang,sn SEN,FWMF,Torino,22,1994,26,1532,59,44.8,17.0,18,,4,8,,4,1.00,23,23,0,0.00,-0.38,Matches,2054d037
475,Nicolas Nkoulou,cm CMR,DF,Torino,27,1990,37,3258,88,95.3,36.2,37,,35,0,,1,1.38,46,45,+1,+0.03,-3.86,Matches,93cf32a8
476,Bram Nuytinck,nl NED,DF,Udinese,27,1990,27,2362,87,69.1,26.2,26,,26,1,,10,1.22,36,43,-7,-0.27,+0.41,Matches,e33f36d5
477,Simeon Nwankwo,ng NGA,FW,Crotone,25,1992,23,1219,53,35.6,13.5,11,,9,12,,13,1.26,20,21,-1,-0.07,+0.95,Matches,80dbbd10
478,Joel Obi,ng NGA,MF,Torino,26,1991,22,1247,57,36.5,13.9,16,,3,6,,5,1.82,19,9,+10,+0.72,+0.80,Matches,614c38fb
479,Marios Oikonomou,gr GRE,DF,SPAL,24,1992,4,170,43,5.0,1.9,2,,0,2,,9,0.50,1,5,-4,-2.12,-1.67,Matches,3b9858f5
480,Orji Okwonkwo,ng NGA,FW,Bologna,19,1998,10,265,27,7.7,2.9,1,,0,9,,9,1.10,5,5,0,0.00,+0.34,Matches,905a4f61
481,Maximiliano Olivera,uy URU,DF,Fiorentina,25,1992,7,412,59,12.0,4.6,4,,2,3,,31,0.71,2,10,-8,-1.75,-2.23,Matches,32a33c68
482,Stephane Omeonga,be BEL,MF,Genoa,21,1996,19,797,42,23.3,8.9,6,,4,13,,17,0.95,4,9,-5,-0.56,-0.39,Matches,72c803a0
483,Raul Oprut,ro ROU,DF,Genoa,19,1998,0,,,,,0,,0,0,,2,,,,,,,Matches,ae3f56c2
484,Riccardo Orsolini,it ITA,FWMF,Atalanta,20,1997,8,125,16,3.7,1.4,0,,0,8,,14,1.00,3,0,+3,+2.16,+1.75,Matches,e14ec482
485,Riccardo Orsolini,it ITA,FWMF,Bologna,20,1997,8,341,43,10.0,3.8,4,,2,4,,5,0.25,2,8,-6,-1.58,-1.41,Matches,e14ec482
486,Adam Ounas,dz ALG,FWMF,Napoli,20,1996,7,96,14,2.8,1.1,0,,0,7,,28,1.43,1,0,+1,+0.94,-0.34,Matches,ed90babd
487,Daniele Padelli,it ITA,GK,Inter,31,1985,0,,,,,0,,0,0,,38,,,,,,,Matches,cf1c23d8
488,Simone Padoin,it ITA,MFDF,Cagliari,33,1984,37,3103,84,90.7,34.5,37,,25,0,,1,1.05,32,51,-19,-0.55,+2.00,Matches,5eb72339
489,Rodrigo Palacio,ar ARG,FWMF,Bologna,35,1982,28,2065,74,60.4,22.9,23,,16,5,,2,0.96,26,32,-6,-0.26,+0.14,Matches,8d8178ac
490,Gabriel Paletta,it ITA,DF,Milan,31,1986,0,,,,,0,,0,0,,14,,,,,,,Matches,cc3477f4
491,Raffaele Palladino,it ITA,MFFW,Genoa,33,1984,4,231,58,6.8,2.6,2,,1,2,,9,0.50,1,3,-2,-0.78,-0.55,Matches,961a4174
492,Emerson Palmieri,it ITA,DFMF,Roma,22,1994,1,16,16,0.5,0.2,0,,0,1,,11,3.00,0,0,0,0.00,-0.87,Matches,e0bc6fdc
493,Simone Palombi,it ITA,FW,Lazio,21,1996,1,66,66,1.9,0.7,1,,0,0,,11,1.00,0,0,0,0.00,-1.07,Matches,d0e6399c
494,Alberto Paloschi,it ITA,FW,SPAL,27,1990,36,2184,61,63.9,24.3,25,,7,11,,2,0.94,28,42,-14,-0.58,-0.14,Matches,b5cae4e6
495,Goran Pandev,mk MKD,FW,Genoa,34,1983,32,1803,56,52.7,20.0,22,,5,10,,3,1.03,17,18,-1,-0.05,+0.45,Matches,d711d04f
496,Vittorio Parigini,it ITA,MFFW,Benevento,21,1996,21,857,41,25.1,9.5,10,,1,11,,9,0.71,8,19,-11,-1.16,+0.25,Matches,75efed2e
497,Vittorio Parigini,it ITA,FWMF,Torino,21,1996,0,,,,,0,,0,0,,2,,,,,,,Matches,75efed2e
498,Marco Parolo,it ITA,MF,Lazio,32,1985,31,2612,84,76.4,29.0,30,,25,1,,1,1.87,63,36,+27,+0.93,-0.52,Matches,ed5886d2
499,Patric,es ESP,DFMF,Lazio,24,1993,11,592,54,17.3,6.6,4,,4,7,,21,2.08,24,8,+16,+2.43,+1.67,Matches,f7223718
500,Daniel Pavlović,ba BIH,DF,Sampdoria,29,1988,1,90,90,2.6,1.0,1,,1,0,,0,3.00,2,1,+1,+1.00,+1.14,Matches,47146acb
501,Daniel Pavlović,ba BIH,DFMF,Crotone,29,1988,10,758,76,22.2,8.4,8,,8,2,,23,0.80,8,25,-17,-2.02,-1.71,Matches,47146acb
502,Leonardo Pavoletti,it ITA,FW,Cagliari,28,1988,33,2719,82,79.5,30.2,31,,24,2,,1,1.15,30,44,-14,-0.46,+1.33,Matches,d37b0350
503,Filippo Pavoni,it ITA,GK,Chievo,17,1999,0,,,,,0,,0,0,,3,,,,,,,Matches,a9d81384
504,Giampaolo Pazzini,it ITA,FW,Hellas Verona,32,1984,19,992,52,29.0,11.0,7,,4,12,,1,0.53,10,24,-14,-1.27,-0.01,Matches,6ca663b4
505,João Pedro,it ITA,MFFW,Cagliari,25,1992,22,1656,75,48.4,18.4,19,,9,3,,1,0.95,15,27,-12,-0.65,+0.16,Matches,81255c03
506,Gianluca Pegolo,it ITA,GK,Sassuolo,36,1981,2,104,52,3.0,1.2,1,,1,1,,34,0.50,0,1,-1,-0.87,-0.08,Matches,f058ed1f
507,Pietro Pellegri,it ITA,FW,Genoa,16,2001,6,282,47,8.2,3.1,3,,1,3,,7,0.17,3,3,0,0.00,+0.29,Matches,a44d3a3c
508,Lorenzo Pellegrini,it ITA,MF,Roma,21,1996,28,1797,64,52.5,20.0,22,,7,6,,8,2.18,32,13,+19,+0.95,+0.18,Matches,4a5a45c7
509,Luca Pellegrini,it ITA,DF,Roma,18,1999,0,,,,,0,,0,0,,8,,,,,,,Matches,3b61c9ec
510,Sergio Pellissier,it ITA,FW,Chievo,38,1979,19,560,29,16.4,6.2,2,,1,17,,19,0.68,6,14,-8,-1.29,-0.81,Matches,878ee034
511,Federico Peluso,it ITA,DF,Sassuolo,33,1984,31,2594,84,75.8,28.8,28,,26,3,,4,1.10,22,41,-19,-0.66,+0.54,Matches,4f2908e5
512,Pedro Pereira,pt POR,MF,Genoa,19,1998,6,381,64,11.1,4.2,4,,2,2,,6,2.17,3,3,0,0.00,+0.30,Matches,c77be0cf
513,Bruno Peres,br BRA,DF,Roma,27,1990,18,1155,64,33.8,12.8,13,,9,5,,15,2.00,18,8,+10,+0.78,-0.13,Matches,852351df
