--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
349,Mario Pašalić,hr CRO,MF,Atalanta,31-197,1995,1,59,59,65.6,0.7,1,59,0,0,,0,3.00,1,1,0,0.00,-2.90,Matches,e599253a
350,Benjamin Pavard,fr FRA,DF,Inter,30-150,1996,0,,,,,0,,0,0,,1,,,,,,,Matches,45a03961
351,Strahinja Pavlović,rs SRB,DF,Milan,25-093,2001,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,2,1,+1,+1.00,,Matches,25146df0
352,Nicolás Paz,ar ARG,MF,Como,21-351,2004,1,88,88,97.8,1.0,1,88,0,0,,0,1.00,1,1,0,0.00,0.00,Matches,01bb93d5
353,Marcus Pedersen,no NOR,MF,Torino,26-040,2000,1,69,69,76.7,0.8,1,69,0,0,,0,0.00,0,2,-2,-2.61,-6.89,Matches,596cc50e
354,Alfonso Pedraza,es ESP,DF,Lazio,30-138,1996,1,77,77,85.6,0.9,1,77,0,0,,0,3.00,1,0,+1,+1.17,+1.17,Matches,63f04c6c
355,Zé Pedro Figueiredo,pt POR,DF,Cagliari,29-080,1997,1,65,65,72.2,0.7,1,65,0,0,,0,3.00,0,0,0,0.00,-3.60,Matches,2063e21d
356,David Pejičić,si SVN,MF,Udinese,19-072,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,c1a7671b
357,Mateo Pellegrino,ar ARG,FW,Fiorentina,25-177,2001,1,90,90,100.0,1.0,1,90,1,0,,0,0.00,0,4,-4,-4.00,,Matches,8c9e96c5
358,Mattia Pellini,it ITA,DF,Torino,19-183,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,474dd34b
359,Plamen Penev,bg BUL,GK,Lecce,18-125,2008,0,,,,,0,,0,0,,1,,,,,,,Matches,331828fd
360,Kike Pérez,es ESP,MF,Venezia,29-192,1997,1,69,69,76.7,0.8,1,69,0,0,,0,0.00,0,1,-1,-1.30,+2.98,Matches,237a3851
361,Mattia Perin,it ITA,GK,Juventus,33-288,1992,1,1,1,1.1,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,-1.01,Matches,4c62d0c8
362,Máximo Perrone,ar ARG,MF,Como,23-230,2003,1,45,45,50.0,0.5,1,45,0,0,,0,1.00,0,1,-1,-2.00,-4.00,Matches,53552942
363,Massimo Pessina,it ITA,GK,Bologna,18-243,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,085a07e8
364,Edoardo Piana,it ITA,GK,Udinese,22-330,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,5585dc1e
365,Roberto Piccoli,it ITA,FW,Bologna,25-210,2001,1,59,59,65.6,0.7,1,59,0,0,,0,0.00,0,1,-1,-1.53,-1.53,Matches,1cadaf34
366,Nicholas Pierini,it ITA,FWMF,Sassuolo,28-019,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,7cc89a5f
367,Santiago Pierotti,ar ARG,FW,Lecce,25-144,2001,1,89,89,98.9,1.0,1,89,0,0,,0,3.00,2,0,+2,+2.02,+2.02,Matches,ec315772
368,Carlo Pinsoglio,it ITA,GK,Juventus,36-162,1990,0,,,,,0,,0,0,,1,,,,,,,Matches,f6a06749
369,Jakub Piotrowski,pl POL,MF,Udinese,28-325,1997,1,70,70,77.8,0.8,1,70,0,0,,0,1.00,1,1,0,0.00,0.00,Matches,af686bed
370,Niccolò Pisilli,it ITA,MF,Roma,21-336,2004,1,12,12,13.3,0.1,0,,0,1,12,0,3.00,1,0,+1,+7.50,+4.04,Matches,c84dcc88
371,Matteo Pisseri,it ITA,GK,Frosinone,34-277,1991,0,,,,,0,,0,0,,1,,,,,,,Matches,1671435c
372,Semuel Pizzignacco,it ITA,GK,Monza,24-358,2001,1,90,90,100.0,1.0,1,90,1,0,,0,0.00,1,4,-3,-3.00,,Matches,4f537cf7
373,Tommaso Pobega,it ITA,MF,Bologna,27-041,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,55a1cac2
374,Matteo Politano,it ITA,FW,Napoli,33-022,1993,1,66,66,73.3,0.7,1,66,0,0,,0,3.00,0,0,0,0.00,-7.50,Matches,5e861944
375,Marin Pongračić,hr CRO,DF,Fiorentina,28-348,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,2a6cd437
376,Matteo Prati,it ITA,MF,Cagliari,22-240,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,d8363914
377,Ivan Provedel,it ITA,GK,Inter,32-161,1994,0,,,,,0,,0,0,,1,,,,,,,Matches,277da414
378,Adrian Przyborek,pl POL,MF,Lazio,19-236,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,8d5d4a98
379,David Puczka,at AUT,DF,Genoa,21-211,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,c7a684a7
380,Christian Pulisic,us USA,FWMF,Milan,27-341,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,1bf33a9a
381,Adrien Rabiot,fr FRA,MF,Milan,31-144,1995,1,35,35,38.9,0.4,0,,0,1,35,0,3.00,2,1,+1,+2.57,+2.57,Matches,8794e251
382,Boris Radunović,rs SRB,GK,Cagliari,30-091,1996,0,,,,,0,,0,0,,1,,,,,,,Matches,0dfce079
383,Antonio Raimondo,it ITA,FW,Frosinone,22-160,2004,1,90,90,100.0,1.0,1,90,1,0,,0,0.00,0,1,-1,-1.00,,Matches,ce1a6c7e
384,Jacobo Ramón,es ESP,DF,Como,21-231,2005,1,90,90,100.0,1.0,1,90,1,0,,0,1.00,1,1,0,0.00,,Matches,4772b1d1
385,Gonçalo Ramos,pt POR,FW,Milan,25-066,2001,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,2,1,+1,+1.00,,Matches,f63cda26
386,Luca Ranieri,it ITA,DF,Fiorentina,27-124,1999,1,90,90,100.0,1.0,1,90,1,0,,0,0.00,0,4,-4,-4.00,,Matches,8c63fae5
387,Giacomo Raspadori,it ITA,FW,Atalanta,26-188,2000,1,81,81,90.0,0.9,1,81,0,0,,0,3.00,2,1,+1,+1.11,+1.11,Matches,6e058f06
388,Petar Ratkov,rs SRB,FW,Lazio,23-007,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,f446748f
389,Davide Renzetti,it ITA,GK,Lazio,20-077,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,c3d7b5f6
390,Samuele Ricci,it ITA,MF,Milan,25-004,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,9823be92
391,Jay Robinson,eng ENG,MF,Monza,19-163,2007,1,8,8,8.9,0.1,0,,0,1,8,0,0.00,0,0,0,0.00,+3.29,Matches,2a616c85
392,Jesus Rodríguez,es ESP,MF,Como,20-277,2005,1,70,70,77.8,0.8,1,70,0,0,,0,1.00,1,1,0,0.00,0.00,Matches,f9f74e43
393,Juan Rodríguez,uy URU,DF,Cagliari,21-087,2005,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,1,0,+1,+1.00,,Matches,8f72c9d2
394,Alessio Romagnoli,it ITA,DF,Lazio,31-225,1995,0,,,,,0,,0,0,,1,,,,,,,Matches,3ead85f9
395,Alessandro Romano,ch SUI,MF,Cagliari,20-069,2006,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,1,0,+1,+1.00,,Matches,e7b212fa
396,José Romero,ar ARG,FW,Parma,23-153,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,e76ff509
397,Marten de Roon,nl NED,DFMF,Atalanta,35-149,1991,0,,,,,0,,0,0,,1,,,,,,,Matches,2a1beb34
398,Nicolò Rovella,it ITA,MF,Lazio,24-264,2001,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,1,0,+1,+1.00,,Matches,e58cbfd5
399,Jonathan Rowe,eng ENG,FWMF,Bologna,23-117,2003,1,31,31,34.4,0.3,0,,0,1,31,0,0.00,0,0,0,0.00,+1.53,Matches,8c12f884
400,Albion Rrahmani,xk KVX,FW,Venezia,25-359,2000,1,6,6,6.7,0.1,0,,0,1,6,0,0.00,0,0,0,0.00,+2.14,Matches,8b61ea62
401,Amir Rrahmani,xk KVX,DF,Napoli,32-182,1994,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,2,0,+2,+2.00,,Matches,4b3e1a38
402,Daniele Rugani,it ITA,DF,Juventus,32-027,1994,0,,,,,0,,0,0,,1,,,,,,,Matches,14b8fcdf
403,Stefano Sabelli,it ITA,DFMF,Genoa,33-224,1993,0,,,0.0,0.0,0,,0,0,,0,0.00,0,2,-2,,,Matches,0ccac09c
404,Alexis Saelemaekers,be BEL,MF,Milan,27-059,1999,1,25,25,27.8,0.3,0,,0,1,25,0,3.00,0,1,-1,-3.60,-6.37,Matches,ee251371
405,Richie Sagrado,be BEL,MF,Venezia,22-207,2004,1,6,6,6.7,0.1,0,,0,1,6,0,0.00,0,0,0,0.00,+2.14,Matches,3e3190f1
406,Lazar Samardzic,rs SRB,MF,Atalanta,24-182,2002,1,31,31,34.4,0.3,0,,0,1,31,0,3.00,1,0,+1,+2.90,+2.90,Matches,217c93a1
407,Alisson Santos,br BRA,FW,Napoli,23-332,2002,1,65,65,72.2,0.7,1,65,0,0,,0,3.00,0,0,0,0.00,-7.20,Matches,c67e9194
408,Giorgio Scalvini,it ITA,DF,Atalanta,22-257,2003,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,2,1,+1,+1.00,,Matches,1e9aa637
409,Gianluca Scamacca,it ITA,FW,Atalanta,27-236,1999,1,59,59,65.6,0.7,1,59,0,0,,0,3.00,1,1,0,0.00,-2.90,Matches,8790f988
410,Joël Schingtienne,be BEL,DF,Venezia,24-013,2002,1,90,90,100.0,1.0,1,90,1,0,,0,0.00,0,2,-2,-2.00,,Matches,35a4790e
411,Romano Schmid,at AUT,MF,Frosinone,26-210,2000,1,58,58,64.4,0.6,1,58,0,0,,0,0.00,0,1,-1,-1.55,-1.55,Matches,220ace7e
412,Alen Sherri,al ALB,GK,Cagliari,28-253,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,eebf35b6
413,Jamil Siebert,de GER,DF,Lecce,24-145,2002,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,2,0,+2,+2.00,,Matches,5967328c
414,Éderson Silva,br BRA,MF,Atalanta,27-049,1999,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,2,1,+1,+1.00,,Matches,a9202def
415,Giovanni Simeone,ar ARG,FW,Torino,31-051,1995,1,69,69,76.7,0.8,1,69,0,0,,0,0.00,0,2,-2,-2.61,-6.89,Matches,343c0d52
416,Lapo Siviero,it ITA,GK,Torino,19-275,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,5801df6a
417,Łukasz Skorupski,pl POL,GK,Bologna,35-112,1991,1,90,90,100.0,1.0,1,90,1,0,,0,0.00,0,1,-1,-1.00,,Matches,ab4449d6
418,Ivan Smolčić,hr CRO,DF,Como,26-008,2000,1,2,2,2.2,0.0,0,,0,1,2,0,1.00,0,0,0,0.00,0.00,Matches,08e57960
419,Simon Sohm,ch SUI,MF,Venezia,25-136,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,a5f458d9
420,Oumar Solet,fr FRA,DF,Udinese,26-199,2000,1,90,90,100.0,1.0,1,90,1,0,,0,1.00,1,1,0,0.00,,Matches,0670ee51
421,Daniele Sommariva,it ITA,GK,Genoa,29-038,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,a8e7f7e9
422,Matìas Soulé,ar ARG,FWMF,Roma,23-132,2003,1,37,37,41.1,0.4,0,,0,1,37,0,3.00,2,0,+2,+4.86,+1.47,Matches,c13ddd3e
423,Djibril Sow,ch SUI,MF,Genoa,29-200,1997,1,16,16,17.8,0.2,0,,0,1,16,0,0.00,0,2,-2,-11.25,-11.25,Matches,4c6facae
424,Leonardo Spinazzola,it ITA,DF,Napoli,33-153,1993,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,2,0,+2,+2.00,,Matches,3626daea
425,Marco Sportiello,it ITA,GK,Atalanta,34-107,1992,0,,,,,0,,0,0,,1,,,,,,,Matches,ac4003af
426,Aleksandar Stanković,rs SRB,MF,Inter,21-022,2005,1,8,8,8.9,0.1,0,,0,1,8,0,3.00,0,0,0,0.00,-3.29,Matches,22cdb8a6
427,Filip Stankovic,rs SRB,GK,Venezia,24-181,2002,1,90,90,100.0,1.0,1,90,1,0,,0,0.00,0,2,-2,-2.00,,Matches,d34d8ed2
428,Franz Stolz,at AUT,GK,Genoa,25-192,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,564b2bc5
429,John Stones,eng ENG,DF,Inter,32-089,1994,1,16,16,17.8,0.2,0,,0,1,16,0,3.00,0,0,0,0.00,-3.65,Matches,5eecec3d
430,Aljaž Strajnar,si SVN,GK,Monza,19-009,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,698daf96
431,Nikola Štulić,rs SRB,FW,Lecce,24-351,2001,1,17,17,18.9,0.2,0,,0,1,17,0,3.00,1,0,+1,+5.29,+4.06,Matches,557ada13
432,Petar Sučić,hr CRO,MF,Inter,22-304,2003,1,37,37,41.1,0.4,0,,0,1,37,0,3.00,2,0,+2,+4.86,+3.17,Matches,23fb46ea
433,Ibrahim Sulemana,gh GHA,MF,Atalanta,23-095,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,230c3f3a
434,Ivan Sulev,bg BUL,MF,Cagliari,19-348,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,8815f255
435,Mile Svilar,rs SRB,GK,Roma,26-363,1999,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,4,0,+4,+4.00,,Matches,bcf5058a
436,Nuno Tavares,pt POR,DFMF,Lazio,26-211,2000,1,13,13,14.4,0.1,0,,0,1,13,0,3.00,0,0,0,0.00,-1.17,Matches,a65c844b
437,Kenneth Taylor,nl NED,MF,Lazio,24-101,2002,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,1,0,+1,+1.00,,Matches,ad9b2747
438,Filippo Terracciano,it ITA,DF,Milan,23-198,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,5cbb5ad6
439,Aleksa Terzić,rs SRB,DF,Frosinone,27-008,1999,1,15,15,16.7,0.2,0,,0,1,15,0,0.00,0,0,0,0.00,+1.20,Matches,3ef0a2d7
440,Kristian Thorstvedt,no NOR,MF,Sassuolo,27-165,1999,1,27,27,30.0,0.3,0,,0,1,27,0,0.00,0,1,-1,-3.33,-3.33,Matches,76ff8d0d
441,Khéphren Thuram,fr FRA,MF,Juventus,25-152,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,7d9397f8
442,Marcus Thuram,fr FRA,FWMF,Inter,29-019,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,6f8cd6d0
443,Noel Törnqvist,se SWE,GK,Como,24-205,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,6bf54cff
444,Lorenzo Torriani,it ITA,GK,Milan,21-206,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,6dd75985
445,Mariano Troilo,ar ARG,DF,Parma,23-064,2003,1,84,84,93.3,0.9,1,84,0,0,,0,0.00,0,1,-1,-1.07,-1.07,Matches,fa2c1419
446,Stefano Turati,it ITA,GK,Sassuolo,24-354,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,bf168004
447,Victor Valdepeñas,es ESP,DF,Fiorentina,19-309,2006,1,11,11,12.2,0.1,0,,0,1,11,0,0.00,0,1,-1,-8.18,-4.76,Matches,ad15a64d
448,Lautaro Valenti,ar ARG,DF,Parma,27-223,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,55db5c36
449,Emanuele Valeri,it ITA,DF,Parma,27-261,1998,1,90,90,100.0,1.0,1,90,1,0,,0,0.00,0,1,-1,-1.00,,Matches,ec52b661
450,Álex Valle,es ESP,DF,Como,22-122,2004,1,90,90,100.0,1.0,1,90,1,0,,0,1.00,1,1,0,0.00,,Matches,97022551
451,Gustavo Varela,pt POR,FW,Monza,21-207,2005,1,82,82,91.1,0.9,1,82,0,0,,0,0.00,1,4,-3,-3.29,-3.29,Matches,d46ec7b4
452,Johan Vásquez,mx MEX,DF,Genoa,27-307,1998,1,86,86,95.6,1.0,1,86,0,0,,0,0.00,0,2,-2,-2.09,-2.09,Matches,5eaed77a
453,Robinio Vaz,fr FRA,FW,Roma,19-189,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,74fb9321
454,Danilo Veiga,pt POR,DF,Lecce,23-334,2002,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,2,0,+2,+2.00,,Matches,cc094532
455,Antonio Vergara,it ITA,MF,Napoli,23-221,2003,1,24,24,26.7,0.3,0,,0,1,24,0,3.00,2,0,+2,+7.50,+7.50,Matches,848c17ed
456,Guglielmo Vicario,it ITA,GK,Juventus,29-322,1996,1,89,89,98.9,1.0,1,89,0,0,,0,3.00,1,0,+1,+1.01,+1.01,Matches,77d6fd4d
457,Viery,br BRA,DF,Fiorentina,21-235,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,73bec74e
458,Mauro Vigorito,it ITA,GK,Como,36-095,1990,0,,,,,0,,0,0,,1,,,,,,,Matches,582a251c
459,Giulio Vincinati,it ITA,FW,Udinese,18-361,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,6383ab17
460,Paolo Vismara,it ITA,GK,Atalanta,23-150,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,d3ce5e99
461,Martin Vitík,cz CZE,DF,Bologna,23-216,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,b6b6bfc4
462,Vitinha,pt POR,MF,Genoa,26-163,2000,1,90,90,100.0,1.0,1,90,1,0,,0,0.00,0,2,-2,-2.00,,Matches,74d4cec6
463,Nikola Vlašić,hr CRO,MF,Torino,28-325,1997,1,90,90,100.0,1.0,1,90,1,0,,0,0.00,1,2,-1,-1.00,,Matches,aa8e289e
464,Mërgim Vojvoda,xk KVX,MF,Udinese,31-205,1995,1,90,90,100.0,1.0,1,90,1,0,,0,1.00,1,1,0,0.00,,Matches,be2706c0
465,Cristian Volpato,au AUS,FW,Sassuolo,22-283,2003,1,87,87,96.7,1.0,1,87,0,0,,0,0.00,1,2,-1,-1.03,-1.03,Matches,72f87f25
466,Wesley,br BRA,MF,Roma,22-353,2003,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,4,0,+4,+4.00,,Matches,f2c49c79
467,Samuel Wiafe,it ITA,FW,Genoa,18-064,2008,0,,,,,0,,0,0,,1,,,,,,,Matches,67705662
468,Harry Winks,eng ENG,MF,Cagliari,30-204,1996,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,1,0,+1,+1.00,,Matches,2f7acede
469,John Yeboah,ec ECU,FW,Venezia,26-063,2000,1,90,90,100.0,1.0,1,90,1,0,,0,0.00,0,2,-2,-2.00,,Matches,8dfdc6c3
470,Kenan Yıldız,tr TUR,MF,Juventus,21-113,2005,1,68,68,75.6,0.8,1,68,0,0,,0,3.00,1,0,+1,+1.32,+1.32,Matches,d8cda243
471,Mattia Zaccagni,it ITA,FW,Lazio,31-070,1995,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,1,0,+1,+1.00,,Matches,d85c238b
472,Nicola Zalewski,pl POL,FW,Atalanta,24-214,2002,1,59,59,65.6,0.7,1,59,0,0,,0,3.00,1,1,0,0.00,-2.90,Matches,45191c29
473,Nicolò Zaniolo,it ITA,MF,Udinese,27-054,1999,1,89,89,98.9,1.0,1,89,0,0,,0,1.00,1,1,0,0.00,0.00,Matches,9907b1c8
474,Duván Zapata,co COL,FW,Torino,35-146,1991,0,,,,,0,,0,0,,1,,,,,,,Matches,d3de9af0
475,Gabriele Zappa,it ITA,DFMF,Cagliari,26-246,1999,1,25,25,27.8,0.3,0,,0,1,25,0,3.00,1,0,+1,+3.60,+3.60,Matches,ca3db240
476,Davide Zappacosta,it ITA,DF,Atalanta,34-075,1992,1,90,90,100.0,1.0,1,90,1,0,,0,3.00,2,1,+1,+1.00,,Matches,7fe90ccd
477,Oier Zarraga,es ESP,MF,Udinese,27-233,1999,1,1,1,1.1,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,0.00,Matches,968a1c2f
478,Alessio Zerbin,it ITA,FWMF,Frosinone,27-175,1999,1,32,32,35.6,0.4,0,,0,1,32,0,0.00,0,0,0,0.00,+1.55,Matches,d19ef4ef
479,Edon Zhegrova,xk KVX,MF,Juventus,27-147,1999,1,22,22,24.4,0.2,0,,0,1,22,0,3.00,0,0,0,0.00,-1.32,Matches,34a88e3e
480,Piotr Zieliński,pl POL,MF,Inter,32-097,1994,1,82,82,91.1,0.9,1,82,0,0,,0,3.00,4,1,+3,+3.29,+3.29,Matches,a5296e55
481,Jan Ziółkowski,pl POL,DF,Roma,21-081,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,986dc2e3
482,Nadir Zortea,it ITA,DF,Bologna,27-067,1999,1,68,68,75.6,0.8,1,68,0,0,,0,0.00,0,1,-1,-1.32,-1.32,Matches,82598b71
483,Adam Zulevic,sk SVK,FW,Genoa,18-345,2007,1,4,4,4.4,0.0,0,,0,1,4,0,0.00,0,0,0,0.00,+2.09,Matches,c4ebf937
484,Leo Østigård,no NOR,DF,Genoa,26-270,1999,1,65,65,72.2,0.7,1,65,0,0,,0,0.00,0,0,0,0.00,+7.20,Matches,b35a7399


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/playingtime/Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_playing_time">View Original Table</a><br>Generated 8/25/2026.
